"Plot Title: 21415543"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 21415543, SEN S/N: 21415543)","High Range, μS/cm (LGR S/N: 21415543, SEN S/N: 21415543)","Temp, °C (LGR S/N: 21415543, SEN S/N: 21415543)","Coupler Detached (LGR S/N: 21415543)","Coupler Attached (LGR S/N: 21415543)","Host Connected (LGR S/N: 21415543)","Stopped (LGR S/N: 21415543)","End Of File (LGR S/N: 21415543)"
2308,02/25/23 01:30:00,2067.2,2078.1,22.24,,,,,
2309,02/25/23 01:40:00,2068.4,2079.9,22.22,,,,,
2310,02/25/23 01:50:00,2066.7,2078.1,22.23,,,,,
2311,02/25/23 02:00:00,2063.8,2075.1,22.22,,,,,
2312,02/25/23 02:10:00,2063.8,2076.3,22.19,,,,,
2313,02/25/23 02:20:00,2065.5,2076.3,22.18,,,,,
2314,02/25/23 02:30:00,2065.5,2076.3,22.15,,,,,
2315,02/25/23 02:40:00,2065.5,2075.7,22.14,,,,,
2316,02/25/23 02:50:00,2065.5,2075.7,22.13,,,,,
2317,02/25/23 03:00:00,2061.0,2072.1,22.10,,,,,
2318,02/25/23 03:10:00,2062.1,2073.9,22.12,,,,,
2319,02/25/23 03:20:00,2057.5,2069.1,22.09,,,,,
2320,02/25/23 03:30:00,2057.5,2068.5,22.09,,,,,
2321,02/25/23 03:40:00,2059.3,2070.3,22.09,,,,,
2322,02/25/23 03:50:00,2054.7,2065.5,22.07,,,,,
2323,02/25/23 04:00:00,2055.8,2066.7,22.06,,,,,
2324,02/25/23 04:10:00,2057.5,2066.7,22.06,,,,,
2325,02/25/23 04:20:00,2055.8,2066.1,22.04,,,,,
2326,02/25/23 04:30:00,2054.7,2064.3,22.03,,,,,
2327,02/25/23 04:40:00,2053.0,2063.7,22.01,,,,,
2328,02/25/23 04:50:00,2051.3,2062.5,22.02,,,,,
2329,02/25/23 05:00:00,2051.3,2062.5,22.01,,,,,
2330,02/25/23 05:10:00,2051.3,2061.9,21.99,,,,,
2331,02/25/23 05:20:00,2053.0,2063.1,21.99,,,,,
2332,02/25/23 05:30:00,2053.0,2062.5,21.98,,,,,
2333,02/25/23 05:40:00,2051.3,2062.5,21.97,,,,,
2334,02/25/23 05:50:00,2051.3,2061.3,21.96,,,,,
2335,02/25/23 06:00:00,2048.4,2058.9,21.94,,,,,
2336,02/25/23 06:10:00,2045.0,2054.7,21.93,,,,,
2337,02/25/23 06:20:00,2046.7,2057.7,21.92,,,,,
2338,02/25/23 06:30:00,2048.4,2058.9,21.90,,,,,
2339,02/25/23 06:40:00,2048.4,2058.3,21.90,,,,,
2340,02/25/23 06:50:00,2046.7,2057.7,21.90,,,,,
2341,02/25/23 07:00:00,2048.4,2058.3,21.88,,,,,
2342,02/25/23 07:10:00,2045.0,2056.5,21.87,,,,,
2343,02/25/23 07:20:00,2045.0,2056.5,21.87,,,,,
2344,02/25/23 07:30:00,2048.4,2057.7,21.88,,,,,
2345,02/25/23 07:40:00,2048.4,2058.3,21.87,,,,,
2346,02/25/23 07:50:00,2050.1,2059.5,21.88,,,,,
2347,02/25/23 08:00:00,2048.4,2057.7,21.87,,,,,
2348,02/25/23 08:10:00,2048.4,2058.3,21.87,,,,,
2349,02/25/23 08:20:00,2048.4,2058.3,21.87,,,,,
2350,02/25/23 08:30:00,2048.4,2058.3,21.88,,,,,
2351,02/25/23 08:40:00,2051.9,2060.1,21.91,,,,,
2352,02/25/23 08:50:00,2051.3,2060.7,21.92,,,,,
2353,02/25/23 09:00:00,2051.3,2060.7,21.94,,,,,
2354,02/25/23 09:10:00,2051.3,2062.5,21.98,,,,,
2355,02/25/23 09:20:00,2053.0,2063.1,22.01,,,,,
2356,02/25/23 09:30:00,2057.5,2066.1,22.04,,,,,
2357,02/25/23 09:40:00,2034.8,2042.7,22.09,,,,,
2358,02/25/23 09:50:00,2037.6,2045.7,22.13,,,,,
2359,02/25/23 10:00:00,2041.1,2049.3,22.20,,,,,
2360,02/25/23 10:10:00,2045.6,2052.9,22.28,,,,,
2361,02/25/23 10:20:00,2048.4,2057.7,22.40,,,,,
2362,02/25/23 10:30:00,2054.7,2063.1,22.50,,,,,
2363,02/25/23 10:40:00,2056.4,2066.1,22.56,,,,,
2364,02/25/23 10:50:00,2058.1,2067.3,22.62,,,,,
2365,02/25/23 11:00:00,2059.3,2069.1,22.67,,,,,
2366,02/25/23 11:10:00,2071.8,2081.1,22.94,,,,,
2367,02/25/23 11:20:00,2070.1,2078.7,22.87,,,,,
2368,02/25/23 11:30:00,2111.2,2123.3,23.28,,,,,
2369,02/25/23 11:40:00,2108.3,2119.6,23.20,,,,,
2370,02/25/23 11:50:00,2100.3,2112.4,23.13,,,,,
2371,02/25/23 12:00:00,2092.3,2102.8,22.97,,,,,
2372,02/25/23 12:10:00,2090.6,2101.6,22.94,,,,,
2373,02/25/23 12:20:00,2088.9,2099.8,22.94,,,,,
2374,02/25/23 12:30:00,2090.6,2101.6,22.99,,,,,
2375,02/25/23 12:40:00,2094.0,2104.6,23.01,,,,,
2376,02/25/23 12:50:00,2092.3,2104.0,23.03,,,,,
2377,02/25/23 13:00:00,2094.0,2104.6,23.06,,,,,
2378,02/25/23 13:10:00,2098.6,2109.4,23.12,,,,,
2379,02/25/23 13:20:00,2104.9,2115.4,23.19,,,,,
2380,02/25/23 13:30:00,2110.0,2121.5,23.30,,,,,
2381,02/25/23 13:40:00,2118.0,2130.5,23.49,,,,,
2382,02/25/23 13:50:00,2118.0,2129.9,23.46,,,,,
2383,02/25/23 14:00:00,2122.6,2134.7,23.57,,,,,
2384,02/25/23 14:10:00,2132.3,2146.2,23.82,,,,,
2385,02/25/23 14:20:00,2120.9,2133.5,23.57,,,,,
2386,02/25/23 14:30:00,2126.0,2138.9,23.69,,,,,
2387,02/25/23 14:40:00,2118.0,2131.7,23.57,,,,,
2388,02/25/23 14:50:00,2110.0,2122.7,23.33,,,,,
2389,02/25/23 15:00:00,2106.6,2119.6,23.27,,,,,
2390,02/25/23 15:10:00,2104.9,2117.8,23.24,,,,,
2391,02/25/23 15:20:00,2102.0,2115.4,23.22,,,,,
2392,02/25/23 15:30:00,2102.0,2113.6,23.20,,,,,
2393,02/25/23 15:40:00,2100.3,2113.0,23.19,,,,,
2394,02/25/23 15:50:00,2100.3,2113.0,23.19,,,,,
2395,02/25/23 16:00:00,2100.3,2112.4,23.18,,,,,
2396,02/25/23 16:10:00,2098.6,2111.8,23.15,,,,,
2397,02/25/23 16:20:00,2098.6,2110.6,23.17,,,,,
2398,02/25/23 16:30:00,2096.9,2108.8,23.14,,,,,
2399,02/25/23 16:40:00,2094.0,2107.6,23.12,,,,,
2400,02/25/23 16:50:00,2094.0,2105.8,23.09,,,,,
2401,02/25/23 17:00:00,2094.0,2105.2,23.08,,,,,
2402,02/25/23 17:10:00,2090.6,2102.2,23.07,,,,,
2403,02/25/23 17:20:00,2090.6,2102.2,23.04,,,,,
2404,02/25/23 17:30:00,2088.9,2101.0,23.02,,,,,
2405,02/25/23 17:40:00,2088.9,2100.4,23.02,,,,,
2406,02/25/23 17:50:00,2088.9,2100.4,23.01,,,,,
2407,02/25/23 18:00:00,2088.9,2101.0,22.99,,,,,
2408,02/25/23 18:10:00,2088.9,2100.4,22.97,,,,,
2409,02/25/23 18:20:00,2087.2,2099.8,22.94,,,,,
2410,02/25/23 18:30:00,2087.2,2099.2,22.92,,,,,
2411,02/25/23 18:40:00,2087.8,2098.6,22.91,,,,,
2412,02/25/23 18:50:00,2087.8,2098.6,22.88,,,,,
2413,02/25/23 19:00:00,2086.0,2098.0,22.87,,,,,
2414,02/25/23 19:10:00,2087.2,2098.0,22.85,,,,,
2415,02/25/23 19:20:00,2086.0,2098.0,22.83,,,,,
2416,02/25/23 19:30:00,2088.9,2099.8,22.82,,,,,
2417,02/25/23 19:40:00,2095.2,2107.0,22.81,,,,,
2418,02/25/23 19:50:00,2092.3,2104.6,22.78,,,,,
2419,02/25/23 20:00:00,2092.3,2104.6,22.76,,,,,
2420,02/25/23 20:10:00,2090.6,2102.8,22.75,,,,,
2421,02/25/23 20:20:00,2092.3,2105.2,22.72,,,,,
2422,02/25/23 20:30:00,2088.9,2101.6,22.70,,,,,
2423,02/25/23 20:40:00,2088.9,2101.0,22.67,,,,,
2424,02/25/23 20:50:00,2088.9,2101.0,22.65,,,,,
2425,02/25/23 21:00:00,2087.2,2099.2,22.64,,,,,
2426,02/25/23 21:10:00,2082.6,2095.0,22.61,,,,,
2427,02/25/23 21:20:00,2084.3,2098.0,22.59,,,,,
2428,02/25/23 21:30:00,2082.6,2096.8,22.59,,,,,
2429,02/25/23 21:40:00,2086.0,2096.8,22.56,,,,,
2430,02/25/23 21:50:00,2086.0,2098.0,22.55,,,,,
2431,02/25/23 22:00:00,2082.6,2096.8,22.54,,,,,
2432,02/25/23 22:10:00,2086.0,2096.8,22.52,,,,,
2433,02/25/23 22:20:00,2081.5,2094.4,22.51,,,,,
2434,02/25/23 22:30:00,2080.9,2093.2,22.49,,,,,
2435,02/25/23 22:40:00,2079.8,2092.0,22.48,,,,,
2436,02/25/23 22:50:00,2078.1,2089.6,22.45,,,,,
2437,02/25/23 23:00:00,2078.1,2090.2,22.44,,,,,
2438,02/25/23 23:10:00,2074.6,2086.6,22.43,,,,,
2439,02/25/23 23:20:00,2076.3,2087.2,22.41,,,,,
2440,02/25/23 23:30:00,2071.8,2085.4,22.39,,,,,
2441,02/25/23 23:40:00,2074.6,2084.7,22.38,,,,,
2442,02/25/23 23:50:00,2073.5,2084.7,22.35,,,,,
2443,02/26/23 00:00:00,2068.4,2081.1,22.33,,,,,
2444,02/26/23 00:10:00,2071.8,2082.3,22.31,,,,,
2445,02/26/23 00:20:00,2065.5,2076.9,22.29,,,,,
2446,02/26/23 00:30:00,2066.7,2078.1,22.27,,,,,
2447,02/26/23 00:40:00,2065.5,2076.3,22.27,,,,,
2448,02/26/23 00:50:00,2063.8,2075.1,22.23,,,,,
2449,02/26/23 01:00:00,2065.5,2076.3,22.20,,,,,
2450,02/26/23 01:10:00,2061.0,2070.3,22.18,,,,,
2451,02/26/23 01:20:00,2059.3,2069.1,22.17,,,,,
2452,02/26/23 01:30:00,2005.3,2015.8,22.15,,,,,
2453,02/26/23 01:40:00,2042.2,2052.9,22.13,,,,,
2454,02/26/23 01:50:00,2042.2,2053.5,22.12,,,,,
2455,02/26/23 02:00:00,2042.2,2053.5,22.10,,,,,
2456,02/26/23 02:10:00,2043.9,2054.7,22.10,,,,,
2457,02/26/23 02:20:00,2043.3,2054.7,22.09,,,,,
2458,02/26/23 02:30:00,2045.0,2056.5,22.08,,,,,
2459,02/26/23 02:40:00,2043.9,2055.9,22.06,,,,,
2460,02/26/23 02:50:00,2043.9,2054.7,22.06,,,,,
2461,02/26/23 03:00:00,2042.2,2051.7,22.03,,,,,
2462,02/26/23 03:10:00,2021.7,2034.9,22.02,,,,,
2463,02/26/23 03:20:00,2020.6,2031.3,22.01,,,,,
2464,02/26/23 03:30:00,2028.0,2038.5,21.99,,,,,
2465,02/26/23 03:40:00,2022.3,2032.5,21.99,,,,,
2466,02/26/23 03:50:00,2017.2,2027.1,21.98,,,,,
2467,02/26/23 04:00:00,2017.2,2027.7,21.98,,,,,
2468,02/26/23 04:10:00,2017.2,2027.7,21.97,,,,,
2469,02/26/23 04:20:00,2034.2,2045.7,21.96,,,,,
2470,02/26/23 04:30:00,2034.2,2044.5,21.93,,,,,
2471,02/26/23 04:40:00,1974.7,1985.9,21.92,,,,,
2472,02/26/23 04:50:00,2025.1,2036.1,21.88,,,,,
2473,02/26/23 05:00:00,2026.8,2037.9,21.91,,,,,
2474,02/26/23 05:10:00,2026.8,2037.9,21.90,,,,,
2475,02/26/23 05:20:00,2031.4,2042.1,21.88,,,,,
2476,02/26/23 05:30:00,2034.2,2045.7,21.88,,,,,
2477,02/26/23 05:40:00,2037.6,2049.3,21.87,,,,,
2478,02/26/23 05:50:00,2055.8,2067.9,21.86,,,,,
2479,02/26/23 06:00:00,2336.1,2370.1,21.85,,,,,
2480,02/26/23 06:10:00,2087.8,2098.0,21.85,,,,,
2481,02/26/23 06:20:00,2087.8,2096.8,21.85,,,,,
2482,02/26/23 06:30:00,2087.8,2096.2,21.82,,,,,
2483,02/26/23 06:40:00,2084.3,2093.8,21.82,,,,,
2484,02/26/23 06:50:00,2090.6,2101.6,21.80,,,,,
2485,02/26/23 07:00:00,2092.3,2102.2,21.80,,,,,
2486,02/26/23 07:10:00,2094.0,2104.0,21.81,,,,,
2487,02/26/23 07:20:00,2091.2,2100.4,21.78,,,,,
2488,02/26/23 07:30:00,2089.5,2099.2,21.78,,,,,
2489,02/26/23 07:40:00,2091.2,2099.2,21.80,,,,,
2490,02/26/23 07:50:00,2087.8,2096.2,21.80,,,,,
2491,02/26/23 08:00:00,2086.0,2094.4,21.80,,,,,
2492,02/26/23 08:10:00,2086.6,2095.6,21.80,,,,,
2493,02/26/23 08:20:00,2086.0,2094.4,21.83,,,,,
2494,02/26/23 08:30:00,2087.8,2097.4,21.83,,,,,
2495,02/26/23 08:40:00,2086.0,2095.6,21.85,,,,,
2496,02/26/23 08:50:00,2086.0,2095.0,21.85,,,,,
2497,02/26/23 09:00:00,2087.8,2096.8,21.90,,,,,
2498,02/26/23 09:10:00,2087.8,2097.4,21.90,,,,,
2499,02/26/23 09:20:00,2083.2,2094.4,21.88,,,,,
2500,02/26/23 09:30:00,2084.3,2095.6,21.88,,,,,
2501,02/26/23 09:40:00,2084.3,2096.2,21.91,,,,,
2502,02/26/23 09:50:00,2113.5,2124.5,21.94,,,,,
2503,02/26/23 10:00:00,2142.1,2152.8,22.02,,,,,
2504,02/26/23 10:10:00,2134.1,2144.4,22.17,,,,,
2505,02/26/23 10:20:00,2132.9,2142.5,22.25,,,,,
2506,02/26/23 10:30:00,2123.2,2132.9,22.20,,,,,
2507,02/26/23 10:40:00,2123.2,2131.7,22.29,,,,,
2508,02/26/23 10:50:00,2136.3,2143.8,22.43,,,,,
2509,02/26/23 11:00:00,2142.6,2151.6,22.57,,,,,
2510,02/26/23 11:10:00,2126.6,2134.1,22.50,,,,,
2511,02/26/23 11:20:00,2129.5,2140.7,22.85,,,,,
2512,02/26/23 11:30:00,2144.4,2154.6,22.94,,,,,
2513,02/26/23 11:40:00,2139.2,2148.0,22.90,,,,,
2514,02/26/23 11:50:00,2123.2,2131.1,22.56,,,,,
2515,02/26/23 12:00:00,2121.5,2129.9,22.54,,,,,
2516,02/26/23 12:10:00,2126.6,2135.3,22.62,,,,,
2517,02/26/23 12:20:00,2204.1,2213.9,22.65,,,,,
2518,02/26/23 12:30:00,2200.6,2211.4,22.81,,,,,
2519,02/26/23 12:40:00,2170.2,2186.0,22.65,,,,,
2520,02/26/23 12:50:00,2215.6,2225.4,22.67,,,,,
2521,02/26/23 13:00:00,2219.1,2226.6,22.70,,,,,
2522,02/26/23 13:10:00,2213.9,2223.5,22.76,,,,,
2523,02/26/23 13:20:00,2207.6,2217.5,22.91,,,,,
2524,02/26/23 13:30:00,2202.4,2214.5,23.07,,,,,
2525,02/26/23 13:40:00,2209.3,2219.9,23.17,,,,,
2526,02/26/23 13:50:00,2198.9,2210.2,23.38,,,,,
2527,02/26/23 14:00:00,2192.6,2204.8,23.52,,,,,
2528,02/26/23 14:10:00,2200.6,2213.9,23.86,,,,,
2529,02/26/23 14:20:00,2195.5,2209.0,23.91,,,,,
2530,02/26/23 14:30:00,2179.4,2189.7,23.46,,,,,
2531,02/26/23 14:40:00,2167.3,2179.4,23.20,,,,,
2532,02/26/23 14:50:00,2157.6,2169.1,22.97,,,,,
2533,02/26/23 15:00:00,2159.3,2170.9,22.93,,,,,
2534,02/26/23 15:10:00,2159.3,2170.9,22.91,,,,,
2535,02/26/23 15:20:00,2159.3,2172.1,22.90,,,,,
2536,02/26/23 15:30:00,2161.0,2173.9,22.88,,,,,
2537,02/26/23 15:40:00,2157.6,2172.1,22.86,,,,,
2538,02/26/23 15:50:00,2148.9,2166.1,22.86,,,,,
2539,02/26/23 16:00:00,2135.8,2154.6,22.85,,,,,
2540,02/26/23 16:10:00,1971.9,1983.5,22.85,,,,,
2541,02/26/23 16:20:00,2182.2,2194.5,22.83,,,,,
2542,02/26/23 16:30:00,2180.5,2193.3,22.83,,,,,
2543,02/26/23 16:40:00,2175.3,2189.0,22.81,,,,,
2544,02/26/23 16:50:00,2175.3,2188.4,22.81,,,,,
2545,02/26/23 17:00:00,2171.9,2187.8,22.82,,,,,
2546,02/26/23 17:10:00,2173.6,2187.2,22.80,,,,,
2547,02/26/23 17:20:00,2171.9,2187.2,22.78,,,,,
2548,02/26/23 17:30:00,2171.9,2187.2,22.77,,,,,
2549,02/26/23 17:40:00,2173.6,2187.8,22.77,,,,,
2550,02/26/23 17:50:00,2173.6,2188.4,22.76,,,,,
2551,02/26/23 18:00:00,2162.1,2178.8,22.75,,,,,
2552,02/26/23 18:10:00,2163.9,2178.2,22.71,,,,,
2553,02/26/23 18:20:00,2158.7,2175.7,22.70,,,,,
2554,02/26/23 18:30:00,2140.9,2157.0,22.69,,,,,
2555,02/26/23 18:40:00,2137.5,2153.4,22.67,,,,,
2556,02/26/23 18:50:00,2129.5,2145.0,22.66,,,,,
2557,02/26/23 19:00:00,2105.5,2121.5,22.64,,,,,
2558,02/26/23 19:10:00,2113.5,2128.7,22.62,,,,,
2559,02/26/23 19:20:00,2175.3,2190.9,22.59,,,,,
2560,02/26/23 19:30:00,2175.3,2190.3,22.59,,,,,
2561,02/26/23 19:40:00,2200.1,2216.3,22.57,,,,,
2562,02/26/23 19:50:00,2198.3,2215.1,22.55,,,,,
2563,02/26/23 20:00:00,2200.1,2214.5,22.54,,,,,
2564,02/26/23 20:10:00,2198.9,2214.5,22.50,,,,,
2565,02/26/23 20:20:00,2200.6,2214.5,22.49,,,,,
2566,02/26/23 20:30:00,2170.2,2187.8,22.48,,,,,
2567,02/26/23 20:40:00,2170.2,2187.2,22.46,,,,,
2568,02/26/23 20:50:00,2168.5,2184.8,22.45,,,,,
2569,02/26/23 21:00:00,2166.7,2183.6,22.43,,,,,
2570,02/26/23 21:10:00,2165.6,2181.8,22.43,,,,,
2571,02/26/23 21:20:00,2166.7,2183.0,22.40,,,,,
2572,02/26/23 21:30:00,2162.1,2178.8,22.39,,,,,
2573,02/26/23 21:40:00,2160.4,2176.4,22.35,,,,,
2574,02/26/23 21:50:00,2157.0,2174.5,22.34,,,,,
2575,02/26/23 22:00:00,2158.7,2174.5,22.34,,,,,
2576,02/26/23 22:10:00,2138.6,2158.8,22.33,,,,,
2577,02/26/23 22:20:00,2155.3,2172.1,22.31,,,,,
2578,02/26/23 22:30:00,2154.1,2170.3,22.30,,,,,
2579,02/26/23 22:40:00,2152.4,2169.7,22.30,,,,,
2580,02/26/23 22:50:00,2148.9,2166.1,22.29,,,,,
2581,02/26/23 23:00:00,2154.1,2170.3,22.28,,,,,
2582,02/26/23 23:10:00,2150.7,2168.5,22.27,,,,,
2583,02/26/23 23:20:00,2152.4,2168.5,22.25,,,,,
2584,02/26/23 23:30:00,2150.7,2168.5,22.25,,,,,
2585,02/26/23 23:40:00,2150.7,2168.5,22.25,,,,,
2586,02/26/23 23:50:00,2150.7,2167.9,22.23,,,,,
2587,02/27/23 00:00:00,2148.9,2166.1,22.22,,,,,
2588,02/27/23 00:10:00,2147.2,2165.5,22.18,,,,,
2589,02/27/23 00:20:00,2147.2,2165.5,22.18,,,,,
2590,02/27/23 00:30:00,2150.7,2167.9,22.17,,,,,
2591,02/27/23 00:40:00,2150.7,2167.9,22.15,,,,,
2592,02/27/23 00:50:00,2150.7,2167.9,22.14,,,,,
2593,02/27/23 01:00:00,2148.9,2165.5,22.13,,,,,
2594,02/27/23 01:10:00,2142.1,2158.8,22.09,,,,,
2595,02/27/23 01:20:00,2140.4,2158.2,22.09,,,,,
2596,02/27/23 01:30:00,2140.9,2157.6,22.07,,,,,
2597,02/27/23 01:40:00,2140.9,2158.2,22.08,,,,,
2598,02/27/23 01:50:00,2127.2,2146.2,22.06,,,,,
2599,02/27/23 02:00:00,2142.1,2157.0,22.04,,,,,
2600,02/27/23 02:10:00,2162.1,2175.1,22.04,,,,,
2601,02/27/23 02:20:00,2160.4,2173.3,22.03,,,,,
2602,02/27/23 02:30:00,2147.2,2161.9,22.01,,,,,
2603,02/27/23 02:40:00,2139.2,2149.8,21.99,,,,,
2604,02/27/23 02:50:00,2136.3,2148.6,21.99,,,,,
2605,02/27/23 03:00:00,2134.6,2146.2,21.97,,,,,
2606,02/27/23 03:10:00,2137.5,2152.2,21.96,,,,,
2607,02/27/23 03:20:00,2137.5,2151.0,21.93,,,,,
2608,02/27/23 03:30:00,2139.2,2154.0,21.94,,,,,
2609,02/27/23 03:40:00,2136.3,2151.0,21.92,,,,,
2610,02/27/23 03:50:00,2137.5,2152.8,21.93,,,,,
2611,02/27/23 04:00:00,2132.9,2148.0,21.90,,,,,
2612,02/27/23 04:10:00,2127.8,2143.2,21.90,,,,,
2613,02/27/23 04:20:00,2129.5,2143.8,21.90,,,,,
2614,02/27/23 04:30:00,2136.3,2151.0,21.86,,,,,
2615,02/27/23 04:40:00,2142.6,2153.4,21.86,,,,,
2616,02/27/23 04:50:00,2135.8,2152.2,21.83,,,,,
2617,02/27/23 05:00:00,2139.2,2154.6,21.85,,,,,
2618,02/27/23 05:10:00,2137.5,2153.4,21.82,,,,,
2619,02/27/23 05:20:00,2124.9,2136.5,21.82,,,,,
2620,02/27/23 05:30:00,2131.2,2143.8,21.80,,,,,
2621,02/27/23 05:40:00,2131.2,2143.2,21.78,,,,,
2622,02/27/23 05:50:00,2127.8,2139.5,21.78,,,,,
2623,02/27/23 06:00:00,2124.9,2137.7,21.77,,,,,
2624,02/27/23 06:10:00,2123.2,2136.5,21.76,,,,,
2625,02/27/23 06:20:00,2123.2,2135.9,21.76,,,,,
2626,02/27/23 06:30:00,2121.5,2132.3,21.73,,,,,
2627,02/27/23 06:40:00,2119.7,2132.3,21.72,,,,,
2628,02/27/23 06:50:00,2118.0,2130.5,21.71,,,,,
2629,02/27/23 07:00:00,2116.9,2129.9,21.72,,,,,
2630,02/27/23 07:10:00,2111.7,2125.7,21.70,,,,,
2631,02/27/23 07:20:00,2113.5,2126.3,21.66,,,,,
2632,02/27/23 07:30:00,2107.2,2120.9,21.67,,,,,
2633,02/27/23 07:40:00,2110.0,2121.5,21.67,,,,,
2634,02/27/23 07:50:00,2108.9,2120.9,21.66,,,,,
2635,02/27/23 08:00:00,2105.5,2119.0,21.64,,,,,
2636,02/27/23 08:10:00,2094.0,2108.2,21.67,,,,,
2637,02/27/23 08:20:00,2099.2,2110.6,21.66,,,,,
2638,02/27/23 08:30:00,2107.2,2119.6,21.67,,,,,
2639,02/27/23 08:40:00,2108.9,2122.7,21.69,,,,,
2640,02/27/23 08:50:00,2113.5,2126.3,21.71,,,,,
2641,02/27/23 09:00:00,2118.0,2128.7,21.75,,,,,
2642,02/27/23 09:10:00,2116.9,2128.1,21.76,,,,,
2643,02/27/23 09:20:00,2119.7,2131.7,21.82,,,,,
2644,02/27/23 09:30:00,2121.5,2134.1,21.85,,,,,
2645,02/27/23 09:40:00,2126.6,2137.7,21.92,,,,,
2646,02/27/23 09:50:00,2127.8,2139.5,21.93,,,,,
2647,02/27/23 10:00:00,2129.5,2142.5,22.02,,,,,
2648,02/27/23 10:10:00,2134.6,2146.8,22.13,,,,,
2649,02/27/23 10:20:00,2139.2,2151.0,22.23,,,,,
2650,02/27/23 10:30:00,2134.6,2146.2,22.22,,,,,
2651,02/27/23 10:40:00,2134.6,2146.2,22.20,,,,,
2652,02/27/23 10:50:00,2144.4,2155.8,22.35,,,,,
2653,02/27/23 11:00:00,2154.1,2166.7,22.67,,,,,
2654,02/27/23 11:10:00,2165.6,2178.2,22.94,,,,,
2655,02/27/23 11:20:00,2159.3,2171.5,22.80,,,,,
2656,02/27/23 11:30:00,2171.9,2185.4,23.06,,,,,
2657,02/27/23 11:40:00,2170.8,2183.0,23.04,,,,,
2658,02/27/23 11:50:00,2152.4,2164.9,22.67,,,,,
2659,02/27/23 12:00:00,2157.6,2167.9,22.76,,,,,
2660,02/27/23 12:10:00,2154.1,2166.1,22.73,,,,,
2661,02/27/23 12:20:00,2150.7,2161.9,22.66,,,,,
2662,02/27/23 12:30:00,2154.1,2166.7,22.78,,,,,
2663,02/27/23 12:40:00,2150.7,2162.5,22.70,,,,,
2664,02/27/23 12:50:00,2152.4,2163.7,22.72,,,,,
2665,02/27/23 13:00:00,2157.6,2167.9,22.81,,,,,
2666,02/27/23 13:10:00,2159.3,2171.5,22.87,,,,,
2667,02/27/23 13:20:00,2159.3,2170.9,22.91,,,,,
2668,02/27/23 13:30:00,2163.9,2178.2,23.01,,,,,
2669,02/27/23 13:40:00,2177.1,2189.7,23.24,,,,,
2670,02/27/23 13:50:00,2190.3,2202.4,23.51,,,,,
2671,02/27/23 14:00:00,2195.5,2206.0,23.69,,,,,
2672,02/27/23 14:10:00,2202.4,2214.5,23.88,,,,,
2673,02/27/23 14:20:00,2193.7,2207.2,23.80,,,,,
2674,02/27/23 14:30:00,2177.1,2189.7,23.49,,,,,
2675,02/27/23 14:40:00,2165.6,2178.2,23.35,,,,,
2676,02/27/23 14:50:00,2152.4,2164.3,23.07,,,,,
2677,02/27/23 15:00:00,2149.5,2160.7,23.02,,,,,
2678,02/27/23 15:10:00,2146.1,2158.2,22.98,,,,,
2679,02/27/23 15:20:00,2146.1,2158.2,22.97,,,,,
2680,02/27/23 15:30:00,2147.8,2159.4,22.97,,,,,
2681,02/27/23 15:40:00,2149.5,2160.7,22.96,,,,,
2682,02/27/23 15:50:00,2149.5,2162.5,22.94,,,,,
2683,02/27/23 16:00:00,2150.7,2162.5,22.94,,,,,
2684,02/27/23 16:10:00,2152.4,2164.3,22.93,,,,,
2685,02/27/23 16:20:00,2154.1,2167.3,22.92,,,,,
2686,02/27/23 16:30:00,2154.1,2166.1,22.91,,,,,
2687,02/27/23 16:40:00,2155.8,2167.9,22.91,,,,,
2688,02/27/23 16:50:00,2157.6,2169.7,22.91,,,,,
2689,02/27/23 17:00:00,2157.6,2170.9,22.88,,,,,
2690,02/27/23 17:10:00,2147.8,2161.9,22.87,,,,,
2691,02/27/23 17:20:00,2152.4,2166.1,22.86,,,,,
2692,02/27/23 17:30:00,2148.9,2164.9,22.83,,,,,
2693,02/27/23 17:40:00,2152.4,2166.7,22.82,,,,,
2694,02/27/23 17:50:00,2152.4,2166.7,22.81,,,,,
2695,02/27/23 18:00:00,2147.2,2162.5,22.78,,,,,
2696,02/27/23 18:10:00,2150.7,2164.9,22.78,,,,,
2697,02/27/23 18:20:00,2150.7,2164.9,22.76,,,,,
2698,02/27/23 18:30:00,2148.9,2163.1,22.75,,,,,
2699,02/27/23 18:40:00,2147.2,2162.5,22.73,,,,,
2700,02/27/23 18:50:00,2144.4,2159.4,22.72,,,,,
2701,02/27/23 19:00:00,2144.4,2159.4,22.71,,,,,
2702,02/27/23 19:10:00,2146.1,2160.7,22.69,,,,,
2703,02/27/23 19:20:00,2144.4,2158.8,22.65,,,,,
2704,02/27/23 19:30:00,2142.6,2158.2,22.64,,,,,
2705,02/27/23 19:40:00,2142.6,2158.2,22.61,,,,,
2706,02/27/23 19:50:00,2144.4,2160.0,22.61,,,,,
2707,02/27/23 20:00:00,2144.4,2158.8,22.60,,,,,
2708,02/27/23 20:10:00,2144.4,2158.2,22.56,,,,,
2709,02/27/23 20:20:00,2144.4,2158.2,22.55,,,,,
2710,02/27/23 20:30:00,2136.3,2151.0,22.52,,,,,
2711,02/27/23 20:40:00,2135.8,2151.0,22.50,,,,,
2712,02/27/23 20:50:00,2137.5,2151.0,22.48,,,,,
