"Plot Title: 21415544"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Specific Conductance, μS/cm (LGR S/N: 21415544)"
1798,02/17/26 12:30:00 PM,-11.65,0.0
1799,02/17/26 12:40:00 PM,-11.65,0.0
1800,02/17/26 12:50:00 PM,-11.65,0.0
1801,02/17/26 01:00:00 PM,-11.65,0.0
1802,02/17/26 01:10:00 PM,-11.65,157919.1
1803,02/17/26 01:20:00 PM,-11.65,0.0
1804,02/17/26 01:30:00 PM,-11.65,157919.1
1805,02/17/26 01:40:00 PM,-11.65,157919.1
1806,02/17/26 01:50:00 PM,-11.65,0.0
1807,02/17/26 02:00:00 PM,-11.65,0.0
1808,02/17/26 02:10:00 PM,-11.65,0.0
1809,02/17/26 02:20:00 PM,-11.65,0.0
1810,02/17/26 02:30:00 PM,-11.65,0.0
1811,02/17/26 02:40:00 PM,-11.65,157919.1
1812,02/17/26 02:50:00 PM,-11.65,157919.1
1813,02/17/26 03:00:00 PM,-11.65,0.0
1814,02/17/26 03:10:00 PM,-11.65,157919.1
1815,02/17/26 03:20:00 PM,-11.65,157919.1
1816,02/17/26 03:30:00 PM,-11.65,0.0
1817,02/17/26 03:40:00 PM,-11.65,0.0
1818,02/17/26 03:50:00 PM,-11.65,0.0
1819,02/17/26 04:00:00 PM,-11.65,0.0
1820,02/17/26 04:10:00 PM,-11.65,0.0
1821,02/17/26 04:20:00 PM,-11.65,0.0
1822,02/17/26 04:30:00 PM,-11.65,0.0
1823,02/17/26 04:40:00 PM,-11.65,0.0
1824,02/17/26 04:50:00 PM,-11.65,157919.1
1825,02/17/26 05:00:00 PM,-11.65,0.0
1826,02/17/26 05:10:00 PM,-11.65,0.0
1827,02/17/26 05:20:00 PM,-11.65,0.0
1828,02/17/26 05:30:00 PM,-11.65,0.0
1829,02/17/26 05:40:00 PM,-11.65,0.0
1830,02/17/26 05:50:00 PM,-11.65,157919.1
1831,02/17/26 06:00:00 PM,-11.65,0.0
1832,02/17/26 06:10:00 PM,-11.65,0.0
1833,02/17/26 06:20:00 PM,-11.65,157919.1
1834,02/17/26 06:30:00 PM,-11.65,0.0
1835,02/17/26 06:40:00 PM,-11.65,0.0
1836,02/17/26 06:50:00 PM,-11.65,0.0
1837,02/17/26 07:00:00 PM,-11.65,0.0
1838,02/17/26 07:10:00 PM,-11.65,0.0
1839,02/17/26 07:20:00 PM,-11.65,0.0
1840,02/17/26 07:30:00 PM,-11.65,0.0
1841,02/17/26 07:40:00 PM,-11.65,0.0
1842,02/17/26 07:50:00 PM,-11.65,157919.1
1843,02/17/26 08:00:00 PM,-11.65,0.0
1844,02/17/26 08:10:00 PM,-11.65,157919.1
1845,02/17/26 08:20:00 PM,-11.65,0.0
1846,02/17/26 08:30:00 PM,-11.65,157919.1
1847,02/17/26 08:40:00 PM,-11.65,0.0
1848,02/17/26 08:50:00 PM,-11.65,0.0
1849,02/17/26 09:00:00 PM,-11.65,0.0
1850,02/17/26 09:10:00 PM,-11.65,0.0
1851,02/17/26 09:20:00 PM,-11.65,0.0
1852,02/17/26 09:30:00 PM,-11.65,0.0
1853,02/17/26 09:40:00 PM,-11.65,157919.1
1854,02/17/26 09:50:00 PM,-11.65,157919.1
1855,02/17/26 10:00:00 PM,-11.65,0.0
1856,02/17/26 10:10:00 PM,-11.65,0.0
1857,02/17/26 10:20:00 PM,-11.65,0.0
1858,02/17/26 10:30:00 PM,-11.65,0.0
1859,02/17/26 10:40:00 PM,-11.65,0.0
1860,02/17/26 10:50:00 PM,-11.65,0.0
1861,02/17/26 11:00:00 PM,-11.65,0.0
1862,02/17/26 11:10:00 PM,-11.65,0.0
1863,02/17/26 11:20:00 PM,-11.65,0.0
1864,02/17/26 11:30:00 PM,-11.65,0.0
1865,02/17/26 11:40:00 PM,-11.65,0.0
1866,02/17/26 11:50:00 PM,-11.65,157919.1
1867,02/18/26 12:00:00 AM,-11.65,157919.1
1868,02/18/26 12:10:00 AM,-11.65,0.0
1869,02/18/26 12:20:00 AM,-11.65,0.0
1870,02/18/26 12:30:00 AM,-11.65,157919.1
1871,02/18/26 12:40:00 AM,-11.65,0.0
1872,02/18/26 12:50:00 AM,-11.65,157919.1
1873,02/18/26 01:00:00 AM,-11.65,0.0
1874,02/18/26 01:10:00 AM,-11.65,0.0
1875,02/18/26 01:20:00 AM,-11.65,157919.1
1876,02/18/26 01:30:00 AM,-11.65,157919.1
1877,02/18/26 01:40:00 AM,-11.65,0.0
1878,02/18/26 01:50:00 AM,-11.65,0.0
1879,02/18/26 02:00:00 AM,-11.65,0.0
1880,02/18/26 02:10:00 AM,-11.65,0.0
1881,02/18/26 02:20:00 AM,-11.65,0.0
1882,02/18/26 02:30:00 AM,-11.65,0.0
1883,02/18/26 02:40:00 AM,-11.65,0.0
1884,02/18/26 02:50:00 AM,-11.65,0.0
1885,02/18/26 03:00:00 AM,-11.65,0.0
1886,02/18/26 03:10:00 AM,-11.65,157919.1
1887,02/18/26 03:20:00 AM,-11.65,0.0
1888,02/18/26 03:30:00 AM,-11.65,157919.1
1889,02/18/26 03:40:00 AM,-11.65,0.0
1890,02/18/26 03:50:00 AM,-11.65,0.0
1891,02/18/26 04:00:00 AM,-11.65,0.0
1892,02/18/26 04:10:00 AM,-11.65,0.0
1893,02/18/26 04:20:00 AM,-11.65,0.0
1894,02/18/26 04:30:00 AM,-11.65,0.0
1895,02/18/26 04:40:00 AM,-11.65,0.0
1896,02/18/26 04:50:00 AM,-11.65,0.0
1897,02/18/26 05:00:00 AM,-11.65,0.0
1898,02/18/26 05:10:00 AM,-11.65,157919.1
1899,02/18/26 05:20:00 AM,-11.65,0.0
1900,02/18/26 05:30:00 AM,-11.65,0.0
1901,02/18/26 05:40:00 AM,-11.65,0.0
1902,02/18/26 05:50:00 AM,-11.65,0.0
1903,02/18/26 06:00:00 AM,-11.65,0.0
1904,02/18/26 06:10:00 AM,-11.65,0.0
1905,02/18/26 06:20:00 AM,-11.65,0.0
1906,02/18/26 06:30:00 AM,-11.65,0.0
1907,02/18/26 06:40:00 AM,-11.65,0.0
1908,02/18/26 06:50:00 AM,-11.65,0.0
1909,02/18/26 07:00:00 AM,-11.65,0.0
1910,02/18/26 07:10:00 AM,-11.65,0.0
1911,02/18/26 07:20:00 AM,-11.65,0.0
1912,02/18/26 07:30:00 AM,-11.65,157919.1
1913,02/18/26 07:40:00 AM,-11.65,0.0
1914,02/18/26 07:50:00 AM,-11.65,0.0
1915,02/18/26 08:00:00 AM,-11.65,0.0
1916,02/18/26 08:10:00 AM,-11.65,0.0
1917,02/18/26 08:20:00 AM,-11.65,157919.1
1918,02/18/26 08:30:00 AM,-11.65,0.0
1919,02/18/26 08:40:00 AM,-11.65,0.0
1920,02/18/26 08:50:00 AM,-11.65,0.0
1921,02/18/26 09:00:00 AM,-11.65,157919.1
1922,02/18/26 09:10:00 AM,-11.65,0.0
1923,02/18/26 09:20:00 AM,-11.65,157919.1
1924,02/18/26 09:30:00 AM,-11.65,0.0
1925,02/18/26 09:40:00 AM,-11.65,0.0
1926,02/18/26 09:50:00 AM,-11.65,0.0
1927,02/18/26 10:00:00 AM,-11.65,0.0
1928,02/18/26 10:10:00 AM,-11.65,157919.1
1929,02/18/26 10:20:00 AM,-11.65,0.0
1930,02/18/26 10:30:00 AM,-11.65,157919.1
1931,02/18/26 10:40:00 AM,-11.65,0.0
1932,02/18/26 10:50:00 AM,-11.65,157919.1
1933,02/18/26 11:00:00 AM,-11.65,0.0
1934,02/18/26 11:10:00 AM,-11.65,0.0
1935,02/18/26 11:20:00 AM,-11.65,0.0
1936,02/18/26 11:30:00 AM,-11.65,0.0
1937,02/18/26 11:40:00 AM,-11.65,0.0
1938,02/18/26 11:50:00 AM,-11.65,0.0
1939,02/18/26 12:00:00 PM,-11.65,0.0
1940,02/18/26 12:10:00 PM,-11.65,0.0
1941,02/18/26 12:20:00 PM,-11.65,0.0
1942,02/18/26 12:30:00 PM,-11.65,157919.1
1943,02/18/26 12:40:00 PM,-11.65,157919.1
1944,02/18/26 12:50:00 PM,-11.65,0.0
1945,02/18/26 01:00:00 PM,-11.65,0.0
1946,02/18/26 01:10:00 PM,-11.65,0.0
1947,02/18/26 01:20:00 PM,-11.65,0.0
1948,02/18/26 01:30:00 PM,-11.65,157919.1
1949,02/18/26 01:40:00 PM,-11.65,0.0
1950,02/18/26 01:50:00 PM,-11.65,0.0
1951,02/18/26 02:00:00 PM,-11.65,0.0
1952,02/18/26 02:10:00 PM,-11.65,157919.1
1953,02/18/26 02:20:00 PM,-11.65,0.0
1954,02/18/26 02:30:00 PM,-11.65,0.0
1955,02/18/26 02:40:00 PM,-11.65,157919.1
1956,02/18/26 02:50:00 PM,-11.65,157919.1
1957,02/18/26 03:00:00 PM,-11.65,0.0
1958,02/18/26 03:10:00 PM,-11.65,0.0
1959,02/18/26 03:20:00 PM,-11.65,0.0
1960,02/18/26 03:30:00 PM,-11.65,157919.1
1961,02/18/26 03:40:00 PM,-11.65,0.0
1962,02/18/26 03:50:00 PM,-11.65,0.0
1963,02/18/26 04:00:00 PM,-11.65,0.0
1964,02/18/26 04:10:00 PM,-11.65,0.0
1965,02/18/26 04:20:00 PM,-11.65,0.0
1966,02/18/26 04:30:00 PM,-11.65,157919.1
1967,02/18/26 04:40:00 PM,-11.65,0.0
1968,02/18/26 04:50:00 PM,-11.65,0.0
1969,02/18/26 05:00:00 PM,-11.65,157919.1
1970,02/18/26 05:10:00 PM,-11.65,0.0
1971,02/18/26 05:20:00 PM,-11.65,0.0
1972,02/18/26 05:30:00 PM,-11.65,157919.1
1973,02/18/26 05:40:00 PM,-11.65,0.0
1974,02/18/26 05:50:00 PM,-11.65,157919.1
1975,02/18/26 06:00:00 PM,-11.65,0.0
1976,02/18/26 06:10:00 PM,-11.65,157919.1
1977,02/18/26 06:20:00 PM,-11.65,0.0
1978,02/18/26 06:30:00 PM,-11.65,0.0
1979,02/18/26 06:40:00 PM,-11.65,0.0
1980,02/18/26 06:50:00 PM,-11.65,0.0
1981,02/18/26 07:00:00 PM,-11.65,157919.1
1982,02/18/26 07:10:00 PM,-11.65,0.0
1983,02/18/26 07:20:00 PM,-11.65,0.0
1984,02/18/26 07:30:00 PM,-11.65,0.0
1985,02/18/26 07:40:00 PM,-11.65,157919.1
1986,02/18/26 07:50:00 PM,-11.65,0.0
1987,02/18/26 08:00:00 PM,-11.65,0.0
1988,02/18/26 08:10:00 PM,-11.65,0.0
1989,02/18/26 08:20:00 PM,-11.65,0.0
1990,02/18/26 08:30:00 PM,-11.65,0.0
1991,02/18/26 08:40:00 PM,-11.65,0.0
1992,02/18/26 08:50:00 PM,-11.65,0.0
1993,02/18/26 09:00:00 PM,-11.65,157919.1
1994,02/18/26 09:10:00 PM,-11.65,157919.1
1995,02/18/26 09:20:00 PM,-11.65,0.0
1996,02/18/26 09:30:00 PM,-11.65,0.0
1997,02/18/26 09:40:00 PM,-11.65,157919.1
1998,02/18/26 09:50:00 PM,-11.65,157919.1
1999,02/18/26 10:00:00 PM,-11.65,0.0
2000,02/18/26 10:10:00 PM,-11.65,0.0
2001,02/18/26 10:20:00 PM,-11.65,0.0
2002,02/18/26 10:30:00 PM,-11.65,0.0
2003,02/18/26 10:40:00 PM,-11.65,0.0
2004,02/18/26 10:50:00 PM,-11.65,0.0
2005,02/18/26 11:00:00 PM,-11.65,0.0
2006,02/18/26 11:10:00 PM,-11.65,0.0
2007,02/18/26 11:20:00 PM,-11.65,0.0
2008,02/18/26 11:30:00 PM,-11.65,157919.1
2009,02/18/26 11:40:00 PM,-11.65,0.0
2010,02/18/26 11:50:00 PM,-11.65,0.0
2011,02/19/26 12:00:00 AM,-11.65,0.0
2012,02/19/26 12:10:00 AM,-11.65,0.0
2013,02/19/26 12:20:00 AM,-11.65,0.0
2014,02/19/26 12:30:00 AM,-11.65,0.0
2015,02/19/26 12:40:00 AM,-11.65,0.0
2016,02/19/26 12:50:00 AM,-11.65,0.0
2017,02/19/26 01:00:00 AM,-11.65,0.0
2018,02/19/26 01:10:00 AM,-11.65,157919.1
2019,02/19/26 01:20:00 AM,-11.65,0.0
2020,02/19/26 01:30:00 AM,-11.65,0.0
2021,02/19/26 01:40:00 AM,-11.65,157919.1
2022,02/19/26 01:50:00 AM,-11.65,0.0
2023,02/19/26 02:00:00 AM,-11.65,157919.1
2024,02/19/26 02:10:00 AM,-11.65,0.0
2025,02/19/26 02:20:00 AM,-11.65,0.0
2026,02/19/26 02:30:00 AM,-11.65,157919.1
2027,02/19/26 02:40:00 AM,-11.65,0.0
2028,02/19/26 02:50:00 AM,-11.65,0.0
2029,02/19/26 03:00:00 AM,-11.65,0.0
2030,02/19/26 03:10:00 AM,-11.65,0.0
2031,02/19/26 03:20:00 AM,-11.65,0.0
2032,02/19/26 03:30:00 AM,-11.65,157919.1
2033,02/19/26 03:40:00 AM,-11.65,0.0
2034,02/19/26 03:50:00 AM,-11.65,0.0
2035,02/19/26 04:00:00 AM,-11.65,0.0
2036,02/19/26 04:10:00 AM,-11.65,0.0
2037,02/19/26 04:20:00 AM,-11.65,0.0
2038,02/19/26 04:30:00 AM,-11.65,0.0
2039,02/19/26 04:40:00 AM,-11.65,0.0
2040,02/19/26 04:50:00 AM,-11.65,0.0
2041,02/19/26 05:00:00 AM,-11.65,0.0
2042,02/19/26 05:10:00 AM,-11.65,0.0
2043,02/19/26 05:20:00 AM,-11.65,0.0
2044,02/19/26 05:30:00 AM,-11.65,0.0
2045,02/19/26 05:40:00 AM,-11.65,0.0
2046,02/19/26 05:50:00 AM,-11.65,0.0
2047,02/19/26 06:00:00 AM,-11.65,0.0
2048,02/19/26 06:10:00 AM,-11.65,0.0
2049,02/19/26 06:20:00 AM,-11.65,0.0
2050,02/19/26 06:30:00 AM,-11.65,157919.1
2051,02/19/26 06:40:00 AM,-11.65,0.0
2052,02/19/26 06:50:00 AM,-11.65,0.0
2053,02/19/26 07:00:00 AM,-11.65,157919.1
2054,02/19/26 07:10:00 AM,-11.65,0.0
2055,02/19/26 07:20:00 AM,-11.65,0.0
2056,02/19/26 07:30:00 AM,-11.65,0.0
2057,02/19/26 07:40:00 AM,-11.65,0.0
2058,02/19/26 07:50:00 AM,-11.65,0.0
2059,02/19/26 08:00:00 AM,-11.65,157919.1
2060,02/19/26 08:10:00 AM,-11.65,0.0
2061,02/19/26 08:20:00 AM,-11.65,157919.1
2062,02/19/26 08:30:00 AM,-11.65,157919.1
2063,02/19/26 08:40:00 AM,-11.65,0.0
2064,02/19/26 08:50:00 AM,-11.65,0.0
2065,02/19/26 09:00:00 AM,-11.65,157919.1
2066,02/19/26 09:10:00 AM,-11.65,0.0
2067,02/19/26 09:20:00 AM,-11.65,0.0
2068,02/19/26 09:30:00 AM,-11.65,0.0
2069,02/19/26 09:40:00 AM,-11.65,0.0
2070,02/19/26 09:50:00 AM,-11.65,0.0
2071,02/19/26 10:00:00 AM,-11.65,0.0
2072,02/19/26 10:10:00 AM,-11.65,0.0
2073,02/19/26 10:20:00 AM,-11.65,0.0
2074,02/19/26 10:30:00 AM,-11.65,0.0
2075,02/19/26 10:40:00 AM,-11.65,0.0
2076,02/19/26 10:50:00 AM,-11.65,0.0
2077,02/19/26 11:00:00 AM,-11.65,157919.1
2078,02/19/26 11:10:00 AM,-11.65,0.0
2079,02/19/26 11:20:00 AM,-11.65,0.0
2080,02/19/26 11:30:00 AM,-11.65,0.0
2081,02/19/26 11:40:00 AM,-11.65,0.0
2082,02/19/26 11:50:00 AM,-11.65,0.0
2083,02/19/26 12:00:00 PM,-11.65,0.0
2084,02/19/26 12:10:00 PM,-11.65,0.0
2085,02/19/26 12:20:00 PM,-11.65,157919.1
2086,02/19/26 12:30:00 PM,-11.65,0.0
2087,02/19/26 12:40:00 PM,-11.65,0.0
2088,02/19/26 12:50:00 PM,-11.65,0.0
2089,02/19/26 01:00:00 PM,-11.65,0.0
2090,02/19/26 01:10:00 PM,-11.65,0.0
2091,02/19/26 01:20:00 PM,-11.65,0.0
2092,02/19/26 01:30:00 PM,-11.65,157919.1
2093,02/19/26 01:40:00 PM,-11.65,0.0
2094,02/19/26 01:50:00 PM,-11.65,0.0
2095,02/19/26 02:00:00 PM,-11.65,0.0
2096,02/19/26 02:10:00 PM,-11.65,0.0
2097,02/19/26 02:20:00 PM,-11.65,0.0
2098,02/19/26 02:30:00 PM,-11.65,0.0
2099,02/19/26 02:40:00 PM,-11.65,157919.1
2100,02/19/26 02:50:00 PM,-11.65,0.0
2101,02/19/26 03:00:00 PM,-11.65,0.0
2102,02/19/26 03:10:00 PM,-11.65,0.0
2103,02/19/26 03:20:00 PM,-11.65,0.0
2104,02/19/26 03:30:00 PM,-11.65,0.0
2105,02/19/26 03:40:00 PM,-11.65,0.0
2106,02/19/26 03:50:00 PM,-11.65,157919.1
2107,02/19/26 04:00:00 PM,-11.65,0.0
2108,02/19/26 04:10:00 PM,-11.65,157919.1
2109,02/19/26 04:20:00 PM,-11.65,157919.1
2110,02/19/26 04:30:00 PM,-11.65,0.0
2111,02/19/26 04:40:00 PM,-11.65,0.0
2112,02/19/26 04:50:00 PM,-11.65,0.0
2113,02/19/26 05:00:00 PM,-11.65,157919.1
2114,02/19/26 05:10:00 PM,-11.65,0.0
2115,02/19/26 05:20:00 PM,-11.65,0.0
2116,02/19/26 05:30:00 PM,-11.65,157919.1
2117,02/19/26 05:40:00 PM,-11.65,0.0
2118,02/19/26 05:50:00 PM,-11.65,0.0
2119,02/19/26 06:00:00 PM,-11.65,0.0
2120,02/19/26 06:10:00 PM,-11.65,0.0
2121,02/19/26 06:20:00 PM,-11.65,0.0
2122,02/19/26 06:30:00 PM,-11.65,157919.1
2123,02/19/26 06:40:00 PM,-11.65,157919.1
2124,02/19/26 06:50:00 PM,-11.65,0.0
2125,02/19/26 07:00:00 PM,-11.65,157919.1
2126,02/19/26 07:10:00 PM,-11.65,0.0
2127,02/19/26 07:20:00 PM,-11.65,0.0
2128,02/19/26 07:30:00 PM,-11.65,0.0
2129,02/19/26 07:40:00 PM,-11.65,157919.1
2130,02/19/26 07:50:00 PM,-11.65,0.0
2131,02/19/26 08:00:00 PM,-11.65,157919.1
2132,02/19/26 08:10:00 PM,-11.65,0.0
2133,02/19/26 08:20:00 PM,-11.65,157919.1
2134,02/19/26 08:30:00 PM,-11.65,0.0
2135,02/19/26 08:40:00 PM,-11.65,157919.1
2136,02/19/26 08:50:00 PM,-11.65,0.0
2137,02/19/26 09:00:00 PM,-11.65,157919.1
2138,02/19/26 09:10:00 PM,-11.65,0.0
2139,02/19/26 09:20:00 PM,-11.65,0.0
2140,02/19/26 09:30:00 PM,-11.65,0.0
2141,02/19/26 09:40:00 PM,-11.65,0.0
2142,02/19/26 09:50:00 PM,-11.65,0.0
2143,02/19/26 10:00:00 PM,-11.65,0.0
2144,02/19/26 10:10:00 PM,-11.65,157919.1
2145,02/19/26 10:20:00 PM,-11.65,0.0
2146,02/19/26 10:30:00 PM,-11.65,0.0
2147,02/19/26 10:40:00 PM,-11.65,0.0
2148,02/19/26 10:50:00 PM,-11.65,0.0
2149,02/19/26 11:00:00 PM,-11.65,0.0
2150,02/19/26 11:10:00 PM,-11.65,0.0
2151,02/19/26 11:20:00 PM,-11.65,0.0
2152,02/19/26 11:30:00 PM,-11.65,0.0
2153,02/19/26 11:40:00 PM,-11.65,0.0
2154,02/19/26 11:50:00 PM,-11.65,0.0
2155,02/20/26 12:00:00 AM,-11.65,0.0
2156,02/20/26 12:10:00 AM,-11.65,0.0
2157,02/20/26 12:20:00 AM,-11.65,0.0
2158,02/20/26 12:30:00 AM,-11.65,0.0
2159,02/20/26 12:40:00 AM,-11.65,0.0
2160,02/20/26 12:50:00 AM,-11.65,0.0
2161,02/20/26 01:00:00 AM,-11.65,0.0
2162,02/20/26 01:10:00 AM,-11.65,157919.1
2163,02/20/26 01:20:00 AM,-11.65,157919.1
2164,02/20/26 01:30:00 AM,-11.65,157919.1
2165,02/20/26 01:40:00 AM,-11.65,157919.1
2166,02/20/26 01:50:00 AM,-11.65,0.0
2167,02/20/26 02:00:00 AM,-11.65,0.0
2168,02/20/26 02:10:00 AM,-11.65,0.0
2169,02/20/26 02:20:00 AM,-11.65,0.0
2170,02/20/26 02:30:00 AM,-11.65,157919.1
2171,02/20/26 02:40:00 AM,-11.65,0.0
2172,02/20/26 02:50:00 AM,-11.65,157919.1
2173,02/20/26 03:00:00 AM,-11.65,157919.1
2174,02/20/26 03:10:00 AM,-11.65,0.0
2175,02/20/26 03:20:00 AM,-11.65,0.0
2176,02/20/26 03:30:00 AM,-11.65,0.0
2177,02/20/26 03:40:00 AM,-11.65,0.0
2178,02/20/26 03:50:00 AM,-11.65,0.0
2179,02/20/26 04:00:00 AM,-11.65,0.0
2180,02/20/26 04:10:00 AM,-11.65,0.0
2181,02/20/26 04:20:00 AM,-11.65,0.0
2182,02/20/26 04:30:00 AM,-11.65,0.0
2183,02/20/26 04:40:00 AM,-11.65,0.0
2184,02/20/26 04:50:00 AM,-11.65,0.0
2185,02/20/26 05:00:00 AM,-11.65,0.0
2186,02/20/26 05:10:00 AM,-11.65,157919.1
2187,02/20/26 05:20:00 AM,-11.65,0.0
2188,02/20/26 05:30:00 AM,-11.65,157919.1
2189,02/20/26 05:40:00 AM,-11.65,0.0
2190,02/20/26 05:50:00 AM,-11.65,0.0
2191,02/20/26 06:00:00 AM,-11.65,0.0
2192,02/20/26 06:10:00 AM,-11.65,0.0
2193,02/20/26 06:20:00 AM,-11.65,0.0
2194,02/20/26 06:30:00 AM,-11.65,0.0
2195,02/20/26 06:40:00 AM,-11.65,0.0
2196,02/20/26 06:50:00 AM,-11.65,157919.1
2197,02/20/26 07:00:00 AM,-11.65,0.0
2198,02/20/26 07:10:00 AM,-11.65,157919.1
2199,02/20/26 07:20:00 AM,-11.65,0.0
2200,02/20/26 07:30:00 AM,-11.65,0.0
2201,02/20/26 07:40:00 AM,-11.65,0.0
2202,02/20/26 07:50:00 AM,-11.65,157919.1
2203,02/20/26 08:00:00 AM,-11.65,0.0
2204,02/20/26 08:10:00 AM,-11.65,0.0
2205,02/20/26 08:20:00 AM,-11.65,0.0
2206,02/20/26 08:30:00 AM,-11.65,0.0
2207,02/20/26 08:40:00 AM,-11.65,0.0
2208,02/20/26 08:50:00 AM,-11.65,0.0
2209,02/20/26 09:00:00 AM,-11.65,0.0
2210,02/20/26 09:10:00 AM,-11.65,0.0
2211,02/20/26 09:20:00 AM,-11.65,157919.1
2212,02/20/26 09:30:00 AM,-11.65,0.0
2213,02/20/26 09:40:00 AM,-11.65,0.0
2214,02/20/26 09:50:00 AM,-11.65,0.0
2215,02/20/26 10:00:00 AM,-11.65,0.0
2216,02/20/26 10:10:00 AM,-11.65,0.0
2217,02/20/26 10:20:00 AM,-11.65,0.0
2218,02/20/26 10:30:00 AM,-11.65,157919.1
2219,02/20/26 10:40:00 AM,-11.65,0.0
2220,02/20/26 10:50:00 AM,-11.65,157919.1
2221,02/20/26 11:00:00 AM,-11.65,0.0
2222,02/20/26 11:10:00 AM,-11.65,0.0
2223,02/20/26 11:20:00 AM,-11.65,0.0
2224,02/20/26 11:30:00 AM,-11.65,0.0
2225,02/20/26 11:40:00 AM,-11.65,0.0
2226,02/20/26 11:50:00 AM,-11.65,157919.1
2227,02/20/26 12:00:00 PM,-11.65,157919.1
2228,02/20/26 12:10:00 PM,-11.65,0.0
2229,02/20/26 12:20:00 PM,-11.65,0.0
2230,02/20/26 12:30:00 PM,-11.65,0.0
2231,02/20/26 12:40:00 PM,-11.65,157919.1
2232,02/20/26 12:50:00 PM,-11.65,0.0
2233,02/20/26 01:00:00 PM,-11.65,0.0
2234,02/20/26 01:10:00 PM,-11.65,0.0
2235,02/20/26 01:20:00 PM,-11.65,157919.1
2236,02/20/26 01:30:00 PM,-11.65,0.0
2237,02/20/26 01:40:00 PM,-11.65,0.0
2238,02/20/26 01:50:00 PM,-11.65,157919.1
2239,02/20/26 02:00:00 PM,-11.65,0.0
2240,02/20/26 02:10:00 PM,-11.65,157919.1
2241,02/20/26 02:20:00 PM,-11.65,0.0
2242,02/20/26 02:30:00 PM,-11.65,0.0
2243,02/20/26 02:40:00 PM,-11.65,0.0
2244,02/20/26 02:50:00 PM,-11.65,0.0
2245,02/20/26 03:00:00 PM,-11.65,0.0
2246,02/20/26 03:10:00 PM,-11.65,157919.1
2247,02/20/26 03:20:00 PM,-11.65,0.0
2248,02/20/26 03:30:00 PM,-11.65,157919.1
2249,02/20/26 03:40:00 PM,-11.65,157919.1
2250,02/20/26 03:50:00 PM,-11.65,157919.1
2251,02/20/26 04:00:00 PM,-11.65,0.0
2252,02/20/26 04:10:00 PM,-11.65,0.0
2253,02/20/26 04:20:00 PM,-11.65,0.0
2254,02/20/26 04:30:00 PM,-11.65,0.0
2255,02/20/26 04:40:00 PM,-11.65,157919.1
2256,02/20/26 04:50:00 PM,-11.65,157919.1
2257,02/20/26 05:00:00 PM,-11.65,0.0
2258,02/20/26 05:10:00 PM,-11.65,0.0
2259,02/20/26 05:20:00 PM,-11.65,0.0
2260,02/20/26 05:30:00 PM,-11.65,157919.1
2261,02/20/26 05:40:00 PM,-11.65,0.0
2262,02/20/26 05:50:00 PM,-11.65,0.0
2263,02/20/26 06:00:00 PM,-11.65,0.0
2264,02/20/26 06:10:00 PM,-11.65,0.0
2265,02/20/26 06:20:00 PM,-11.65,0.0
2266,02/20/26 06:30:00 PM,-11.65,157919.1
2267,02/20/26 06:40:00 PM,-11.65,0.0
2268,02/20/26 06:50:00 PM,-11.65,0.0
2269,02/20/26 07:00:00 PM,-11.65,157919.1
2270,02/20/26 07:10:00 PM,-11.65,0.0
2271,02/20/26 07:20:00 PM,-11.65,0.0
2272,02/20/26 07:30:00 PM,-11.65,0.0
2273,02/20/26 07:40:00 PM,-11.65,0.0
2274,02/20/26 07:50:00 PM,-11.65,0.0
2275,02/20/26 08:00:00 PM,-11.65,0.0
2276,02/20/26 08:10:00 PM,-11.65,157919.1
2277,02/20/26 08:20:00 PM,-11.65,0.0
2278,02/20/26 08:30:00 PM,-11.65,157919.1
2279,02/20/26 08:40:00 PM,-11.65,157919.1
2280,02/20/26 08:50:00 PM,-11.65,0.0
2281,02/20/26 09:00:00 PM,-11.65,0.0
2282,02/20/26 09:10:00 PM,-11.65,0.0
2283,02/20/26 09:20:00 PM,-11.65,0.0
2284,02/20/26 09:30:00 PM,-11.65,0.0
2285,02/20/26 09:40:00 PM,-11.65,0.0
2286,02/20/26 09:50:00 PM,-11.65,0.0
2287,02/20/26 10:00:00 PM,-11.65,0.0
2288,02/20/26 10:10:00 PM,-11.65,0.0
2289,02/20/26 10:20:00 PM,-11.65,0.0
2290,02/20/26 10:30:00 PM,-11.65,0.0
2291,02/20/26 10:40:00 PM,-11.65,0.0
2292,02/20/26 10:50:00 PM,-11.65,157919.1
2293,02/20/26 11:00:00 PM,-11.65,157919.1
2294,02/20/26 11:10:00 PM,-11.65,0.0
2295,02/20/26 11:20:00 PM,-11.65,0.0
2296,02/20/26 11:30:00 PM,-11.65,0.0
2297,02/20/26 11:40:00 PM,-11.65,0.0
2298,02/20/26 11:50:00 PM,-11.65,0.0
2299,02/21/26 12:00:00 AM,-11.65,0.0
2300,02/21/26 12:10:00 AM,-11.65,157919.1
2301,02/21/26 12:20:00 AM,-11.65,157919.1
2302,02/21/26 12:30:00 AM,-11.65,0.0
2303,02/21/26 12:40:00 AM,-11.65,157919.1
2304,02/21/26 12:50:00 AM,-11.65,0.0
2305,02/21/26 01:00:00 AM,-11.65,0.0
2306,02/21/26 01:10:00 AM,-11.65,0.0
2307,02/21/26 01:20:00 AM,-11.65,157919.1
