#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Started,Button Down,Button Up,Host Connected,Stopped,End of File
2040,02/20/2025 04:50:00,25.67,2.88,6.72,,,,,,
2041,02/20/2025 05:00:00,25.67,2.89,6.72,,,,,,
2042,02/20/2025 05:10:00,25.65,2.98,6.72,,,,,,
2043,02/20/2025 05:20:00,25.62,3.02,6.72,,,,,,
2044,02/20/2025 05:30:00,25.62,3.05,6.72,,,,,,
2045,02/20/2025 05:40:00,25.60,3.05,6.72,,,,,,
2046,02/20/2025 05:50:00,25.57,3.08,6.72,,,,,,
2047,02/20/2025 06:00:00,25.57,3.09,6.72,,,,,,
2048,02/20/2025 06:10:00,25.55,3.11,6.72,,,,,,
2049,02/20/2025 06:20:00,25.53,3.13,6.72,,,,,,
2050,02/20/2025 06:30:00,25.53,3.16,6.72,,,,,,
2051,02/20/2025 06:40:00,25.50,3.16,6.72,,,,,,
2052,02/20/2025 06:50:00,25.50,3.20,6.72,,,,,,
2053,02/20/2025 07:00:00,25.48,3.25,6.72,,,,,,
2054,02/20/2025 07:10:00,25.45,3.31,6.72,,,,,,
2055,02/20/2025 07:20:00,25.43,3.34,6.72,,,,,,
2056,02/20/2025 07:30:00,25.43,3.45,6.71,,,,,,
2057,02/20/2025 07:40:00,25.40,3.47,6.71,,,,,,
2058,02/20/2025 07:50:00,25.38,3.50,6.71,,,,,,
2059,02/20/2025 08:00:00,25.38,3.52,6.71,,,,,,
2060,02/20/2025 08:10:00,25.36,3.52,6.71,,,,,,
2061,02/20/2025 08:20:00,25.36,3.53,6.71,,,,,,
2062,02/20/2025 08:30:00,25.33,3.55,6.71,,,,,,
2063,02/20/2025 08:40:00,25.33,3.61,6.71,,,,,,
2064,02/20/2025 08:50:00,25.31,3.59,6.71,,,,,,
2065,02/20/2025 09:00:00,25.31,3.67,6.71,,,,,,
2066,02/20/2025 09:10:00,25.28,3.70,6.71,,,,,,
2067,02/20/2025 09:20:00,25.28,3.72,6.71,,,,,,
2068,02/20/2025 09:30:00,25.26,3.70,6.71,,,,,,
2069,02/20/2025 09:40:00,25.26,3.69,6.71,,,,,,
2070,02/20/2025 09:50:00,25.26,3.72,6.71,,,,,,
2071,02/20/2025 10:00:00,25.26,3.70,6.71,,,,,,
2072,02/20/2025 10:10:00,25.26,3.67,6.71,,,,,,
2073,02/20/2025 10:20:00,25.26,3.66,6.71,,,,,,
2074,02/20/2025 10:30:00,25.26,3.66,6.71,,,,,,
2075,02/20/2025 10:40:00,25.26,3.66,6.71,,,,,,
2076,02/20/2025 10:50:00,25.26,3.64,6.71,,,,,,
2077,02/20/2025 11:00:00,25.26,3.64,6.71,,,,,,
2078,02/20/2025 11:10:00,25.26,3.64,6.71,,,,,,
2079,02/20/2025 11:20:00,25.28,3.64,6.71,,,,,,
2080,02/20/2025 11:30:00,25.28,3.84,6.71,,,,,,
2081,02/20/2025 11:40:00,25.31,3.56,6.71,,,,,,
2082,02/20/2025 11:50:00,25.33,3.47,6.71,,,,,,
2083,02/20/2025 12:00:00,25.33,3.06,6.72,,,,,,
2084,02/20/2025 12:10:00,25.36,3.03,6.72,,,,,,
2085,02/20/2025 12:20:00,25.40,3.09,6.72,,,,,,
2086,02/20/2025 12:30:00,25.43,3.06,6.72,,,,,,
2087,02/20/2025 12:40:00,25.45,3.03,6.72,,,,,,
2088,02/20/2025 12:50:00,25.48,3.05,6.72,,,,,,
2089,02/20/2025 13:00:00,25.53,3.05,6.72,,,,,,
2090,02/20/2025 13:10:00,25.55,3.06,6.72,,,,,,
2091,02/20/2025 13:20:00,25.57,3.06,6.72,,,,,,
2092,02/20/2025 13:30:00,25.60,3.02,6.72,,,,,,
2093,02/20/2025 13:40:00,25.62,3.00,6.72,,,,,,
2094,02/20/2025 13:50:00,25.65,2.98,6.72,,,,,,
2095,02/20/2025 14:00:00,25.70,2.98,6.72,,,,,,
2096,02/20/2025 14:10:00,25.72,2.97,6.72,,,,,,
2097,02/20/2025 14:20:00,25.74,3.00,6.72,,,,,,
2098,02/20/2025 14:30:00,25.77,3.02,6.72,,,,,,
2099,02/20/2025 14:40:00,25.79,3.05,6.72,,,,,,
2100,02/20/2025 14:50:00,25.82,3.03,6.72,,,,,,
2101,02/20/2025 15:00:00,25.87,3.02,6.72,,,,,,
2102,02/20/2025 15:10:00,25.89,3.02,6.72,,,,,,
2103,02/20/2025 15:20:00,25.91,3.02,6.72,,,,,,
2104,02/20/2025 15:30:00,25.94,3.02,6.72,,,,,,
2105,02/20/2025 15:40:00,25.96,2.98,6.72,,,,,,
2106,02/20/2025 15:50:00,25.99,2.98,6.72,,,,,,
2107,02/20/2025 16:00:00,26.01,2.98,6.72,,,,,,
2108,02/20/2025 16:10:00,26.04,2.95,6.72,,,,,,
2109,02/20/2025 16:20:00,26.04,2.94,6.72,,,,,,
2110,02/20/2025 16:30:00,26.06,2.89,6.72,,,,,,
2111,02/20/2025 16:40:00,26.08,2.88,6.73,,,,,,
2112,02/20/2025 16:50:00,26.11,2.86,6.73,,,,,,
2113,02/20/2025 17:00:00,26.13,2.84,6.73,,,,,,
2114,02/20/2025 17:10:00,26.13,2.84,6.73,,,,,,
2115,02/20/2025 17:20:00,26.16,2.86,6.73,,,,,,
2116,02/20/2025 17:30:00,26.18,2.86,6.73,,,,,,
2117,02/20/2025 17:40:00,26.18,2.88,6.73,,,,,,
2118,02/20/2025 17:50:00,26.21,2.89,6.72,,,,,,
2119,02/20/2025 18:00:00,26.21,2.69,6.73,,,,,,
2120,02/20/2025 18:10:00,26.21,2.66,6.73,,,,,,
2121,02/20/2025 18:20:00,26.23,2.64,6.73,,,,,,
2122,02/20/2025 18:30:00,26.23,2.64,6.73,,,,,,
2123,02/20/2025 18:40:00,26.23,2.66,6.73,,,,,,
2124,02/20/2025 18:50:00,26.23,2.69,6.73,,,,,,
2125,02/20/2025 19:00:00,26.23,2.73,6.73,,,,,,
2126,02/20/2025 19:10:00,26.23,2.73,6.73,,,,,,
2127,02/20/2025 19:20:00,26.23,2.75,6.73,,,,,,
2128,02/20/2025 19:30:00,26.21,2.77,6.73,,,,,,
2129,02/20/2025 19:40:00,26.21,2.78,6.73,,,,,,
2130,02/20/2025 19:50:00,26.21,2.80,6.73,,,,,,
2131,02/20/2025 20:00:00,26.21,2.81,6.73,,,,,,
2132,02/20/2025 20:10:00,26.21,2.83,6.73,,,,,,
2133,02/20/2025 20:20:00,26.21,2.86,6.73,,,,,,
2134,02/20/2025 20:30:00,26.18,2.89,6.72,,,,,,
2135,02/20/2025 20:40:00,26.18,2.88,6.73,,,,,,
2136,02/20/2025 20:50:00,26.18,2.91,6.72,,,,,,
2137,02/20/2025 21:00:00,26.16,2.97,6.72,,,,,,
2138,02/20/2025 21:10:00,26.16,2.95,6.72,,,,,,
2139,02/20/2025 21:20:00,26.16,2.95,6.72,,,,,,
2140,02/20/2025 21:30:00,26.16,3.00,6.72,,,,,,
2141,02/20/2025 21:40:00,26.13,3.00,6.72,,,,,,
2142,02/20/2025 21:50:00,26.13,3.00,6.72,,,,,,
2143,02/20/2025 22:00:00,26.11,3.00,6.72,,,,,,
2144,02/20/2025 22:10:00,26.11,3.02,6.72,,,,,,
2145,02/20/2025 22:20:00,26.11,3.08,6.72,,,,,,
2146,02/20/2025 22:30:00,26.08,3.06,6.72,,,,,,
2147,02/20/2025 22:40:00,26.08,3.17,6.72,,,,,,
2148,02/20/2025 22:50:00,26.08,3.09,6.72,,,,,,
2149,02/20/2025 23:00:00,26.06,3.13,6.72,,,,,,
2150,02/20/2025 23:10:00,26.06,3.17,6.72,,,,,,
2151,02/20/2025 23:20:00,26.04,3.20,6.72,,,,,,
2152,02/20/2025 23:30:00,26.04,3.31,6.72,,,,,,
2153,02/20/2025 23:40:00,26.01,3.31,6.72,,,,,,
2154,02/20/2025 23:50:00,26.01,3.31,6.72,,,,,,
2155,02/21/2025 00:00:00,25.99,3.31,6.72,,,,,,
2156,02/21/2025 00:10:00,25.99,3.33,6.72,,,,,,
2157,02/21/2025 00:20:00,25.96,3.33,6.72,,,,,,
2158,02/21/2025 00:30:00,25.96,3.33,6.72,,,,,,
2159,02/21/2025 00:40:00,25.94,3.33,6.72,,,,,,
2160,02/21/2025 00:50:00,25.94,3.39,6.72,,,,,,
2161,02/21/2025 01:00:00,25.91,3.36,6.72,,,,,,
2162,02/21/2025 01:10:00,25.89,3.36,6.72,,,,,,
2163,02/21/2025 01:20:00,25.89,3.36,6.72,,,,,,
2164,02/21/2025 01:30:00,25.87,3.38,6.72,,,,,,
2165,02/21/2025 01:40:00,25.84,3.38,6.72,,,,,,
2166,02/21/2025 01:50:00,25.84,3.38,6.72,,,,,,
2167,02/21/2025 02:00:00,25.82,3.38,6.72,,,,,,
2168,02/21/2025 02:10:00,25.79,3.38,6.72,,,,,,
2169,02/21/2025 02:20:00,25.77,3.41,6.72,,,,,,
2170,02/21/2025 02:30:00,25.77,3.55,6.71,,,,,,
2171,02/21/2025 02:40:00,25.74,3.52,6.71,,,,,,
2172,02/21/2025 02:50:00,25.72,3.53,6.71,,,,,,
2173,02/21/2025 03:00:00,25.70,3.55,6.71,,,,,,
2174,02/21/2025 03:10:00,25.67,3.56,6.71,,,,,,
2175,02/21/2025 03:20:00,25.65,3.50,6.71,,,,,,
2176,02/21/2025 03:30:00,25.65,3.50,6.71,,,,,,
2177,02/21/2025 03:40:00,25.62,3.48,6.71,,,,,,
2178,02/21/2025 03:50:00,25.60,3.47,6.71,,,,,,
2179,02/21/2025 04:00:00,25.60,3.45,6.71,,,,,,
2180,02/21/2025 04:10:00,25.57,3.41,6.72,,,,,,
2181,02/21/2025 04:20:00,25.57,3.42,6.72,,,,,,
2182,02/21/2025 04:30:00,25.55,3.44,6.71,,,,,,
2183,02/21/2025 04:40:00,25.55,3.45,6.71,,,,,,
2184,02/21/2025 04:50:00,25.53,3.48,6.71,,,,,,
2185,02/21/2025 05:00:00,25.53,3.45,6.71,,,,,,
2186,02/21/2025 05:10:00,25.50,3.44,6.71,,,,,,
2187,02/21/2025 05:20:00,25.50,3.44,6.71,,,,,,
2188,02/21/2025 05:30:00,25.48,3.38,6.72,,,,,,
2189,02/21/2025 05:40:00,25.48,3.36,6.72,,,,,,
2190,02/21/2025 05:50:00,25.45,3.34,6.72,,,,,,
2191,02/21/2025 06:00:00,25.43,3.33,6.72,,,,,,
2192,02/21/2025 06:10:00,25.43,3.33,6.72,,,,,,
2193,02/21/2025 06:20:00,25.40,3.33,6.72,,,,,,
2194,02/21/2025 06:30:00,25.40,3.36,6.72,,,,,,
2195,02/21/2025 06:40:00,25.38,3.39,6.72,,,,,,
2196,02/21/2025 06:50:00,25.36,3.39,6.72,,,,,,
2197,02/21/2025 07:00:00,25.36,3.45,6.71,,,,,,
2198,02/21/2025 07:10:00,25.33,3.20,6.72,,,,,,
2199,02/21/2025 07:20:00,25.31,3.13,6.72,,,,,,
2200,02/21/2025 07:30:00,25.31,2.98,6.72,,,,,,
2201,02/21/2025 07:40:00,25.28,2.95,6.72,,,,,,
2202,02/21/2025 07:50:00,25.26,2.97,6.72,,,,,,
2203,02/21/2025 08:00:00,25.26,3.00,6.72,,,,,,
2204,02/21/2025 08:10:00,25.23,3.05,6.72,,,,,,
2205,02/21/2025 08:20:00,25.21,3.09,6.72,,,,,,
2206,02/21/2025 08:30:00,25.21,3.13,6.72,,,,,,
2207,02/21/2025 08:40:00,25.19,3.16,6.72,,,,,,
2208,02/21/2025 08:50:00,25.19,3.19,6.72,,,,,,
2209,02/21/2025 09:00:00,25.16,3.22,6.72,,,,,,
2210,02/21/2025 09:10:00,25.16,3.25,6.72,,,,,,
2211,02/21/2025 09:20:00,25.16,3.27,6.72,,,,,,
2212,02/21/2025 09:30:00,25.14,3.30,6.72,,,,,,
2213,02/21/2025 09:40:00,25.14,3.31,6.72,,,,,,
2214,02/21/2025 09:50:00,25.14,3.33,6.72,,,,,,
2215,02/21/2025 10:00:00,25.14,3.34,6.72,,,,,,
2216,02/21/2025 10:10:00,25.14,3.36,6.72,,,,,,
2217,02/21/2025 10:20:00,25.14,3.34,6.72,,,,,,
2218,02/21/2025 10:30:00,25.14,3.38,6.72,,,,,,
2219,02/21/2025 10:40:00,25.14,3.38,6.72,,,,,,
2220,02/21/2025 10:50:00,25.14,3.39,6.72,,,,,,
2221,02/21/2025 11:00:00,25.16,3.39,6.72,,,,,,
2222,02/21/2025 11:10:00,25.16,3.36,6.72,,,,,,
2223,02/21/2025 11:20:00,25.19,3.36,6.72,,,,,,
2224,02/21/2025 11:30:00,25.19,3.38,6.72,,,,,,
2225,02/21/2025 11:40:00,25.21,3.38,6.72,,,,,,
2226,02/21/2025 11:50:00,25.23,3.34,6.72,,,,,,
2227,02/21/2025 12:00:00,25.23,3.33,6.72,,,,,,
2228,02/21/2025 12:10:00,25.28,3.30,6.72,,,,,,
2229,02/21/2025 12:20:00,25.31,3.27,6.72,,,,,,
2230,02/21/2025 12:30:00,25.33,3.25,6.72,,,,,,
2231,02/21/2025 12:40:00,25.38,3.25,6.72,,,,,,
2232,02/21/2025 12:50:00,25.40,3.23,6.72,,,,,,
2233,02/21/2025 13:00:00,25.45,3.23,6.72,,,,,,
2234,02/21/2025 13:10:00,25.48,3.23,6.72,,,,,,
2235,02/21/2025 13:20:00,25.53,3.23,6.72,,,,,,
2236,02/21/2025 13:30:00,25.57,3.25,6.72,,,,,,
2237,02/21/2025 13:40:00,25.60,3.27,6.72,,,,,,
2238,02/21/2025 13:50:00,25.65,3.27,6.72,,,,,,
2239,02/21/2025 14:00:00,25.70,3.25,6.72,,,,,,
2240,02/21/2025 14:10:00,25.74,3.23,6.72,,,,,,
2241,02/21/2025 14:20:00,25.79,3.20,6.72,,,,,,
2242,02/21/2025 14:30:00,25.84,3.22,6.72,,,,,,
2243,02/21/2025 14:40:00,25.89,3.20,6.72,,,,,,
2244,02/21/2025 14:50:00,25.94,3.20,6.72,,,,,,
2245,02/21/2025 15:00:00,26.01,3.19,6.72,,,,,,
2246,02/21/2025 15:10:00,26.06,3.19,6.72,,,,,,
2247,02/21/2025 15:20:00,26.11,3.17,6.72,,,,,,
2248,02/21/2025 15:30:00,26.13,3.19,6.72,,,,,,
2249,02/21/2025 15:40:00,26.18,3.16,6.72,,,,,,
2250,02/21/2025 15:50:00,26.21,3.11,6.72,,,,,,
2251,02/21/2025 16:00:00,26.23,3.05,6.72,,,,,,
2252,02/21/2025 16:10:00,26.26,2.91,6.72,,,,,,
2253,02/21/2025 16:20:00,26.28,2.91,6.72,,,,,,
2254,02/21/2025 16:30:00,26.33,2.98,6.72,,,,,,
2255,02/21/2025 16:40:00,26.35,2.97,6.72,,,,,,
2256,02/21/2025 16:50:00,26.38,2.97,6.72,,,,,,
2257,02/21/2025 17:00:00,26.40,2.98,6.72,,,,,,
2258,02/21/2025 17:10:00,26.45,2.98,6.72,,,,,,
2259,02/21/2025 17:20:00,26.48,3.00,6.72,,,,,,
2260,02/21/2025 17:30:00,26.50,3.03,6.72,,,,,,
2261,02/21/2025 17:40:00,26.52,3.06,6.72,,,,,,
2262,02/21/2025 17:50:00,26.55,3.11,6.72,,,,,,
2263,02/21/2025 18:00:00,26.57,3.14,6.72,,,,,,
2264,02/21/2025 18:10:00,26.57,3.14,6.72,,,,,,
2265,02/21/2025 18:20:00,26.60,3.19,6.72,,,,,,
2266,02/21/2025 18:30:00,26.60,3.20,6.72,,,,,,
2267,02/21/2025 18:40:00,26.62,3.20,6.72,,,,,,
2268,02/21/2025 18:50:00,26.62,3.22,6.72,,,,,,
2269,02/21/2025 19:00:00,26.62,3.20,6.72,,,,,,
2270,02/21/2025 19:10:00,26.65,3.27,6.72,,,,,,
2271,02/21/2025 19:20:00,26.65,3.30,6.72,,,,,,
2272,02/21/2025 19:30:00,26.65,3.31,6.72,,,,,,
2273,02/21/2025 19:40:00,26.65,3.33,6.72,,,,,,
2274,02/21/2025 19:50:00,26.65,3.38,6.72,,,,,,
2275,02/21/2025 20:00:00,26.65,3.36,6.72,,,,,,
2276,02/21/2025 20:10:00,26.65,3.38,6.72,,,,,,
2277,02/21/2025 20:20:00,26.65,3.41,6.72,,,,,,
2278,02/21/2025 20:30:00,26.65,3.45,6.72,,,,,,
2279,02/21/2025 20:40:00,26.62,3.48,6.71,,,,,,
2280,02/21/2025 20:50:00,26.62,3.52,6.71,,,,,,
2281,02/21/2025 21:00:00,26.62,3.53,6.71,,,,,,
2282,02/21/2025 21:10:00,26.62,3.55,6.71,,,,,,
2283,02/21/2025 21:20:00,26.62,3.58,6.71,,,,,,
2284,02/21/2025 21:30:00,26.60,3.59,6.71,,,,,,
2285,02/21/2025 21:40:00,26.60,3.61,6.71,,,,,,
2286,02/21/2025 21:50:00,26.60,3.64,6.71,,,,,,
2287,02/21/2025 22:00:00,26.57,3.67,6.71,,,,,,
2288,02/21/2025 22:10:00,26.57,3.73,6.71,,,,,,
2289,02/21/2025 22:20:00,26.57,3.73,6.71,,,,,,
2290,02/21/2025 22:30:00,26.55,3.73,6.71,,,,,,
2291,02/21/2025 22:40:00,26.55,3.75,6.71,,,,,,
2292,02/21/2025 22:50:00,26.52,3.77,6.71,,,,,,
2293,02/21/2025 23:00:00,26.52,3.80,6.71,,,,,,
2294,02/21/2025 23:10:00,26.50,3.81,6.71,,,,,,
2295,02/21/2025 23:20:00,26.48,3.83,6.71,,,,,,
2296,02/21/2025 23:30:00,26.48,3.84,6.71,,,,,,
2297,02/21/2025 23:40:00,26.45,3.88,6.71,,,,,,
2298,02/21/2025 23:50:00,26.45,3.86,6.71,,,,,,
2299,02/22/2025 00:00:00,26.43,3.88,6.71,,,,,,
2300,02/22/2025 00:10:00,26.43,3.91,6.71,,,,,,
2301,02/22/2025 00:20:00,26.40,3.86,6.71,,,,,,
2302,02/22/2025 00:30:00,26.38,3.88,6.71,,,,,,
2303,02/22/2025 00:40:00,26.38,3.89,6.71,,,,,,
2304,02/22/2025 00:50:00,26.35,3.89,6.71,,,,,,
2305,02/22/2025 01:00:00,26.33,3.91,6.71,,,,,,
2306,02/22/2025 01:10:00,26.33,3.92,6.71,,,,,,
2307,02/22/2025 01:20:00,26.30,3.92,6.71,,,,,,
2308,02/22/2025 01:30:00,26.28,3.97,6.71,,,,,,
2309,02/22/2025 01:40:00,26.28,3.97,6.71,,,,,,
2310,02/22/2025 01:50:00,26.26,3.97,6.71,,,,,,
2311,02/22/2025 02:00:00,26.23,3.97,6.71,,,,,,
2312,02/22/2025 02:10:00,26.23,3.97,6.71,,,,,,
2313,02/22/2025 02:20:00,26.21,3.97,6.71,,,,,,
2314,02/22/2025 02:30:00,26.18,3.98,6.71,,,,,,
2315,02/22/2025 02:40:00,26.16,3.95,6.71,,,,,,
2316,02/22/2025 02:50:00,26.16,3.97,6.71,,,,,,
2317,02/22/2025 03:00:00,26.13,3.94,6.71,,,,,,
2318,02/22/2025 03:10:00,26.11,3.91,6.71,,,,,,
2319,02/22/2025 03:20:00,26.08,3.92,6.71,,,,,,
2320,02/22/2025 03:30:00,26.06,3.92,6.71,,,,,,
2321,02/22/2025 03:40:00,26.06,3.92,6.71,,,,,,
2322,02/22/2025 03:50:00,26.04,3.94,6.71,,,,,,
2323,02/22/2025 04:00:00,26.01,3.97,6.71,,,,,,
2324,02/22/2025 04:10:00,26.01,3.97,6.71,,,,,,
2325,02/22/2025 04:20:00,25.99,3.98,6.71,,,,,,
2326,02/22/2025 04:30:00,25.99,4.00,6.71,,,,,,
2327,02/22/2025 04:40:00,25.96,4.00,6.71,,,,,,
2328,02/22/2025 04:50:00,25.94,4.00,6.71,,,,,,
2329,02/22/2025 05:00:00,25.91,4.03,6.70,,,,,,
2330,02/22/2025 05:10:00,25.91,4.03,6.70,,,,,,
2331,02/22/2025 05:20:00,25.89,4.05,6.70,,,,,,
2332,02/22/2025 05:30:00,25.87,4.05,6.70,,,,,,
2333,02/22/2025 05:40:00,25.84,4.02,6.70,,,,,,
2334,02/22/2025 05:50:00,25.84,4.00,6.71,,,,,,
2335,02/22/2025 06:00:00,25.82,4.00,6.71,,,,,,
2336,02/22/2025 06:10:00,25.79,4.00,6.71,,,,,,
2337,02/22/2025 06:20:00,25.77,3.98,6.71,,,,,,
2338,02/22/2025 06:30:00,25.74,4.00,6.71,,,,,,
2339,02/22/2025 06:40:00,25.74,4.02,6.70,,,,,,
2340,02/22/2025 06:50:00,25.72,4.02,6.70,,,,,,
2341,02/22/2025 07:00:00,25.70,4.03,6.70,,,,,,
2342,02/22/2025 07:10:00,25.67,4.06,6.70,,,,,,
2343,02/22/2025 07:20:00,25.65,4.06,6.70,,,,,,
2344,02/22/2025 07:30:00,25.62,4.03,6.70,,,,,,
2345,02/22/2025 07:40:00,25.60,4.02,6.70,,,,,,
2346,02/22/2025 07:50:00,25.57,4.05,6.70,,,,,,
2347,02/22/2025 08:00:00,25.55,4.05,6.70,,,,,,
2348,02/22/2025 08:10:00,25.55,4.03,6.70,,,,,,
2349,02/22/2025 08:20:00,25.53,4.05,6.70,,,,,,
2350,02/22/2025 08:30:00,25.50,4.03,6.70,,,,,,
2351,02/22/2025 08:40:00,25.50,4.03,6.70,,,,,,
2352,02/22/2025 08:50:00,25.48,3.75,6.71,,,,,,
2353,02/22/2025 09:00:00,25.48,3.73,6.71,,,,,,
2354,02/22/2025 09:10:00,25.45,3.72,6.71,,,,,,
2355,02/22/2025 09:20:00,25.45,3.72,6.71,,,,,,
2356,02/22/2025 09:30:00,25.43,3.73,6.71,,,,,,
2357,02/22/2025 09:40:00,25.43,3.86,6.71,,,,,,
2358,02/22/2025 09:50:00,25.40,3.81,6.71,,,,,,
2359,02/22/2025 10:00:00,25.40,3.86,6.71,,,,,,
2360,02/22/2025 10:10:00,25.40,3.86,6.71,,,,,,
2361,02/22/2025 10:20:00,25.40,3.88,6.71,,,,,,
2362,02/22/2025 10:30:00,25.40,3.89,6.71,,,,,,
2363,02/22/2025 10:40:00,25.40,3.91,6.71,,,,,,
2364,02/22/2025 10:50:00,25.40,3.92,6.71,,,,,,
2365,02/22/2025 11:00:00,25.40,3.94,6.71,,,,,,
2366,02/22/2025 11:10:00,25.40,3.94,6.71,,,,,,
2367,02/22/2025 11:20:00,25.43,3.92,6.71,,,,,,
2368,02/22/2025 11:30:00,25.43,3.91,6.71,,,,,,
2369,02/22/2025 11:40:00,25.43,3.92,6.71,,,,,,
2370,02/22/2025 11:50:00,25.45,3.94,6.71,,,,,,
2371,02/22/2025 12:00:00,25.45,3.95,6.71,,,,,,
2372,02/22/2025 12:10:00,25.45,3.95,6.71,,,,,,
2373,02/22/2025 12:20:00,25.48,3.97,6.71,,,,,,
2374,02/22/2025 12:30:00,25.48,3.98,6.71,,,,,,
2375,02/22/2025 12:40:00,25.50,3.97,6.71,,,,,,
2376,02/22/2025 12:50:00,25.50,4.03,6.70,,,,,,
2377,02/22/2025 13:00:00,25.53,4.02,6.70,,,,,,
2378,02/22/2025 13:10:00,25.53,4.00,6.70,,,,,,
2379,02/22/2025 13:20:00,25.55,3.98,6.71,,,,,,
2380,02/22/2025 13:30:00,25.57,4.03,6.70,,,,,,
2381,02/22/2025 13:40:00,25.60,4.02,6.70,,,,,,
2382,02/22/2025 13:50:00,25.62,3.98,6.71,,,,,,
2383,02/22/2025 14:00:00,25.65,3.33,6.72,,,,,,
2384,02/22/2025 14:10:00,25.67,3.34,6.72,,,,,,
2385,02/22/2025 14:20:00,25.70,3.39,6.72,,,,,,
2386,02/22/2025 14:30:00,25.74,3.48,6.71,,,,,,
2387,02/22/2025 14:40:00,25.79,3.52,6.71,,,,,,
2388,02/22/2025 14:50:00,25.84,3.55,6.71,,,,,,
2389,02/22/2025 15:00:00,25.87,3.48,6.71,,,,,,
2390,02/22/2025 15:10:00,25.91,3.47,6.71,,,,,,
2391,02/22/2025 15:20:00,25.94,3.45,6.71,,,,,,
2392,02/22/2025 15:30:00,25.96,3.48,6.71,,,,,,
2393,02/22/2025 15:40:00,25.96,3.50,6.71,,,,,,
2394,02/22/2025 15:50:00,25.99,3.52,6.71,,,,,,
2395,02/22/2025 16:00:00,25.99,3.50,6.71,,,,,,
2396,02/22/2025 16:10:00,26.01,3.48,6.71,,,,,,
2397,02/22/2025 16:20:00,26.01,3.53,6.71,,,,,,
2398,02/22/2025 16:30:00,26.04,3.59,6.71,,,,,,
2399,02/22/2025 16:40:00,26.04,3.61,6.71,,,,,,
2400,02/22/2025 16:50:00,26.04,3.66,6.71,,,,,,
2401,02/22/2025 17:00:00,26.06,3.69,6.71,,,,,,
2402,02/22/2025 17:10:00,26.06,3.70,6.71,,,,,,
2403,02/22/2025 17:20:00,26.06,3.75,6.71,,,,,,
2404,02/22/2025 17:30:00,26.08,3.77,6.71,,,,,,
2405,02/22/2025 17:40:00,26.08,3.80,6.71,,,,,,
2406,02/22/2025 17:50:00,26.11,3.83,6.71,,,,,,
2407,02/22/2025 18:00:00,26.11,3.88,6.71,,,,,,
2408,02/22/2025 18:10:00,26.11,3.91,6.71,,,,,,
2409,02/22/2025 18:20:00,26.11,3.95,6.71,,,,,,
2410,02/22/2025 18:30:00,26.13,3.98,6.71,,,,,,
2411,02/22/2025 18:40:00,26.13,4.00,6.71,,,,,,
2412,02/22/2025 18:50:00,26.13,4.03,6.70,,,,,,
2413,02/22/2025 19:00:00,26.13,4.05,6.70,,,,,,
2414,02/22/2025 19:10:00,26.13,4.06,6.70,,,,,,
2415,02/22/2025 19:20:00,26.13,4.11,6.70,,,,,,
2416,02/22/2025 19:30:00,26.13,4.13,6.70,,,,,,
2417,02/22/2025 19:40:00,26.11,3.97,6.71,,,,,,
2418,02/22/2025 19:50:00,26.11,3.92,6.71,,,,,,
2419,02/22/2025 20:00:00,26.11,3.91,6.71,,,,,,
2420,02/22/2025 20:10:00,26.11,3.89,6.71,,,,,,
2421,02/22/2025 20:20:00,26.11,3.91,6.71,,,,,,
2422,02/22/2025 20:30:00,26.08,3.91,6.71,,,,,,
2423,02/22/2025 20:40:00,26.08,3.94,6.71,,,,,,
2424,02/22/2025 20:50:00,26.08,3.98,6.71,,,,,,
2425,02/22/2025 21:00:00,26.06,4.00,6.71,,,,,,
2426,02/22/2025 21:10:00,26.06,4.03,6.70,,,,,,
2427,02/22/2025 21:20:00,26.04,4.05,6.70,,,,,,
2428,02/22/2025 21:30:00,26.04,4.06,6.70,,,,,,
2429,02/22/2025 21:40:00,26.04,4.05,6.70,,,,,,
2430,02/22/2025 21:50:00,26.01,4.05,6.70,,,,,,
2431,02/22/2025 22:00:00,26.01,4.05,6.70,,,,,,
2432,02/22/2025 22:10:00,25.99,4.02,6.71,,,,,,
2433,02/22/2025 22:20:00,25.96,3.89,6.71,,,,,,
2434,02/22/2025 22:30:00,25.96,3.88,6.71,,,,,,
2435,02/22/2025 22:40:00,25.94,3.92,6.71,,,,,,
2436,02/22/2025 22:50:00,25.94,3.95,6.71,,,,,,
2437,02/22/2025 23:00:00,25.91,4.02,6.70,,,,,,
2438,02/22/2025 23:10:00,25.89,4.11,6.70,,,,,,
2439,02/22/2025 23:20:00,25.89,4.14,6.70,,,,,,
2440,02/22/2025 23:30:00,25.87,4.19,6.70,,,,,,
2441,02/22/2025 23:40:00,25.84,4.20,6.70,,,,,,
2442,02/22/2025 23:50:00,25.84,4.22,6.70,,,,,,
2443,02/23/2025 00:00:00,25.82,4.23,6.70,,,,,,
2444,02/23/2025 00:10:00,25.82,4.27,6.70,,,,,,
2445,02/23/2025 00:20:00,25.79,4.25,6.70,,,,,,
2446,02/23/2025 00:30:00,25.77,4.28,6.70,,,,,,
2447,02/23/2025 00:40:00,25.77,4.30,6.70,,,,,,
2448,02/23/2025 00:50:00,25.74,4.25,6.70,,,,,,
