#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Started,Button Down,Button Up,Host Connected,Stopped,End of File
2577,05/17/2025 10:20:00,23.64,-75.75,8.33,,,,,,
2578,05/17/2025 10:30:00,23.71,-82.13,8.45,,,,,,
2579,05/17/2025 10:40:00,23.76,-84.35,8.50,,,,,,
2580,05/17/2025 10:50:00,23.69,-77.75,8.37,,,,,,
2581,05/17/2025 11:00:00,23.71,-78.92,8.39,,,,,,
2582,05/17/2025 11:10:00,23.91,-91.80,8.64,,,,,,
2583,05/17/2025 11:20:00,23.71,-81.61,8.44,,,,,,
2584,05/17/2025 11:30:00,23.74,-82.77,8.47,,,,,,
2585,05/17/2025 11:40:00,23.88,-89.05,8.59,,,,,,
2586,05/17/2025 11:50:00,23.91,-92.92,8.66,,,,,,
2587,05/17/2025 12:00:00,23.81,-88.38,8.58,,,,,,
2588,05/17/2025 12:10:00,23.83,-87.27,8.55,,,,,,
2589,05/17/2025 12:20:00,23.88,-90.28,8.61,,,,,,
2590,05/17/2025 12:30:00,23.83,-88.97,8.59,,,,,,
2591,05/17/2025 12:40:00,23.81,-91.00,8.63,,,,,,
2592,05/17/2025 12:50:00,23.79,-87.22,8.55,,,,,,
2593,05/17/2025 13:00:00,23.83,-86.89,8.55,,,,,,
2594,05/17/2025 13:10:00,23.83,-88.82,8.58,,,,,,
2595,05/17/2025 13:20:00,23.88,-90.49,8.62,,,,,,
2596,05/17/2025 13:30:00,23.93,-93.46,8.68,,,,,,
2597,05/17/2025 13:40:00,23.98,-93.66,8.68,,,,,,
2598,05/17/2025 13:50:00,24.05,-96.82,8.74,,,,,,
2599,05/17/2025 14:00:00,24.19,-106.47,8.93,,,,,,
2600,05/17/2025 14:10:00,24.22,-108.63,8.97,,,,,,
2601,05/17/2025 14:20:00,23.98,-91.60,8.64,,,,,,
2602,05/17/2025 14:30:00,24.12,-107.94,8.96,,,,,,
2603,05/17/2025 14:40:00,24.17,-113.18,9.06,,,,,,
2604,05/17/2025 14:50:00,24.07,-111.41,9.03,,,,,,
2605,05/17/2025 15:00:00,24.10,-111.78,9.03,,,,,,
2606,05/17/2025 15:10:00,23.93,-91.99,8.65,,,,,,
2607,05/17/2025 15:20:00,23.98,-100.82,8.82,,,,,,
2608,05/17/2025 15:30:00,23.79,-83.96,8.49,,,,,,
2609,05/17/2025 15:40:00,23.74,-89.17,8.59,,,,,,
2610,05/17/2025 15:50:00,23.86,-110.91,9.02,,,,,,
2611,05/17/2025 16:00:00,23.81,-112.74,9.05,,,,,,
2612,05/17/2025 16:10:00,23.71,-98.78,8.78,,,,,,
2613,05/17/2025 16:20:00,23.59,-87.97,8.57,,,,,,
2614,05/17/2025 16:30:00,23.54,-85.07,8.51,,,,,,
2615,05/17/2025 16:40:00,23.47,-78.14,8.38,,,,,,
2616,05/17/2025 16:50:00,23.45,-76.77,8.35,,,,,,
2617,05/17/2025 17:00:00,23.45,-87.28,8.56,,,,,,
2618,05/17/2025 17:10:00,23.40,-80.06,8.42,,,,,,
2619,05/17/2025 17:20:00,23.33,-70.52,8.23,,,,,,
2620,05/17/2025 17:30:00,23.30,-64.88,8.12,,,,,,
2621,05/17/2025 17:40:00,23.28,-61.06,8.04,,,,,,
2622,05/17/2025 17:50:00,23.28,-59.44,8.01,,,,,,
2623,05/17/2025 18:00:00,23.26,-57.97,7.98,,,,,,
2624,05/17/2025 18:10:00,23.23,-54.27,7.91,,,,,,
2625,05/17/2025 18:20:00,23.23,-51.27,7.85,,,,,,
2626,05/17/2025 18:30:00,23.21,-48.42,7.79,,,,,,
2627,05/17/2025 18:40:00,23.21,-46.05,7.75,,,,,,
2628,05/17/2025 18:50:00,23.21,-43.33,7.69,,,,,,
2629,05/17/2025 19:00:00,23.18,-41.28,7.65,,,,,,
2630,05/17/2025 19:10:00,23.18,-39.34,7.62,,,,,,
2631,05/17/2025 19:20:00,23.18,-38.22,7.59,,,,,,
2632,05/17/2025 19:30:00,23.18,-37.20,7.57,,,,,,
2633,05/17/2025 19:40:00,23.18,-36.24,7.55,,,,,,
2634,05/17/2025 19:50:00,23.16,-35.58,7.54,,,,,,
2635,05/17/2025 20:00:00,23.16,-35.45,7.54,,,,,,
2636,05/17/2025 20:10:00,23.16,-34.84,7.53,,,,,,
2637,05/17/2025 20:20:00,23.16,-34.59,7.52,,,,,,
2638,05/17/2025 20:30:00,23.16,-34.66,7.52,,,,,,
2639,05/17/2025 20:40:00,23.16,-34.14,7.51,,,,,,
2640,05/17/2025 20:50:00,23.16,-34.08,7.51,,,,,,
2641,05/17/2025 21:00:00,23.16,-33.78,7.51,,,,,,
2642,05/17/2025 21:10:00,23.16,-33.42,7.50,,,,,,
2643,05/17/2025 21:20:00,23.16,-33.20,7.50,,,,,,
2644,05/17/2025 21:30:00,23.16,-33.16,7.49,,,,,,
2645,05/17/2025 21:40:00,23.16,-32.92,7.49,,,,,,
2646,05/17/2025 21:50:00,23.16,-32.86,7.49,,,,,,
2647,05/17/2025 22:00:00,23.16,-32.81,7.49,,,,,,
2648,05/17/2025 22:10:00,23.16,-32.78,7.49,,,,,,
2649,05/17/2025 22:20:00,23.16,-32.80,7.49,,,,,,
2650,05/17/2025 22:30:00,23.16,-32.84,7.49,,,,,,
2651,05/17/2025 22:40:00,23.16,-32.38,7.48,,,,,,
2652,05/17/2025 22:50:00,23.16,-32.52,7.48,,,,,,
2653,05/17/2025 23:00:00,23.16,-32.44,7.48,,,,,,
2654,05/17/2025 23:10:00,23.16,-32.30,7.48,,,,,,
2655,05/17/2025 23:20:00,23.16,-32.67,7.48,,,,,,
2656,05/17/2025 23:30:00,23.14,-32.91,7.49,,,,,,
2657,05/17/2025 23:40:00,23.11,-33.08,7.49,,,,,,
2658,05/17/2025 23:50:00,23.14,-32.49,7.48,,,,,,
2659,05/18/2025 00:00:00,23.11,-32.63,7.48,,,,,,
2660,05/18/2025 00:10:00,23.11,-31.86,7.47,,,,,,
2661,05/18/2025 00:20:00,23.14,-31.42,7.46,,,,,,
2662,05/18/2025 00:30:00,23.14,-31.77,7.47,,,,,,
2663,05/18/2025 00:40:00,23.14,-31.67,7.47,,,,,,
2664,05/18/2025 00:50:00,23.14,-31.09,7.45,,,,,,
2665,05/18/2025 01:00:00,23.14,-31.83,7.47,,,,,,
2666,05/18/2025 01:10:00,23.11,-31.88,7.47,,,,,,
2667,05/18/2025 01:20:00,23.11,-32.05,7.47,,,,,,
2668,05/18/2025 01:30:00,23.11,-32.05,7.47,,,,,,
2669,05/18/2025 01:40:00,23.11,-31.88,7.47,,,,,,
2670,05/18/2025 01:50:00,23.11,-31.61,7.46,,,,,,
2671,05/18/2025 02:00:00,23.06,-32.33,7.48,,,,,,
2672,05/18/2025 02:10:00,23.06,-31.77,7.47,,,,,,
2673,05/18/2025 02:20:00,23.06,-31.25,7.46,,,,,,
2674,05/18/2025 02:30:00,23.06,-31.42,7.46,,,,,,
2675,05/18/2025 02:40:00,23.06,-31.58,7.46,,,,,,
2676,05/18/2025 02:50:00,23.06,-31.49,7.46,,,,,,
2677,05/18/2025 03:00:00,23.06,-30.95,7.45,,,,,,
2678,05/18/2025 03:10:00,23.06,-30.58,7.44,,,,,,
2679,05/18/2025 03:20:00,23.04,-30.69,7.45,,,,,,
2680,05/18/2025 03:30:00,23.04,-30.41,7.44,,,,,,
2681,05/18/2025 03:40:00,23.04,-30.59,7.44,,,,,,
2682,05/18/2025 03:50:00,23.04,-30.89,7.45,,,,,,
2683,05/18/2025 04:00:00,23.04,-30.00,7.43,,,,,,
2684,05/18/2025 04:10:00,23.04,-31.44,7.46,,,,,,
2685,05/18/2025 04:20:00,23.04,-30.75,7.45,,,,,,
2686,05/18/2025 04:30:00,23.04,-30.66,7.45,,,,,,
2687,05/18/2025 04:40:00,23.04,-29.95,7.43,,,,,,
2688,05/18/2025 04:50:00,23.02,-30.20,7.44,,,,,,
2689,05/18/2025 05:00:00,23.02,-29.36,7.42,,,,,,
2690,05/18/2025 05:10:00,23.02,-29.69,7.43,,,,,,
2691,05/18/2025 05:20:00,23.02,-29.50,7.42,,,,,,
2692,05/18/2025 05:30:00,23.02,-29.44,7.42,,,,,,
2693,05/18/2025 05:40:00,23.02,-30.34,7.44,,,,,,
2694,05/18/2025 05:50:00,23.02,-29.55,7.42,,,,,,
2695,05/18/2025 06:00:00,22.99,-30.06,7.43,,,,,,
2696,05/18/2025 06:10:00,22.99,-30.66,7.45,,,,,,
2697,05/18/2025 06:20:00,22.99,-32.05,7.47,,,,,,
2698,05/18/2025 06:30:00,23.02,-32.63,7.48,,,,,,
2699,05/18/2025 06:40:00,23.02,-33.58,7.50,,,,,,
2700,05/18/2025 06:50:00,23.02,-35.14,7.53,,,,,,
2701,05/18/2025 07:00:00,23.02,-36.77,7.57,,,,,,
2702,05/18/2025 07:10:00,23.04,-37.36,7.58,,,,,,
2703,05/18/2025 07:20:00,23.04,-38.13,7.59,,,,,,
2704,05/18/2025 07:30:00,23.06,-40.34,7.64,,,,,,
2705,05/18/2025 07:40:00,23.04,-41.00,7.65,,,,,,
2706,05/18/2025 07:50:00,23.06,-41.69,7.66,,,,,,
2707,05/18/2025 08:00:00,23.09,-45.49,7.74,,,,,,
2708,05/18/2025 08:10:00,23.11,-47.06,7.77,,,,,,
2709,05/18/2025 08:20:00,23.14,-49.75,7.82,,,,,,
2710,05/18/2025 08:30:00,23.14,-50.97,7.84,,,,,,
2711,05/18/2025 08:40:00,23.16,-52.70,7.88,,,,,,
2712,05/18/2025 08:50:00,23.16,-53.77,7.90,,,,,,
2713,05/18/2025 09:00:00,23.16,-52.24,7.87,,,,,,
2714,05/18/2025 09:10:00,23.16,-52.38,7.87,,,,,,
2715,05/18/2025 09:20:00,23.21,-53.95,7.90,,,,,,
2716,05/18/2025 09:30:00,23.21,-54.47,7.91,,,,,,
2717,05/18/2025 09:40:00,23.26,-58.45,7.99,,,,,,
2718,05/18/2025 09:50:00,23.38,-65.64,8.13,,,,,,
2719,05/18/2025 10:00:00,23.40,-73.08,8.28,,,,,,
2720,05/18/2025 10:10:00,23.62,-84.10,8.49,,,,,,
2721,05/18/2025 10:20:00,23.62,-82.94,8.47,,,,,,
2722,05/18/2025 10:30:00,23.62,-85.25,8.52,,,,,,
2723,05/18/2025 10:40:00,23.62,-84.89,8.51,,,,,,
2724,05/18/2025 10:50:00,23.62,-84.80,8.51,,,,,,
2725,05/18/2025 11:00:00,23.69,-86.16,8.53,,,,,,
2726,05/18/2025 11:10:00,23.81,-93.30,8.67,,,,,,
2727,05/18/2025 11:20:00,23.88,-92.35,8.65,,,,,,
2728,05/18/2025 11:30:00,23.76,-88.39,8.58,,,,,,
2729,05/18/2025 11:40:00,23.81,-89.13,8.59,,,,,,
2730,05/18/2025 11:50:00,23.86,-90.50,8.62,,,,,,
2731,05/18/2025 12:00:00,23.83,-86.24,8.53,,,,,,
2732,05/18/2025 12:10:00,23.83,-78.74,8.39,,,,,,
2733,05/18/2025 12:20:00,23.86,-78.13,8.38,,,,,,
2734,05/18/2025 12:30:00,23.86,-77.78,8.37,,,,,,
2735,05/18/2025 12:40:00,23.91,-78.50,8.38,,,,,,
2736,05/18/2025 12:50:00,23.93,-80.11,8.41,,,,,,
2737,05/18/2025 13:00:00,23.95,-78.21,8.38,,,,,,
2738,05/18/2025 13:10:00,24.00,-80.02,8.41,,,,,,
2739,05/18/2025 13:20:00,24.00,-79.21,8.40,,,,,,
2740,05/18/2025 13:30:00,24.05,-81.06,8.43,,,,,,
2741,05/18/2025 13:40:00,24.10,-86.30,8.53,,,,,,
2742,05/18/2025 13:50:00,24.00,-83.25,8.47,,,,,,
2743,05/18/2025 14:00:00,24.24,-98.55,8.77,,,,,,
2744,05/18/2025 14:10:00,24.19,-91.71,8.64,,,,,,
2745,05/18/2025 14:20:00,24.41,-106.28,8.92,,,,,,
2746,05/18/2025 14:30:00,24.19,-98.97,8.78,,,,,,
2747,05/18/2025 14:40:00,24.34,-103.99,8.88,,,,,,
2748,05/18/2025 14:50:00,24.39,-111.52,9.03,,,,,,
2749,05/18/2025 15:00:00,24.36,-108.82,8.97,,,,,,
2750,05/18/2025 15:10:00,24.48,-113.55,9.07,,,,,,
2751,05/18/2025 15:20:00,24.32,-109.91,9.00,,,,,,
2752,05/18/2025 15:30:00,24.44,-111.47,9.03,,,,,,
2753,05/18/2025 15:40:00,24.24,-105.39,8.91,,,,,,
2754,05/18/2025 15:50:00,24.24,-110.49,9.01,,,,,,
2755,05/18/2025 16:00:00,24.24,-108.72,8.97,,,,,,
2756,05/18/2025 16:10:00,24.19,-100.22,8.81,,,,,,
2757,05/18/2025 16:20:00,24.05,-84.58,8.50,,,,,,
2758,05/18/2025 16:30:00,24.03,-85.10,8.51,,,,,,
2759,05/18/2025 16:40:00,24.00,-79.50,8.40,,,,,,
2760,05/18/2025 16:50:00,23.98,-78.28,8.38,,,,,,
2761,05/18/2025 17:00:00,24.00,-100.91,8.82,,,,,,
2762,05/18/2025 17:10:00,23.95,-89.58,8.60,,,,,,
2763,05/18/2025 17:20:00,23.86,-80.25,8.42,,,,,,
2764,05/18/2025 17:30:00,23.79,-72.25,8.26,,,,,,
2765,05/18/2025 17:40:00,23.76,-70.47,8.23,,,,,,
2766,05/18/2025 17:50:00,23.69,-66.11,8.14,,,,,,
2767,05/18/2025 18:00:00,23.66,-63.38,8.09,,,,,,
2768,05/18/2025 18:10:00,23.59,-59.08,8.00,,,,,,
2769,05/18/2025 18:20:00,23.54,-56.56,7.95,,,,,,
2770,05/18/2025 18:30:00,23.50,-53.94,7.90,,,,,,
2771,05/18/2025 18:40:00,23.45,-51.11,7.85,,,,,,
2772,05/18/2025 18:50:00,23.42,-48.74,7.80,,,,,,
2773,05/18/2025 19:00:00,23.40,-46.42,7.75,,,,,,
2774,05/18/2025 19:10:00,23.35,-44.20,7.71,,,,,,
2775,05/18/2025 19:20:00,23.30,-41.95,7.67,,,,,,
2776,05/18/2025 19:30:00,23.28,-40.80,7.64,,,,,,
2777,05/18/2025 19:40:00,23.28,-39.33,7.62,,,,,,
2778,05/18/2025 19:50:00,23.23,-38.13,7.59,,,,,,
2779,05/18/2025 20:00:00,23.21,-37.22,7.57,,,,,,
2780,05/18/2025 20:10:00,23.18,-35.92,7.55,,,,,,
2781,05/18/2025 20:20:00,23.16,-35.17,7.53,,,,,,
2782,05/18/2025 20:30:00,23.16,-34.81,7.53,,,,,,
2783,05/18/2025 20:40:00,23.14,-34.05,7.51,,,,,,
2784,05/18/2025 20:50:00,23.14,-33.56,7.50,,,,,,
2785,05/18/2025 21:00:00,23.11,-33.20,7.50,,,,,,
2786,05/18/2025 21:10:00,23.11,-32.97,7.49,,,,,,
2787,05/18/2025 21:20:00,23.11,-31.92,7.47,,,,,,
2788,05/18/2025 21:30:00,23.11,-32.20,7.48,,,,,,
2789,05/18/2025 21:40:00,23.09,-31.30,7.46,,,,,,
2790,05/18/2025 21:50:00,23.09,-31.05,7.45,,,,,,
2791,05/18/2025 22:00:00,23.09,-31.03,7.45,,,,,,
2792,05/18/2025 22:10:00,23.09,-30.44,7.44,,,,,,
2793,05/18/2025 22:20:00,23.09,-29.99,7.43,,,,,,
2794,05/18/2025 22:30:00,23.09,-30.09,7.43,,,,,,
2795,05/18/2025 22:40:00,23.09,-29.50,7.42,,,,,,
2796,05/18/2025 22:50:00,23.09,-29.64,7.43,,,,,,
2797,05/18/2025 23:00:00,23.09,-28.95,7.41,,,,,,
2798,05/18/2025 23:10:00,23.09,-28.94,7.41,,,,,,
2799,05/18/2025 23:20:00,23.09,-28.80,7.41,,,,,,
2800,05/18/2025 23:30:00,23.09,-29.08,7.41,,,,,,
2801,05/18/2025 23:40:00,23.09,-29.47,7.42,,,,,,
2802,05/18/2025 23:50:00,23.09,-28.78,7.41,,,,,,
2803,05/19/2025 00:00:00,23.09,-28.94,7.41,,,,,,
2804,05/19/2025 00:10:00,23.09,-29.28,7.42,,,,,,
2805,05/19/2025 00:20:00,23.09,-28.74,7.41,,,,,,
2806,05/19/2025 00:30:00,23.09,-28.24,7.40,,,,,,
2807,05/19/2025 00:40:00,23.09,-29.06,7.41,,,,,,
2808,05/19/2025 00:50:00,23.09,-29.20,7.42,,,,,,
2809,05/19/2025 01:00:00,23.09,-29.03,7.41,,,,,,
2810,05/19/2025 01:10:00,23.09,-28.67,7.41,,,,,,
2811,05/19/2025 01:20:00,23.09,-29.02,7.41,,,,,,
2812,05/19/2025 01:30:00,23.09,-29.38,7.42,,,,,,
2813,05/19/2025 01:40:00,23.09,-29.14,7.42,,,,,,
2814,05/19/2025 01:50:00,23.09,-29.05,7.41,,,,,,
2815,05/19/2025 02:00:00,23.09,-29.52,7.42,,,,,,
2816,05/19/2025 02:10:00,23.09,-28.52,7.40,,,,,,
2817,05/19/2025 02:20:00,23.06,-28.84,7.41,,,,,,
2818,05/19/2025 02:30:00,23.04,-29.92,7.43,,,,,,
2819,05/19/2025 02:40:00,23.02,-29.66,7.43,,,,,,
2820,05/19/2025 02:50:00,22.99,-30.64,7.44,,,,,,
2821,05/19/2025 03:00:00,22.97,-29.97,7.43,,,,,,
2822,05/19/2025 03:10:00,22.99,-29.91,7.43,,,,,,
2823,05/19/2025 03:20:00,22.99,-29.69,7.43,,,,,,
2824,05/19/2025 03:30:00,22.99,-29.00,7.41,,,,,,
2825,05/19/2025 03:40:00,22.99,-28.74,7.41,,,,,,
2826,05/19/2025 03:50:00,22.99,-28.38,7.40,,,,,,
2827,05/19/2025 04:00:00,22.97,-29.38,7.42,,,,,,
2828,05/19/2025 04:10:00,22.97,-29.22,7.42,,,,,,
2829,05/19/2025 04:20:00,22.97,-29.20,7.42,,,,,,
2830,05/19/2025 04:30:00,22.97,-29.66,7.43,,,,,,
2831,05/19/2025 04:40:00,22.97,-29.22,7.42,,,,,,
2832,05/19/2025 04:50:00,22.97,-29.81,7.43,,,,,,
2833,05/19/2025 05:00:00,22.94,-29.72,7.43,,,,,,
2834,05/19/2025 05:10:00,22.94,-29.52,7.42,,,,,,
2835,05/19/2025 05:20:00,22.94,-29.59,7.42,,,,,,
2836,05/19/2025 05:30:00,22.94,-29.63,7.43,,,,,,
2837,05/19/2025 05:40:00,22.94,-29.64,7.43,,,,,,
2838,05/19/2025 05:50:00,22.94,-28.69,7.41,,,,,,
2839,05/19/2025 06:00:00,22.94,-28.99,7.41,,,,,,
2840,05/19/2025 06:10:00,22.94,-29.39,7.42,,,,,,
2841,05/19/2025 06:20:00,22.94,-30.31,7.44,,,,,,
2842,05/19/2025 06:30:00,22.97,-31.44,7.46,,,,,,
2843,05/19/2025 06:40:00,22.97,-32.72,7.49,,,,,,
2844,05/19/2025 06:50:00,22.97,-34.13,7.51,,,,,,
2845,05/19/2025 07:00:00,22.97,-35.36,7.54,,,,,,
2846,05/19/2025 07:10:00,22.97,-35.99,7.55,,,,,,
2847,05/19/2025 07:20:00,22.97,-36.36,7.56,,,,,,
2848,05/19/2025 07:30:00,23.02,-42.42,7.68,,,,,,
2849,05/19/2025 07:40:00,22.99,-41.13,7.65,,,,,,
2850,05/19/2025 07:50:00,23.02,-43.25,7.69,,,,,,
2851,05/19/2025 08:00:00,23.02,-42.99,7.69,,,,,,
2852,05/19/2025 08:10:00,23.02,-43.20,7.69,,,,,,
2853,05/19/2025 08:20:00,23.04,-46.31,7.75,,,,,,
2854,05/19/2025 08:30:00,23.06,-49.83,7.82,,,,,,
2855,05/19/2025 08:40:00,23.06,-48.83,7.80,,,,,,
2856,05/19/2025 08:50:00,23.09,-49.63,7.82,,,,,,
2857,05/19/2025 09:00:00,23.14,-51.64,7.86,,,,,,
2858,05/19/2025 09:10:00,23.11,-52.44,7.87,,,,,,
2859,05/19/2025 09:20:00,23.16,-54.77,7.92,,,,,,
2860,05/19/2025 09:30:00,23.18,-53.24,7.89,,,,,,
2861,05/19/2025 09:40:00,23.23,-57.36,7.97,,,,,,
2862,05/19/2025 09:50:00,23.35,-66.27,8.14,,,,,,
2863,05/19/2025 10:00:00,23.38,-71.44,8.25,,,,,,
2864,05/19/2025 10:10:00,23.47,-80.83,8.43,,,,,,
2865,05/19/2025 10:20:00,23.47,-81.14,8.44,,,,,,
2866,05/19/2025 10:30:00,23.50,-83.27,8.48,,,,,,
2867,05/19/2025 10:40:00,23.45,-79.41,8.40,,,,,,
2868,05/19/2025 10:50:00,23.45,-75.06,8.32,,,,,,
2869,05/19/2025 11:00:00,23.57,-84.52,8.50,,,,,,
2870,05/19/2025 11:10:00,23.76,-91.50,8.64,,,,,,
2871,05/19/2025 11:20:00,23.66,-85.80,8.53,,,,,,
2872,05/19/2025 11:30:00,23.57,-81.63,8.45,,,,,,
2873,05/19/2025 11:40:00,23.62,-79.88,8.41,,,,,,
2874,05/19/2025 11:50:00,23.69,-78.44,8.38,,,,,,
2875,05/19/2025 12:00:00,23.66,-78.14,8.38,,,,,,
2876,05/19/2025 12:10:00,23.76,-70.60,8.23,,,,,,
2877,05/19/2025 12:20:00,23.66,-66.63,8.15,,,,,,
2878,05/19/2025 12:30:00,23.69,-66.96,8.16,,,,,,
2879,05/19/2025 12:40:00,23.74,-67.38,8.16,,,,,,
2880,05/19/2025 12:50:00,23.81,-70.27,8.22,,,,,,
2881,05/19/2025 13:00:00,23.83,-73.91,8.29,,,,,,
2882,05/19/2025 13:10:00,23.86,-73.36,8.28,,,,,,
2883,05/19/2025 13:20:00,23.88,-75.91,8.33,,,,,,
2884,05/19/2025 13:30:00,24.03,-76.33,8.34,,,,,,
2885,05/19/2025 13:40:00,24.07,-82.32,8.46,,,,,,
2886,05/19/2025 13:50:00,24.05,-85.53,8.52,,,,,,
2887,05/19/2025 14:00:00,24.19,-94.52,8.69,,,,,,
2888,05/19/2025 14:10:00,24.24,-96.21,8.73,,,,,,
2889,05/19/2025 14:20:00,24.22,-104.18,8.88,,,,,,
2890,05/19/2025 14:30:00,24.51,-113.71,9.07,,,,,,
2891,05/19/2025 14:40:00,24.29,-108.36,8.97,,,,,,
2892,05/19/2025 14:50:00,24.51,-121.64,9.22,,,,,,
2893,05/19/2025 15:00:00,24.48,-127.83,9.35,,,,,,
2894,05/19/2025 15:10:00,24.36,-120.30,9.20,,,,,,
2895,05/19/2025 15:20:00,24.24,-104.93,8.90,,,,,,
2896,05/19/2025 15:30:00,24.19,-97.91,8.76,,,,,,
2897,05/19/2025 15:40:00,24.29,-106.96,8.94,,,,,,
2898,05/19/2025 15:50:00,24.12,-93.17,8.67,,,,,,
2899,05/19/2025 16:00:00,24.12,-94.71,8.70,,,,,,
2900,05/19/2025 16:10:00,24.27,-104.00,8.88,,,,,,
2901,05/19/2025 16:20:00,24.12,-93.96,8.68,,,,,,
2902,05/19/2025 16:30:00,24.12,-95.35,8.71,,,,,,
2903,05/19/2025 16:40:00,24.07,-84.11,8.49,,,,,,
2904,05/19/2025 16:50:00,24.07,-87.46,8.56,,,,,,
2905,05/19/2025 17:00:00,24.15,-106.21,8.92,,,,,,
2906,05/19/2025 17:10:00,24.10,-98.19,8.77,,,,,,
2907,05/19/2025 17:20:00,23.98,-86.71,8.54,,,,,,
2908,05/19/2025 17:30:00,23.95,-82.55,8.46,,,,,,
2909,05/19/2025 17:40:00,23.88,-77.16,8.36,,,,,,
2910,05/19/2025 17:50:00,23.88,-73.64,8.29,,,,,,
2911,05/19/2025 18:00:00,23.83,-70.60,8.23,,,,,,
2912,05/19/2025 18:10:00,23.74,-68.00,8.18,,,,,,
2913,05/19/2025 18:20:00,23.71,-64.47,8.11,,,,,,
2914,05/19/2025 18:30:00,23.66,-60.50,8.03,,,,,,
2915,05/19/2025 18:40:00,23.62,-57.25,7.97,,,,,,
2916,05/19/2025 18:50:00,23.54,-54.10,7.90,,,,,,
2917,05/19/2025 19:00:00,23.47,-51.41,7.85,,,,,,
2918,05/19/2025 19:10:00,23.45,-49.06,7.81,,,,,,
2919,05/19/2025 19:20:00,23.38,-46.85,7.76,,,,,,
2920,05/19/2025 19:30:00,23.35,-45.06,7.73,,,,,,
2921,05/19/2025 19:40:00,23.33,-43.38,7.69,,,,,,
2922,05/19/2025 19:50:00,23.28,-42.02,7.67,,,,,,
2923,05/19/2025 20:00:00,23.23,-40.70,7.64,,,,,,
2924,05/19/2025 20:10:00,23.21,-39.41,7.62,,,,,,
2925,05/19/2025 20:20:00,23.18,-38.69,7.60,,,,,,
2926,05/19/2025 20:30:00,23.18,-37.74,7.58,,,,,,
2927,05/19/2025 20:40:00,23.14,-36.66,7.56,,,,,,
2928,05/19/2025 20:50:00,23.14,-35.70,7.54,,,,,,
2929,05/19/2025 21:00:00,23.11,-35.33,7.54,,,,,,
2930,05/19/2025 21:10:00,23.11,-34.80,7.53,,,,,,
2931,05/19/2025 21:20:00,23.09,-33.78,7.51,,,,,,
2932,05/19/2025 21:30:00,23.09,-34.03,7.51,,,,,,
2933,05/19/2025 21:40:00,23.09,-33.44,7.50,,,,,,
2934,05/19/2025 21:50:00,23.09,-32.72,7.49,,,,,,
2935,05/19/2025 22:00:00,23.06,-32.72,7.49,,,,,,
2936,05/19/2025 22:10:00,23.06,-32.47,7.48,,,,,,
2937,05/19/2025 22:20:00,23.06,-32.63,7.48,,,,,,
2938,05/19/2025 22:30:00,23.06,-31.91,7.47,,,,,,
2939,05/19/2025 22:40:00,23.06,-31.55,7.46,,,,,,
2940,05/19/2025 22:50:00,23.06,-31.06,7.45,,,,,,
2941,05/19/2025 23:00:00,23.06,-30.77,7.45,,,,,,
2942,05/19/2025 23:10:00,23.04,-30.41,7.44,,,,,,
2943,05/19/2025 23:20:00,23.04,-30.25,7.44,,,,,,
2944,05/19/2025 23:30:00,23.04,-30.30,7.44,,,,,,
2945,05/19/2025 23:40:00,23.04,-30.45,7.44,,,,,,
2946,05/19/2025 23:50:00,23.04,-30.20,7.44,,,,,,
2947,05/20/2025 00:00:00,23.04,-29.97,7.43,,,,,,
2948,05/20/2025 00:10:00,23.04,-30.02,7.43,,,,,,
2949,05/20/2025 00:20:00,23.04,-30.22,7.44,,,,,,
2950,05/20/2025 00:30:00,23.04,-29.53,7.42,,,,,,
2951,05/20/2025 00:40:00,23.04,-29.02,7.41,,,,,,
2952,05/20/2025 00:50:00,23.04,-28.45,7.40,,,,,,
2953,05/20/2025 01:00:00,23.04,-28.74,7.41,,,,,,
2954,05/20/2025 01:10:00,23.04,-29.00,7.41,,,,,,
2955,05/20/2025 01:20:00,23.04,-29.22,7.42,,,,,,
2956,05/20/2025 01:30:00,23.06,-28.77,7.41,,,,,,
2957,05/20/2025 01:40:00,23.06,-29.24,7.42,,,,,,
2958,05/20/2025 01:50:00,23.06,-28.91,7.41,,,,,,
2959,05/20/2025 02:00:00,23.06,-29.02,7.41,,,,,,
2960,05/20/2025 02:10:00,23.06,-28.95,7.41,,,,,,
2961,05/20/2025 02:20:00,23.04,-29.00,7.41,,,,,,
2962,05/20/2025 02:30:00,23.04,-28.91,7.41,,,,,,
2963,05/20/2025 02:40:00,23.04,-28.47,7.40,,,,,,
2964,05/20/2025 02:50:00,23.04,-28.17,7.40,,,,,,
2965,05/20/2025 03:00:00,23.04,-28.25,7.40,,,,,,
2966,05/20/2025 03:10:00,23.04,-27.91,7.39,,,,,,
2967,05/20/2025 03:20:00,23.04,-28.14,7.40,,,,,,
2968,05/20/2025 03:30:00,23.04,-27.99,7.39,,,,,,
2969,05/20/2025 03:40:00,23.04,-27.49,7.38,,,,,,
2970,05/20/2025 03:50:00,23.02,-27.89,7.39,,,,,,
2971,05/20/2025 04:00:00,23.02,-27.36,7.38,,,,,,
2972,05/20/2025 04:10:00,23.02,-27.25,7.38,,,,,,
2973,05/20/2025 04:20:00,22.99,-27.97,7.39,,,,,,
2974,05/20/2025 04:30:00,22.97,-28.44,7.40,,,,,,
