#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
1125,09/27/2024 20:20:00,24.15,-48.30,7.54,,,,,
1126,09/27/2024 20:30:00,24.12,-48.14,7.54,,,,,
1127,09/27/2024 20:40:00,24.10,-48.16,7.54,,,,,
1128,09/27/2024 20:50:00,24.07,-47.72,7.53,,,,,
1129,09/27/2024 21:00:00,24.05,-47.31,7.52,,,,,
1130,09/27/2024 21:10:00,24.03,-46.92,7.51,,,,,
1131,09/27/2024 21:20:00,24.00,-47.00,7.51,,,,,
1132,09/27/2024 21:30:00,23.98,-46.58,7.51,,,,,
1133,09/27/2024 21:40:00,23.95,-46.16,7.50,,,,,
1134,09/27/2024 21:50:00,23.93,-44.94,7.48,,,,,
1135,09/27/2024 22:00:00,23.91,-46.00,7.50,,,,,
1136,09/27/2024 22:10:00,23.91,-44.42,7.47,,,,,
1137,09/27/2024 22:20:00,23.86,-44.83,7.48,,,,,
1138,09/27/2024 22:30:00,23.83,-44.86,7.48,,,,,
1139,09/27/2024 22:40:00,23.81,-44.16,7.46,,,,,
1140,09/27/2024 22:50:00,23.79,-44.36,7.47,,,,,
1141,09/27/2024 23:00:00,23.79,-44.30,7.47,,,,,
1142,09/27/2024 23:10:00,23.76,-43.97,7.46,,,,,
1143,09/27/2024 23:20:00,23.74,-43.92,7.46,,,,,
1144,09/27/2024 23:30:00,23.74,-43.31,7.45,,,,,
1145,09/27/2024 23:40:00,23.71,-43.60,7.45,,,,,
1146,09/27/2024 23:50:00,23.69,-43.53,7.45,,,,,
1147,09/28/2024 00:00:00,23.69,-43.42,7.45,,,,,
1148,09/28/2024 00:10:00,23.66,-42.89,7.44,,,,,
1149,09/28/2024 00:20:00,23.66,-43.25,7.45,,,,,
1150,09/28/2024 00:30:00,23.64,-43.42,7.45,,,,,
1151,09/28/2024 00:40:00,23.62,-43.02,7.44,,,,,
1152,09/28/2024 00:50:00,23.62,-43.03,7.44,,,,,
1153,09/28/2024 01:00:00,23.59,-43.81,7.46,,,,,
1154,09/28/2024 01:10:00,23.59,-43.74,7.46,,,,,
1155,09/28/2024 01:20:00,23.59,-43.60,7.45,,,,,
1156,09/28/2024 01:30:00,23.57,-43.64,7.46,,,,,
1157,09/28/2024 01:40:00,23.57,-43.61,7.45,,,,,
1158,09/28/2024 01:50:00,23.54,-43.47,7.45,,,,,
1159,09/28/2024 02:00:00,23.54,-43.66,7.46,,,,,
1160,09/28/2024 02:10:00,23.54,-43.44,7.45,,,,,
1161,09/28/2024 02:20:00,23.52,-43.69,7.46,,,,,
1162,09/28/2024 02:30:00,23.52,-43.63,7.46,,,,,
1163,09/28/2024 02:40:00,23.50,-43.83,7.46,,,,,
1164,09/28/2024 02:50:00,23.50,-43.63,7.46,,,,,
1165,09/28/2024 03:00:00,23.50,-43.52,7.45,,,,,
1166,09/28/2024 03:10:00,23.50,-43.55,7.45,,,,,
1167,09/28/2024 03:20:00,23.47,-43.45,7.45,,,,,
1168,09/28/2024 03:30:00,23.47,-43.50,7.45,,,,,
1169,09/28/2024 03:40:00,23.47,-43.38,7.45,,,,,
1170,09/28/2024 03:50:00,23.45,-43.16,7.45,,,,,
1171,09/28/2024 04:00:00,23.45,-43.06,7.45,,,,,
1172,09/28/2024 04:10:00,23.45,-42.88,7.44,,,,,
1173,09/28/2024 04:20:00,23.45,-42.78,7.44,,,,,
1174,09/28/2024 04:30:00,23.42,-42.86,7.44,,,,,
1175,09/28/2024 04:40:00,23.42,-42.78,7.44,,,,,
1176,09/28/2024 04:50:00,23.42,-42.53,7.44,,,,,
1177,09/28/2024 05:00:00,23.42,-42.35,7.43,,,,,
1178,09/28/2024 05:10:00,23.42,-41.81,7.42,,,,,
1179,09/28/2024 05:20:00,23.40,-41.83,7.42,,,,,
1180,09/28/2024 05:30:00,23.40,-41.86,7.42,,,,,
1181,09/28/2024 05:40:00,23.40,-41.74,7.42,,,,,
1182,09/28/2024 05:50:00,23.40,-42.17,7.43,,,,,
1183,09/28/2024 06:00:00,23.40,-41.78,7.42,,,,,
1184,09/28/2024 06:10:00,23.38,-41.70,7.42,,,,,
1185,09/28/2024 06:20:00,23.38,-41.61,7.42,,,,,
1186,09/28/2024 06:30:00,23.38,-41.30,7.41,,,,,
1187,09/28/2024 06:40:00,23.38,-41.52,7.42,,,,,
1188,09/28/2024 06:50:00,23.38,-41.72,7.42,,,,,
1189,09/28/2024 07:00:00,23.38,-42.03,7.43,,,,,
1190,09/28/2024 07:10:00,23.38,-42.25,7.43,,,,,
1191,09/28/2024 07:20:00,23.35,-42.19,7.43,,,,,
1192,09/28/2024 07:30:00,23.35,-42.22,7.43,,,,,
1193,09/28/2024 07:40:00,23.38,-42.95,7.44,,,,,
1194,09/28/2024 07:50:00,23.35,-41.97,7.43,,,,,
1195,09/28/2024 08:00:00,23.35,-42.33,7.43,,,,,
1196,09/28/2024 08:10:00,23.38,-42.74,7.44,,,,,
1197,09/28/2024 08:20:00,23.38,-42.80,7.44,,,,,
1198,09/28/2024 08:30:00,23.38,-43.22,7.45,,,,,
1199,09/28/2024 08:40:00,23.38,-43.83,7.46,,,,,
1200,09/28/2024 08:50:00,23.38,-43.55,7.45,,,,,
1201,09/28/2024 09:00:00,23.38,-43.44,7.45,,,,,
1202,09/28/2024 09:10:00,23.38,-44.25,7.47,,,,,
1203,09/28/2024 09:20:00,23.38,-43.35,7.45,,,,,
1204,09/28/2024 09:30:00,23.40,-44.66,7.47,,,,,
1205,09/28/2024 09:40:00,23.38,-43.75,7.46,,,,,
1206,09/28/2024 09:50:00,23.38,-43.52,7.45,,,,,
1207,09/28/2024 10:00:00,23.38,-43.74,7.46,,,,,
1208,09/28/2024 10:10:00,23.40,-45.19,7.48,,,,,
1209,09/28/2024 10:20:00,23.38,-44.14,7.46,,,,,
1210,09/28/2024 10:30:00,23.40,-43.44,7.45,,,,,
1211,09/28/2024 10:40:00,23.38,-42.94,7.44,,,,,
1212,09/28/2024 10:50:00,23.38,-41.86,7.42,,,,,
1213,09/28/2024 11:00:00,23.38,-42.92,7.44,,,,,
1214,09/28/2024 11:10:00,23.38,-43.56,7.45,,,,,
1215,09/28/2024 11:20:00,23.40,-45.02,7.48,,,,,
1216,09/28/2024 11:30:00,23.42,-45.67,7.49,,,,,
1217,09/28/2024 11:40:00,23.42,-45.22,7.48,,,,,
1218,09/28/2024 11:50:00,23.42,-45.81,7.49,,,,,
1219,09/28/2024 12:00:00,23.42,-45.00,7.48,,,,,
1220,09/28/2024 12:10:00,23.45,-46.19,7.50,,,,,
1221,09/28/2024 12:20:00,23.47,-46.20,7.50,,,,,
1222,09/28/2024 12:30:00,23.50,-45.99,7.50,,,,,
1223,09/28/2024 12:40:00,23.50,-46.66,7.51,,,,,
1224,09/28/2024 12:50:00,23.52,-46.50,7.51,,,,,
1225,09/28/2024 13:00:00,23.54,-47.08,7.52,,,,,
1226,09/28/2024 13:10:00,23.57,-48.88,7.55,,,,,
1227,09/28/2024 13:20:00,23.88,-57.17,7.70,,,,,
1228,09/28/2024 13:30:00,23.76,-57.52,7.70,,,,,
1229,09/28/2024 13:40:00,23.74,-57.78,7.71,,,,,
1230,09/28/2024 13:50:00,23.91,-59.60,7.74,,,,,
1231,09/28/2024 14:00:00,24.27,-67.38,7.88,,,,,
1232,09/28/2024 14:10:00,24.46,-68.03,7.89,,,,,
1233,09/28/2024 14:20:00,24.56,-69.78,7.92,,,,,
1234,09/28/2024 14:30:00,24.58,-69.60,7.92,,,,,
1235,09/28/2024 14:40:00,24.60,-69.56,7.92,,,,,
1236,09/28/2024 14:50:00,24.56,-69.94,7.92,,,,,
1237,09/28/2024 15:00:00,24.58,-69.47,7.92,,,,,
1238,09/28/2024 15:10:00,24.07,-62.33,7.79,,,,,
1239,09/28/2024 15:20:00,23.79,-56.80,7.69,,,,,
1240,09/28/2024 15:30:00,23.71,-53.41,7.63,,,,,
1241,09/28/2024 15:40:00,23.64,-50.77,7.58,,,,,
1242,09/28/2024 15:50:00,23.62,-49.10,7.55,,,,,
1243,09/28/2024 16:00:00,23.59,-47.78,7.53,,,,,
1244,09/28/2024 16:10:00,23.59,-47.19,7.52,,,,,
1245,09/28/2024 16:20:00,23.62,-47.61,7.53,,,,,
1246,09/28/2024 16:30:00,23.66,-48.22,7.54,,,,,
1247,09/28/2024 16:40:00,23.76,-49.10,7.55,,,,,
1248,09/28/2024 16:50:00,23.86,-49.74,7.56,,,,,
1249,09/28/2024 17:00:00,23.93,-50.92,7.59,,,,,
1250,09/28/2024 17:10:00,24.03,-52.00,7.60,,,,,
1251,09/28/2024 17:20:00,24.10,-53.52,7.63,,,,,
1252,09/28/2024 17:30:00,24.17,-54.11,7.64,,,,,
1253,09/28/2024 17:40:00,24.22,-54.67,7.65,,,,,
1254,09/28/2024 17:50:00,24.27,-55.53,7.67,,,,,
1255,09/28/2024 18:00:00,24.32,-55.88,7.67,,,,,
1256,09/28/2024 18:10:00,24.34,-56.10,7.68,,,,,
1257,09/28/2024 18:20:00,24.36,-56.52,7.68,,,,,
1258,09/28/2024 18:30:00,24.39,-56.52,7.68,,,,,
1259,09/28/2024 18:40:00,24.36,-56.24,7.68,,,,,
1260,09/28/2024 18:50:00,24.36,-55.31,7.66,,,,,
1261,09/28/2024 19:00:00,24.34,-54.08,7.64,,,,,
1262,09/28/2024 19:10:00,24.32,-52.99,7.62,,,,,
1263,09/28/2024 19:20:00,24.32,-51.78,7.60,,,,,
1264,09/28/2024 19:30:00,24.29,-50.69,7.58,,,,,
1265,09/28/2024 19:40:00,24.27,-50.49,7.58,,,,,
1266,09/28/2024 19:50:00,24.24,-49.16,7.55,,,,,
1267,09/28/2024 20:00:00,24.19,-49.39,7.56,,,,,
1268,09/28/2024 20:10:00,24.15,-49.28,7.56,,,,,
1269,09/28/2024 20:20:00,24.12,-46.69,7.51,,,,,
1270,09/28/2024 20:30:00,24.10,-44.50,7.47,,,,,
1271,09/28/2024 20:40:00,24.05,-43.11,7.45,,,,,
1272,09/28/2024 20:50:00,24.03,-43.11,7.45,,,,,
1273,09/28/2024 21:00:00,24.00,-45.06,7.48,,,,,
1274,09/28/2024 21:10:00,23.98,-45.66,7.49,,,,,
1275,09/28/2024 21:20:00,23.95,-45.63,7.49,,,,,
1276,09/28/2024 21:30:00,23.93,-45.25,7.48,,,,,
1277,09/28/2024 21:40:00,23.91,-44.08,7.46,,,,,
1278,09/28/2024 21:50:00,23.88,-45.14,7.48,,,,,
1279,09/28/2024 22:00:00,23.86,-45.27,7.48,,,,,
1280,09/28/2024 22:10:00,23.83,-45.25,7.48,,,,,
1281,09/28/2024 22:20:00,23.81,-45.03,7.48,,,,,
1282,09/28/2024 22:30:00,23.79,-44.19,7.46,,,,,
1283,09/28/2024 22:40:00,23.76,-44.42,7.47,,,,,
1284,09/28/2024 22:50:00,23.76,-44.44,7.47,,,,,
1285,09/28/2024 23:00:00,23.71,-43.89,7.46,,,,,
1286,09/28/2024 23:10:00,23.71,-43.89,7.46,,,,,
1287,09/28/2024 23:20:00,23.69,-43.39,7.45,,,,,
1288,09/28/2024 23:30:00,23.69,-41.99,7.43,,,,,
1289,09/28/2024 23:40:00,23.66,-42.88,7.44,,,,,
1290,09/28/2024 23:50:00,23.64,-42.64,7.44,,,,,
1291,09/29/2024 00:00:00,23.62,-42.94,7.44,,,,,
1292,09/29/2024 00:10:00,23.59,-42.61,7.44,,,,,
1293,09/29/2024 00:20:00,23.59,-42.95,7.44,,,,,
1294,09/29/2024 00:30:00,23.57,-43.31,7.45,,,,,
1295,09/29/2024 00:40:00,23.54,-43.30,7.45,,,,,
1296,09/29/2024 00:50:00,23.54,-43.45,7.45,,,,,
1297,09/29/2024 01:00:00,23.54,-43.30,7.45,,,,,
1298,09/29/2024 01:10:00,23.52,-43.22,7.45,,,,,
1299,09/29/2024 01:20:00,23.52,-43.58,7.45,,,,,
1300,09/29/2024 01:30:00,23.50,-43.52,7.45,,,,,
1301,09/29/2024 01:40:00,23.50,-43.75,7.46,,,,,
1302,09/29/2024 01:50:00,23.50,-43.61,7.45,,,,,
1303,09/29/2024 02:00:00,23.47,-43.69,7.46,,,,,
1304,09/29/2024 02:10:00,23.47,-43.61,7.45,,,,,
1305,09/29/2024 02:20:00,23.47,-43.58,7.45,,,,,
1306,09/29/2024 02:30:00,23.47,-43.63,7.46,,,,,
1307,09/29/2024 02:40:00,23.47,-43.89,7.46,,,,,
1308,09/29/2024 02:50:00,23.45,-43.58,7.45,,,,,
1309,09/29/2024 03:00:00,23.45,-43.41,7.45,,,,,
1310,09/29/2024 03:10:00,23.45,-43.27,7.45,,,,,
1311,09/29/2024 03:20:00,23.45,-43.14,7.45,,,,,
1312,09/29/2024 03:30:00,23.45,-43.20,7.45,,,,,
1313,09/29/2024 03:40:00,23.42,-43.17,7.45,,,,,
1314,09/29/2024 03:50:00,23.42,-42.88,7.44,,,,,
1315,09/29/2024 04:00:00,23.42,-42.88,7.44,,,,,
1316,09/29/2024 04:10:00,23.42,-42.70,7.44,,,,,
1317,09/29/2024 04:20:00,23.40,-42.55,7.44,,,,,
1318,09/29/2024 04:30:00,23.40,-42.45,7.43,,,,,
1319,09/29/2024 04:40:00,23.40,-42.42,7.43,,,,,
1320,09/29/2024 04:50:00,23.40,-42.35,7.43,,,,,
1321,09/29/2024 05:00:00,23.38,-42.39,7.43,,,,,
1322,09/29/2024 05:10:00,23.38,-42.35,7.43,,,,,
1323,09/29/2024 05:20:00,23.38,-42.10,7.43,,,,,
1324,09/29/2024 05:30:00,23.38,-42.10,7.43,,,,,
1325,09/29/2024 05:40:00,23.35,-42.22,7.43,,,,,
1326,09/29/2024 05:50:00,23.35,-41.80,7.42,,,,,
1327,09/29/2024 06:00:00,23.35,-41.44,7.42,,,,,
1328,09/29/2024 06:10:00,23.35,-41.83,7.42,,,,,
1329,09/29/2024 06:20:00,23.35,-41.20,7.41,,,,,
1330,09/29/2024 06:30:00,23.35,-40.92,7.41,,,,,
1331,09/29/2024 06:40:00,23.33,-41.55,7.42,,,,,
1332,09/29/2024 06:50:00,23.35,-41.06,7.41,,,,,
1333,09/29/2024 07:00:00,23.33,-41.33,7.41,,,,,
1334,09/29/2024 07:10:00,23.33,-41.45,7.42,,,,,
1335,09/29/2024 07:20:00,23.33,-41.53,7.42,,,,,
1336,09/29/2024 07:30:00,23.33,-41.61,7.42,,,,,
1337,09/29/2024 07:40:00,23.33,-40.94,7.41,,,,,
1338,09/29/2024 07:50:00,23.33,-41.39,7.42,,,,,
1339,09/29/2024 08:00:00,23.30,-41.47,7.42,,,,,
1340,09/29/2024 08:10:00,23.33,-40.86,7.41,,,,,
1341,09/29/2024 08:20:00,23.30,-41.78,7.42,,,,,
1342,09/29/2024 08:30:00,23.33,-42.45,7.43,,,,,
1343,09/29/2024 08:40:00,23.35,-43.61,7.46,,,,,
1344,09/29/2024 08:50:00,23.35,-43.78,7.46,,,,,
1345,09/29/2024 09:00:00,23.33,-42.83,7.44,,,,,
1346,09/29/2024 09:10:00,23.33,-42.99,7.44,,,,,
1347,09/29/2024 09:20:00,23.35,-45.03,7.48,,,,,
1348,09/29/2024 09:30:00,23.38,-45.77,7.49,,,,,
1349,09/29/2024 09:40:00,23.35,-44.41,7.47,,,,,
1350,09/29/2024 09:50:00,23.38,-43.44,7.45,,,,,
1351,09/29/2024 10:00:00,23.38,-43.08,7.45,,,,,
1352,09/29/2024 10:10:00,23.38,-44.00,7.46,,,,,
1353,09/29/2024 10:20:00,23.40,-45.88,7.50,,,,,
1354,09/29/2024 10:30:00,23.38,-44.05,7.46,,,,,
1355,09/29/2024 10:40:00,23.40,-43.41,7.45,,,,,
1356,09/29/2024 10:50:00,23.40,-43.08,7.45,,,,,
1357,09/29/2024 11:00:00,23.42,-44.38,7.47,,,,,
1358,09/29/2024 11:10:00,23.40,-43.53,7.45,,,,,
1359,09/29/2024 11:20:00,23.42,-44.85,7.48,,,,,
1360,09/29/2024 11:30:00,23.42,-46.08,7.50,,,,,
1361,09/29/2024 11:40:00,23.40,-45.35,7.49,,,,,
1362,09/29/2024 11:50:00,23.40,-45.64,7.49,,,,,
1363,09/29/2024 12:00:00,23.40,-45.58,7.49,,,,,
1364,09/29/2024 12:10:00,23.47,-45.75,7.49,,,,,
1365,09/29/2024 12:20:00,23.52,-48.27,7.54,,,,,
1366,09/29/2024 12:30:00,23.42,-45.44,7.49,,,,,
1367,09/29/2024 12:40:00,23.42,-45.10,7.48,,,,,
1368,09/29/2024 12:50:00,23.42,-44.74,7.48,,,,,
1369,09/29/2024 13:00:00,23.45,-45.33,7.49,,,,,
1370,09/29/2024 13:10:00,23.62,-52.27,7.61,,,,,
1371,09/29/2024 13:20:00,23.74,-58.77,7.73,,,,,
1372,09/29/2024 13:30:00,23.71,-58.58,7.72,,,,,
1373,09/29/2024 13:40:00,23.62,-54.14,7.64,,,,,
1374,09/29/2024 13:50:00,23.81,-58.67,7.72,,,,,
1375,09/29/2024 14:00:00,24.05,-66.02,7.86,,,,,
1376,09/29/2024 14:10:00,24.36,-70.16,7.93,,,,,
1377,09/29/2024 14:20:00,24.27,-71.13,7.95,,,,,
1378,09/29/2024 14:30:00,24.53,-70.53,7.93,,,,,
1379,09/29/2024 14:40:00,24.68,-74.49,8.00,,,,,
1380,09/29/2024 14:50:00,24.63,-71.33,7.95,,,,,
1381,09/29/2024 15:00:00,24.60,-72.28,7.97,,,,,
1382,09/29/2024 15:10:00,24.29,-66.78,7.87,,,,,
1383,09/29/2024 15:20:00,23.98,-57.38,7.70,,,,,
1384,09/29/2024 15:30:00,23.83,-53.56,7.63,,,,,
1385,09/29/2024 15:40:00,23.76,-51.94,7.60,,,,,
1386,09/29/2024 15:50:00,23.71,-49.39,7.56,,,,,
1387,09/29/2024 16:00:00,23.69,-47.88,7.53,,,,,
1388,09/29/2024 16:10:00,23.62,-46.97,7.51,,,,,
1389,09/29/2024 16:20:00,23.59,-47.33,7.52,,,,,
1390,09/29/2024 16:30:00,23.62,-47.56,7.53,,,,,
1391,09/29/2024 16:40:00,23.64,-47.80,7.53,,,,,
1392,09/29/2024 16:50:00,23.66,-47.95,7.53,,,,,
1393,09/29/2024 17:00:00,23.71,-48.31,7.54,,,,,
1394,09/29/2024 17:10:00,23.81,-49.28,7.56,,,,,
1395,09/29/2024 17:20:00,23.91,-50.36,7.58,,,,,
1396,09/29/2024 17:30:00,24.00,-52.00,7.60,,,,,
1397,09/29/2024 17:40:00,24.07,-52.67,7.62,,,,,
1398,09/29/2024 17:50:00,24.19,-54.11,7.64,,,,,
1399,09/29/2024 18:00:00,24.24,-54.91,7.66,,,,,
1400,09/29/2024 18:10:00,24.34,-55.50,7.67,,,,,
1401,09/29/2024 18:20:00,24.41,-56.16,7.68,,,,,
1402,09/29/2024 18:30:00,24.46,-56.47,7.68,,,,,
1403,09/29/2024 18:40:00,24.48,-56.95,7.69,,,,,
1404,09/29/2024 18:50:00,24.48,-56.74,7.69,,,,,
1405,09/29/2024 19:00:00,24.48,-56.92,7.69,,,,,
1406,09/29/2024 19:10:00,24.46,-56.41,7.68,,,,,
1407,09/29/2024 19:20:00,24.44,-56.02,7.68,,,,,
1408,09/29/2024 19:30:00,24.44,-54.70,7.65,,,,,
1409,09/29/2024 19:40:00,24.41,-53.55,7.63,,,,,
1410,09/29/2024 19:50:00,24.39,-53.02,7.62,,,,,
1411,09/29/2024 20:00:00,24.36,-51.95,7.60,,,,,
1412,09/29/2024 20:10:00,24.36,-51.36,7.59,,,,,
1413,09/29/2024 20:20:00,24.34,-50.52,7.58,,,,,
1414,09/29/2024 20:30:00,24.29,-50.03,7.57,,,,,
1415,09/29/2024 20:40:00,24.27,-49.88,7.57,,,,,
1416,09/29/2024 20:50:00,24.24,-49.99,7.57,,,,,
1417,09/29/2024 21:00:00,24.19,-48.92,7.55,,,,,
1418,09/29/2024 21:10:00,24.17,-48.67,7.54,,,,,
1419,09/29/2024 21:20:00,24.15,-48.35,7.54,,,,,
1420,09/29/2024 21:30:00,24.12,-48.17,7.54,,,,,
1421,09/29/2024 21:40:00,24.07,-47.64,7.53,,,,,
1422,09/29/2024 21:50:00,24.05,-46.83,7.51,,,,,
1423,09/29/2024 22:00:00,24.05,-46.36,7.50,,,,,
1424,09/29/2024 22:10:00,24.00,-46.49,7.51,,,,,
1425,09/29/2024 22:20:00,23.98,-46.14,7.50,,,,,
1426,09/29/2024 22:30:00,23.95,-46.25,7.50,,,,,
1427,09/29/2024 22:40:00,23.93,-45.78,7.49,,,,,
1428,09/29/2024 22:50:00,23.91,-45.17,7.48,,,,,
1429,09/29/2024 23:00:00,23.88,-44.81,7.48,,,,,
1430,09/29/2024 23:10:00,23.86,-45.13,7.48,,,,,
1431,09/29/2024 23:20:00,23.83,-44.69,7.47,,,,,
1432,09/29/2024 23:30:00,23.81,-44.61,7.47,,,,,
1433,09/29/2024 23:40:00,23.79,-44.61,7.47,,,,,
1434,09/29/2024 23:50:00,23.76,-43.92,7.46,,,,,
1435,09/30/2024 00:00:00,23.74,-43.78,7.46,,,,,
1436,09/30/2024 00:10:00,23.71,-43.63,7.45,,,,,
1437,09/30/2024 00:20:00,23.69,-43.38,7.45,,,,,
1438,09/30/2024 00:30:00,23.66,-43.39,7.45,,,,,
1439,09/30/2024 00:40:00,23.66,-43.22,7.45,,,,,
1440,09/30/2024 00:50:00,23.64,-43.56,7.45,,,,,
1441,09/30/2024 01:00:00,23.62,-43.53,7.45,,,,,
1442,09/30/2024 01:10:00,23.62,-43.66,7.46,,,,,
1443,09/30/2024 01:20:00,23.59,-43.95,7.46,,,,,
1444,09/30/2024 01:30:00,23.59,-43.64,7.46,,,,,
1445,09/30/2024 01:40:00,23.57,-43.89,7.46,,,,,
1446,09/30/2024 01:50:00,23.57,-44.08,7.46,,,,,
1447,09/30/2024 02:00:00,23.57,-43.81,7.46,,,,,
1448,09/30/2024 02:10:00,23.57,-43.95,7.46,,,,,
1449,09/30/2024 02:20:00,23.54,-44.10,7.46,,,,,
1450,09/30/2024 02:30:00,23.54,-44.16,7.46,,,,,
1451,09/30/2024 02:40:00,23.57,-43.13,7.45,,,,,
1452,09/30/2024 02:50:00,23.54,-43.35,7.45,,,,,
1453,09/30/2024 03:00:00,23.57,-43.28,7.45,,,,,
1454,09/30/2024 03:10:00,23.57,-43.52,7.45,,,,,
1455,09/30/2024 03:20:00,23.57,-43.24,7.45,,,,,
1456,09/30/2024 03:30:00,23.57,-43.50,7.45,,,,,
1457,09/30/2024 03:40:00,23.57,-43.28,7.45,,,,,
1458,09/30/2024 03:50:00,23.57,-43.36,7.45,,,,,
1459,09/30/2024 04:00:00,23.57,-43.53,7.45,,,,,
1460,09/30/2024 04:10:00,23.54,-43.60,7.45,,,,,
1461,09/30/2024 04:20:00,23.54,-43.55,7.45,,,,,
1462,09/30/2024 04:30:00,23.54,-43.45,7.45,,,,,
1463,09/30/2024 04:40:00,23.54,-43.47,7.45,,,,,
1464,09/30/2024 04:50:00,23.54,-43.00,7.44,,,,,
1465,09/30/2024 05:00:00,23.54,-43.13,7.45,,,,,
1466,09/30/2024 05:10:00,23.52,-43.10,7.45,,,,,
1467,09/30/2024 05:20:00,23.52,-43.10,7.45,,,,,
1468,09/30/2024 05:30:00,23.52,-43.02,7.44,,,,,
1469,09/30/2024 05:40:00,23.52,-42.64,7.44,,,,,
1470,09/30/2024 05:50:00,23.50,-42.19,7.43,,,,,
1471,09/30/2024 06:00:00,23.50,-41.67,7.42,,,,,
1472,09/30/2024 06:10:00,23.50,-41.85,7.42,,,,,
1473,09/30/2024 06:20:00,23.47,-41.91,7.42,,,,,
1474,09/30/2024 06:30:00,23.47,-41.20,7.41,,,,,
1475,09/30/2024 06:40:00,23.47,-41.47,7.42,,,,,
1476,09/30/2024 06:50:00,23.47,-41.45,7.42,,,,,
1477,09/30/2024 07:00:00,23.47,-41.35,7.41,,,,,
1478,09/30/2024 07:10:00,23.47,-40.97,7.41,,,,,
1479,09/30/2024 07:20:00,23.45,-40.77,7.40,,,,,
1480,09/30/2024 07:30:00,23.45,-41.44,7.42,,,,,
1481,09/30/2024 07:40:00,23.45,-42.24,7.43,,,,,
1482,09/30/2024 07:50:00,23.45,-42.39,7.43,,,,,
1483,09/30/2024 08:00:00,23.45,-42.61,7.44,,,,,
1484,09/30/2024 08:10:00,23.45,-42.03,7.43,,,,,
1485,09/30/2024 08:20:00,23.45,-42.08,7.43,,,,,
1486,09/30/2024 08:30:00,23.47,-44.27,7.47,,,,,
1487,09/30/2024 08:40:00,23.45,-42.05,7.43,,,,,
1488,09/30/2024 08:50:00,23.42,-42.30,7.43,,,,,
1489,09/30/2024 09:00:00,23.45,-44.02,7.46,,,,,
1490,09/30/2024 09:10:00,23.45,-44.10,7.46,,,,,
1491,09/30/2024 09:20:00,23.45,-44.25,7.47,,,,,
1492,09/30/2024 09:30:00,23.45,-44.41,7.47,,,,,
1493,09/30/2024 09:40:00,23.45,-44.38,7.47,,,,,
1494,09/30/2024 09:50:00,23.45,-45.17,7.48,,,,,
1495,09/30/2024 10:00:00,23.47,-44.67,7.47,,,,,
1496,09/30/2024 10:10:00,23.47,-45.35,7.49,,,,,
1497,09/30/2024 10:20:00,23.47,-44.99,7.48,,,,,
1498,09/30/2024 10:30:00,23.47,-45.80,7.49,,,,,
1499,09/30/2024 10:40:00,23.50,-46.25,7.50,,,,,
1500,09/30/2024 10:50:00,23.50,-46.63,7.51,,,,,
1501,09/30/2024 11:00:00,23.52,-47.44,7.52,,,,,
1502,09/30/2024 11:10:00,23.52,-47.66,7.53,,,,,
1503,09/30/2024 11:20:00,23.50,-46.55,7.51,,,,,
1504,09/30/2024 11:30:00,23.52,-47.45,7.52,,,,,
1505,09/30/2024 11:40:00,23.50,-47.94,7.53,,,,,
1506,09/30/2024 11:50:00,23.47,-47.05,7.52,,,,,
1507,09/30/2024 12:00:00,23.47,-47.80,7.53,,,,,
1508,09/30/2024 12:10:00,23.45,-47.78,7.53,,,,,
1509,09/30/2024 12:20:00,23.45,-47.24,7.52,,,,,
1510,09/30/2024 12:30:00,23.42,-46.33,7.50,,,,,
1511,09/30/2024 12:40:00,23.42,-46.10,7.50,,,,,
1512,09/30/2024 12:50:00,23.45,-47.78,7.53,,,,,
1513,09/30/2024 13:00:00,23.47,-48.63,7.54,,,,,
1514,09/30/2024 13:10:00,23.47,-47.67,7.53,,,,,
1515,09/30/2024 13:20:00,23.45,-47.02,7.52,,,,,
1516,09/30/2024 13:30:00,23.47,-47.56,7.53,,,,,
1517,09/30/2024 13:40:00,23.50,-47.44,7.52,,,,,
1518,09/30/2024 13:50:00,23.54,-49.44,7.56,,,,,
1519,09/30/2024 14:00:00,23.52,-48.69,7.55,,,,,
1520,09/30/2024 14:10:00,23.54,-49.63,7.56,,,,,
1521,09/30/2024 14:20:00,23.59,-50.17,7.57,,,,,
1522,09/30/2024 14:30:00,23.64,-50.81,7.58,,,,,
1523,09/30/2024 14:40:00,24.03,-53.02,7.62,,,,,
1524,09/30/2024 14:50:00,24.85,-57.89,7.71,,,,,
1525,09/30/2024 15:00:00,24.65,-57.14,7.69,,,,,
1526,09/30/2024 15:10:00,25.14,-58.77,7.72,,,,,
1527,09/30/2024 15:20:00,24.44,-60.55,7.76,,,,,
1528,09/30/2024 15:30:00,23.95,-59.83,7.74,,,,,
1529,09/30/2024 15:40:00,23.76,-55.77,7.67,,,,,
1530,09/30/2024 15:50:00,23.76,-54.16,7.64,,,,,
1531,09/30/2024 16:00:00,23.74,-52.92,7.62,,,,,
1532,09/30/2024 16:10:00,23.71,-53.17,7.63,,,,,
1533,09/30/2024 16:20:00,23.69,-52.38,7.61,,,,,
