#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Started,Button Down,Button Up,Host Connected,Stopped,End of File
1802,02/18/2025 13:10:00,23.33,-61.83,7.91,,,,,,
1803,02/18/2025 13:20:00,23.30,-57.38,7.83,,,,,,
1804,02/18/2025 13:30:00,23.35,-63.24,7.94,,,,,,
1805,02/18/2025 13:40:00,23.35,-63.16,7.94,,,,,,
1806,02/18/2025 13:50:00,23.35,-60.60,7.89,,,,,,
1807,02/18/2025 14:00:00,23.40,-69.55,8.05,,,,,,
1808,02/18/2025 14:10:00,23.45,-75.53,8.16,,,,,,
1809,02/18/2025 14:20:00,23.50,-64.71,7.96,,,,,,
1810,02/18/2025 14:30:00,23.47,-65.50,7.98,,,,,,
1811,02/18/2025 14:40:00,23.45,-69.99,8.06,,,,,,
1812,02/18/2025 14:50:00,23.50,-75.94,8.16,,,,,,
1813,02/18/2025 15:00:00,23.54,-69.27,8.04,,,,,,
1814,02/18/2025 15:10:00,23.50,-64.42,7.96,,,,,,
1815,02/18/2025 15:20:00,23.45,-60.66,7.89,,,,,,
1816,02/18/2025 15:30:00,23.42,-59.63,7.87,,,,,,
1817,02/18/2025 15:40:00,23.42,-61.42,7.90,,,,,,
1818,02/18/2025 15:50:00,23.40,-59.06,7.86,,,,,,
1819,02/18/2025 16:00:00,23.40,-63.58,7.94,,,,,,
1820,02/18/2025 16:10:00,23.40,-60.50,7.89,,,,,,
1821,02/18/2025 16:20:00,23.40,-61.33,7.90,,,,,,
1822,02/18/2025 16:30:00,23.40,-60.16,7.88,,,,,,
1823,02/18/2025 16:40:00,23.42,-65.13,7.97,,,,,,
1824,02/18/2025 16:50:00,23.52,-73.52,8.12,,,,,,
1825,02/18/2025 17:00:00,23.47,-70.83,8.07,,,,,,
1826,02/18/2025 17:10:00,23.40,-58.08,7.84,,,,,,
1827,02/18/2025 17:20:00,23.38,-54.80,7.79,,,,,,
1828,02/18/2025 17:30:00,23.38,-49.47,7.69,,,,,,
1829,02/18/2025 17:40:00,23.35,-46.50,7.64,,,,,,
1830,02/18/2025 17:50:00,23.35,-43.28,7.58,,,,,,
1831,02/18/2025 18:00:00,23.35,-40.42,7.53,,,,,,
1832,02/18/2025 18:10:00,23.33,-39.22,7.51,,,,,,
1833,02/18/2025 18:20:00,23.33,-37.41,7.48,,,,,,
1834,02/18/2025 18:30:00,23.33,-35.58,7.44,,,,,,
1835,02/18/2025 18:40:00,23.30,-33.94,7.41,,,,,,
1836,02/18/2025 18:50:00,23.30,-32.92,7.40,,,,,,
1837,02/18/2025 19:00:00,23.28,-32.11,7.38,,,,,,
1838,02/18/2025 19:10:00,23.26,-31.24,7.37,,,,,,
1839,02/18/2025 19:20:00,23.26,-31.06,7.36,,,,,,
1840,02/18/2025 19:30:00,23.23,-30.45,7.35,,,,,,
1841,02/18/2025 19:40:00,23.21,-30.03,7.34,,,,,,
1842,02/18/2025 19:50:00,23.21,-29.94,7.34,,,,,,
1843,02/18/2025 20:00:00,23.18,-29.42,7.33,,,,,,
1844,02/18/2025 20:10:00,23.18,-29.53,7.34,,,,,,
1845,02/18/2025 20:20:00,23.16,-28.74,7.32,,,,,,
1846,02/18/2025 20:30:00,23.16,-28.25,7.31,,,,,,
1847,02/18/2025 20:40:00,23.16,-28.88,7.32,,,,,,
1848,02/18/2025 20:50:00,23.14,-28.59,7.32,,,,,,
1849,02/18/2025 21:00:00,23.14,-27.84,7.31,,,,,,
1850,02/18/2025 21:10:00,23.11,-27.61,7.30,,,,,,
1851,02/18/2025 21:20:00,23.11,-27.81,7.31,,,,,,
1852,02/18/2025 21:30:00,23.11,-27.61,7.30,,,,,,
1853,02/18/2025 21:40:00,23.11,-27.28,7.30,,,,,,
1854,02/18/2025 21:50:00,23.09,-27.41,7.30,,,,,,
1855,02/18/2025 22:00:00,23.09,-26.97,7.29,,,,,,
1856,02/18/2025 22:10:00,23.09,-27.11,7.29,,,,,,
1857,02/18/2025 22:20:00,23.09,-26.94,7.29,,,,,,
1858,02/18/2025 22:30:00,23.09,-26.50,7.28,,,,,,
1859,02/18/2025 22:40:00,23.09,-26.09,7.27,,,,,,
1860,02/18/2025 22:50:00,23.09,-25.94,7.27,,,,,,
1861,02/18/2025 23:00:00,23.06,-26.09,7.27,,,,,,
1862,02/18/2025 23:10:00,23.06,-26.11,7.28,,,,,,
1863,02/18/2025 23:20:00,23.06,-25.94,7.27,,,,,,
1864,02/18/2025 23:30:00,23.06,-25.72,7.27,,,,,,
1865,02/18/2025 23:40:00,23.06,-25.67,7.27,,,,,,
1866,02/18/2025 23:50:00,23.04,-25.50,7.26,,,,,,
1867,02/19/2025 00:00:00,23.04,-25.36,7.26,,,,,,
1868,02/19/2025 00:10:00,23.04,-25.67,7.27,,,,,,
1869,02/19/2025 00:20:00,23.04,-25.49,7.26,,,,,,
1870,02/19/2025 00:30:00,23.04,-25.06,7.26,,,,,,
1871,02/19/2025 00:40:00,23.04,-25.09,7.26,,,,,,
1872,02/19/2025 00:50:00,23.04,-25.36,7.26,,,,,,
1873,02/19/2025 01:00:00,23.04,-25.36,7.26,,,,,,
1874,02/19/2025 01:10:00,23.04,-25.08,7.26,,,,,,
1875,02/19/2025 01:20:00,23.04,-25.36,7.26,,,,,,
1876,02/19/2025 01:30:00,23.04,-25.20,7.26,,,,,,
1877,02/19/2025 01:40:00,23.04,-25.19,7.26,,,,,,
1878,02/19/2025 01:50:00,23.04,-24.84,7.25,,,,,,
1879,02/19/2025 02:00:00,23.04,-25.03,7.26,,,,,,
1880,02/19/2025 02:10:00,23.02,-24.91,7.25,,,,,,
1881,02/19/2025 02:20:00,23.02,-25.25,7.26,,,,,,
1882,02/19/2025 02:30:00,23.02,-25.22,7.26,,,,,,
1883,02/19/2025 02:40:00,23.02,-24.92,7.25,,,,,,
1884,02/19/2025 02:50:00,23.02,-25.02,7.26,,,,,,
1885,02/19/2025 03:00:00,23.02,-24.99,7.25,,,,,,
1886,02/19/2025 03:10:00,23.02,-25.24,7.26,,,,,,
1887,02/19/2025 03:20:00,23.02,-24.94,7.25,,,,,,
1888,02/19/2025 03:30:00,23.02,-25.52,7.26,,,,,,
1889,02/19/2025 03:40:00,23.02,-25.05,7.26,,,,,,
1890,02/19/2025 03:50:00,22.99,-25.02,7.26,,,,,,
1891,02/19/2025 04:00:00,22.99,-25.14,7.26,,,,,,
1892,02/19/2025 04:10:00,22.99,-25.38,7.26,,,,,,
1893,02/19/2025 04:20:00,22.99,-25.70,7.27,,,,,,
1894,02/19/2025 04:30:00,22.97,-25.27,7.26,,,,,,
1895,02/19/2025 04:40:00,22.97,-25.06,7.26,,,,,,
1896,02/19/2025 04:50:00,22.97,-24.74,7.25,,,,,,
1897,02/19/2025 05:00:00,22.94,-25.44,7.26,,,,,,
1898,02/19/2025 05:10:00,22.94,-24.94,7.25,,,,,,
1899,02/19/2025 05:20:00,22.92,-25.05,7.26,,,,,,
1900,02/19/2025 05:30:00,22.92,-25.30,7.26,,,,,,
1901,02/19/2025 05:40:00,22.94,-24.99,7.26,,,,,,
1902,02/19/2025 05:50:00,22.94,-25.16,7.26,,,,,,
1903,02/19/2025 06:00:00,22.94,-25.19,7.26,,,,,,
1904,02/19/2025 06:10:00,22.94,-24.78,7.25,,,,,,
1905,02/19/2025 06:20:00,22.94,-24.83,7.25,,,,,,
1906,02/19/2025 06:30:00,22.94,-25.45,7.26,,,,,,
1907,02/19/2025 06:40:00,22.94,-25.56,7.27,,,,,,
1908,02/19/2025 06:50:00,22.94,-25.99,7.27,,,,,,
1909,02/19/2025 07:00:00,22.94,-25.53,7.26,,,,,,
1910,02/19/2025 07:10:00,22.94,-26.13,7.28,,,,,,
1911,02/19/2025 07:20:00,22.94,-27.00,7.29,,,,,,
1912,02/19/2025 07:30:00,22.97,-27.83,7.31,,,,,,
1913,02/19/2025 07:40:00,22.97,-29.94,7.34,,,,,,
1914,02/19/2025 07:50:00,22.97,-31.14,7.36,,,,,,
1915,02/19/2025 08:00:00,22.97,-32.59,7.39,,,,,,
1916,02/19/2025 08:10:00,22.99,-35.64,7.45,,,,,,
1917,02/19/2025 08:20:00,22.99,-35.92,7.45,,,,,,
1918,02/19/2025 08:30:00,23.02,-36.78,7.47,,,,,,
1919,02/19/2025 08:40:00,23.04,-40.08,7.52,,,,,,
1920,02/19/2025 08:50:00,23.06,-43.70,7.59,,,,,,
1921,02/19/2025 09:00:00,23.06,-46.75,7.64,,,,,,
1922,02/19/2025 09:10:00,23.06,-44.24,7.60,,,,,,
1923,02/19/2025 09:20:00,23.06,-42.55,7.57,,,,,,
1924,02/19/2025 09:30:00,23.06,-40.84,7.54,,,,,,
1925,02/19/2025 09:40:00,23.06,-42.30,7.56,,,,,,
1926,02/19/2025 09:50:00,23.09,-41.28,7.55,,,,,,
1927,02/19/2025 10:00:00,23.06,-46.36,7.64,,,,,,
1928,02/19/2025 10:10:00,23.09,-45.80,7.63,,,,,,
1929,02/19/2025 10:20:00,23.11,-49.27,7.69,,,,,,
1930,02/19/2025 10:30:00,23.14,-50.80,7.72,,,,,,
1931,02/19/2025 10:40:00,23.14,-48.00,7.67,,,,,,
1932,02/19/2025 10:50:00,23.16,-50.91,7.72,,,,,,
1933,02/19/2025 11:00:00,23.16,-51.89,7.74,,,,,,
1934,02/19/2025 11:10:00,23.14,-51.99,7.74,,,,,,
1935,02/19/2025 11:20:00,23.16,-56.85,7.82,,,,,,
1936,02/19/2025 11:30:00,23.21,-62.05,7.92,,,,,,
1937,02/19/2025 11:40:00,23.23,-63.74,7.95,,,,,,
1938,02/19/2025 11:50:00,23.23,-64.30,7.96,,,,,,
1939,02/19/2025 12:00:00,23.21,-60.16,7.88,,,,,,
1940,02/19/2025 12:10:00,23.23,-61.88,7.91,,,,,,
1941,02/19/2025 12:20:00,23.23,-57.92,7.84,,,,,,
1942,02/19/2025 12:30:00,23.23,-53.69,7.77,,,,,,
1943,02/19/2025 12:40:00,23.28,-65.94,7.99,,,,,,
1944,02/19/2025 12:50:00,23.28,-61.55,7.91,,,,,,
1945,02/19/2025 13:00:00,23.30,-64.47,7.96,,,,,,
1946,02/19/2025 13:10:00,23.33,-71.56,8.09,,,,,,
1947,02/19/2025 13:20:00,23.38,-68.63,8.03,,,,,,
1948,02/19/2025 13:30:00,23.38,-69.17,8.04,,,,,,
1949,02/19/2025 13:40:00,23.42,-74.60,8.14,,,,,,
1950,02/19/2025 13:50:00,23.50,-78.67,8.21,,,,,,
1951,02/19/2025 14:00:00,23.57,-79.80,8.23,,,,,,
1952,02/19/2025 14:10:00,23.52,-78.21,8.20,,,,,,
1953,02/19/2025 14:20:00,23.50,-72.17,8.10,,,,,,
1954,02/19/2025 14:30:00,23.59,-83.22,8.29,,,,,,
1955,02/19/2025 14:40:00,23.66,-90.08,8.41,,,,,,
1956,02/19/2025 14:50:00,23.71,-90.08,8.41,,,,,,
1957,02/19/2025 15:00:00,23.79,-90.00,8.41,,,,,,
1958,02/19/2025 15:10:00,23.81,-88.99,8.39,,,,,,
1959,02/19/2025 15:20:00,23.69,-78.49,8.21,,,,,,
1960,02/19/2025 15:30:00,23.59,-73.05,8.11,,,,,,
1961,02/19/2025 15:40:00,23.54,-69.92,8.06,,,,,,
1962,02/19/2025 15:50:00,23.54,-71.72,8.09,,,,,,
1963,02/19/2025 16:00:00,23.54,-69.92,8.06,,,,,,
1964,02/19/2025 16:10:00,23.54,-68.69,8.03,,,,,,
1965,02/19/2025 16:20:00,23.54,-70.50,8.07,,,,,,
1966,02/19/2025 16:30:00,23.52,-70.44,8.06,,,,,,
1967,02/19/2025 16:40:00,23.57,-76.31,8.17,,,,,,
1968,02/19/2025 16:50:00,23.66,-80.96,8.25,,,,,,
1969,02/19/2025 17:00:00,23.54,-67.88,8.02,,,,,,
1970,02/19/2025 17:10:00,23.52,-67.03,8.00,,,,,,
1971,02/19/2025 17:20:00,23.50,-61.13,7.90,,,,,,
1972,02/19/2025 17:30:00,23.47,-56.05,7.81,,,,,,
1973,02/19/2025 17:40:00,23.45,-51.97,7.74,,,,,,
1974,02/19/2025 17:50:00,23.45,-50.81,7.72,,,,,,
1975,02/19/2025 18:00:00,23.42,-47.81,7.66,,,,,,
1976,02/19/2025 18:10:00,23.42,-45.47,7.62,,,,,,
1977,02/19/2025 18:20:00,23.40,-42.31,7.56,,,,,,
1978,02/19/2025 18:30:00,23.38,-39.66,7.52,,,,,,
1979,02/19/2025 18:40:00,23.35,-37.52,7.48,,,,,,
1980,02/19/2025 18:50:00,23.33,-36.08,7.45,,,,,,
1981,02/19/2025 19:00:00,23.33,-33.77,7.41,,,,,,
1982,02/19/2025 19:10:00,23.30,-33.70,7.41,,,,,,
1983,02/19/2025 19:20:00,23.28,-33.11,7.40,,,,,,
1984,02/19/2025 19:30:00,23.28,-32.55,7.39,,,,,,
1985,02/19/2025 19:40:00,23.26,-31.81,7.38,,,,,,
1986,02/19/2025 19:50:00,23.26,-30.88,7.36,,,,,,
1987,02/19/2025 20:00:00,23.23,-31.27,7.37,,,,,,
1988,02/19/2025 20:10:00,23.23,-30.83,7.36,,,,,,
1989,02/19/2025 20:20:00,23.21,-30.02,7.34,,,,,,
1990,02/19/2025 20:30:00,23.21,-29.94,7.34,,,,,,
1991,02/19/2025 20:40:00,23.18,-29.47,7.33,,,,,,
1992,02/19/2025 20:50:00,23.18,-29.70,7.34,,,,,,
1993,02/19/2025 21:00:00,23.18,-29.14,7.33,,,,,,
1994,02/19/2025 21:10:00,23.16,-28.94,7.33,,,,,,
1995,02/19/2025 21:20:00,23.16,-28.88,7.32,,,,,,
1996,02/19/2025 21:30:00,23.16,-28.83,7.32,,,,,,
1997,02/19/2025 21:40:00,23.14,-28.58,7.32,,,,,,
1998,02/19/2025 21:50:00,23.14,-27.42,7.30,,,,,,
1999,02/19/2025 22:00:00,23.14,-28.02,7.31,,,,,,
2000,02/19/2025 22:10:00,23.11,-27.41,7.30,,,,,,
2001,02/19/2025 22:20:00,23.11,-26.95,7.29,,,,,,
2002,02/19/2025 22:30:00,23.09,-27.24,7.30,,,,,,
2003,02/19/2025 22:40:00,23.09,-26.13,7.28,,,,,,
2004,02/19/2025 22:50:00,23.09,-26.56,7.28,,,,,,
2005,02/19/2025 23:00:00,23.06,-25.44,7.26,,,,,,
2006,02/19/2025 23:10:00,23.06,-24.83,7.25,,,,,,
2007,02/19/2025 23:20:00,23.06,-24.41,7.24,,,,,,
2008,02/19/2025 23:30:00,23.06,-24.45,7.25,,,,,,
2009,02/19/2025 23:40:00,23.04,-24.17,7.24,,,,,,
2010,02/19/2025 23:50:00,23.04,-24.13,7.24,,,,,,
2011,02/20/2025 00:00:00,23.04,-23.59,7.23,,,,,,
2012,02/20/2025 00:10:00,23.04,-24.06,7.24,,,,,,
2013,02/20/2025 00:20:00,23.04,-24.09,7.24,,,,,,
2014,02/20/2025 00:30:00,23.04,-23.61,7.23,,,,,,
2015,02/20/2025 00:40:00,23.04,-23.56,7.23,,,,,,
2016,02/20/2025 00:50:00,23.04,-23.55,7.23,,,,,,
2017,02/20/2025 01:00:00,23.04,-23.50,7.23,,,,,,
2018,02/20/2025 01:10:00,23.04,-23.77,7.23,,,,,,
2019,02/20/2025 01:20:00,23.04,-23.53,7.23,,,,,,
2020,02/20/2025 01:30:00,23.02,-23.56,7.23,,,,,,
2021,02/20/2025 01:40:00,23.02,-23.56,7.23,,,,,,
2022,02/20/2025 01:50:00,23.02,-22.91,7.22,,,,,,
2023,02/20/2025 02:00:00,23.02,-22.99,7.22,,,,,,
2024,02/20/2025 02:10:00,23.02,-23.17,7.22,,,,,,
2025,02/20/2025 02:20:00,23.02,-24.58,7.25,,,,,,
2026,02/20/2025 02:30:00,23.02,-23.70,7.23,,,,,,
2027,02/20/2025 02:40:00,23.02,-23.70,7.23,,,,,,
2028,02/20/2025 02:50:00,23.02,-23.22,7.22,,,,,,
2029,02/20/2025 03:00:00,23.02,-23.17,7.22,,,,,,
2030,02/20/2025 03:10:00,23.02,-23.13,7.22,,,,,,
2031,02/20/2025 03:20:00,23.02,-23.08,7.22,,,,,,
2032,02/20/2025 03:30:00,23.02,-22.38,7.21,,,,,,
2033,02/20/2025 03:40:00,23.02,-22.33,7.21,,,,,,
2034,02/20/2025 03:50:00,23.02,-22.53,7.21,,,,,,
2035,02/20/2025 04:00:00,23.02,-22.69,7.21,,,,,,
2036,02/20/2025 04:10:00,23.02,-22.88,7.22,,,,,,
2037,02/20/2025 04:20:00,23.02,-23.30,7.22,,,,,,
2038,02/20/2025 04:30:00,23.02,-23.02,7.22,,,,,,
2039,02/20/2025 04:40:00,22.99,-23.47,7.23,,,,,,
2040,02/20/2025 04:50:00,22.99,-23.95,7.24,,,,,,
2041,02/20/2025 05:00:00,22.97,-23.67,7.23,,,,,,
2042,02/20/2025 05:10:00,22.97,-23.55,7.23,,,,,,
2043,02/20/2025 05:20:00,22.92,-24.55,7.25,,,,,,
2044,02/20/2025 05:30:00,22.90,-24.33,7.24,,,,,,
2045,02/20/2025 05:40:00,22.87,-24.44,7.25,,,,,,
2046,02/20/2025 05:50:00,22.87,-24.84,7.25,,,,,,
2047,02/20/2025 06:00:00,22.87,-25.03,7.26,,,,,,
2048,02/20/2025 06:10:00,22.87,-24.59,7.25,,,,,,
2049,02/20/2025 06:20:00,22.87,-24.33,7.24,,,,,,
2050,02/20/2025 06:30:00,22.87,-24.74,7.25,,,,,,
2051,02/20/2025 06:40:00,22.87,-24.56,7.25,,,,,,
2052,02/20/2025 06:50:00,22.87,-24.81,7.25,,,,,,
2053,02/20/2025 07:00:00,22.87,-24.89,7.25,,,,,,
2054,02/20/2025 07:10:00,22.87,-25.91,7.27,,,,,,
2055,02/20/2025 07:20:00,22.87,-27.13,7.29,,,,,,
2056,02/20/2025 07:30:00,22.90,-28.70,7.32,,,,,,
2057,02/20/2025 07:40:00,22.90,-30.55,7.35,,,,,,
2058,02/20/2025 07:50:00,22.90,-31.84,7.38,,,,,,
2059,02/20/2025 08:00:00,22.90,-34.24,7.42,,,,,,
2060,02/20/2025 08:10:00,22.90,-35.05,7.43,,,,,,
2061,02/20/2025 08:20:00,22.90,-35.08,7.44,,,,,,
2062,02/20/2025 08:30:00,22.90,-35.08,7.44,,,,,,
2063,02/20/2025 08:40:00,22.92,-35.55,7.44,,,,,,
2064,02/20/2025 08:50:00,22.92,-36.67,7.46,,,,,,
2065,02/20/2025 09:00:00,22.92,-37.02,7.47,,,,,,
2066,02/20/2025 09:10:00,22.92,-38.05,7.49,,,,,,
2067,02/20/2025 09:20:00,22.92,-37.38,7.48,,,,,,
2068,02/20/2025 09:30:00,22.92,-38.55,7.50,,,,,,
2069,02/20/2025 09:40:00,22.94,-41.52,7.55,,,,,,
2070,02/20/2025 09:50:00,22.94,-42.20,7.56,,,,,,
2071,02/20/2025 10:00:00,22.97,-44.20,7.60,,,,,,
2072,02/20/2025 10:10:00,22.99,-45.91,7.63,,,,,,
2073,02/20/2025 10:20:00,22.99,-48.02,7.67,,,,,,
2074,02/20/2025 10:30:00,23.02,-49.63,7.70,,,,,,
2075,02/20/2025 10:40:00,23.02,-51.56,7.73,,,,,,
2076,02/20/2025 10:50:00,23.04,-52.49,7.75,,,,,,
2077,02/20/2025 11:00:00,23.06,-56.74,7.82,,,,,,
2078,02/20/2025 11:10:00,23.09,-59.81,7.88,,,,,,
2079,02/20/2025 11:20:00,23.11,-56.88,7.82,,,,,,
2080,02/20/2025 11:30:00,23.11,-55.49,7.80,,,,,,
2081,02/20/2025 11:40:00,23.11,-52.99,7.75,,,,,,
2082,02/20/2025 11:50:00,23.11,-52.88,7.75,,,,,,
2083,02/20/2025 12:00:00,23.14,-54.33,7.78,,,,,,
2084,02/20/2025 12:10:00,23.16,-54.14,7.78,,,,,,
2085,02/20/2025 12:20:00,23.18,-63.69,7.95,,,,,,
2086,02/20/2025 12:30:00,23.18,-65.41,7.98,,,,,,
2087,02/20/2025 12:40:00,23.21,-66.46,7.99,,,,,,
2088,02/20/2025 12:50:00,23.23,-67.94,8.02,,,,,,
2089,02/20/2025 13:00:00,23.28,-75.13,8.15,,,,,,
2090,02/20/2025 13:10:00,23.28,-80.94,8.25,,,,,,
2091,02/20/2025 13:20:00,23.35,-78.35,8.21,,,,,,
2092,02/20/2025 13:30:00,23.40,-78.69,8.21,,,,,,
2093,02/20/2025 13:40:00,23.35,-76.60,8.18,,,,,,
2094,02/20/2025 13:50:00,23.38,-82.63,8.28,,,,,,
2095,02/20/2025 14:00:00,23.40,-77.10,8.18,,,,,,
2096,02/20/2025 14:10:00,23.40,-81.75,8.27,,,,,,
2097,02/20/2025 14:20:00,23.47,-87.88,8.38,,,,,,
2098,02/20/2025 14:30:00,23.62,-95.55,8.51,,,,,,
2099,02/20/2025 14:40:00,23.71,-91.10,8.43,,,,,,
2100,02/20/2025 14:50:00,23.64,-92.66,8.46,,,,,,
2101,02/20/2025 15:00:00,23.76,-96.39,8.53,,,,,,
2102,02/20/2025 15:10:00,23.71,-95.13,8.50,,,,,,
2103,02/20/2025 15:20:00,23.64,-88.41,8.38,,,,,,
2104,02/20/2025 15:30:00,23.59,-83.00,8.29,,,,,,
2105,02/20/2025 15:40:00,23.54,-78.28,8.20,,,,,,
2106,02/20/2025 15:50:00,23.54,-76.69,8.18,,,,,,
2107,02/20/2025 16:00:00,23.54,-72.50,8.10,,,,,,
2108,02/20/2025 16:10:00,23.54,-81.83,8.27,,,,,,
2109,02/20/2025 16:20:00,23.57,-74.36,8.13,,,,,,
2110,02/20/2025 16:30:00,23.54,-74.92,8.14,,,,,,
2111,02/20/2025 16:40:00,23.57,-79.02,8.22,,,,,,
2112,02/20/2025 16:50:00,23.62,-78.53,8.21,,,,,,
2113,02/20/2025 17:00:00,23.64,-78.85,8.21,,,,,,
2114,02/20/2025 17:10:00,23.54,-70.06,8.06,,,,,,
2115,02/20/2025 17:20:00,23.52,-66.69,8.00,,,,,,
2116,02/20/2025 17:30:00,23.50,-61.75,7.91,,,,,,
2117,02/20/2025 17:40:00,23.45,-58.20,7.85,,,,,,
2118,02/20/2025 17:50:00,23.45,-55.20,7.79,,,,,,
2119,02/20/2025 18:00:00,23.47,-53.66,7.77,,,,,,
2120,02/20/2025 18:10:00,23.45,-50.85,7.72,,,,,,
2121,02/20/2025 18:20:00,23.42,-48.05,7.67,,,,,,
2122,02/20/2025 18:30:00,23.40,-45.47,7.62,,,,,,
2123,02/20/2025 18:40:00,23.38,-42.95,7.58,,,,,,
2124,02/20/2025 18:50:00,23.38,-40.97,7.54,,,,,,
2125,02/20/2025 19:00:00,23.38,-39.52,7.51,,,,,,
2126,02/20/2025 19:10:00,23.35,-38.31,7.49,,,,,,
2127,02/20/2025 19:20:00,23.33,-37.22,7.47,,,,,,
2128,02/20/2025 19:30:00,23.33,-35.78,7.45,,,,,,
2129,02/20/2025 19:40:00,23.33,-34.92,7.43,,,,,,
2130,02/20/2025 19:50:00,23.30,-34.47,7.42,,,,,,
2131,02/20/2025 20:00:00,23.28,-34.06,7.42,,,,,,
2132,02/20/2025 20:10:00,23.28,-33.52,7.41,,,,,,
2133,02/20/2025 20:20:00,23.26,-33.03,7.40,,,,,,
2134,02/20/2025 20:30:00,23.23,-32.50,7.39,,,,,,
2135,02/20/2025 20:40:00,23.23,-31.97,7.38,,,,,,
2136,02/20/2025 20:50:00,23.23,-31.27,7.37,,,,,,
2137,02/20/2025 21:00:00,23.21,-30.72,7.36,,,,,,
2138,02/20/2025 21:10:00,23.21,-30.08,7.35,,,,,,
2139,02/20/2025 21:20:00,23.18,-30.36,7.35,,,,,,
2140,02/20/2025 21:30:00,23.18,-29.49,7.34,,,,,,
2141,02/20/2025 21:40:00,23.16,-29.45,7.33,,,,,,
2142,02/20/2025 21:50:00,23.14,-28.92,7.33,,,,,,
2143,02/20/2025 22:00:00,23.14,-28.88,7.32,,,,,,
2144,02/20/2025 22:10:00,23.14,-28.59,7.32,,,,,,
2145,02/20/2025 22:20:00,23.11,-28.28,7.31,,,,,,
2146,02/20/2025 22:30:00,23.11,-27.80,7.31,,,,,,
2147,02/20/2025 22:40:00,23.11,-28.02,7.31,,,,,,
2148,02/20/2025 22:50:00,23.09,-27.81,7.31,,,,,,
2149,02/20/2025 23:00:00,23.09,-27.17,7.29,,,,,,
2150,02/20/2025 23:10:00,23.09,-27.38,7.30,,,,,,
2151,02/20/2025 23:20:00,23.09,-26.99,7.29,,,,,,
2152,02/20/2025 23:30:00,23.06,-26.44,7.28,,,,,,
2153,02/20/2025 23:40:00,23.06,-26.78,7.29,,,,,,
2154,02/20/2025 23:50:00,23.06,-26.13,7.28,,,,,,
2155,02/21/2025 00:00:00,23.04,-26.14,7.28,,,,,,
2156,02/21/2025 00:10:00,23.04,-26.28,7.28,,,,,,
2157,02/21/2025 00:20:00,23.04,-27.00,7.29,,,,,,
2158,02/21/2025 00:30:00,23.04,-26.33,7.28,,,,,,
2159,02/21/2025 00:40:00,23.02,-26.06,7.27,,,,,,
2160,02/21/2025 00:50:00,23.02,-26.70,7.29,,,,,,
2161,02/21/2025 01:00:00,23.02,-26.38,7.28,,,,,,
2162,02/21/2025 01:10:00,23.02,-26.36,7.28,,,,,,
2163,02/21/2025 01:20:00,23.02,-25.97,7.27,,,,,,
2164,02/21/2025 01:30:00,23.02,-25.49,7.26,,,,,,
2165,02/21/2025 01:40:00,23.02,-24.75,7.25,,,,,,
2166,02/21/2025 01:50:00,23.02,-24.33,7.24,,,,,,
2167,02/21/2025 02:00:00,23.02,-23.59,7.23,,,,,,
2168,02/21/2025 02:10:00,23.02,-23.84,7.23,,,,,,
2169,02/21/2025 02:20:00,23.02,-23.92,7.24,,,,,,
2170,02/21/2025 02:30:00,23.02,-23.75,7.23,,,,,,
2171,02/21/2025 02:40:00,23.02,-23.36,7.23,,,,,,
2172,02/21/2025 02:50:00,23.02,-23.28,7.22,,,,,,
2173,02/21/2025 03:00:00,23.02,-23.00,7.22,,,,,,
2174,02/21/2025 03:10:00,23.02,-22.80,7.22,,,,,,
2175,02/21/2025 03:20:00,23.02,-23.02,7.22,,,,,,
2176,02/21/2025 03:30:00,23.02,-22.94,7.22,,,,,,
2177,02/21/2025 03:40:00,23.02,-22.61,7.21,,,,,,
2178,02/21/2025 03:50:00,23.02,-22.86,7.22,,,,,,
2179,02/21/2025 04:00:00,23.02,-22.74,7.21,,,,,,
2180,02/21/2025 04:10:00,23.02,-22.66,7.21,,,,,,
2181,02/21/2025 04:20:00,23.02,-22.94,7.22,,,,,,
2182,02/21/2025 04:30:00,23.02,-22.92,7.22,,,,,,
2183,02/21/2025 04:40:00,23.02,-23.11,7.22,,,,,,
2184,02/21/2025 04:50:00,23.02,-22.67,7.21,,,,,,
2185,02/21/2025 05:00:00,23.02,-23.27,7.22,,,,,,
2186,02/21/2025 05:10:00,23.02,-23.00,7.22,,,,,,
2187,02/21/2025 05:20:00,23.02,-22.80,7.22,,,,,,
2188,02/21/2025 05:30:00,23.02,-23.00,7.22,,,,,,
2189,02/21/2025 05:40:00,23.02,-23.19,7.22,,,,,,
2190,02/21/2025 05:50:00,22.99,-23.17,7.22,,,,,,
2191,02/21/2025 06:00:00,22.99,-23.34,7.23,,,,,,
2192,02/21/2025 06:10:00,22.97,-23.19,7.22,,,,,,
2193,02/21/2025 06:20:00,22.90,-24.33,7.24,,,,,,
2194,02/21/2025 06:30:00,22.87,-24.42,7.25,,,,,,
2195,02/21/2025 06:40:00,22.85,-24.67,7.25,,,,,,
2196,02/21/2025 06:50:00,22.85,-25.13,7.26,,,,,,
2197,02/21/2025 07:00:00,22.85,-24.89,7.25,,,,,,
2198,02/21/2025 07:10:00,22.85,-25.80,7.27,,,,,,
2199,02/21/2025 07:20:00,22.85,-26.13,7.28,,,,,,
