#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Started,Button Down,Button Up,Host Connected,Stopped,End of File
4734,05/05/2025 21:50:00,26.82,-38.64,7.44,,,,,,
4735,05/05/2025 22:00:00,26.77,-39.02,7.44,,,,,,
4736,05/05/2025 22:10:00,26.72,-39.13,7.45,,,,,,
4737,05/05/2025 22:20:00,26.65,-39.28,7.45,,,,,,
4738,05/05/2025 22:30:00,26.60,-39.20,7.45,,,,,,
4739,05/05/2025 22:40:00,26.55,-39.03,7.44,,,,,,
4740,05/05/2025 22:50:00,26.50,-38.30,7.43,,,,,,
4741,05/05/2025 23:00:00,26.48,-38.81,7.44,,,,,,
4742,05/05/2025 23:10:00,26.43,-38.41,7.43,,,,,,
4743,05/05/2025 23:20:00,26.38,-38.58,7.44,,,,,,
4744,05/05/2025 23:30:00,26.35,-38.24,7.43,,,,,,
4745,05/05/2025 23:40:00,26.30,-38.16,7.43,,,,,,
4746,05/05/2025 23:50:00,26.28,-38.06,7.43,,,,,,
4747,05/06/2025 00:00:00,26.26,-37.81,7.42,,,,,,
4748,05/06/2025 00:10:00,26.21,-37.67,7.42,,,,,,
4749,05/06/2025 00:20:00,26.18,-37.50,7.41,,,,,,
4750,05/06/2025 00:30:00,26.13,-37.77,7.42,,,,,,
4751,05/06/2025 00:40:00,26.08,-37.66,7.42,,,,,,
4752,05/06/2025 00:50:00,26.04,-37.02,7.41,,,,,,
4753,05/06/2025 01:00:00,25.96,-36.99,7.41,,,,,,
4754,05/06/2025 01:10:00,25.94,-36.69,7.40,,,,,,
4755,05/06/2025 01:20:00,25.91,-37.00,7.41,,,,,,
4756,05/06/2025 01:30:00,25.89,-36.63,7.40,,,,,,
4757,05/06/2025 01:40:00,25.87,-36.89,7.40,,,,,,
4758,05/06/2025 01:50:00,25.84,-36.59,7.40,,,,,,
4759,05/06/2025 02:00:00,25.79,-37.08,7.41,,,,,,
4760,05/06/2025 02:10:00,25.77,-37.92,7.42,,,,,,
4761,05/06/2025 02:20:00,25.74,-37.49,7.42,,,,,,
4762,05/06/2025 02:30:00,25.72,-36.91,7.40,,,,,,
4763,05/06/2025 02:40:00,25.70,-36.78,7.40,,,,,,
4764,05/06/2025 02:50:00,25.67,-36.20,7.39,,,,,,
4765,05/06/2025 03:00:00,25.65,-36.45,7.40,,,,,,
4766,05/06/2025 03:10:00,25.62,-36.24,7.39,,,,,,
4767,05/06/2025 03:20:00,25.60,-36.49,7.40,,,,,,
4768,05/06/2025 03:30:00,25.55,-36.42,7.40,,,,,,
4769,05/06/2025 03:40:00,25.53,-36.28,7.39,,,,,,
4770,05/06/2025 03:50:00,25.50,-36.20,7.39,,,,,,
4771,05/06/2025 04:00:00,25.45,-36.44,7.40,,,,,,
4772,05/06/2025 04:10:00,25.40,-36.22,7.39,,,,,,
4773,05/06/2025 04:20:00,25.40,-36.03,7.39,,,,,,
4774,05/06/2025 04:30:00,25.36,-36.06,7.39,,,,,,
4775,05/06/2025 04:40:00,25.33,-35.59,7.38,,,,,,
4776,05/06/2025 04:50:00,25.31,-35.59,7.38,,,,,,
4777,05/06/2025 05:00:00,25.28,-35.49,7.38,,,,,,
4778,05/06/2025 05:10:00,25.26,-35.44,7.38,,,,,,
4779,05/06/2025 05:20:00,25.23,-35.52,7.38,,,,,,
4780,05/06/2025 05:30:00,25.19,-35.53,7.38,,,,,,
4781,05/06/2025 05:40:00,25.16,-35.47,7.38,,,,,,
4782,05/06/2025 05:50:00,25.14,-35.44,7.38,,,,,,
4783,05/06/2025 06:00:00,25.11,-35.33,7.37,,,,,,
4784,05/06/2025 06:10:00,25.11,-35.31,7.37,,,,,,
4785,05/06/2025 06:20:00,25.09,-35.30,7.37,,,,,,
4786,05/06/2025 06:30:00,25.06,-35.33,7.37,,,,,,
4787,05/06/2025 06:40:00,25.04,-35.19,7.37,,,,,,
4788,05/06/2025 06:50:00,25.02,-35.55,7.38,,,,,,
4789,05/06/2025 07:00:00,24.97,-35.53,7.38,,,,,,
4790,05/06/2025 07:10:00,24.97,-36.49,7.40,,,,,,
4791,05/06/2025 07:20:00,24.94,-38.80,7.44,,,,,,
4792,05/06/2025 07:30:00,24.94,-37.95,7.43,,,,,,
4793,05/06/2025 07:40:00,24.94,-38.42,7.43,,,,,,
4794,05/06/2025 07:50:00,24.92,-39.24,7.45,,,,,,
4795,05/06/2025 08:00:00,24.92,-40.17,7.47,,,,,,
4796,05/06/2025 08:10:00,24.90,-39.88,7.46,,,,,,
4797,05/06/2025 08:20:00,24.92,-42.10,7.51,,,,,,
4798,05/06/2025 08:30:00,24.94,-45.69,7.57,,,,,,
4799,05/06/2025 08:40:00,24.97,-48.91,7.64,,,,,,
4800,05/06/2025 08:50:00,24.97,-47.88,7.62,,,,,,
4801,05/06/2025 09:00:00,24.97,-47.00,7.60,,,,,,
4802,05/06/2025 09:10:00,24.99,-46.06,7.58,,,,,,
4803,05/06/2025 09:20:00,25.06,-48.60,7.63,,,,,,
4804,05/06/2025 09:30:00,25.09,-46.69,7.59,,,,,,
4805,05/06/2025 09:40:00,25.19,-50.10,7.66,,,,,,
4806,05/06/2025 09:50:00,25.31,-53.11,7.72,,,,,,
4807,05/06/2025 10:00:00,25.33,-50.60,7.67,,,,,,
4808,05/06/2025 10:10:00,25.40,-54.66,7.75,,,,,,
4809,05/06/2025 10:20:00,25.50,-56.60,7.78,,,,,,
4810,05/06/2025 10:30:00,25.60,-56.20,7.77,,,,,,
4811,05/06/2025 10:40:00,25.67,-55.45,7.76,,,,,,
4812,05/06/2025 10:50:00,25.79,-56.03,7.77,,,,,,
4813,05/06/2025 11:00:00,25.89,-56.61,7.78,,,,,,
4814,05/06/2025 11:10:00,26.04,-58.13,7.81,,,,,,
4815,05/06/2025 11:20:00,26.13,-56.25,7.77,,,,,,
4816,05/06/2025 11:30:00,26.26,-57.83,7.80,,,,,,
4817,05/06/2025 11:40:00,26.38,-61.19,7.87,,,,,,
4818,05/06/2025 11:50:00,26.48,-62.49,7.89,,,,,,
4819,05/06/2025 12:00:00,26.57,-59.77,7.84,,,,,,
4820,05/06/2025 12:10:00,26.65,-59.91,7.84,,,,,,
4821,05/06/2025 12:20:00,26.79,-58.28,7.81,,,,,,
4822,05/06/2025 12:30:00,26.89,-61.55,7.87,,,,,,
4823,05/06/2025 12:40:00,26.99,-56.47,7.78,,,,,,
4824,05/06/2025 12:50:00,27.09,-59.88,7.84,,,,,,
4825,05/06/2025 13:00:00,27.16,-60.33,7.85,,,,,,
4826,05/06/2025 13:10:00,27.23,-56.60,7.78,,,,,,
4827,05/06/2025 13:20:00,27.31,-55.17,7.75,,,,,,
4828,05/06/2025 13:30:00,27.43,-55.16,7.75,,,,,,
4829,05/06/2025 13:40:00,27.53,-55.25,7.75,,,,,,
4830,05/06/2025 13:50:00,27.68,-55.30,7.75,,,,,,
4831,05/06/2025 14:00:00,27.83,-55.19,7.75,,,,,,
4832,05/06/2025 14:10:00,27.90,-56.28,7.77,,,,,,
4833,05/06/2025 14:20:00,28.02,-57.42,7.79,,,,,,
4834,05/06/2025 14:30:00,28.12,-58.02,7.80,,,,,,
4835,05/06/2025 14:40:00,28.20,-58.03,7.80,,,,,,
4836,05/06/2025 14:50:00,28.27,-58.49,7.81,,,,,,
4837,05/06/2025 15:00:00,28.30,-56.64,7.78,,,,,,
4838,05/06/2025 15:10:00,28.34,-56.56,7.77,,,,,,
4839,05/06/2025 15:20:00,28.39,-53.94,7.72,,,,,,
4840,05/06/2025 15:30:00,28.44,-51.14,7.67,,,,,,
4841,05/06/2025 15:40:00,28.44,-52.66,7.70,,,,,,
4842,05/06/2025 15:50:00,28.47,-52.80,7.70,,,,,,
4843,05/06/2025 16:00:00,28.47,-52.20,7.69,,,,,,
4844,05/06/2025 16:10:00,28.49,-50.03,7.65,,,,,,
4845,05/06/2025 16:20:00,28.47,-49.45,7.64,,,,,,
4846,05/06/2025 16:30:00,28.47,-49.74,7.64,,,,,,
4847,05/06/2025 16:40:00,28.44,-54.08,7.73,,,,,,
4848,05/06/2025 16:50:00,28.44,-51.97,7.69,,,,,,
4849,05/06/2025 17:00:00,28.44,-49.08,7.63,,,,,,
4850,05/06/2025 17:10:00,28.42,-47.88,7.61,,,,,,
4851,05/06/2025 17:20:00,28.39,-47.77,7.61,,,,,,
4852,05/06/2025 17:30:00,28.37,-47.61,7.60,,,,,,
4853,05/06/2025 17:40:00,28.34,-47.17,7.60,,,,,,
4854,05/06/2025 17:50:00,28.32,-46.13,7.58,,,,,,
4855,05/06/2025 18:00:00,28.30,-46.30,7.58,,,,,,
4856,05/06/2025 18:10:00,28.27,-45.31,7.56,,,,,,
4857,05/06/2025 18:20:00,28.25,-44.69,7.55,,,,,,
4858,05/06/2025 18:30:00,28.20,-44.42,7.54,,,,,,
4859,05/06/2025 18:40:00,28.15,-43.44,7.53,,,,,,
4860,05/06/2025 18:50:00,28.12,-42.31,7.50,,,,,,
4861,05/06/2025 19:00:00,28.07,-42.55,7.51,,,,,,
4862,05/06/2025 19:10:00,28.02,-42.19,7.50,,,,,,
4863,05/06/2025 19:20:00,27.97,-41.20,7.48,,,,,,
4864,05/06/2025 19:30:00,27.92,-40.55,7.47,,,,,,
4865,05/06/2025 19:40:00,27.87,-40.11,7.46,,,,,,
4866,05/06/2025 19:50:00,27.85,-40.25,7.46,,,,,,
4867,05/06/2025 20:00:00,27.80,-39.80,7.46,,,,,,
4868,05/06/2025 20:10:00,27.75,-39.30,7.45,,,,,,
4869,05/06/2025 20:20:00,27.73,-39.11,7.44,,,,,,
4870,05/06/2025 20:30:00,27.68,-38.92,7.44,,,,,,
4871,05/06/2025 20:40:00,27.63,-38.63,7.43,,,,,,
4872,05/06/2025 20:50:00,27.55,-39.42,7.45,,,,,,
4873,05/06/2025 21:00:00,27.53,-38.81,7.44,,,,,,
4874,05/06/2025 21:10:00,27.51,-39.02,7.44,,,,,,
4875,05/06/2025 21:20:00,27.46,-38.64,7.43,,,,,,
4876,05/06/2025 21:30:00,27.43,-38.08,7.42,,,,,,
4877,05/06/2025 21:40:00,27.36,-38.74,7.44,,,,,,
4878,05/06/2025 21:50:00,27.31,-38.97,7.44,,,,,,
4879,05/06/2025 22:00:00,27.26,-38.59,7.43,,,,,,
4880,05/06/2025 22:10:00,27.21,-38.08,7.42,,,,,,
4881,05/06/2025 22:20:00,27.14,-38.28,7.43,,,,,,
4882,05/06/2025 22:30:00,27.09,-38.70,7.44,,,,,,
4883,05/06/2025 22:40:00,27.06,-37.91,7.42,,,,,,
4884,05/06/2025 22:50:00,26.99,-38.13,7.43,,,,,,
4885,05/06/2025 23:00:00,26.96,-38.02,7.42,,,,,,
4886,05/06/2025 23:10:00,26.89,-38.27,7.43,,,,,,
4887,05/06/2025 23:20:00,26.84,-38.08,7.42,,,,,,
4888,05/06/2025 23:30:00,26.79,-37.75,7.42,,,,,,
4889,05/06/2025 23:40:00,26.77,-37.44,7.41,,,,,,
4890,05/06/2025 23:50:00,26.72,-37.52,7.41,,,,,,
4891,05/07/2025 00:00:00,26.67,-37.92,7.42,,,,,,
4892,05/07/2025 00:10:00,26.62,-37.38,7.41,,,,,,
4893,05/07/2025 00:20:00,26.60,-37.36,7.41,,,,,,
4894,05/07/2025 00:30:00,26.55,-37.52,7.41,,,,,,
4895,05/07/2025 00:40:00,26.48,-37.49,7.41,,,,,,
4896,05/07/2025 00:50:00,26.45,-37.72,7.42,,,,,,
4897,05/07/2025 01:00:00,26.40,-37.20,7.41,,,,,,
4898,05/07/2025 01:10:00,26.38,-37.44,7.41,,,,,,
4899,05/07/2025 01:20:00,26.33,-37.19,7.41,,,,,,
4900,05/07/2025 01:30:00,26.28,-37.33,7.41,,,,,,
4901,05/07/2025 01:40:00,26.23,-37.24,7.41,,,,,,
4902,05/07/2025 01:50:00,26.21,-37.14,7.41,,,,,,
4903,05/07/2025 02:00:00,26.16,-37.13,7.41,,,,,,
4904,05/07/2025 02:10:00,26.13,-37.13,7.41,,,,,,
4905,05/07/2025 02:20:00,26.11,-37.09,7.41,,,,,,
4906,05/07/2025 02:30:00,26.06,-37.00,7.41,,,,,,
4907,05/07/2025 02:40:00,26.04,-37.05,7.41,,,,,,
4908,05/07/2025 02:50:00,25.99,-36.97,7.40,,,,,,
4909,05/07/2025 03:00:00,25.96,-36.69,7.40,,,,,,
4910,05/07/2025 03:10:00,25.94,-36.44,7.39,,,,,,
4911,05/07/2025 03:20:00,25.91,-36.38,7.39,,,,,,
4912,05/07/2025 03:30:00,25.87,-36.50,7.40,,,,,,
4913,05/07/2025 03:40:00,25.82,-36.61,7.40,,,,,,
4914,05/07/2025 03:50:00,25.79,-35.99,7.39,,,,,,
4915,05/07/2025 04:00:00,25.77,-36.14,7.39,,,,,,
4916,05/07/2025 04:10:00,25.74,-36.20,7.39,,,,,,
4917,05/07/2025 04:20:00,25.70,-36.09,7.39,,,,,,
4918,05/07/2025 04:30:00,25.67,-36.06,7.39,,,,,,
4919,05/07/2025 04:40:00,25.65,-35.95,7.39,,,,,,
4920,05/07/2025 04:50:00,25.62,-35.95,7.39,,,,,,
4921,05/07/2025 05:00:00,25.57,-36.14,7.39,,,,,,
4922,05/07/2025 05:10:00,25.55,-35.94,7.39,,,,,,
4923,05/07/2025 05:20:00,25.53,-36.02,7.39,,,,,,
4924,05/07/2025 05:30:00,25.50,-35.84,7.38,,,,,,
4925,05/07/2025 05:40:00,25.45,-35.88,7.38,,,,,,
4926,05/07/2025 05:50:00,25.43,-35.80,7.38,,,,,,
4927,05/07/2025 06:00:00,25.40,-35.94,7.39,,,,,,
4928,05/07/2025 06:10:00,25.38,-35.86,7.38,,,,,,
4929,05/07/2025 06:20:00,25.36,-35.91,7.39,,,,,,
4930,05/07/2025 06:30:00,25.33,-35.94,7.39,,,,,,
4931,05/07/2025 06:40:00,25.31,-35.80,7.38,,,,,,
4932,05/07/2025 06:50:00,25.28,-35.78,7.38,,,,,,
4933,05/07/2025 07:00:00,25.28,-35.77,7.38,,,,,,
4934,05/07/2025 07:10:00,25.26,-36.00,7.39,,,,,,
4935,05/07/2025 07:20:00,25.26,-39.83,7.46,,,,,,
4936,05/07/2025 07:30:00,25.23,-38.78,7.44,,,,,,
4937,05/07/2025 07:40:00,25.21,-41.74,7.50,,,,,,
4938,05/07/2025 07:50:00,25.19,-41.16,7.49,,,,,,
4939,05/07/2025 08:00:00,25.21,-41.56,7.49,,,,,,
4940,05/07/2025 08:10:00,25.21,-42.99,7.52,,,,,,
4941,05/07/2025 08:20:00,25.21,-44.44,7.55,,,,,,
4942,05/07/2025 08:30:00,25.21,-44.69,7.55,,,,,,
4943,05/07/2025 08:40:00,25.16,-43.67,7.53,,,,,,
4944,05/07/2025 08:50:00,25.16,-43.16,7.53,,,,,,
4945,05/07/2025 09:00:00,25.16,-46.05,7.58,,,,,,
4946,05/07/2025 09:10:00,25.21,-44.85,7.56,,,,,,
4947,05/07/2025 09:20:00,25.23,-50.30,7.66,,,,,,
4948,05/07/2025 09:30:00,25.28,-55.94,7.77,,,,,,
4949,05/07/2025 09:40:00,25.31,-57.38,7.80,,,,,,
4950,05/07/2025 09:50:00,25.33,-56.83,7.79,,,,,,
4951,05/07/2025 10:00:00,25.36,-52.85,7.71,,,,,,
4952,05/07/2025 10:10:00,25.38,-51.95,7.69,,,,,,
4953,05/07/2025 10:20:00,25.45,-54.88,7.75,,,,,,
4954,05/07/2025 10:30:00,25.50,-53.41,7.72,,,,,,
4955,05/07/2025 10:40:00,25.57,-54.72,7.75,,,,,,
4956,05/07/2025 10:50:00,25.62,-55.16,7.75,,,,,,
4957,05/07/2025 11:00:00,25.74,-54.80,7.75,,,,,,
4958,05/07/2025 11:10:00,25.84,-54.72,7.75,,,,,,
4959,05/07/2025 11:20:00,25.96,-53.42,7.72,,,,,,
4960,05/07/2025 11:30:00,26.11,-56.52,7.78,,,,,,
4961,05/07/2025 11:40:00,26.18,-54.81,7.75,,,,,,
4962,05/07/2025 11:50:00,26.28,-55.31,7.76,,,,,,
4963,05/07/2025 12:00:00,26.38,-55.14,7.75,,,,,,
4964,05/07/2025 12:10:00,26.52,-54.16,7.73,,,,,,
4965,05/07/2025 12:20:00,26.65,-55.14,7.75,,,,,,
4966,05/07/2025 12:30:00,26.77,-56.80,7.78,,,,,,
4967,05/07/2025 12:40:00,26.87,-55.64,7.76,,,,,,
4968,05/07/2025 12:50:00,26.94,-54.97,7.75,,,,,,
4969,05/07/2025 13:00:00,27.09,-55.33,7.75,,,,,,
4970,05/07/2025 13:10:00,27.14,-56.97,7.79,,,,,,
4971,05/07/2025 13:20:00,27.23,-57.56,7.80,,,,,,
4972,05/07/2025 13:30:00,27.33,-55.17,7.75,,,,,,
4973,05/07/2025 13:40:00,27.41,-55.03,7.75,,,,,,
4974,05/07/2025 13:50:00,27.55,-57.05,7.79,,,,,,
4975,05/07/2025 14:00:00,27.63,-61.38,7.87,,,,,,
4976,05/07/2025 14:10:00,27.70,-59.60,7.83,,,,,,
4977,05/07/2025 14:20:00,27.68,-61.41,7.87,,,,,,
4978,05/07/2025 14:30:00,27.68,-58.49,7.81,,,,,,
4979,05/07/2025 14:40:00,27.70,-58.77,7.82,,,,,,
4980,05/07/2025 14:50:00,27.70,-57.66,7.80,,,,,,
4981,05/07/2025 15:00:00,27.70,-57.19,7.79,,,,,,
4982,05/07/2025 15:10:00,27.70,-56.77,7.78,,,,,,
4983,05/07/2025 15:20:00,27.70,-60.63,7.85,,,,,,
4984,05/07/2025 15:30:00,27.70,-59.66,7.84,,,,,,
4985,05/07/2025 15:40:00,27.65,-59.42,7.83,,,,,,
4986,05/07/2025 15:50:00,27.65,-58.83,7.82,,,,,,
4987,05/07/2025 16:00:00,27.65,-59.60,7.83,,,,,,
4988,05/07/2025 16:10:00,27.60,-55.49,7.76,,,,,,
4989,05/07/2025 16:20:00,27.58,-53.16,7.71,,,,,,
4990,05/07/2025 16:30:00,27.58,-52.27,7.69,,,,,,
4991,05/07/2025 16:40:00,27.55,-52.53,7.70,,,,,,
4992,05/07/2025 16:50:00,27.55,-51.69,7.68,,,,,,
4993,05/07/2025 17:00:00,27.53,-49.11,7.63,,,,,,
4994,05/07/2025 17:10:00,27.53,-47.72,7.61,,,,,,
4995,05/07/2025 17:20:00,27.51,-46.74,7.59,,,,,,
4996,05/07/2025 17:30:00,27.46,-49.17,7.64,,,,,,
4997,05/07/2025 17:40:00,27.43,-48.28,7.62,,,,,,
4998,05/07/2025 17:50:00,27.41,-47.31,7.60,,,,,,
4999,05/07/2025 18:00:00,27.41,-46.31,7.58,,,,,,
5000,05/07/2025 18:10:00,27.38,-44.56,7.55,,,,,,
5001,05/07/2025 18:20:00,27.36,-45.47,7.57,,,,,,
5002,05/07/2025 18:30:00,27.33,-44.06,7.54,,,,,,
5003,05/07/2025 18:40:00,27.28,-43.00,7.52,,,,,,
5004,05/07/2025 18:50:00,27.26,-42.50,7.51,,,,,,
5005,05/07/2025 19:00:00,27.21,-41.83,7.50,,,,,,
5006,05/07/2025 19:10:00,27.19,-41.38,7.49,,,,,,
5007,05/07/2025 19:20:00,27.16,-40.91,7.48,,,,,,
5008,05/07/2025 19:30:00,27.11,-40.66,7.47,,,,,,
5009,05/07/2025 19:40:00,27.09,-39.95,7.46,,,,,,
5010,05/07/2025 19:50:00,27.06,-39.49,7.45,,,,,,
5011,05/07/2025 20:00:00,27.04,-39.50,7.45,,,,,,
5012,05/07/2025 20:10:00,26.99,-39.50,7.45,,,,,,
5013,05/07/2025 20:20:00,26.96,-39.47,7.45,,,,,,
5014,05/07/2025 20:30:00,26.92,-39.70,7.46,,,,,,
5015,05/07/2025 20:40:00,26.89,-38.77,7.44,,,,,,
5016,05/07/2025 20:50:00,26.87,-38.42,7.43,,,,,,
5017,05/07/2025 21:00:00,26.84,-37.95,7.42,,,,,,
5018,05/07/2025 21:10:00,26.79,-38.16,7.43,,,,,,
5019,05/07/2025 21:20:00,26.74,-37.66,7.42,,,,,,
5020,05/07/2025 21:30:00,26.70,-37.67,7.42,,,,,,
5021,05/07/2025 21:40:00,26.67,-37.13,7.41,,,,,,
5022,05/07/2025 21:50:00,26.62,-37.83,7.42,,,,,,
5023,05/07/2025 22:00:00,26.60,-38.55,7.43,,,,,,
5024,05/07/2025 22:10:00,26.55,-38.89,7.44,,,,,,
5025,05/07/2025 22:20:00,26.52,-38.86,7.44,,,,,,
5026,05/07/2025 22:30:00,26.50,-38.39,7.43,,,,,,
5027,05/07/2025 22:40:00,26.45,-38.72,7.44,,,,,,
5028,05/07/2025 22:50:00,26.40,-38.14,7.43,,,,,,
5029,05/07/2025 23:00:00,26.38,-38.09,7.43,,,,,,
5030,05/07/2025 23:10:00,26.35,-37.56,7.42,,,,,,
5031,05/07/2025 23:20:00,26.30,-37.99,7.42,,,,,,
5032,05/07/2025 23:30:00,26.28,-37.72,7.42,,,,,,
5033,05/07/2025 23:40:00,26.23,-37.59,7.42,,,,,,
5034,05/07/2025 23:50:00,26.18,-37.39,7.41,,,,,,
5035,05/08/2025 00:00:00,26.13,-37.52,7.42,,,,,,
5036,05/08/2025 00:10:00,26.08,-37.69,7.42,,,,,,
5037,05/08/2025 00:20:00,26.04,-37.50,7.42,,,,,,
5038,05/08/2025 00:30:00,26.01,-37.47,7.41,,,,,,
5039,05/08/2025 00:40:00,25.96,-37.22,7.41,,,,,,
5040,05/08/2025 00:50:00,25.94,-37.02,7.41,,,,,,
5041,05/08/2025 01:00:00,25.89,-36.94,7.40,,,,,,
5042,05/08/2025 01:10:00,25.84,-36.80,7.40,,,,,,
5043,05/08/2025 01:20:00,25.82,-36.70,7.40,,,,,,
5044,05/08/2025 01:30:00,25.77,-36.91,7.40,,,,,,
5045,05/08/2025 01:40:00,25.74,-36.61,7.40,,,,,,
5046,05/08/2025 01:50:00,25.72,-36.72,7.40,,,,,,
5047,05/08/2025 02:00:00,25.67,-36.80,7.40,,,,,,
5048,05/08/2025 02:10:00,25.65,-36.61,7.40,,,,,,
5049,05/08/2025 02:20:00,25.60,-36.70,7.40,,,,,,
5050,05/08/2025 02:30:00,25.57,-36.25,7.39,,,,,,
5051,05/08/2025 02:40:00,25.55,-36.31,7.39,,,,,,
5052,05/08/2025 02:50:00,25.53,-36.22,7.39,,,,,,
5053,05/08/2025 03:00:00,25.50,-36.34,7.39,,,,,,
5054,05/08/2025 03:10:00,25.48,-36.25,7.39,,,,,,
5055,05/08/2025 03:20:00,25.43,-36.30,7.39,,,,,,
5056,05/08/2025 03:30:00,25.40,-36.25,7.39,,,,,,
5057,05/08/2025 03:40:00,25.38,-36.27,7.39,,,,,,
5058,05/08/2025 03:50:00,25.33,-36.27,7.39,,,,,,
5059,05/08/2025 04:00:00,25.31,-36.20,7.39,,,,,,
5060,05/08/2025 04:10:00,25.28,-36.08,7.39,,,,,,
5061,05/08/2025 04:20:00,25.23,-36.16,7.39,,,,,,
5062,05/08/2025 04:30:00,25.21,-36.38,7.39,,,,,,
5063,05/08/2025 04:40:00,25.19,-36.16,7.39,,,,,,
5064,05/08/2025 04:50:00,25.16,-36.19,7.39,,,,,,
5065,05/08/2025 05:00:00,25.14,-36.27,7.39,,,,,,
5066,05/08/2025 05:10:00,25.11,-36.13,7.39,,,,,,
5067,05/08/2025 05:20:00,25.09,-36.13,7.39,,,,,,
5068,05/08/2025 05:30:00,25.06,-36.11,7.39,,,,,,
5069,05/08/2025 05:40:00,25.04,-35.74,7.38,,,,,,
5070,05/08/2025 05:50:00,25.02,-35.69,7.38,,,,,,
5071,05/08/2025 06:00:00,25.02,-35.74,7.38,,,,,,
5072,05/08/2025 06:10:00,24.99,-35.70,7.38,,,,,,
5073,05/08/2025 06:20:00,24.97,-35.72,7.38,,,,,,
5074,05/08/2025 06:30:00,24.94,-35.83,7.38,,,,,,
5075,05/08/2025 06:40:00,24.92,-35.67,7.38,,,,,,
5076,05/08/2025 06:50:00,24.92,-35.86,7.39,,,,,,
5077,05/08/2025 07:00:00,24.90,-35.72,7.38,,,,,,
5078,05/08/2025 07:10:00,24.90,-35.83,7.38,,,,,,
5079,05/08/2025 07:20:00,24.87,-36.08,7.39,,,,,,
5080,05/08/2025 07:30:00,24.85,-36.64,7.40,,,,,,
5081,05/08/2025 07:40:00,24.85,-37.19,7.41,,,,,,
5082,05/08/2025 07:50:00,24.85,-37.84,7.42,,,,,,
5083,05/08/2025 08:00:00,24.85,-40.47,7.47,,,,,,
5084,05/08/2025 08:10:00,24.85,-40.13,7.47,,,,,,
5085,05/08/2025 08:20:00,24.90,-44.41,7.55,,,,,,
5086,05/08/2025 08:30:00,24.90,-42.31,7.51,,,,,,
5087,05/08/2025 08:40:00,24.92,-41.69,7.50,,,,,,
5088,05/08/2025 08:50:00,24.94,-41.91,7.50,,,,,,
5089,05/08/2025 09:00:00,24.99,-46.63,7.59,,,,,,
5090,05/08/2025 09:10:00,25.04,-46.50,7.59,,,,,,
5091,05/08/2025 09:20:00,25.04,-48.61,7.63,,,,,,
5092,05/08/2025 09:30:00,25.11,-55.05,7.75,,,,,,
5093,05/08/2025 09:40:00,25.11,-50.44,7.67,,,,,,
5094,05/08/2025 09:50:00,25.16,-52.67,7.71,,,,,,
5095,05/08/2025 10:00:00,25.26,-54.91,7.75,,,,,,
5096,05/08/2025 10:10:00,25.33,-53.85,7.73,,,,,,
5097,05/08/2025 10:20:00,25.40,-55.10,7.75,,,,,,
5098,05/08/2025 10:30:00,25.53,-54.69,7.75,,,,,,
5099,05/08/2025 10:40:00,25.70,-54.24,7.74,,,,,,
5100,05/08/2025 10:50:00,25.82,-56.56,7.78,,,,,,
5101,05/08/2025 11:00:00,26.01,-56.50,7.78,,,,,,
5102,05/08/2025 11:10:00,26.13,-57.72,7.80,,,,,,
5103,05/08/2025 11:20:00,26.23,-58.14,7.81,,,,,,
5104,05/08/2025 11:30:00,26.35,-55.00,7.75,,,,,,
5105,05/08/2025 11:40:00,26.40,-55.16,7.75,,,,,,
5106,05/08/2025 11:50:00,26.50,-56.28,7.77,,,,,,
5107,05/08/2025 12:00:00,26.65,-55.05,7.75,,,,,,
5108,05/08/2025 12:10:00,26.77,-55.66,7.76,,,,,,
5109,05/08/2025 12:20:00,26.99,-53.49,7.72,,,,,,
5110,05/08/2025 12:30:00,27.14,-42.64,7.51,,,,,,
5111,05/08/2025 12:40:00,27.23,-41.20,7.48,,,,,,
5112,05/08/2025 12:50:00,27.33,-45.08,7.56,,,,,,
5113,05/08/2025 13:00:00,27.46,-46.42,7.58,,,,,,
5114,05/08/2025 13:10:00,27.53,-45.35,7.56,,,,,,
5115,05/08/2025 13:20:00,27.65,-45.16,7.56,,,,,,
5116,05/08/2025 13:30:00,27.75,-46.17,7.58,,,,,,
5117,05/08/2025 13:40:00,27.90,-48.80,7.63,,,,,,
5118,05/08/2025 13:50:00,28.02,-50.20,7.65,,,,,,
5119,05/08/2025 14:00:00,28.07,-52.41,7.70,,,,,,
5120,05/08/2025 14:10:00,28.12,-53.39,7.71,,,,,,
5121,05/08/2025 14:20:00,28.15,-54.69,7.74,,,,,,
5122,05/08/2025 14:30:00,28.27,-57.75,7.80,,,,,,
5123,05/08/2025 14:40:00,28.47,-60.17,7.84,,,,,,
5124,05/08/2025 14:50:00,28.52,-59.91,7.84,,,,,,
5125,05/08/2025 15:00:00,28.57,-57.92,7.80,,,,,,
5126,05/08/2025 15:10:00,28.62,-58.55,7.81,,,,,,
5127,05/08/2025 15:20:00,28.62,-57.95,7.80,,,,,,
5128,05/08/2025 15:30:00,28.62,-54.49,7.73,,,,,,
5129,05/08/2025 15:40:00,28.62,-53.03,7.71,,,,,,
5130,05/08/2025 15:50:00,28.59,-50.08,7.65,,,,,,
5131,05/08/2025 16:00:00,28.59,-48.24,7.62,,,,,,
