"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Coupler Detached (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
1195,02/09/24 08:00:00,0.39,22.44,,,,,
1196,02/09/24 08:10:00,0.29,22.44,,,,,
1197,02/09/24 08:20:00,0.33,22.46,,,,,
1198,02/09/24 08:30:00,0.37,22.46,,,,,
1199,02/09/24 08:40:00,0.37,22.46,,,,,
1200,02/09/24 08:50:00,0.50,22.46,,,,,
1201,02/09/24 09:00:00,0.51,22.48,,,,,
1202,02/09/24 09:10:00,0.53,22.50,,,,,
1203,02/09/24 09:20:00,0.65,22.52,,,,,
1204,02/09/24 09:30:00,1.13,22.60,,,,,
1205,02/09/24 09:40:00,1.45,22.68,,,,,
1206,02/09/24 09:50:00,1.78,22.76,,,,,
1207,02/09/24 10:00:00,1.98,22.82,,,,,
1208,02/09/24 10:10:00,2.58,22.82,,,,,
1209,02/09/24 10:20:00,2.46,22.82,,,,,
1210,02/09/24 10:30:00,2.63,22.80,,,,,
1211,02/09/24 10:40:00,3.38,22.90,,,,,
1212,02/09/24 10:50:00,3.84,23.08,,,,,
1213,02/09/24 11:00:00,4.28,23.18,,,,,
1214,02/09/24 11:10:00,5.14,23.26,,,,,
1215,02/09/24 11:20:00,5.39,23.38,,,,,
1216,02/09/24 11:30:00,5.38,23.42,,,,,
1217,02/09/24 11:40:00,5.25,23.38,,,,,
1218,02/09/24 11:50:00,5.44,23.36,,,,,
1219,02/09/24 12:00:00,5.40,23.42,,,,,
1220,02/09/24 12:10:00,5.48,23.46,,,,,
1221,02/09/24 12:20:00,5.41,23.50,,,,,
1222,02/09/24 12:30:00,5.40,23.54,,,,,
1223,02/09/24 12:40:00,5.80,23.56,,,,,
1224,02/09/24 12:50:00,5.94,23.58,,,,,
1225,02/09/24 13:00:00,6.33,23.64,,,,,
1226,02/09/24 13:10:00,6.18,23.68,,,,,
1227,02/09/24 13:20:00,6.10,23.70,,,,,
1228,02/09/24 13:30:00,6.37,23.74,,,,,
1229,02/09/24 13:40:00,6.37,23.76,,,,,
1230,02/09/24 13:50:00,6.82,23.78,,,,,
1231,02/09/24 14:00:00,6.81,23.80,,,,,
1232,02/09/24 14:10:00,6.85,23.80,,,,,
1233,02/09/24 14:20:00,6.78,23.84,,,,,
1234,02/09/24 14:30:00,6.99,23.84,,,,,
1235,02/09/24 14:40:00,7.19,23.84,,,,,
1236,02/09/24 14:50:00,7.13,23.84,,,,,
1237,02/09/24 15:00:00,7.06,23.84,,,,,
1238,02/09/24 15:10:00,7.35,23.86,,,,,
1239,02/09/24 15:20:00,7.49,23.88,,,,,
1240,02/09/24 15:30:00,7.34,23.88,,,,,
1241,02/09/24 15:40:00,7.40,23.88,,,,,
1242,02/09/24 15:50:00,7.49,23.90,,,,,
1243,02/09/24 16:00:00,7.43,23.90,,,,,
1244,02/09/24 16:10:00,7.40,23.90,,,,,
1245,02/09/24 16:20:00,7.30,23.90,,,,,
1246,02/09/24 16:30:00,7.41,23.90,,,,,
1247,02/09/24 16:40:00,7.29,23.90,,,,,
1248,02/09/24 16:50:00,7.21,23.90,,,,,
1249,02/09/24 17:00:00,7.05,23.88,,,,,
1250,02/09/24 17:10:00,6.99,23.90,,,,,
1251,02/09/24 17:20:00,6.89,23.88,,,,,
1252,02/09/24 17:30:00,6.81,23.88,,,,,
1253,02/09/24 17:40:00,6.80,23.90,,,,,
1254,02/09/24 17:50:00,6.72,23.88,,,,,
1255,02/09/24 18:00:00,6.59,23.88,,,,,
1256,02/09/24 18:10:00,6.49,23.86,,,,,
1257,02/09/24 18:20:00,6.28,23.86,,,,,
1258,02/09/24 18:30:00,6.14,23.84,,,,,
1259,02/09/24 18:40:00,5.90,23.84,,,,,
1260,02/09/24 18:50:00,5.89,23.84,,,,,
1261,02/09/24 19:00:00,5.71,23.82,,,,,
1262,02/09/24 19:10:00,5.55,23.80,,,,,
1263,02/09/24 19:20:00,5.44,23.80,,,,,
1264,02/09/24 19:30:00,5.54,23.78,,,,,
1265,02/09/24 19:40:00,5.28,23.76,,,,,
1266,02/09/24 19:50:00,5.04,23.76,,,,,
1267,02/09/24 20:00:00,5.05,23.74,,,,,
1268,02/09/24 20:10:00,4.94,23.72,,,,,
1269,02/09/24 20:20:00,4.68,23.72,,,,,
1270,02/09/24 20:30:00,4.68,23.70,,,,,
1271,02/09/24 20:40:00,4.62,23.68,,,,,
1272,02/09/24 20:50:00,4.47,23.68,,,,,
1273,02/09/24 21:00:00,4.35,23.64,,,,,
1274,02/09/24 21:10:00,4.18,23.64,,,,,
1275,02/09/24 21:20:00,4.14,23.64,,,,,
1276,02/09/24 21:30:00,3.99,23.62,,,,,
1277,02/09/24 21:40:00,3.94,23.60,,,,,
1278,02/09/24 21:50:00,4.02,23.58,,,,,
1279,02/09/24 22:00:00,3.88,23.58,,,,,
1280,02/09/24 22:10:00,3.77,23.56,,,,,
1281,02/09/24 22:20:00,3.58,23.56,,,,,
1282,02/09/24 22:30:00,3.36,23.54,,,,,
1283,02/09/24 22:40:00,3.37,23.52,,,,,
1284,02/09/24 22:50:00,3.26,23.52,,,,,
1285,02/09/24 23:00:00,3.16,23.50,,,,,
1286,02/09/24 23:10:00,3.06,23.50,,,,,
1287,02/09/24 23:20:00,3.00,23.48,,,,,
1288,02/09/24 23:30:00,3.00,23.46,,,,,
1289,02/09/24 23:40:00,2.92,23.46,,,,,
1290,02/09/24 23:50:00,2.77,23.44,,,,,
1291,02/10/24 00:00:00,2.61,23.42,,,,,
1292,02/10/24 00:10:00,2.58,23.42,,,,,
1293,02/10/24 00:20:00,2.46,23.40,,,,,
1294,02/10/24 00:30:00,2.42,23.38,,,,,
1295,02/10/24 00:40:00,2.29,23.36,,,,,
1296,02/10/24 00:50:00,2.10,23.36,,,,,
1297,02/10/24 01:00:00,2.12,23.34,,,,,
1298,02/10/24 01:10:00,2.01,23.34,,,,,
1299,02/10/24 01:20:00,1.88,23.32,,,,,
1300,02/10/24 01:30:00,1.89,23.30,,,,,
1301,02/10/24 01:40:00,1.87,23.30,,,,,
1302,02/10/24 01:50:00,1.78,23.28,,,,,
1303,02/10/24 02:00:00,1.78,23.26,,,,,
1304,02/10/24 02:10:00,1.70,23.24,,,,,
1305,02/10/24 02:20:00,1.52,23.24,,,,,
1306,02/10/24 02:30:00,1.43,23.22,,,,,
1307,02/10/24 02:40:00,1.42,23.22,,,,,
1308,02/10/24 02:50:00,1.36,23.20,,,,,
1309,02/10/24 03:00:00,1.27,23.20,,,,,
1310,02/10/24 03:10:00,1.09,23.18,,,,,
1311,02/10/24 03:20:00,1.07,23.18,,,,,
1312,02/10/24 03:30:00,0.91,23.16,,,,,
1313,02/10/24 03:40:00,0.79,23.16,,,,,
1314,02/10/24 03:50:00,0.70,23.16,,,,,
1315,02/10/24 04:00:00,0.62,23.14,,,,,
1316,02/10/24 04:10:00,0.63,23.12,,,,,
1317,02/10/24 04:20:00,0.55,23.12,,,,,
1318,02/10/24 04:30:00,0.42,23.10,,,,,
1319,02/10/24 04:40:00,0.39,23.08,,,,,
1320,02/10/24 04:50:00,0.38,23.08,,,,,
1321,02/10/24 05:00:00,0.30,23.06,,,,,
1322,02/10/24 05:10:00,0.18,23.04,,,,,
1323,02/10/24 05:20:00,0.21,23.02,,,,,
1324,02/10/24 05:30:00,0.16,23.02,,,,,
1325,02/10/24 05:40:00,0.17,23.00,,,,,
1326,02/10/24 05:50:00,0.17,23.00,,,,,
1327,02/10/24 06:00:00,0.19,22.98,,,,,
1328,02/10/24 06:10:00,0.22,22.98,,,,,
1329,02/10/24 06:20:00,0.19,22.96,,,,,
1330,02/10/24 06:30:00,0.25,22.96,,,,,
1331,02/10/24 06:40:00,0.21,22.94,,,,,
1332,02/10/24 06:50:00,0.25,22.92,,,,,
1333,02/10/24 07:00:00,0.21,22.90,,,,,
1334,02/10/24 07:10:00,0.21,22.90,,,,,
1335,02/10/24 07:20:00,0.18,22.88,,,,,
1336,02/10/24 07:30:00,0.20,22.88,,,,,
1337,02/10/24 07:40:00,0.11,22.88,,,,,
1338,02/10/24 07:50:00,0.12,22.88,,,,,
1339,02/10/24 08:00:00,0.17,22.86,,,,,
1340,02/10/24 08:10:00,0.22,22.86,,,,,
1341,02/10/24 08:20:00,0.22,22.86,,,,,
1342,02/10/24 08:30:00,0.26,22.88,,,,,
1343,02/10/24 08:40:00,0.25,22.88,,,,,
1344,02/10/24 08:50:00,0.30,22.92,,,,,
1345,02/10/24 09:00:00,0.48,22.94,,,,,
1346,02/10/24 09:10:00,0.63,22.92,,,,,
1347,02/10/24 09:20:00,0.62,22.92,,,,,
1348,02/10/24 09:30:00,0.98,22.98,,,,,
1349,02/10/24 09:40:00,1.41,23.06,,,,,
1350,02/10/24 09:50:00,1.13,23.02,,,,,
1351,02/10/24 10:00:00,1.65,22.98,,,,,
1352,02/10/24 10:10:00,1.76,23.02,,,,,
1353,02/10/24 10:20:00,2.09,23.08,,,,,
1354,02/10/24 10:30:00,2.55,23.20,,,,,
1355,02/10/24 10:40:00,2.74,23.32,,,,,
1356,02/10/24 10:50:00,3.37,23.40,,,,,
1357,02/10/24 11:00:00,3.88,23.46,,,,,
1358,02/10/24 11:10:00,4.43,23.56,,,,,
1359,02/10/24 11:20:00,4.62,23.54,,,,,
1360,02/10/24 11:30:00,4.83,23.58,,,,,
1361,02/10/24 11:40:00,4.95,23.58,,,,,
1362,02/10/24 11:50:00,5.38,23.62,,,,,
1363,02/10/24 12:00:00,5.93,23.72,,,,,
1364,02/10/24 12:10:00,6.44,23.92,,,,,
1365,02/10/24 12:20:00,6.41,23.92,,,,,
1366,02/10/24 12:30:00,6.42,23.92,,,,,
1367,02/10/24 12:40:00,6.37,23.92,,,,,
1368,02/10/24 12:50:00,6.20,23.92,,,,,
1369,02/10/24 13:00:00,5.93,23.94,,,,,
1370,02/10/24 13:10:00,5.76,23.96,,,,,
1371,02/10/24 13:20:00,5.97,24.04,,,,,
1372,02/10/24 13:30:00,6.44,24.18,,,,,
1373,02/10/24 13:40:00,6.36,24.18,,,,,
1374,02/10/24 13:50:00,6.42,24.22,,,,,
1375,02/10/24 14:00:00,6.58,24.26,,,,,
1376,02/10/24 14:10:00,6.86,24.44,,,,,
1377,02/10/24 14:20:00,6.85,24.48,,,,,
1378,02/10/24 14:30:00,6.77,24.56,,,,,
1379,02/10/24 14:40:00,6.95,24.62,,,,,
1380,02/10/24 14:50:00,6.86,24.68,,,,,
1381,02/10/24 15:00:00,6.85,24.70,,,,,
1382,02/10/24 15:10:00,6.90,24.76,,,,,
1383,02/10/24 15:20:00,6.90,24.78,,,,,
1384,02/10/24 15:30:00,6.60,24.68,,,,,
1385,02/10/24 15:40:00,6.66,24.64,,,,,
1386,02/10/24 15:50:00,6.72,24.66,,,,,
1387,02/10/24 16:00:00,6.72,24.68,,,,,
1388,02/10/24 16:10:00,6.76,24.72,,,,,
1389,02/10/24 16:20:00,6.68,24.74,,,,,
1390,02/10/24 16:30:00,7.08,24.78,,,,,
1391,02/10/24 16:40:00,6.78,24.78,,,,,
1392,02/10/24 16:50:00,6.71,24.78,,,,,
1393,02/10/24 17:00:00,6.70,24.78,,,,,
1394,02/10/24 17:10:00,6.57,24.78,,,,,
1395,02/10/24 17:20:00,7.19,24.80,,,,,
1396,02/10/24 17:30:00,6.80,24.80,,,,,
1397,02/10/24 17:40:00,6.66,24.78,,,,,
1398,02/10/24 17:50:00,6.52,24.76,,,,,
1399,02/10/24 18:00:00,6.47,24.74,,,,,
1400,02/10/24 18:10:00,6.27,24.72,,,,,
1401,02/10/24 18:20:00,6.07,24.72,,,,,
1402,02/10/24 18:30:00,5.99,24.70,,,,,
1403,02/10/24 18:40:00,5.88,24.68,,,,,
1404,02/10/24 18:50:00,5.74,24.66,,,,,
1405,02/10/24 19:00:00,5.70,24.64,,,,,
1406,02/10/24 19:10:00,5.61,24.62,,,,,
1407,02/10/24 19:20:00,5.43,24.60,,,,,
1408,02/10/24 19:30:00,5.23,24.58,,,,,
1409,02/10/24 19:40:00,5.29,24.56,,,,,
1410,02/10/24 19:50:00,5.08,24.54,,,,,
1411,02/10/24 20:00:00,4.99,24.50,,,,,
1412,02/10/24 20:10:00,4.91,24.48,,,,,
1413,02/10/24 20:20:00,4.77,24.44,,,,,
1414,02/10/24 20:30:00,4.58,24.42,,,,,
1415,02/10/24 20:40:00,4.52,24.40,,,,,
1416,02/10/24 20:50:00,4.51,24.38,,,,,
1417,02/10/24 21:00:00,4.25,24.34,,,,,
1418,02/10/24 21:10:00,4.32,24.32,,,,,
1419,02/10/24 21:20:00,4.16,24.30,,,,,
1420,02/10/24 21:30:00,4.00,24.28,,,,,
1421,02/10/24 21:40:00,3.90,24.26,,,,,
1422,02/10/24 21:50:00,3.85,24.22,,,,,
1423,02/10/24 22:00:00,3.67,24.20,,,,,
1424,02/10/24 22:10:00,3.55,24.18,,,,,
1425,02/10/24 22:20:00,3.34,24.16,,,,,
1426,02/10/24 22:30:00,3.33,24.14,,,,,
1427,02/10/24 22:40:00,3.17,24.10,,,,,
1428,02/10/24 22:50:00,3.10,24.08,,,,,
1429,02/10/24 23:00:00,2.99,24.06,,,,,
1430,02/10/24 23:10:00,2.85,24.04,,,,,
1431,02/10/24 23:20:00,2.88,24.00,,,,,
1432,02/10/24 23:30:00,2.71,23.98,,,,,
1433,02/10/24 23:40:00,2.57,23.96,,,,,
1434,02/10/24 23:50:00,2.49,23.94,,,,,
1435,02/11/24 00:00:00,2.45,23.92,,,,,
1436,02/11/24 00:10:00,2.33,23.90,,,,,
1437,02/11/24 00:20:00,2.14,23.88,,,,,
1438,02/11/24 00:30:00,2.05,23.86,,,,,
1439,02/11/24 00:40:00,1.98,23.84,,,,,
1440,02/11/24 00:50:00,1.83,23.80,,,,,
1441,02/11/24 01:00:00,1.79,23.78,,,,,
1442,02/11/24 01:10:00,1.67,23.76,,,,,
1443,02/11/24 01:20:00,1.61,23.74,,,,,
1444,02/11/24 01:30:00,1.50,23.72,,,,,
1445,02/11/24 01:40:00,1.40,23.70,,,,,
1446,02/11/24 01:50:00,1.30,23.66,,,,,
1447,02/11/24 02:00:00,1.21,23.64,,,,,
1448,02/11/24 02:10:00,1.17,23.62,,,,,
1449,02/11/24 02:20:00,1.03,23.60,,,,,
1450,02/11/24 02:30:00,0.98,23.58,,,,,
1451,02/11/24 02:40:00,0.85,23.54,,,,,
1452,02/11/24 02:50:00,0.74,23.52,,,,,
1453,02/11/24 03:00:00,0.68,23.50,,,,,
1454,02/11/24 03:10:00,0.59,23.48,,,,,
1455,02/11/24 03:20:00,0.57,23.46,,,,,
1456,02/11/24 03:30:00,0.43,23.44,,,,,
1457,02/11/24 03:40:00,0.36,23.42,,,,,
1458,02/11/24 03:50:00,0.28,23.40,,,,,
1459,02/11/24 04:00:00,0.25,23.38,,,,,
1460,02/11/24 04:10:00,0.24,23.36,,,,,
1461,02/11/24 04:20:00,0.16,23.34,,,,,
1462,02/11/24 04:30:00,0.10,23.32,,,,,
1463,02/11/24 04:40:00,0.15,23.30,,,,,
1464,02/11/24 04:50:00,0.12,23.28,,,,,
1465,02/11/24 05:00:00,0.19,23.26,,,,,
1466,02/11/24 05:10:00,0.16,23.24,,,,,
1467,02/11/24 05:20:00,0.12,23.22,,,,,
1468,02/11/24 05:30:00,0.11,23.20,,,,,
1469,02/11/24 05:40:00,0.17,23.18,,,,,
1470,02/11/24 05:50:00,0.12,23.16,,,,,
1471,02/11/24 06:00:00,0.13,23.14,,,,,
1472,02/11/24 06:10:00,0.13,23.12,,,,,
1473,02/11/24 06:20:00,0.13,23.10,,,,,
1474,02/11/24 06:30:00,0.17,23.10,,,,,
1475,02/11/24 06:40:00,0.18,23.08,,,,,
1476,02/11/24 06:50:00,0.07,23.06,,,,,
1477,02/11/24 07:00:00,0.08,23.04,,,,,
1478,02/11/24 07:10:00,0.07,23.00,,,,,
1479,02/11/24 07:20:00,0.08,23.00,,,,,
1480,02/11/24 07:30:00,0.09,22.98,,,,,
1481,02/11/24 07:40:00,0.08,22.96,,,,,
1482,02/11/24 07:50:00,0.04,22.96,,,,,
1483,02/11/24 08:00:00,0.07,22.94,,,,,
1484,02/11/24 08:10:00,0.13,22.96,,,,,
1485,02/11/24 08:20:00,0.09,22.94,,,,,
1486,02/11/24 08:30:00,0.06,22.94,,,,,
1487,02/11/24 08:40:00,0.06,22.98,,,,,
1488,02/11/24 08:50:00,0.21,23.00,,,,,
1489,02/11/24 09:00:00,0.34,23.04,,,,,
1490,02/11/24 09:10:00,0.57,23.10,,,,,
1491,02/11/24 09:20:00,0.96,23.12,,,,,
1492,02/11/24 09:30:00,1.30,23.16,,,,,
1493,02/11/24 09:40:00,1.45,23.22,,,,,
1494,02/11/24 09:50:00,1.70,23.30,,,,,
1495,02/11/24 10:00:00,2.00,23.34,,,,,
1496,02/11/24 10:10:00,2.45,23.42,,,,,
1497,02/11/24 10:20:00,2.92,23.50,,,,,
1498,02/11/24 10:30:00,3.12,23.60,,,,,
1499,02/11/24 10:40:00,3.54,23.72,,,,,
1500,02/11/24 10:50:00,4.06,23.80,,,,,
1501,02/11/24 11:00:00,4.48,23.92,,,,,
1502,02/11/24 11:10:00,4.83,23.98,,,,,
1503,02/11/24 11:20:00,4.91,24.02,,,,,
1504,02/11/24 11:30:00,5.10,24.00,,,,,
1505,02/11/24 11:40:00,5.04,24.02,,,,,
1506,02/11/24 11:50:00,5.16,24.08,,,,,
1507,02/11/24 12:00:00,5.53,24.20,,,,,
1508,02/11/24 12:10:00,5.64,24.20,,,,,
1509,02/11/24 12:20:00,5.37,24.22,,,,,
1510,02/11/24 12:30:00,5.30,24.26,,,,,
1511,02/11/24 12:40:00,5.45,24.30,,,,,
1512,02/11/24 12:50:00,5.59,24.34,,,,,
1513,02/11/24 13:00:00,5.54,24.34,,,,,
1514,02/11/24 13:10:00,5.67,24.36,,,,,
1515,02/11/24 13:20:00,5.91,24.46,,,,,
1516,02/11/24 13:30:00,6.06,24.50,,,,,
1517,02/11/24 13:40:00,6.08,24.60,,,,,
1518,02/11/24 13:50:00,6.15,24.66,,,,,
1519,02/11/24 14:00:00,6.23,24.76,,,,,
1520,02/11/24 14:10:00,6.22,24.84,,,,,
1521,02/11/24 14:20:00,6.20,24.84,,,,,
1522,02/11/24 14:30:00,6.14,24.88,,,,,
1523,02/11/24 14:40:00,6.38,24.86,,,,,
1524,02/11/24 14:50:00,6.35,24.86,,,,,
1525,02/11/24 15:00:00,6.11,24.84,,,,,
1526,02/11/24 15:10:00,6.17,24.86,,,,,
1527,02/11/24 15:20:00,6.28,24.88,,,,,
1528,02/11/24 15:30:00,6.10,24.80,,,,,
1529,02/11/24 15:40:00,6.19,24.76,,,,,
1530,02/11/24 15:50:00,6.07,24.78,,,,,
1531,02/11/24 16:00:00,6.19,24.78,,,,,
1532,02/11/24 16:10:00,6.14,24.80,,,,,
1533,02/11/24 16:20:00,6.20,24.82,,,,,
1534,02/11/24 16:30:00,6.19,24.84,,,,,
1535,02/11/24 16:40:00,6.02,24.84,,,,,
1536,02/11/24 16:50:00,6.02,24.84,,,,,
1537,02/11/24 17:00:00,6.02,24.84,,,,,
1538,02/11/24 17:10:00,6.01,24.82,,,,,
1539,02/11/24 17:20:00,5.94,24.82,,,,,
1540,02/11/24 17:30:00,5.73,24.80,,,,,
1541,02/11/24 17:40:00,5.91,24.80,,,,,
1542,02/11/24 17:50:00,5.81,24.78,,,,,
1543,02/11/24 18:00:00,5.69,24.76,,,,,
1544,02/11/24 18:10:00,5.61,24.74,,,,,
1545,02/11/24 18:20:00,5.46,24.72,,,,,
1546,02/11/24 18:30:00,5.21,24.70,,,,,
1547,02/11/24 18:40:00,5.20,24.68,,,,,
1548,02/11/24 18:50:00,5.09,24.66,,,,,
1549,02/11/24 19:00:00,5.00,24.64,,,,,
1550,02/11/24 19:10:00,4.92,24.62,,,,,
1551,02/11/24 19:20:00,4.76,24.60,,,,,
1552,02/11/24 19:30:00,4.77,24.58,,,,,
1553,02/11/24 19:40:00,4.56,24.56,,,,,
1554,02/11/24 19:50:00,4.35,24.54,,,,,
1555,02/11/24 20:00:00,4.43,24.52,,,,,
1556,02/11/24 20:10:00,4.31,24.50,,,,,
1557,02/11/24 20:20:00,4.15,24.46,,,,,
1558,02/11/24 20:30:00,3.65,24.44,,,,,
1559,02/11/24 20:40:00,3.62,24.42,,,,,
1560,02/11/24 20:50:00,3.84,24.40,,,,,
1561,02/11/24 21:00:00,3.67,24.38,,,,,
1562,02/11/24 21:10:00,3.52,24.36,,,,,
1563,02/11/24 21:20:00,3.37,24.34,,,,,
1564,02/11/24 21:30:00,3.16,24.30,,,,,
1565,02/11/24 21:40:00,3.26,24.28,,,,,
1566,02/11/24 21:50:00,3.09,24.24,,,,,
1567,02/11/24 22:00:00,3.02,24.22,,,,,
1568,02/11/24 22:10:00,2.84,24.18,,,,,
1569,02/11/24 22:20:00,2.79,24.14,,,,,
1570,02/11/24 22:30:00,2.72,24.12,,,,,
1571,02/11/24 22:40:00,2.44,24.08,,,,,
1572,02/11/24 22:50:00,2.47,24.04,,,,,
1573,02/11/24 23:00:00,2.50,24.00,,,,,
1574,02/11/24 23:10:00,2.42,23.98,,,,,
1575,02/11/24 23:20:00,2.20,23.96,,,,,
1576,02/11/24 23:30:00,2.30,23.92,,,,,
1577,02/11/24 23:40:00,2.19,23.90,,,,,
1578,02/11/24 23:50:00,2.00,23.86,,,,,
1579,02/12/24 00:00:00,1.89,23.84,,,,,
1580,02/12/24 00:10:00,1.79,23.82,,,,,
1581,02/12/24 00:20:00,1.71,23.78,,,,,
1582,02/12/24 00:30:00,1.50,23.76,,,,,
1583,02/12/24 00:40:00,1.47,23.74,,,,,
1584,02/12/24 00:50:00,1.58,23.70,,,,,
1585,02/12/24 01:00:00,1.39,23.66,,,,,
1586,02/12/24 01:10:00,1.20,23.64,,,,,
1587,02/12/24 01:20:00,1.13,23.62,,,,,
1588,02/12/24 01:30:00,1.12,23.58,,,,,
1589,02/12/24 01:40:00,0.98,23.56,,,,,
1590,02/12/24 01:50:00,0.86,23.54,,,,,
1591,02/12/24 02:00:00,0.82,23.52,,,,,
1592,02/12/24 02:10:00,0.78,23.48,,,,,
1593,02/12/24 02:20:00,0.64,23.46,,,,,
1594,02/12/24 02:30:00,0.69,23.42,,,,,
1595,02/12/24 02:40:00,0.60,23.38,,,,,
1596,02/12/24 02:50:00,0.46,23.36,,,,,
1597,02/12/24 03:00:00,0.45,23.34,,,,,
1598,02/12/24 03:10:00,0.42,23.32,,,,,
1599,02/12/24 03:20:00,0.35,23.28,,,,,
1600,02/12/24 03:30:00,0.33,23.26,,,,,
1601,02/12/24 03:40:00,0.28,23.22,,,,,
1602,02/12/24 03:50:00,0.21,23.20,,,,,
1603,02/12/24 04:00:00,0.16,23.18,,,,,
1604,02/12/24 04:10:00,0.13,23.16,,,,,
1605,02/12/24 04:20:00,0.11,23.12,,,,,
1606,02/12/24 04:30:00,0.01,23.10,,,,,
1607,02/12/24 04:40:00,0.02,23.08,,,,,
1608,02/12/24 04:50:00,-0.00,23.06,,,,,
1609,02/12/24 05:00:00,-0.00,23.04,,,,,
1610,02/12/24 05:10:00,-0.00,23.00,,,,,
1611,02/12/24 05:20:00,0.07,22.98,,,,,
1612,02/12/24 05:30:00,-0.02,22.96,,,,,
1613,02/12/24 05:40:00,-0.00,22.94,,,,,
1614,02/12/24 05:50:00,0.03,22.90,,,,,
1615,02/12/24 06:00:00,-0.00,22.88,,,,,
1616,02/12/24 06:10:00,0.02,22.86,,,,,
1617,02/12/24 06:20:00,0.02,22.84,,,,,
1618,02/12/24 06:30:00,-0.00,22.80,,,,,
1619,02/12/24 06:40:00,0.02,22.78,,,,,
1620,02/12/24 06:50:00,0.01,22.76,,,,,
1621,02/12/24 07:00:00,-0.00,22.72,,,,,
1622,02/12/24 07:10:00,-0.00,22.70,,,,,
1623,02/12/24 07:20:00,0.01,22.68,,,,,
1624,02/12/24 07:30:00,0.01,22.66,,,,,
1625,02/12/24 07:40:00,0.06,22.66,,,,,
1626,02/12/24 07:50:00,-0.02,22.64,,,,,
1627,02/12/24 08:00:00,-0.01,22.64,,,,,
1628,02/12/24 08:10:00,-0.00,22.64,,,,,
1629,02/12/24 08:20:00,-0.00,22.62,,,,,
1630,02/12/24 08:30:00,0.03,22.64,,,,,
1631,02/12/24 08:40:00,-0.01,22.66,,,,,
1632,02/12/24 08:50:00,0.10,22.70,,,,,
1633,02/12/24 09:00:00,0.24,22.74,,,,,
1634,02/12/24 09:10:00,0.44,22.80,,,,,
1635,02/12/24 09:20:00,0.74,22.84,,,,,
1636,02/12/24 09:30:00,1.09,22.90,,,,,
1637,02/12/24 09:40:00,1.31,22.96,,,,,
1638,02/12/24 09:50:00,1.62,23.08,,,,,
1639,02/12/24 10:00:00,1.38,23.04,,,,,
1640,02/12/24 10:10:00,1.67,23.12,,,,,
1641,02/12/24 10:20:00,2.19,23.24,,,,,
1642,02/12/24 10:30:00,2.33,23.26,,,,,
1643,02/12/24 10:40:00,2.36,23.32,,,,,
1644,02/12/24 10:50:00,2.56,23.40,,,,,
1645,02/12/24 11:00:00,2.48,23.40,,,,,
1646,02/12/24 11:10:00,2.36,23.38,,,,,
1647,02/12/24 11:20:00,2.58,23.50,,,,,
1648,02/12/24 11:30:00,2.94,23.56,,,,,
1649,02/12/24 11:40:00,3.01,23.54,,,,,
1650,02/12/24 11:50:00,3.18,23.54,,,,,
1651,02/12/24 12:00:00,3.37,23.54,,,,,
1652,02/12/24 12:10:00,3.35,23.54,,,,,
1653,02/12/24 12:20:00,3.27,23.56,,,,,
1654,02/12/24 12:30:00,3.58,23.62,,,,,
1655,02/12/24 12:40:00,3.52,23.62,,,,,
1656,02/12/24 12:50:00,3.69,23.64,,,,,
1657,02/12/24 13:00:00,4.11,23.66,,,,,
1658,02/12/24 13:10:00,4.46,23.72,,,,,
1659,02/12/24 13:20:00,5.11,23.86,,,,,
1660,02/12/24 13:30:00,5.12,23.98,,,,,
1661,02/12/24 13:40:00,5.03,24.06,,,,,
1662,02/12/24 13:50:00,5.53,24.08,,,,,
1663,02/12/24 14:00:00,5.25,24.14,,,,,
1664,02/12/24 14:10:00,5.28,24.06,,,,,
1665,02/12/24 14:20:00,5.27,24.02,,,,,
1666,02/12/24 14:30:00,5.67,24.18,,,,,
1667,02/12/24 14:40:00,5.45,24.22,,,,,
1668,02/12/24 14:50:00,5.55,24.14,,,,,
1669,02/12/24 15:00:00,5.54,24.18,,,,,
1670,02/12/24 15:10:00,5.72,24.26,,,,,
1671,02/12/24 15:20:00,5.57,24.22,,,,,
1672,02/12/24 15:30:00,5.55,24.16,,,,,
1673,02/12/24 15:40:00,5.43,24.14,,,,,
1674,02/12/24 15:50:00,5.48,24.16,,,,,
1675,02/12/24 16:00:00,5.85,24.20,,,,,
1676,02/12/24 16:10:00,5.99,24.22,,,,,
1677,02/12/24 16:20:00,6.24,24.24,,,,,
1678,02/12/24 16:30:00,6.18,24.24,,,,,
1679,02/12/24 16:40:00,5.99,24.26,,,,,
1680,02/12/24 16:50:00,6.06,24.26,,,,,
1681,02/12/24 17:00:00,5.87,24.28,,,,,
1682,02/12/24 17:10:00,5.87,24.26,,,,,
1683,02/12/24 17:20:00,5.67,24.28,,,,,
1684,02/12/24 17:30:00,5.54,24.28,,,,,
1685,02/12/24 17:40:00,5.54,24.28,,,,,
1686,02/12/24 17:50:00,5.41,24.26,,,,,
