"Plot Title: 21515403"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Coupler Detached (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
2628,11/15/25 07:50:00 AM,7.20,23.08,,,,,
2629,11/15/25 08:00:00 AM,7.20,23.08,,,,,
2630,11/15/25 08:10:00 AM,7.23,23.08,,,,,
2631,11/15/25 08:20:00 AM,7.28,23.10,,,,,
2632,11/15/25 08:30:00 AM,7.23,23.10,,,,,
2633,11/15/25 08:40:00 AM,7.32,23.10,,,,,
2634,11/15/25 08:50:00 AM,7.27,23.12,,,,,
2635,11/15/25 09:00:00 AM,7.41,23.12,,,,,
2636,11/15/25 09:10:00 AM,7.41,23.12,,,,,
2637,11/15/25 09:20:00 AM,7.53,23.12,,,,,
2638,11/15/25 09:30:00 AM,7.53,23.12,,,,,
2639,11/15/25 09:40:00 AM,7.52,23.12,,,,,
2640,11/15/25 09:50:00 AM,7.48,23.12,,,,,
2641,11/15/25 10:00:00 AM,7.34,23.14,,,,,
2642,11/15/25 10:10:00 AM,7.41,23.14,,,,,
2643,11/15/25 10:20:00 AM,7.39,23.14,,,,,
2644,11/15/25 10:30:00 AM,7.46,23.16,,,,,
2645,11/15/25 10:40:00 AM,7.34,23.16,,,,,
2646,11/15/25 10:50:00 AM,7.43,23.18,,,,,
2647,11/15/25 11:00:00 AM,7.45,23.18,,,,,
2648,11/15/25 11:10:00 AM,7.61,23.20,,,,,
2649,11/15/25 11:20:00 AM,7.75,23.22,,,,,
2650,11/15/25 11:30:00 AM,7.71,23.24,,,,,
2651,11/15/25 11:40:00 AM,7.73,23.24,,,,,
2652,11/15/25 11:50:00 AM,7.89,23.26,,,,,
2653,11/15/25 12:00:00 PM,7.98,23.26,,,,,
2654,11/15/25 12:10:00 PM,7.92,23.26,,,,,
2655,11/15/25 12:20:00 PM,7.99,23.28,,,,,
2656,11/15/25 12:30:00 PM,7.97,23.28,,,,,
2657,11/15/25 12:40:00 PM,7.98,23.28,,,,,
2658,11/15/25 12:50:00 PM,8.06,23.28,,,,,
2659,11/15/25 01:00:00 PM,8.06,23.30,,,,,
2660,11/15/25 01:10:00 PM,8.16,23.30,,,,,
2661,11/15/25 01:20:00 PM,8.19,23.34,,,,,
2662,11/15/25 01:30:00 PM,8.27,23.44,,,,,
2663,11/15/25 01:40:00 PM,8.25,23.48,,,,,
2664,11/15/25 01:50:00 PM,8.27,23.52,,,,,
2665,11/15/25 02:00:00 PM,8.33,23.54,,,,,
2666,11/15/25 02:10:00 PM,8.14,23.50,,,,,
2667,11/15/25 02:20:00 PM,8.01,23.50,,,,,
2668,11/15/25 02:30:00 PM,8.00,23.40,,,,,
2669,11/15/25 02:40:00 PM,8.13,23.40,,,,,
2670,11/15/25 02:50:00 PM,8.04,23.36,,,,,
2671,11/15/25 03:00:00 PM,8.21,23.36,,,,,
2672,11/15/25 03:10:00 PM,8.23,23.36,,,,,
2673,11/15/25 03:20:00 PM,8.20,23.36,,,,,
2674,11/15/25 03:30:00 PM,8.35,23.34,,,,,
2675,11/15/25 03:40:00 PM,8.31,23.34,,,,,
2676,11/15/25 03:50:00 PM,8.17,23.32,,,,,
2677,11/15/25 04:00:00 PM,8.28,23.32,,,,,
2678,11/15/25 04:10:00 PM,8.30,23.34,,,,,
2679,11/15/25 04:20:00 PM,8.21,23.34,,,,,
2680,11/15/25 04:30:00 PM,8.23,23.32,,,,,
2681,11/15/25 04:40:00 PM,8.26,23.32,,,,,
2682,11/15/25 04:50:00 PM,8.10,23.32,,,,,
2683,11/15/25 05:00:00 PM,7.83,23.30,,,,,
2684,11/15/25 05:10:00 PM,7.91,23.30,,,,,
2685,11/15/25 05:20:00 PM,7.80,23.32,,,,,
2686,11/15/25 05:30:00 PM,7.88,23.30,,,,,
2687,11/15/25 05:40:00 PM,7.84,23.28,,,,,
2688,11/15/25 05:50:00 PM,7.80,23.26,,,,,
2689,11/15/25 06:00:00 PM,7.71,23.24,,,,,
2690,11/15/25 06:10:00 PM,7.67,23.22,,,,,
2691,11/15/25 06:20:00 PM,7.67,23.20,,,,,
2692,11/15/25 06:30:00 PM,7.66,23.20,,,,,
2693,11/15/25 06:40:00 PM,7.61,23.20,,,,,
2694,11/15/25 06:50:00 PM,7.55,23.18,,,,,
2695,11/15/25 07:00:00 PM,7.52,23.18,,,,,
2696,11/15/25 07:10:00 PM,7.51,23.16,,,,,
2697,11/15/25 07:20:00 PM,7.48,23.14,,,,,
2698,11/15/25 07:30:00 PM,7.42,23.14,,,,,
2699,11/15/25 07:40:00 PM,7.39,23.12,,,,,
2700,11/15/25 07:50:00 PM,7.35,23.12,,,,,
2701,11/15/25 08:00:00 PM,7.33,23.12,,,,,
2702,11/15/25 08:10:00 PM,7.30,23.10,,,,,
2703,11/15/25 08:20:00 PM,7.20,23.10,,,,,
2704,11/15/25 08:30:00 PM,7.27,23.10,,,,,
2705,11/15/25 08:40:00 PM,7.27,23.08,,,,,
2706,11/15/25 08:50:00 PM,7.24,23.08,,,,,
2707,11/15/25 09:00:00 PM,7.25,23.08,,,,,
2708,11/15/25 09:10:00 PM,7.21,23.08,,,,,
2709,11/15/25 09:20:00 PM,7.20,23.06,,,,,
2710,11/15/25 09:30:00 PM,7.18,23.06,,,,,
2711,11/15/25 09:40:00 PM,7.20,23.06,,,,,
2712,11/15/25 09:50:00 PM,7.14,23.06,,,,,
2713,11/15/25 10:00:00 PM,7.09,23.06,,,,,
2714,11/15/25 10:10:00 PM,7.08,23.06,,,,,
2715,11/15/25 10:20:00 PM,7.03,23.04,,,,,
2716,11/15/25 10:30:00 PM,7.15,23.04,,,,,
2717,11/15/25 10:40:00 PM,7.03,23.04,,,,,
2718,11/15/25 10:50:00 PM,6.83,23.04,,,,,
2719,11/15/25 11:00:00 PM,6.83,23.04,,,,,
2720,11/15/25 11:10:00 PM,7.03,23.04,,,,,
2721,11/15/25 11:20:00 PM,7.15,23.04,,,,,
2722,11/15/25 11:30:00 PM,7.20,23.02,,,,,
2723,11/15/25 11:40:00 PM,7.18,23.02,,,,,
2724,11/15/25 11:50:00 PM,6.75,23.04,,,,,
2725,11/16/25 12:00:00 AM,6.60,23.06,,,,,
2726,11/16/25 12:10:00 AM,6.85,23.06,,,,,
2727,11/16/25 12:20:00 AM,6.84,23.06,,,,,
2728,11/16/25 12:30:00 AM,7.17,23.08,,,,,
2729,11/16/25 12:40:00 AM,7.26,23.08,,,,,
2730,11/16/25 12:50:00 AM,7.19,23.08,,,,,
2731,11/16/25 01:00:00 AM,7.16,23.08,,,,,
2732,11/16/25 01:10:00 AM,7.28,23.08,,,,,
2733,11/16/25 01:20:00 AM,7.17,23.08,,,,,
2734,11/16/25 01:30:00 AM,7.16,23.10,,,,,
2735,11/16/25 01:40:00 AM,7.31,23.10,,,,,
2736,11/16/25 01:50:00 AM,7.38,23.10,,,,,
2737,11/16/25 02:00:00 AM,7.38,23.10,,,,,
2738,11/16/25 02:10:00 AM,7.37,23.10,,,,,
2739,11/16/25 02:20:00 AM,7.34,23.10,,,,,
2740,11/16/25 02:30:00 AM,7.37,23.10,,,,,
2741,11/16/25 02:40:00 AM,7.35,23.10,,,,,
2742,11/16/25 02:50:00 AM,7.32,23.12,,,,,
2743,11/16/25 03:00:00 AM,7.31,23.12,,,,,
2744,11/16/25 03:10:00 AM,7.34,23.12,,,,,
2745,11/16/25 03:20:00 AM,7.27,23.12,,,,,
2746,11/16/25 03:30:00 AM,7.10,23.14,,,,,
2747,11/16/25 03:40:00 AM,7.01,23.14,,,,,
2748,11/16/25 03:50:00 AM,7.06,23.14,,,,,
2749,11/16/25 04:00:00 AM,7.10,23.14,,,,,
2750,11/16/25 04:10:00 AM,6.99,23.14,,,,,
2751,11/16/25 04:20:00 AM,7.04,23.16,,,,,
2752,11/16/25 04:30:00 AM,7.04,23.16,,,,,
2753,11/16/25 04:40:00 AM,7.11,23.16,,,,,
2754,11/16/25 04:50:00 AM,6.90,23.16,,,,,
2755,11/16/25 05:00:00 AM,7.09,23.16,,,,,
2756,11/16/25 05:10:00 AM,7.00,23.16,,,,,
2757,11/16/25 05:20:00 AM,7.16,23.16,,,,,
2758,11/16/25 05:30:00 AM,7.27,23.16,,,,,
2759,11/16/25 05:40:00 AM,7.16,23.16,,,,,
2760,11/16/25 05:50:00 AM,7.20,23.16,,,,,
2761,11/16/25 06:00:00 AM,7.06,23.16,,,,,
2762,11/16/25 06:10:00 AM,7.04,23.16,,,,,
2763,11/16/25 06:20:00 AM,6.98,23.14,,,,,
2764,11/16/25 06:30:00 AM,6.86,23.14,,,,,
2765,11/16/25 06:40:00 AM,6.89,23.12,,,,,
2766,11/16/25 06:50:00 AM,6.85,23.08,,,,,
2767,11/16/25 07:00:00 AM,7.09,23.08,,,,,
2768,11/16/25 07:10:00 AM,7.17,23.08,,,,,
2769,11/16/25 07:20:00 AM,7.16,23.10,,,,,
2770,11/16/25 07:30:00 AM,7.13,23.10,,,,,
2771,11/16/25 07:40:00 AM,7.21,23.10,,,,,
2772,11/16/25 07:50:00 AM,7.15,23.10,,,,,
2773,11/16/25 08:00:00 AM,7.18,23.12,,,,,
2774,11/16/25 08:10:00 AM,7.30,23.12,,,,,
2775,11/16/25 08:20:00 AM,7.28,23.12,,,,,
2776,11/16/25 08:30:00 AM,7.30,23.12,,,,,
2777,11/16/25 08:40:00 AM,7.35,23.14,,,,,
2778,11/16/25 08:50:00 AM,7.37,23.14,,,,,
2779,11/16/25 09:00:00 AM,7.57,23.16,,,,,
2780,11/16/25 09:10:00 AM,7.55,23.18,,,,,
2781,11/16/25 09:20:00 AM,7.48,23.18,,,,,
2782,11/16/25 09:30:00 AM,7.47,23.18,,,,,
2783,11/16/25 09:40:00 AM,7.49,23.16,,,,,
2784,11/16/25 09:50:00 AM,7.58,23.18,,,,,
2785,11/16/25 10:00:00 AM,7.60,23.20,,,,,
2786,11/16/25 10:10:00 AM,7.52,23.20,,,,,
2787,11/16/25 10:20:00 AM,7.66,23.20,,,,,
2788,11/16/25 10:30:00 AM,7.74,23.20,,,,,
2789,11/16/25 10:40:00 AM,7.73,23.22,,,,,
2790,11/16/25 10:50:00 AM,7.98,23.24,,,,,
2791,11/16/25 11:00:00 AM,7.78,23.24,,,,,
2792,11/16/25 11:10:00 AM,7.77,23.26,,,,,
2793,11/16/25 11:20:00 AM,7.84,23.26,,,,,
2794,11/16/25 11:30:00 AM,7.81,23.26,,,,,
2795,11/16/25 11:40:00 AM,7.84,23.26,,,,,
2796,11/16/25 11:50:00 AM,7.85,23.26,,,,,
2797,11/16/25 12:00:00 PM,7.88,23.26,,,,,
2798,11/16/25 12:10:00 PM,8.03,23.26,,,,,
2799,11/16/25 12:20:00 PM,8.05,23.30,,,,,
2800,11/16/25 12:30:00 PM,8.08,23.32,,,,,
2801,11/16/25 12:40:00 PM,8.20,23.32,,,,,
2802,11/16/25 12:50:00 PM,8.40,23.34,,,,,
2803,11/16/25 01:00:00 PM,8.40,23.34,,,,,
2804,11/16/25 01:10:00 PM,8.33,23.34,,,,,
2805,11/16/25 01:20:00 PM,8.29,23.36,,,,,
2806,11/16/25 01:30:00 PM,8.31,23.36,,,,,
2807,11/16/25 01:40:00 PM,8.49,23.46,,,,,
2808,11/16/25 01:50:00 PM,8.43,23.46,,,,,
2809,11/16/25 02:00:00 PM,8.46,23.58,,,,,
2810,11/16/25 02:10:00 PM,8.72,23.48,,,,,
2811,11/16/25 02:20:00 PM,8.71,23.42,,,,,
2812,11/16/25 02:30:00 PM,8.64,23.40,,,,,
2813,11/16/25 02:40:00 PM,8.38,23.42,,,,,
2814,11/16/25 02:50:00 PM,8.35,23.40,,,,,
2815,11/16/25 03:00:00 PM,8.46,23.38,,,,,
2816,11/16/25 03:10:00 PM,8.40,23.36,,,,,
2817,11/16/25 03:20:00 PM,8.61,23.38,,,,,
2818,11/16/25 03:30:00 PM,8.70,23.36,,,,,
2819,11/16/25 03:40:00 PM,8.57,23.36,,,,,
2820,11/16/25 03:50:00 PM,8.62,23.38,,,,,
2821,11/16/25 04:00:00 PM,8.64,23.36,,,,,
2822,11/16/25 04:10:00 PM,8.54,23.36,,,,,
2823,11/16/25 04:20:00 PM,8.53,23.36,,,,,
2824,11/16/25 04:30:00 PM,8.44,23.34,,,,,
2825,11/16/25 04:40:00 PM,8.28,23.32,,,,,
2826,11/16/25 04:50:00 PM,8.16,23.28,,,,,
2827,11/16/25 05:00:00 PM,7.97,23.28,,,,,
2828,11/16/25 05:10:00 PM,8.00,23.28,,,,,
2829,11/16/25 05:20:00 PM,8.03,23.30,,,,,
2830,11/16/25 05:30:00 PM,8.02,23.28,,,,,
2831,11/16/25 05:40:00 PM,7.99,23.30,,,,,
2832,11/16/25 05:50:00 PM,7.89,23.28,,,,,
2833,11/16/25 06:00:00 PM,7.81,23.26,,,,,
2834,11/16/25 06:10:00 PM,7.71,23.24,,,,,
2835,11/16/25 06:20:00 PM,7.67,23.22,,,,,
2836,11/16/25 06:30:00 PM,7.66,23.20,,,,,
2837,11/16/25 06:40:00 PM,7.64,23.20,,,,,
2838,11/16/25 06:50:00 PM,7.59,23.18,,,,,
2839,11/16/25 07:00:00 PM,7.48,23.18,,,,,
2840,11/16/25 07:10:00 PM,7.48,23.18,,,,,
2841,11/16/25 07:20:00 PM,7.43,23.16,,,,,
2842,11/16/25 07:30:00 PM,7.35,23.16,,,,,
2843,11/16/25 07:40:00 PM,7.34,23.16,,,,,
2844,11/16/25 07:50:00 PM,7.30,23.14,,,,,
2845,11/16/25 08:00:00 PM,7.23,23.14,,,,,
2846,11/16/25 08:10:00 PM,7.31,23.14,,,,,
2847,11/16/25 08:20:00 PM,7.32,23.12,,,,,
2848,11/16/25 08:30:00 PM,7.30,23.12,,,,,
2849,11/16/25 08:40:00 PM,7.31,23.12,,,,,
2850,11/16/25 08:50:00 PM,7.17,23.12,,,,,
2851,11/16/25 09:00:00 PM,7.16,23.10,,,,,
2852,11/16/25 09:10:00 PM,7.16,23.10,,,,,
2853,11/16/25 09:20:00 PM,7.18,23.10,,,,,
2854,11/16/25 09:30:00 PM,7.01,23.10,,,,,
2855,11/16/25 09:40:00 PM,7.06,23.10,,,,,
2856,11/16/25 09:50:00 PM,7.01,23.10,,,,,
2857,11/16/25 10:00:00 PM,7.02,23.08,,,,,
2858,11/16/25 10:10:00 PM,7.05,23.08,,,,,
2859,11/16/25 10:20:00 PM,7.05,23.08,,,,,
2860,11/16/25 10:30:00 PM,6.99,23.08,,,,,
2861,11/16/25 10:40:00 PM,7.03,23.08,,,,,
2862,11/16/25 10:50:00 PM,7.00,23.08,,,,,
2863,11/16/25 11:00:00 PM,7.01,23.08,,,,,
2864,11/16/25 11:10:00 PM,6.98,23.08,,,,,
2865,11/16/25 11:20:00 PM,6.90,23.08,,,,,
2866,11/16/25 11:30:00 PM,7.08,23.08,,,,,
2867,11/16/25 11:40:00 PM,7.23,23.08,,,,,
2868,11/16/25 11:50:00 PM,7.26,23.08,,,,,
2869,11/17/25 12:00:00 AM,7.16,23.08,,,,,
2870,11/17/25 12:10:00 AM,6.94,23.08,,,,,
2871,11/17/25 12:20:00 AM,6.90,23.08,,,,,
2872,11/17/25 12:30:00 AM,6.95,23.08,,,,,
2873,11/17/25 12:40:00 AM,6.88,23.08,,,,,
2874,11/17/25 12:50:00 AM,6.87,23.08,,,,,
2875,11/17/25 01:00:00 AM,7.09,23.08,,,,,
2876,11/17/25 01:10:00 AM,7.18,23.08,,,,,
2877,11/17/25 01:20:00 AM,7.10,23.06,,,,,
2878,11/17/25 01:30:00 AM,7.23,23.08,,,,,
2879,11/17/25 01:40:00 AM,7.01,23.08,,,,,
2880,11/17/25 01:50:00 AM,7.05,23.08,,,,,
2881,11/17/25 02:00:00 AM,7.04,23.08,,,,,
2882,11/17/25 02:10:00 AM,7.14,23.08,,,,,
2883,11/17/25 02:20:00 AM,7.19,23.08,,,,,
2884,11/17/25 02:30:00 AM,7.32,23.08,,,,,
2885,11/17/25 02:40:00 AM,7.09,23.08,,,,,
2886,11/17/25 02:50:00 AM,7.24,23.10,,,,,
2887,11/17/25 03:00:00 AM,7.23,23.10,,,,,
2888,11/17/25 03:10:00 AM,7.04,23.10,,,,,
2889,11/17/25 03:20:00 AM,7.04,23.10,,,,,
2890,11/17/25 03:30:00 AM,7.06,23.08,,,,,
2891,11/17/25 03:40:00 AM,7.13,23.08,,,,,
2892,11/17/25 03:50:00 AM,7.02,23.06,,,,,
2893,11/17/25 04:00:00 AM,7.10,23.06,,,,,
2894,11/17/25 04:10:00 AM,7.17,23.06,,,,,
2895,11/17/25 04:20:00 AM,7.08,23.06,,,,,
2896,11/17/25 04:30:00 AM,7.05,23.06,,,,,
2897,11/17/25 04:40:00 AM,7.10,23.06,,,,,
2898,11/17/25 04:50:00 AM,7.14,23.06,,,,,
2899,11/17/25 05:00:00 AM,7.00,23.06,,,,,
2900,11/17/25 05:10:00 AM,6.99,23.08,,,,,
2901,11/17/25 05:20:00 AM,7.06,23.08,,,,,
2902,11/17/25 05:30:00 AM,6.92,23.08,,,,,
2903,11/17/25 05:40:00 AM,6.85,23.08,,,,,
2904,11/17/25 05:50:00 AM,6.98,23.08,,,,,
2905,11/17/25 06:00:00 AM,7.03,23.08,,,,,
2906,11/17/25 06:10:00 AM,6.83,23.10,,,,,
2907,11/17/25 06:20:00 AM,6.89,23.10,,,,,
2908,11/17/25 06:30:00 AM,6.94,23.10,,,,,
2909,11/17/25 06:40:00 AM,7.02,23.10,,,,,
2910,11/17/25 06:50:00 AM,6.99,23.10,,,,,
2911,11/17/25 07:00:00 AM,7.04,23.10,,,,,
2912,11/17/25 07:10:00 AM,7.16,23.12,,,,,
2913,11/17/25 07:20:00 AM,7.14,23.12,,,,,
2914,11/17/25 07:30:00 AM,7.15,23.14,,,,,
2915,11/17/25 07:40:00 AM,7.10,23.14,,,,,
2916,11/17/25 07:50:00 AM,7.12,23.16,,,,,
2917,11/17/25 08:00:00 AM,7.08,23.16,,,,,
2918,11/17/25 08:10:00 AM,7.05,23.18,,,,,
2919,11/17/25 08:20:00 AM,7.10,23.18,,,,,
2920,11/17/25 08:30:00 AM,7.03,23.20,,,,,
2921,11/17/25 08:40:00 AM,7.05,23.22,,,,,
2922,11/17/25 08:50:00 AM,6.97,23.24,,,,,
2923,11/17/25 09:00:00 AM,7.11,23.28,,,,,
2924,11/17/25 09:10:00 AM,7.29,23.30,,,,,
2925,11/17/25 09:20:00 AM,7.40,23.34,,,,,
2926,11/17/25 09:30:00 AM,7.49,23.34,,,,,
2927,11/17/25 09:40:00 AM,7.60,23.36,,,,,
2928,11/17/25 09:50:00 AM,7.64,23.38,,,,,
2929,11/17/25 10:00:00 AM,7.74,23.38,,,,,
2930,11/17/25 10:10:00 AM,7.84,23.40,,,,,
2931,11/17/25 10:20:00 AM,8.06,23.38,,,,,
2932,11/17/25 10:30:00 AM,7.96,23.40,,,,,
2933,11/17/25 10:40:00 AM,8.14,23.42,,,,,
2934,11/17/25 10:50:00 AM,8.13,23.44,,,,,
2935,11/17/25 11:00:00 AM,8.16,23.44,,,,,
2936,11/17/25 11:10:00 AM,8.03,23.46,,,,,
2937,11/17/25 11:20:00 AM,8.09,23.46,,,,,
2938,11/17/25 11:30:00 AM,8.20,23.48,,,,,
2939,11/17/25 11:40:00 AM,8.20,23.48,,,,,
2940,11/17/25 11:50:00 AM,8.16,23.48,,,,,
2941,11/17/25 12:00:00 PM,8.26,23.48,,,,,
2942,11/17/25 12:10:00 PM,8.27,23.48,,,,,
2943,11/17/25 12:20:00 PM,8.16,23.48,,,,,
2944,11/17/25 12:30:00 PM,8.09,23.46,,,,,
2945,11/17/25 12:40:00 PM,8.08,23.48,,,,,
2946,11/17/25 12:50:00 PM,8.09,23.48,,,,,
2947,11/17/25 01:00:00 PM,8.15,23.48,,,,,
2948,11/17/25 01:10:00 PM,8.13,23.48,,,,,
2949,11/17/25 01:20:00 PM,8.11,23.52,,,,,
2950,11/17/25 01:30:00 PM,8.21,23.56,,,,,
2951,11/17/25 01:40:00 PM,8.23,23.66,,,,,
2952,11/17/25 01:50:00 PM,8.23,23.60,,,,,
2953,11/17/25 02:00:00 PM,8.26,23.76,,,,,
2954,11/17/25 02:10:00 PM,8.20,23.66,,,,,
2955,11/17/25 02:20:00 PM,8.34,23.72,,,,,
2956,11/17/25 02:30:00 PM,8.25,23.60,,,,,
2957,11/17/25 02:40:00 PM,8.26,23.56,,,,,
2958,11/17/25 02:50:00 PM,8.32,23.54,,,,,
2959,11/17/25 03:00:00 PM,8.29,23.50,,,,,
2960,11/17/25 03:10:00 PM,8.34,23.52,,,,,
2961,11/17/25 03:20:00 PM,8.47,23.56,,,,,
2962,11/17/25 03:30:00 PM,8.45,23.54,,,,,
2963,11/17/25 03:40:00 PM,8.40,23.52,,,,,
2964,11/17/25 03:50:00 PM,8.39,23.54,,,,,
2965,11/17/25 04:00:00 PM,8.31,23.50,,,,,
2966,11/17/25 04:10:00 PM,8.21,23.50,,,,,
2967,11/17/25 04:20:00 PM,8.18,23.48,,,,,
2968,11/17/25 04:30:00 PM,8.14,23.48,,,,,
2969,11/17/25 04:40:00 PM,8.17,23.48,,,,,
2970,11/17/25 04:50:00 PM,8.75,23.48,,,,,
2971,11/17/25 05:00:00 PM,8.39,23.48,,,,,
2972,11/17/25 05:10:00 PM,8.44,23.46,,,,,
2973,11/17/25 05:20:00 PM,8.17,23.44,,,,,
2974,11/17/25 05:30:00 PM,8.10,23.42,,,,,
2975,11/17/25 05:40:00 PM,8.08,23.40,,,,,
2976,11/17/25 05:50:00 PM,7.90,23.38,,,,,
2977,11/17/25 06:00:00 PM,7.82,23.36,,,,,
2978,11/17/25 06:10:00 PM,7.72,23.34,,,,,
2979,11/17/25 06:20:00 PM,7.63,23.32,,,,,
2980,11/17/25 06:30:00 PM,7.64,23.28,,,,,
2981,11/17/25 06:40:00 PM,7.57,23.28,,,,,
2982,11/17/25 06:50:00 PM,7.54,23.26,,,,,
2983,11/17/25 07:00:00 PM,7.41,23.26,,,,,
2984,11/17/25 07:10:00 PM,7.37,23.24,,,,,
2985,11/17/25 07:20:00 PM,7.33,23.22,,,,,
2986,11/17/25 07:30:00 PM,7.33,23.22,,,,,
2987,11/17/25 07:40:00 PM,7.30,23.22,,,,,
2988,11/17/25 07:50:00 PM,7.25,23.22,,,,,
2989,11/17/25 08:00:00 PM,7.25,23.20,,,,,
2990,11/17/25 08:10:00 PM,7.20,23.20,,,,,
2991,11/17/25 08:20:00 PM,7.19,23.18,,,,,
2992,11/17/25 08:30:00 PM,7.21,23.18,,,,,
2993,11/17/25 08:40:00 PM,7.11,23.18,,,,,
2994,11/17/25 08:50:00 PM,7.12,23.16,,,,,
2995,11/17/25 09:00:00 PM,7.01,23.16,,,,,
2996,11/17/25 09:10:00 PM,7.04,23.16,,,,,
2997,11/17/25 09:20:00 PM,7.03,23.14,,,,,
2998,11/17/25 09:30:00 PM,6.96,23.14,,,,,
2999,11/17/25 09:40:00 PM,6.98,23.14,,,,,
3000,11/17/25 09:50:00 PM,6.97,23.12,,,,,
3001,11/17/25 10:00:00 PM,7.05,23.12,,,,,
3002,11/17/25 10:10:00 PM,7.01,23.12,,,,,
3003,11/17/25 10:20:00 PM,7.05,23.12,,,,,
3004,11/17/25 10:30:00 PM,7.08,23.10,,,,,
3005,11/17/25 10:40:00 PM,7.00,23.10,,,,,
3006,11/17/25 10:50:00 PM,7.09,23.10,,,,,
3007,11/17/25 11:00:00 PM,7.02,23.10,,,,,
3008,11/17/25 11:10:00 PM,6.98,23.10,,,,,
3009,11/17/25 11:20:00 PM,6.94,23.10,,,,,
3010,11/17/25 11:30:00 PM,6.97,23.08,,,,,
3011,11/17/25 11:40:00 PM,6.98,23.08,,,,,
3012,11/17/25 11:50:00 PM,6.90,23.08,,,,,
3013,11/18/25 12:00:00 AM,7.05,23.08,,,,,
3014,11/18/25 12:10:00 AM,7.18,23.08,,,,,
3015,11/18/25 12:20:00 AM,7.21,23.08,,,,,
3016,11/18/25 12:30:00 AM,7.23,23.08,,,,,
3017,11/18/25 12:40:00 AM,7.16,23.08,,,,,
3018,11/18/25 12:50:00 AM,6.95,23.08,,,,,
3019,11/18/25 01:00:00 AM,6.96,23.08,,,,,
3020,11/18/25 01:10:00 AM,6.98,23.08,,,,,
3021,11/18/25 01:20:00 AM,7.17,23.08,,,,,
3022,11/18/25 01:30:00 AM,7.12,23.08,,,,,
3023,11/18/25 01:40:00 AM,6.85,23.08,,,,,
3024,11/18/25 01:50:00 AM,7.00,23.08,,,,,
3025,11/18/25 02:00:00 AM,6.83,23.08,,,,,
3026,11/18/25 02:10:00 AM,6.95,23.08,,,,,
3027,11/18/25 02:20:00 AM,7.02,23.08,,,,,
3028,11/18/25 02:30:00 AM,7.20,23.08,,,,,
3029,11/18/25 02:40:00 AM,7.28,23.08,,,,,
3030,11/18/25 02:50:00 AM,7.32,23.08,,,,,
3031,11/18/25 03:00:00 AM,7.13,23.08,,,,,
3032,11/18/25 03:10:00 AM,7.10,23.08,,,,,
3033,11/18/25 03:20:00 AM,7.08,23.08,,,,,
3034,11/18/25 03:30:00 AM,7.11,23.08,,,,,
3035,11/18/25 03:40:00 AM,7.05,23.08,,,,,
3036,11/18/25 03:50:00 AM,6.90,23.08,,,,,
3037,11/18/25 04:00:00 AM,6.89,23.08,,,,,
3038,11/18/25 04:10:00 AM,6.90,23.06,,,,,
3039,11/18/25 04:20:00 AM,6.87,23.06,,,,,
3040,11/18/25 04:30:00 AM,6.88,23.06,,,,,
3041,11/18/25 04:40:00 AM,6.83,23.06,,,,,
3042,11/18/25 04:50:00 AM,6.88,23.08,,,,,
3043,11/18/25 05:00:00 AM,6.88,23.08,,,,,
3044,11/18/25 05:10:00 AM,6.72,23.08,,,,,
3045,11/18/25 05:20:00 AM,6.86,23.08,,,,,
3046,11/18/25 05:30:00 AM,7.04,23.08,,,,,
3047,11/18/25 05:40:00 AM,6.68,23.08,,,,,
3048,11/18/25 05:50:00 AM,6.87,23.08,,,,,
3049,11/18/25 06:00:00 AM,7.06,23.08,,,,,
3050,11/18/25 06:10:00 AM,7.05,23.08,,,,,
3051,11/18/25 06:20:00 AM,6.98,23.10,,,,,
3052,11/18/25 06:30:00 AM,7.03,23.10,,,,,
3053,11/18/25 06:40:00 AM,6.68,23.12,,,,,
3054,11/18/25 06:50:00 AM,6.97,23.14,,,,,
3055,11/18/25 07:00:00 AM,6.96,23.16,,,,,
3056,11/18/25 07:10:00 AM,6.88,23.20,,,,,
3057,11/18/25 07:20:00 AM,6.91,23.24,,,,,
3058,11/18/25 07:30:00 AM,6.99,23.26,,,,,
3059,11/18/25 07:40:00 AM,7.02,23.30,,,,,
3060,11/18/25 07:50:00 AM,7.08,23.32,,,,,
3061,11/18/25 08:00:00 AM,7.08,23.38,,,,,
3062,11/18/25 08:10:00 AM,7.05,23.42,,,,,
3063,11/18/25 08:20:00 AM,7.12,23.46,,,,,
3064,11/18/25 08:30:00 AM,7.32,23.46,,,,,
3065,11/18/25 08:40:00 AM,7.37,23.48,,,,,
3066,11/18/25 08:50:00 AM,7.42,23.48,,,,,
3067,11/18/25 09:00:00 AM,7.53,23.50,,,,,
3068,11/18/25 09:10:00 AM,7.49,23.52,,,,,
3069,11/18/25 09:20:00 AM,7.53,23.50,,,,,
3070,11/18/25 09:30:00 AM,7.49,23.50,,,,,
3071,11/18/25 09:40:00 AM,7.49,23.50,,,,,
3072,11/18/25 09:50:00 AM,7.52,23.50,,,,,
