"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
1456,05/09/25 03:30:00 PM,3.95,28.56,,,,
1457,05/09/25 03:40:00 PM,3.81,28.58,,,,
1458,05/09/25 03:50:00 PM,3.63,28.56,,,,
1459,05/09/25 04:00:00 PM,3.94,28.60,,,,
1460,05/09/25 04:10:00 PM,4.02,28.60,,,,
1461,05/09/25 04:20:00 PM,4.29,28.64,,,,
1462,05/09/25 04:30:00 PM,3.92,28.64,,,,
1463,05/09/25 04:40:00 PM,3.89,28.62,,,,
1464,05/09/25 04:50:00 PM,3.77,28.62,,,,
1465,05/09/25 05:00:00 PM,3.50,28.56,,,,
1466,05/09/25 05:10:00 PM,3.57,28.54,,,,
1467,05/09/25 05:20:00 PM,3.44,28.52,,,,
1468,05/09/25 05:30:00 PM,3.50,28.48,,,,
1469,05/09/25 05:40:00 PM,3.46,28.44,,,,
1470,05/09/25 05:50:00 PM,3.43,28.42,,,,
1471,05/09/25 06:00:00 PM,3.10,28.38,,,,
1472,05/09/25 06:10:00 PM,2.96,28.36,,,,
1473,05/09/25 06:20:00 PM,2.91,28.32,,,,
1474,05/09/25 06:30:00 PM,2.72,28.28,,,,
1475,05/09/25 06:40:00 PM,2.63,28.26,,,,
1476,05/09/25 06:50:00 PM,2.64,28.20,,,,
1477,05/09/25 07:00:00 PM,2.31,28.14,,,,
1478,05/09/25 07:10:00 PM,2.34,28.08,,,,
1479,05/09/25 07:20:00 PM,2.18,28.04,,,,
1480,05/09/25 07:30:00 PM,2.05,27.98,,,,
1481,05/09/25 07:40:00 PM,1.89,27.94,,,,
1482,05/09/25 07:50:00 PM,1.89,27.88,,,,
1483,05/09/25 08:00:00 PM,1.75,27.82,,,,
1484,05/09/25 08:10:00 PM,1.67,27.78,,,,
1485,05/09/25 08:20:00 PM,1.78,27.72,,,,
1486,05/09/25 08:30:00 PM,1.54,27.66,,,,
1487,05/09/25 08:40:00 PM,1.62,27.60,,,,
1488,05/09/25 08:50:00 PM,1.50,27.56,,,,
1489,05/09/25 09:00:00 PM,1.63,27.50,,,,
1490,05/09/25 09:10:00 PM,1.65,27.46,,,,
1491,05/09/25 09:20:00 PM,1.54,27.40,,,,
1492,05/09/25 09:30:00 PM,1.48,27.36,,,,
1493,05/09/25 09:40:00 PM,1.42,27.30,,,,
1494,05/09/25 09:50:00 PM,1.42,27.26,,,,
1495,05/09/25 10:00:00 PM,1.43,27.20,,,,
1496,05/09/25 10:10:00 PM,1.28,27.14,,,,
1497,05/09/25 10:20:00 PM,1.25,27.10,,,,
1498,05/09/25 10:30:00 PM,1.34,27.06,,,,
1499,05/09/25 10:40:00 PM,1.31,27.00,,,,
1500,05/09/25 10:50:00 PM,1.23,26.96,,,,
1501,05/09/25 11:00:00 PM,1.21,26.90,,,,
1502,05/09/25 11:10:00 PM,1.24,26.84,,,,
1503,05/09/25 11:20:00 PM,1.15,26.80,,,,
1504,05/09/25 11:30:00 PM,1.17,26.74,,,,
1505,05/09/25 11:40:00 PM,1.13,26.70,,,,
1506,05/09/25 11:50:00 PM,0.97,26.64,,,,
1507,05/10/25 12:00:00 AM,0.85,26.60,,,,
1508,05/10/25 12:10:00 AM,0.85,26.56,,,,
1509,05/10/25 12:20:00 AM,0.85,26.52,,,,
1510,05/10/25 12:30:00 AM,0.77,26.46,,,,
1511,05/10/25 12:40:00 AM,0.83,26.40,,,,
1512,05/10/25 12:50:00 AM,0.72,26.36,,,,
1513,05/10/25 01:00:00 AM,0.70,26.34,,,,
1514,05/10/25 01:10:00 AM,0.69,26.28,,,,
1515,05/10/25 01:20:00 AM,0.68,26.24,,,,
1516,05/10/25 01:30:00 AM,0.64,26.20,,,,
1517,05/10/25 01:40:00 AM,0.65,26.16,,,,
1518,05/10/25 01:50:00 AM,0.73,26.12,,,,
1519,05/10/25 02:00:00 AM,0.67,26.06,,,,
1520,05/10/25 02:10:00 AM,0.62,26.04,,,,
1521,05/10/25 02:20:00 AM,0.52,26.00,,,,
1522,05/10/25 02:30:00 AM,0.53,25.96,,,,
1523,05/10/25 02:40:00 AM,0.49,25.90,,,,
1524,05/10/25 02:50:00 AM,0.62,25.86,,,,
1525,05/10/25 03:00:00 AM,0.51,25.84,,,,
1526,05/10/25 03:10:00 AM,0.54,25.80,,,,
1527,05/10/25 03:20:00 AM,0.49,25.74,,,,
1528,05/10/25 03:30:00 AM,0.51,25.72,,,,
1529,05/10/25 03:40:00 AM,0.52,25.68,,,,
1530,05/10/25 03:50:00 AM,0.49,25.64,,,,
1531,05/10/25 04:00:00 AM,0.44,25.62,,,,
1532,05/10/25 04:10:00 AM,0.46,25.58,,,,
1533,05/10/25 04:20:00 AM,0.44,25.54,,,,
1534,05/10/25 04:30:00 AM,0.41,25.50,,,,
1535,05/10/25 04:40:00 AM,0.43,25.46,,,,
1536,05/10/25 04:50:00 AM,0.44,25.42,,,,
1537,05/10/25 05:00:00 AM,0.40,25.38,,,,
1538,05/10/25 05:10:00 AM,0.43,25.36,,,,
1539,05/10/25 05:20:00 AM,0.40,25.32,,,,
1540,05/10/25 05:30:00 AM,0.40,25.28,,,,
1541,05/10/25 05:40:00 AM,0.45,25.24,,,,
1542,05/10/25 05:50:00 AM,0.45,25.20,,,,
1543,05/10/25 06:00:00 AM,0.44,25.16,,,,
1544,05/10/25 06:10:00 AM,0.47,25.12,,,,
1545,05/10/25 06:20:00 AM,0.48,25.08,,,,
1546,05/10/25 06:30:00 AM,0.47,25.04,,,,
1547,05/10/25 06:40:00 AM,0.37,25.02,,,,
1548,05/10/25 06:50:00 AM,0.44,24.98,,,,
1549,05/10/25 07:00:00 AM,0.50,24.96,,,,
1550,05/10/25 07:10:00 AM,0.50,24.94,,,,
1551,05/10/25 07:20:00 AM,0.45,24.90,,,,
1552,05/10/25 07:30:00 AM,0.52,24.90,,,,
1553,05/10/25 07:40:00 AM,0.52,24.88,,,,
1554,05/10/25 07:50:00 AM,0.58,24.86,,,,
1555,05/10/25 08:00:00 AM,0.72,24.84,,,,
1556,05/10/25 08:10:00 AM,0.74,24.80,,,,
1557,05/10/25 08:20:00 AM,0.80,24.82,,,,
1558,05/10/25 08:30:00 AM,0.87,24.86,,,,
1559,05/10/25 08:40:00 AM,0.85,24.84,,,,
1560,05/10/25 08:50:00 AM,0.95,24.84,,,,
1561,05/10/25 09:00:00 AM,0.97,24.84,,,,
1562,05/10/25 09:10:00 AM,1.08,24.84,,,,
1563,05/10/25 09:20:00 AM,1.28,24.88,,,,
1564,05/10/25 09:30:00 AM,1.45,24.90,,,,
1565,05/10/25 09:40:00 AM,1.39,24.92,,,,
1566,05/10/25 09:50:00 AM,1.51,24.96,,,,
1567,05/10/25 10:00:00 AM,1.68,25.02,,,,
1568,05/10/25 10:10:00 AM,1.73,25.10,,,,
1569,05/10/25 10:20:00 AM,1.63,25.18,,,,
1570,05/10/25 10:30:00 AM,1.60,25.26,,,,
1571,05/10/25 10:40:00 AM,1.93,25.38,,,,
1572,05/10/25 10:50:00 AM,2.02,25.50,,,,
1573,05/10/25 11:00:00 AM,2.18,25.64,,,,
1574,05/10/25 11:10:00 AM,2.19,25.74,,,,
1575,05/10/25 11:20:00 AM,2.40,25.84,,,,
1576,05/10/25 11:30:00 AM,2.62,25.98,,,,
1577,05/10/25 11:40:00 AM,2.82,26.16,,,,
1578,05/10/25 11:50:00 AM,2.91,26.30,,,,
1579,05/10/25 12:00:00 PM,2.97,26.46,,,,
1580,05/10/25 12:10:00 PM,2.94,26.58,,,,
1581,05/10/25 12:20:00 PM,2.94,26.70,,,,
1582,05/10/25 12:30:00 PM,3.07,26.80,,,,
1583,05/10/25 12:40:00 PM,3.10,26.88,,,,
1584,05/10/25 12:50:00 PM,2.93,26.96,,,,
1585,05/10/25 01:00:00 PM,3.06,27.08,,,,
1586,05/10/25 01:10:00 PM,3.25,27.18,,,,
1587,05/10/25 01:20:00 PM,3.20,27.26,,,,
1588,05/10/25 01:30:00 PM,3.18,27.36,,,,
1589,05/10/25 01:40:00 PM,3.17,27.44,,,,
1590,05/10/25 01:50:00 PM,3.31,27.52,,,,
1591,05/10/25 02:00:00 PM,3.37,27.56,,,,
1592,05/10/25 02:10:00 PM,3.25,27.62,,,,
1593,05/10/25 02:20:00 PM,3.50,27.68,,,,
1594,05/10/25 02:30:00 PM,3.36,27.72,,,,
1595,05/10/25 02:40:00 PM,3.35,27.76,,,,
1596,05/10/25 02:50:00 PM,3.44,27.80,,,,
1597,05/10/25 03:00:00 PM,3.36,27.84,,,,
1598,05/10/25 03:10:00 PM,3.48,27.90,,,,
1599,05/10/25 03:20:00 PM,3.54,27.92,,,,
1600,05/10/25 03:30:00 PM,3.57,27.94,,,,
1601,05/10/25 03:40:00 PM,3.65,27.94,,,,
1602,05/10/25 03:50:00 PM,3.63,27.92,,,,
1603,05/10/25 04:00:00 PM,3.45,27.90,,,,
1604,05/10/25 04:10:00 PM,3.30,27.90,,,,
1605,05/10/25 04:20:00 PM,3.13,27.92,,,,
1606,05/10/25 04:30:00 PM,3.11,27.92,,,,
1607,05/10/25 04:40:00 PM,3.02,27.92,,,,
1608,05/10/25 04:50:00 PM,3.09,27.90,,,,
1609,05/10/25 05:00:00 PM,2.97,27.90,,,,
1610,05/10/25 05:10:00 PM,3.19,27.86,,,,
1611,05/10/25 05:20:00 PM,3.10,27.82,,,,
1612,05/10/25 05:30:00 PM,3.07,27.78,,,,
1613,05/10/25 05:40:00 PM,2.88,27.74,,,,
1614,05/10/25 05:50:00 PM,2.77,27.68,,,,
1615,05/10/25 06:00:00 PM,2.52,27.64,,,,
1616,05/10/25 06:10:00 PM,2.48,27.60,,,,
1617,05/10/25 06:20:00 PM,2.40,27.56,,,,
1618,05/10/25 06:30:00 PM,2.31,27.50,,,,
1619,05/10/25 06:40:00 PM,2.19,27.46,,,,
1620,05/10/25 06:50:00 PM,2.07,27.42,,,,
1621,05/10/25 07:00:00 PM,1.90,27.38,,,,
1622,05/10/25 07:10:00 PM,1.71,27.34,,,,
1623,05/10/25 07:20:00 PM,1.84,27.32,,,,
1624,05/10/25 07:30:00 PM,1.81,27.26,,,,
1625,05/10/25 07:40:00 PM,1.77,27.22,,,,
1626,05/10/25 07:50:00 PM,1.72,27.16,,,,
1627,05/10/25 08:00:00 PM,1.65,27.12,,,,
1628,05/10/25 08:10:00 PM,1.47,27.08,,,,
1629,05/10/25 08:20:00 PM,1.26,27.04,,,,
1630,05/10/25 08:30:00 PM,1.45,27.00,,,,
1631,05/10/25 08:40:00 PM,1.64,26.94,,,,
1632,05/10/25 08:50:00 PM,1.41,26.90,,,,
1633,05/10/25 09:00:00 PM,1.33,26.86,,,,
1634,05/10/25 09:10:00 PM,1.18,26.80,,,,
1635,05/10/25 09:20:00 PM,1.21,26.76,,,,
1636,05/10/25 09:30:00 PM,1.35,26.72,,,,
1637,05/10/25 09:40:00 PM,1.26,26.68,,,,
1638,05/10/25 09:50:00 PM,1.37,26.64,,,,
1639,05/10/25 10:00:00 PM,1.23,26.60,,,,
1640,05/10/25 10:10:00 PM,1.23,26.56,,,,
1641,05/10/25 10:20:00 PM,1.06,26.52,,,,
1642,05/10/25 10:30:00 PM,0.94,26.50,,,,
1643,05/10/25 10:40:00 PM,1.07,26.44,,,,
1644,05/10/25 10:50:00 PM,1.26,26.40,,,,
1645,05/10/25 11:00:00 PM,1.31,26.36,,,,
1646,05/10/25 11:10:00 PM,1.23,26.32,,,,
1647,05/10/25 11:20:00 PM,1.17,26.28,,,,
1648,05/10/25 11:30:00 PM,1.24,26.24,,,,
1649,05/10/25 11:40:00 PM,1.20,26.20,,,,
1650,05/10/25 11:50:00 PM,1.15,26.16,,,,
1651,05/11/25 12:00:00 AM,1.11,26.14,,,,
1652,05/11/25 12:10:00 AM,1.06,26.10,,,,
1653,05/11/25 12:20:00 AM,1.04,26.06,,,,
1654,05/11/25 12:30:00 AM,0.96,26.04,,,,
1655,05/11/25 12:40:00 AM,0.82,26.00,,,,
1656,05/11/25 12:50:00 AM,0.66,25.94,,,,
1657,05/11/25 01:00:00 AM,0.84,25.92,,,,
1658,05/11/25 01:10:00 AM,0.74,25.88,,,,
1659,05/11/25 01:20:00 AM,0.91,25.84,,,,
1660,05/11/25 01:30:00 AM,0.90,25.80,,,,
1661,05/11/25 01:40:00 AM,0.91,25.76,,,,
1662,05/11/25 01:50:00 AM,0.84,25.74,,,,
1663,05/11/25 02:00:00 AM,0.73,25.70,,,,
1664,05/11/25 02:10:00 AM,0.61,25.68,,,,
1665,05/11/25 02:20:00 AM,0.66,25.64,,,,
1666,05/11/25 02:30:00 AM,0.66,25.60,,,,
1667,05/11/25 02:40:00 AM,0.69,25.58,,,,
1668,05/11/25 02:50:00 AM,0.49,25.54,,,,
1669,05/11/25 03:00:00 AM,0.76,25.50,,,,
1670,05/11/25 03:10:00 AM,0.49,25.48,,,,
1671,05/11/25 03:20:00 AM,0.60,25.44,,,,
1672,05/11/25 03:30:00 AM,0.46,25.42,,,,
1673,05/11/25 03:40:00 AM,0.41,25.38,,,,
1674,05/11/25 03:50:00 AM,0.36,25.36,,,,
1675,05/11/25 04:00:00 AM,0.51,25.34,,,,
1676,05/11/25 04:10:00 AM,0.41,25.30,,,,
1677,05/11/25 04:20:00 AM,0.51,25.28,,,,
1678,05/11/25 04:30:00 AM,0.37,25.24,,,,
1679,05/11/25 04:40:00 AM,0.61,25.20,,,,
1680,05/11/25 04:50:00 AM,0.67,25.14,,,,
1681,05/11/25 05:00:00 AM,0.42,25.10,,,,
1682,05/11/25 05:10:00 AM,0.44,25.06,,,,
1683,05/11/25 05:20:00 AM,0.55,25.02,,,,
1684,05/11/25 05:30:00 AM,0.54,25.00,,,,
1685,05/11/25 05:40:00 AM,0.55,24.96,,,,
1686,05/11/25 05:50:00 AM,0.59,24.92,,,,
1687,05/11/25 06:00:00 AM,0.63,24.88,,,,
1688,05/11/25 06:10:00 AM,0.52,24.84,,,,
1689,05/11/25 06:20:00 AM,0.62,24.80,,,,
1690,05/11/25 06:30:00 AM,0.63,24.76,,,,
1691,05/11/25 06:40:00 AM,0.41,24.74,,,,
1692,05/11/25 06:50:00 AM,0.55,24.70,,,,
1693,05/11/25 07:00:00 AM,0.67,24.68,,,,
1694,05/11/25 07:10:00 AM,0.68,24.66,,,,
1695,05/11/25 07:20:00 AM,0.62,24.62,,,,
1696,05/11/25 07:30:00 AM,0.65,24.62,,,,
1697,05/11/25 07:40:00 AM,0.73,24.60,,,,
1698,05/11/25 07:50:00 AM,0.73,24.60,,,,
1699,05/11/25 08:00:00 AM,0.70,24.58,,,,
1700,05/11/25 08:10:00 AM,0.79,24.58,,,,
1701,05/11/25 08:20:00 AM,0.76,24.58,,,,
1702,05/11/25 08:30:00 AM,0.86,24.60,,,,
1703,05/11/25 08:40:00 AM,1.06,24.62,,,,
1704,05/11/25 08:50:00 AM,1.00,24.62,,,,
1705,05/11/25 09:00:00 AM,0.92,24.64,,,,
1706,05/11/25 09:10:00 AM,1.16,24.64,,,,
1707,05/11/25 09:20:00 AM,1.34,24.64,,,,
1708,05/11/25 09:30:00 AM,1.38,24.68,,,,
1709,05/11/25 09:40:00 AM,1.73,24.74,,,,
1710,05/11/25 09:50:00 AM,1.64,24.82,,,,
1711,05/11/25 10:00:00 AM,1.79,24.90,,,,
1712,05/11/25 10:10:00 AM,1.91,25.00,,,,
1713,05/11/25 10:20:00 AM,2.10,25.10,,,,
1714,05/11/25 10:30:00 AM,2.19,25.18,,,,
1715,05/11/25 10:40:00 AM,2.35,25.28,,,,
1716,05/11/25 10:50:00 AM,2.36,25.40,,,,
1717,05/11/25 11:00:00 AM,2.41,25.50,,,,
1718,05/11/25 11:10:00 AM,2.49,25.60,,,,
1719,05/11/25 11:20:00 AM,2.60,25.74,,,,
1720,05/11/25 11:30:00 AM,2.74,25.86,,,,
1721,05/11/25 11:40:00 AM,2.83,25.96,,,,
1722,05/11/25 11:50:00 AM,2.91,26.10,,,,
1723,05/11/25 12:00:00 PM,2.95,26.24,,,,
1724,05/11/25 12:10:00 PM,3.17,26.36,,,,
1725,05/11/25 12:20:00 PM,2.97,26.46,,,,
1726,05/11/25 12:30:00 PM,3.17,26.52,,,,
1727,05/11/25 12:40:00 PM,3.10,26.58,,,,
1728,05/11/25 12:50:00 PM,3.20,26.68,,,,
1729,05/11/25 01:00:00 PM,3.20,26.82,,,,
1730,05/11/25 01:10:00 PM,3.34,26.92,,,,
1731,05/11/25 01:20:00 PM,3.28,27.00,,,,
1732,05/11/25 01:30:00 PM,3.38,27.10,,,,
1733,05/11/25 01:40:00 PM,3.42,27.18,,,,
1734,05/11/25 01:50:00 PM,3.47,27.26,,,,
1735,05/11/25 02:00:00 PM,3.58,27.34,,,,
1736,05/11/25 02:10:00 PM,3.55,27.42,,,,
1737,05/11/25 02:20:00 PM,3.65,27.48,,,,
1738,05/11/25 02:30:00 PM,3.65,27.54,,,,
1739,05/11/25 02:40:00 PM,3.61,27.60,,,,
1740,05/11/25 02:50:00 PM,3.76,27.68,,,,
1741,05/11/25 03:00:00 PM,3.83,27.76,,,,
1742,05/11/25 03:10:00 PM,3.87,27.84,,,,
1743,05/11/25 03:20:00 PM,3.70,27.88,,,,
1744,05/11/25 03:30:00 PM,3.74,27.88,,,,
1745,05/11/25 03:40:00 PM,3.52,27.88,,,,
1746,05/11/25 03:50:00 PM,3.63,27.88,,,,
1747,05/11/25 04:00:00 PM,3.59,27.86,,,,
1748,05/11/25 04:10:00 PM,3.46,27.84,,,,
1749,05/11/25 04:20:00 PM,3.37,27.82,,,,
1750,05/11/25 04:30:00 PM,3.29,27.80,,,,
1751,05/11/25 04:40:00 PM,3.32,27.78,,,,
1752,05/11/25 04:50:00 PM,3.39,27.76,,,,
1753,05/11/25 05:00:00 PM,3.43,27.74,,,,
1754,05/11/25 05:10:00 PM,3.15,27.74,,,,
1755,05/11/25 05:20:00 PM,3.19,27.70,,,,
1756,05/11/25 05:30:00 PM,2.94,27.68,,,,
1757,05/11/25 05:40:00 PM,3.17,27.64,,,,
1758,05/11/25 05:50:00 PM,3.34,27.60,,,,
1759,05/11/25 06:00:00 PM,3.34,27.56,,,,
1760,05/11/25 06:10:00 PM,3.17,27.54,,,,
1761,05/11/25 06:20:00 PM,3.02,27.48,,,,
1762,05/11/25 06:30:00 PM,2.86,27.44,,,,
1763,05/11/25 06:40:00 PM,2.78,27.38,,,,
1764,05/11/25 06:50:00 PM,2.51,27.36,,,,
1765,05/11/25 07:00:00 PM,2.42,27.32,,,,
1766,05/11/25 07:10:00 PM,2.39,27.28,,,,
1767,05/11/25 07:20:00 PM,2.24,27.24,,,,
1768,05/11/25 07:30:00 PM,2.13,27.20,,,,
1769,05/11/25 07:40:00 PM,2.22,27.14,,,,
1770,05/11/25 07:50:00 PM,2.13,27.10,,,,
1771,05/11/25 08:00:00 PM,2.14,27.06,,,,
1772,05/11/25 08:10:00 PM,2.14,27.00,,,,
1773,05/11/25 08:20:00 PM,1.94,26.94,,,,
1774,05/11/25 08:30:00 PM,1.97,26.90,,,,
1775,05/11/25 08:40:00 PM,1.83,26.84,,,,
1776,05/11/25 08:50:00 PM,2.03,26.78,,,,
1777,05/11/25 09:00:00 PM,2.02,26.72,,,,
1778,05/11/25 09:10:00 PM,1.76,26.68,,,,
1779,05/11/25 09:20:00 PM,1.49,26.62,,,,
1780,05/11/25 09:30:00 PM,1.47,26.58,,,,
1781,05/11/25 09:40:00 PM,1.53,26.52,,,,
1782,05/11/25 09:50:00 PM,1.71,26.48,,,,
1783,05/11/25 10:00:00 PM,1.49,26.46,,,,
1784,05/11/25 10:10:00 PM,1.51,26.42,,,,
1785,05/11/25 10:20:00 PM,1.58,26.38,,,,
1786,05/11/25 10:30:00 PM,1.38,26.36,,,,
1787,05/11/25 10:40:00 PM,1.45,26.30,,,,
1788,05/11/25 10:50:00 PM,1.35,26.26,,,,
1789,05/11/25 11:00:00 PM,1.52,26.24,,,,
1790,05/11/25 11:10:00 PM,1.31,26.20,,,,
1791,05/11/25 11:20:00 PM,1.17,26.16,,,,
1792,05/11/25 11:30:00 PM,1.38,26.10,,,,
1793,05/11/25 11:40:00 PM,1.42,26.06,,,,
1794,05/11/25 11:50:00 PM,1.29,26.02,,,,
1795,05/12/25 12:00:00 AM,1.14,26.00,,,,
1796,05/12/25 12:10:00 AM,1.14,25.96,,,,
1797,05/12/25 12:20:00 AM,1.06,25.94,,,,
1798,05/12/25 12:30:00 AM,0.99,25.90,,,,
1799,05/12/25 12:40:00 AM,1.13,25.86,,,,
1800,05/12/25 12:50:00 AM,0.94,25.82,,,,
1801,05/12/25 01:00:00 AM,1.01,25.80,,,,
1802,05/12/25 01:10:00 AM,0.81,25.76,,,,
1803,05/12/25 01:20:00 AM,0.84,25.72,,,,
1804,05/12/25 01:30:00 AM,0.67,25.68,,,,
1805,05/12/25 01:40:00 AM,0.61,25.64,,,,
1806,05/12/25 01:50:00 AM,0.64,25.60,,,,
1807,05/12/25 02:00:00 AM,0.73,25.58,,,,
1808,05/12/25 02:10:00 AM,0.69,25.54,,,,
1809,05/12/25 02:20:00 AM,0.53,25.50,,,,
1810,05/12/25 02:30:00 AM,0.58,25.48,,,,
1811,05/12/25 02:40:00 AM,0.47,25.44,,,,
1812,05/12/25 02:50:00 AM,0.55,25.42,,,,
1813,05/12/25 03:00:00 AM,0.47,25.38,,,,
1814,05/12/25 03:10:00 AM,0.61,25.34,,,,
1815,05/12/25 03:20:00 AM,0.54,25.32,,,,
1816,05/12/25 03:30:00 AM,0.79,25.28,,,,
1817,05/12/25 03:40:00 AM,0.60,25.24,,,,
1818,05/12/25 03:50:00 AM,0.75,25.20,,,,
1819,05/12/25 04:00:00 AM,0.49,25.16,,,,
1820,05/12/25 04:10:00 AM,0.60,25.12,,,,
1821,05/12/25 04:20:00 AM,0.63,25.10,,,,
1822,05/12/25 04:30:00 AM,0.59,25.08,,,,
1823,05/12/25 04:40:00 AM,0.58,25.04,,,,
1824,05/12/25 04:50:00 AM,0.44,25.02,,,,
1825,05/12/25 05:00:00 AM,0.43,25.00,,,,
1826,05/12/25 05:10:00 AM,0.41,24.98,,,,
1827,05/12/25 05:20:00 AM,0.36,24.94,,,,
1828,05/12/25 05:30:00 AM,0.37,24.92,,,,
1829,05/12/25 05:40:00 AM,0.36,24.90,,,,
1830,05/12/25 05:50:00 AM,0.34,24.88,,,,
1831,05/12/25 06:00:00 AM,0.39,24.86,,,,
1832,05/12/25 06:10:00 AM,0.36,24.84,,,,
1833,05/12/25 06:20:00 AM,0.51,24.80,,,,
1834,05/12/25 06:30:00 AM,0.29,24.78,,,,
1835,05/12/25 06:40:00 AM,0.36,24.76,,,,
1836,05/12/25 06:50:00 AM,0.35,24.74,,,,
1837,05/12/25 07:00:00 AM,0.42,24.72,,,,
1838,05/12/25 07:10:00 AM,0.34,24.70,,,,
1839,05/12/25 07:20:00 AM,0.34,24.70,,,,
1840,05/12/25 07:30:00 AM,0.29,24.70,,,,
1841,05/12/25 07:40:00 AM,0.36,24.68,,,,
1842,05/12/25 07:50:00 AM,0.58,24.68,,,,
1843,05/12/25 08:00:00 AM,0.67,24.70,,,,
1844,05/12/25 08:10:00 AM,0.53,24.68,,,,
1845,05/12/25 08:20:00 AM,0.75,24.70,,,,
1846,05/12/25 08:30:00 AM,0.80,24.70,,,,
1847,05/12/25 08:40:00 AM,0.80,24.72,,,,
1848,05/12/25 08:50:00 AM,0.90,24.72,,,,
1849,05/12/25 09:00:00 AM,0.96,24.74,,,,
1850,05/12/25 09:10:00 AM,1.05,24.76,,,,
1851,05/12/25 09:20:00 AM,1.31,24.80,,,,
1852,05/12/25 09:30:00 AM,1.34,24.86,,,,
1853,05/12/25 09:40:00 AM,1.54,24.94,,,,
1854,05/12/25 09:50:00 AM,1.58,25.00,,,,
1855,05/12/25 10:00:00 AM,1.54,25.08,,,,
1856,05/12/25 10:10:00 AM,1.92,25.16,,,,
1857,05/12/25 10:20:00 AM,2.00,25.24,,,,
1858,05/12/25 10:30:00 AM,2.18,25.32,,,,
1859,05/12/25 10:40:00 AM,2.19,25.40,,,,
1860,05/12/25 10:50:00 AM,2.52,25.46,,,,
1861,05/12/25 11:00:00 AM,2.36,25.52,,,,
1862,05/12/25 11:10:00 AM,2.59,25.62,,,,
1863,05/12/25 11:20:00 AM,2.60,25.72,,,,
1864,05/12/25 11:30:00 AM,2.70,25.82,,,,
1865,05/12/25 11:40:00 AM,2.67,25.92,,,,
1866,05/12/25 11:50:00 AM,2.74,26.04,,,,
1867,05/12/25 12:00:00 PM,2.67,26.16,,,,
1868,05/12/25 12:10:00 PM,2.55,26.26,,,,
1869,05/12/25 12:20:00 PM,2.62,26.36,,,,
1870,05/12/25 12:30:00 PM,2.68,26.52,,,,
1871,05/12/25 12:40:00 PM,2.75,26.70,,,,
1872,05/12/25 12:50:00 PM,2.91,26.86,,,,
1873,05/12/25 01:00:00 PM,2.79,27.02,,,,
1874,05/12/25 01:10:00 PM,2.86,27.12,,,,
1875,05/12/25 01:20:00 PM,2.96,27.24,,,,
1876,05/12/25 01:30:00 PM,3.11,27.34,,,,
1877,05/12/25 01:40:00 PM,3.09,27.44,,,,
1878,05/12/25 01:50:00 PM,3.31,27.58,,,,
1879,05/12/25 02:00:00 PM,3.32,27.70,,,,
1880,05/12/25 02:10:00 PM,3.41,27.82,,,,
1881,05/12/25 02:20:00 PM,3.41,27.90,,,,
1882,05/12/25 02:30:00 PM,3.48,28.02,,,,
1883,05/12/25 02:40:00 PM,3.76,28.18,,,,
1884,05/12/25 02:50:00 PM,3.64,28.22,,,,
1885,05/12/25 03:00:00 PM,3.67,28.26,,,,
1886,05/12/25 03:10:00 PM,3.64,28.30,,,,
1887,05/12/25 03:20:00 PM,3.75,28.32,,,,
1888,05/12/25 03:30:00 PM,3.63,28.38,,,,
1889,05/12/25 03:40:00 PM,3.75,28.42,,,,
1890,05/12/25 03:50:00 PM,3.56,28.44,,,,
1891,05/12/25 04:00:00 PM,3.77,28.50,,,,
1892,05/12/25 04:10:00 PM,3.71,28.52,,,,
1893,05/12/25 04:20:00 PM,3.86,28.54,,,,
1894,05/12/25 04:30:00 PM,3.55,28.52,,,,
1895,05/12/25 04:40:00 PM,3.27,28.50,,,,
1896,05/12/25 04:50:00 PM,3.45,28.48,,,,
1897,05/12/25 05:00:00 PM,3.49,28.48,,,,
1898,05/12/25 05:10:00 PM,3.21,28.42,,,,
1899,05/12/25 05:20:00 PM,3.26,28.40,,,,
1900,05/12/25 05:30:00 PM,3.31,28.34,,,,
1901,05/12/25 05:40:00 PM,3.09,28.30,,,,
1902,05/12/25 05:50:00 PM,3.14,28.24,,,,
1903,05/12/25 06:00:00 PM,2.92,28.18,,,,
1904,05/12/25 06:10:00 PM,2.75,28.14,,,,
1905,05/12/25 06:20:00 PM,2.46,28.08,,,,
1906,05/12/25 06:30:00 PM,2.54,28.02,,,,
1907,05/12/25 06:40:00 PM,2.47,27.96,,,,
1908,05/12/25 06:50:00 PM,2.36,27.90,,,,
1909,05/12/25 07:00:00 PM,2.16,27.84,,,,
1910,05/12/25 07:10:00 PM,2.00,27.78,,,,
1911,05/12/25 07:20:00 PM,1.88,27.74,,,,
1912,05/12/25 07:30:00 PM,1.74,27.68,,,,
1913,05/12/25 07:40:00 PM,1.69,27.64,,,,
1914,05/12/25 07:50:00 PM,1.88,27.58,,,,
1915,05/12/25 08:00:00 PM,1.56,27.54,,,,
