"Plot Title: 21515403"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Coupler Detached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
1904,05/11/23 06:10:00,6.16,22.94,,,,,
1905,05/11/23 06:20:00,6.13,22.96,,,,,
1906,05/11/23 06:30:00,6.14,22.96,,,,,
1907,05/11/23 06:40:00,6.08,22.96,,,,,
1908,05/11/23 06:50:00,6.01,22.96,,,,,
1909,05/11/23 07:00:00,6.02,22.96,,,,,
1910,05/11/23 07:10:00,6.04,22.96,,,,,
1911,05/11/23 07:20:00,6.13,22.96,,,,,
1912,05/11/23 07:30:00,6.08,22.96,,,,,
1913,05/11/23 07:40:00,6.08,22.96,,,,,
1914,05/11/23 07:50:00,6.08,22.98,,,,,
1915,05/11/23 08:00:00,6.08,22.98,,,,,
1916,05/11/23 08:10:00,6.08,23.00,,,,,
1917,05/11/23 08:20:00,6.16,23.02,,,,,
1918,05/11/23 08:30:00,6.34,23.08,,,,,
1919,05/11/23 08:40:00,6.47,23.10,,,,,
1920,05/11/23 08:50:00,6.56,23.12,,,,,
1921,05/11/23 09:00:00,6.57,23.14,,,,,
1922,05/11/23 09:10:00,6.63,23.16,,,,,
1923,05/11/23 09:20:00,6.68,23.20,,,,,
1924,05/11/23 09:30:00,6.76,23.26,,,,,
1925,05/11/23 09:40:00,7.02,23.28,,,,,
1926,05/11/23 09:50:00,7.03,23.28,,,,,
1927,05/11/23 10:00:00,7.10,23.30,,,,,
1928,05/11/23 10:10:00,7.14,23.50,,,,,
1929,05/11/23 10:20:00,7.34,23.54,,,,,
1930,05/11/23 10:30:00,7.20,23.46,,,,,
1931,05/11/23 10:40:00,7.39,23.46,,,,,
1932,05/11/23 10:50:00,7.46,23.50,,,,,
1933,05/11/23 11:00:00,7.59,23.52,,,,,
1934,05/11/23 11:10:00,7.70,23.52,,,,,
1935,05/11/23 11:20:00,7.74,23.54,,,,,
1936,05/11/23 11:30:00,7.67,23.58,,,,,
1937,05/11/23 11:40:00,7.71,23.54,,,,,
1938,05/11/23 11:50:00,7.74,23.52,,,,,
1939,05/11/23 12:00:00,7.75,23.52,,,,,
1940,05/11/23 12:10:00,7.80,23.52,,,,,
1941,05/11/23 12:20:00,7.82,23.56,,,,,
1942,05/11/23 12:30:00,7.83,23.58,,,,,
1943,05/11/23 12:40:00,7.85,23.60,,,,,
1944,05/11/23 12:50:00,7.83,23.62,,,,,
1945,05/11/23 13:00:00,7.81,23.62,,,,,
1946,05/11/23 13:10:00,7.94,23.60,,,,,
1947,05/11/23 13:20:00,7.85,23.60,,,,,
1948,05/11/23 13:30:00,7.84,23.62,,,,,
1949,05/11/23 13:40:00,7.96,23.66,,,,,
1950,05/11/23 13:50:00,8.08,23.68,,,,,
1951,05/11/23 14:00:00,8.09,23.70,,,,,
1952,05/11/23 14:10:00,8.19,23.70,,,,,
1953,05/11/23 14:20:00,8.28,23.70,,,,,
1954,05/11/23 14:30:00,8.33,23.72,,,,,
1955,05/11/23 14:40:00,8.50,23.74,,,,,
1956,05/11/23 14:50:00,8.44,23.74,,,,,
1957,05/11/23 15:00:00,8.49,23.76,,,,,
1958,05/11/23 15:10:00,8.52,23.76,,,,,
1959,05/11/23 15:20:00,8.53,23.74,,,,,
1960,05/11/23 15:30:00,8.54,23.76,,,,,
1961,05/11/23 15:40:00,8.78,23.84,,,,,
1962,05/11/23 15:50:00,8.72,23.84,,,,,
1963,05/11/23 16:00:00,8.80,23.84,,,,,
1964,05/11/23 16:10:00,8.69,23.82,,,,,
1965,05/11/23 16:20:00,8.75,23.80,,,,,
1966,05/11/23 16:30:00,8.64,23.76,,,,,
1967,05/11/23 16:40:00,8.55,23.76,,,,,
1968,05/11/23 16:50:00,8.54,23.78,,,,,
1969,05/11/23 17:00:00,8.49,23.76,,,,,
1970,05/11/23 17:10:00,8.52,23.78,,,,,
1971,05/11/23 17:20:00,8.42,23.76,,,,,
1972,05/11/23 17:30:00,8.40,23.74,,,,,
1973,05/11/23 17:40:00,8.35,23.72,,,,,
1974,05/11/23 17:50:00,8.27,23.72,,,,,
1975,05/11/23 18:00:00,8.19,23.70,,,,,
1976,05/11/23 18:10:00,8.12,23.68,,,,,
1977,05/11/23 18:20:00,7.93,23.64,,,,,
1978,05/11/23 18:30:00,7.81,23.62,,,,,
1979,05/11/23 18:40:00,7.75,23.62,,,,,
1980,05/11/23 18:50:00,7.64,23.60,,,,,
1981,05/11/23 19:00:00,7.50,23.58,,,,,
1982,05/11/23 19:10:00,7.51,23.56,,,,,
1983,05/11/23 19:20:00,7.50,23.54,,,,,
1984,05/11/23 19:30:00,7.50,23.54,,,,,
1985,05/11/23 19:40:00,7.47,23.52,,,,,
1986,05/11/23 19:50:00,7.40,23.50,,,,,
1987,05/11/23 20:00:00,7.34,23.50,,,,,
1988,05/11/23 20:10:00,7.34,23.48,,,,,
1989,05/11/23 20:20:00,7.31,23.48,,,,,
1990,05/11/23 20:30:00,7.25,23.46,,,,,
1991,05/11/23 20:40:00,7.37,23.44,,,,,
1992,05/11/23 20:50:00,7.29,23.44,,,,,
1993,05/11/23 21:00:00,7.36,23.42,,,,,
1994,05/11/23 21:10:00,7.30,23.40,,,,,
1995,05/11/23 21:20:00,7.31,23.38,,,,,
1996,05/11/23 21:30:00,7.33,23.36,,,,,
1997,05/11/23 21:40:00,7.32,23.36,,,,,
1998,05/11/23 21:50:00,7.31,23.34,,,,,
1999,05/11/23 22:00:00,7.23,23.32,,,,,
2000,05/11/23 22:10:00,7.24,23.30,,,,,
2001,05/11/23 22:20:00,7.21,23.28,,,,,
2002,05/11/23 22:30:00,7.14,23.26,,,,,
2003,05/11/23 22:40:00,7.04,23.24,,,,,
2004,05/11/23 22:50:00,7.02,23.22,,,,,
2005,05/11/23 23:00:00,7.00,23.20,,,,,
2006,05/11/23 23:10:00,6.96,23.18,,,,,
2007,05/11/23 23:20:00,6.96,23.16,,,,,
2008,05/11/23 23:30:00,6.98,23.14,,,,,
2009,05/11/23 23:40:00,6.93,23.12,,,,,
2010,05/11/23 23:50:00,6.96,23.12,,,,,
2011,05/12/23 00:00:00,7.04,23.12,,,,,
2012,05/12/23 00:10:00,7.06,23.10,,,,,
2013,05/12/23 00:20:00,7.03,23.08,,,,,
2014,05/12/23 00:30:00,6.99,23.08,,,,,
2015,05/12/23 00:40:00,6.91,23.08,,,,,
2016,05/12/23 00:50:00,6.79,23.06,,,,,
2017,05/12/23 01:00:00,6.84,23.06,,,,,
2018,05/12/23 01:10:00,6.95,23.04,,,,,
2019,05/12/23 01:20:00,6.93,23.04,,,,,
2020,05/12/23 01:30:00,6.84,23.04,,,,,
2021,05/12/23 01:40:00,6.84,23.04,,,,,
2022,05/12/23 01:50:00,6.77,23.02,,,,,
2023,05/12/23 02:00:00,6.69,23.02,,,,,
2024,05/12/23 02:10:00,6.61,23.02,,,,,
2025,05/12/23 02:20:00,6.52,23.02,,,,,
2026,05/12/23 02:30:00,6.50,23.02,,,,,
2027,05/12/23 02:40:00,6.51,23.02,,,,,
2028,05/12/23 02:50:00,6.46,23.02,,,,,
2029,05/12/23 03:00:00,6.49,23.00,,,,,
2030,05/12/23 03:10:00,6.40,23.00,,,,,
2031,05/12/23 03:20:00,6.38,23.00,,,,,
2032,05/12/23 03:30:00,6.49,23.00,,,,,
2033,05/12/23 03:40:00,6.40,22.98,,,,,
2034,05/12/23 03:50:00,6.40,22.98,,,,,
2035,05/12/23 04:00:00,6.52,22.98,,,,,
2036,05/12/23 04:10:00,6.48,22.96,,,,,
2037,05/12/23 04:20:00,6.45,22.96,,,,,
2038,05/12/23 04:30:00,6.50,22.94,,,,,
2039,05/12/23 04:40:00,6.43,22.94,,,,,
2040,05/12/23 04:50:00,6.37,22.92,,,,,
2041,05/12/23 05:00:00,6.30,22.92,,,,,
2042,05/12/23 05:10:00,6.44,22.92,,,,,
2043,05/12/23 05:20:00,6.35,22.90,,,,,
2044,05/12/23 05:30:00,6.33,22.90,,,,,
2045,05/12/23 05:40:00,6.28,22.90,,,,,
2046,05/12/23 05:50:00,6.32,22.90,,,,,
2047,05/12/23 06:00:00,6.30,22.88,,,,,
2048,05/12/23 06:10:00,6.29,22.88,,,,,
2049,05/12/23 06:20:00,6.27,22.88,,,,,
2050,05/12/23 06:30:00,6.18,22.88,,,,,
2051,05/12/23 06:40:00,6.16,22.88,,,,,
2052,05/12/23 06:50:00,6.09,22.88,,,,,
2053,05/12/23 07:00:00,6.11,22.88,,,,,
2054,05/12/23 07:10:00,6.15,22.88,,,,,
2055,05/12/23 07:20:00,6.10,22.88,,,,,
2056,05/12/23 07:30:00,6.14,22.88,,,,,
2057,05/12/23 07:40:00,6.10,22.88,,,,,
2058,05/12/23 07:50:00,6.11,22.88,,,,,
2059,05/12/23 08:00:00,6.13,22.88,,,,,
2060,05/12/23 08:10:00,6.11,22.88,,,,,
2061,05/12/23 08:20:00,6.07,22.90,,,,,
2062,05/12/23 08:30:00,6.04,22.90,,,,,
2063,05/12/23 08:40:00,6.04,22.92,,,,,
2064,05/12/23 08:50:00,6.04,22.94,,,,,
2065,05/12/23 09:00:00,6.01,22.98,,,,,
2066,05/12/23 09:10:00,6.15,23.00,,,,,
2067,05/12/23 09:20:00,6.10,23.04,,,,,
2068,05/12/23 09:30:00,6.01,23.18,,,,,
2069,05/12/23 09:40:00,6.57,23.26,,,,,
2070,05/12/23 09:50:00,6.72,23.26,,,,,
2071,05/12/23 10:00:00,6.73,23.44,,,,,
2072,05/12/23 10:10:00,6.55,23.62,,,,,
2073,05/12/23 10:20:00,6.96,23.50,,,,,
2074,05/12/23 10:30:00,7.10,23.52,,,,,
2075,05/12/23 10:40:00,7.25,23.48,,,,,
2076,05/12/23 10:50:00,7.42,23.54,,,,,
2077,05/12/23 11:00:00,7.43,23.68,,,,,
2078,05/12/23 11:10:00,7.59,23.64,,,,,
2079,05/12/23 11:20:00,7.71,23.72,,,,,
2080,05/12/23 11:30:00,7.78,23.70,,,,,
2081,05/12/23 11:40:00,7.72,23.68,,,,,
2082,05/12/23 11:50:00,7.84,23.70,,,,,
2083,05/12/23 12:00:00,8.03,23.82,,,,,
2084,05/12/23 12:10:00,8.12,23.82,,,,,
2085,05/12/23 12:20:00,8.12,23.86,,,,,
2086,05/12/23 12:30:00,8.19,23.84,,,,,
2087,05/12/23 12:40:00,8.27,23.88,,,,,
2088,05/12/23 12:50:00,8.34,23.94,,,,,
2089,05/12/23 13:00:00,8.46,23.94,,,,,
2090,05/12/23 13:10:00,8.53,24.02,,,,,
2091,05/12/23 13:20:00,8.61,24.10,,,,,
2092,05/12/23 13:30:00,8.75,24.10,,,,,
2093,05/12/23 13:40:00,8.81,24.22,,,,,
2094,05/12/23 13:50:00,8.87,24.18,,,,,
2095,05/12/23 14:00:00,8.99,24.20,,,,,
2096,05/12/23 14:10:00,9.07,24.22,,,,,
2097,05/12/23 14:20:00,9.06,24.28,,,,,
2098,05/12/23 14:30:00,9.16,24.26,,,,,
2099,05/12/23 14:40:00,9.19,24.28,,,,,
2100,05/12/23 14:50:00,8.98,24.30,,,,,
2101,05/12/23 15:00:00,8.98,24.38,,,,,
2102,05/12/23 15:10:00,8.94,24.38,,,,,
2103,05/12/23 15:20:00,9.18,24.46,,,,,
2104,05/12/23 15:30:00,8.90,24.44,,,,,
2105,05/12/23 15:40:00,8.97,24.40,,,,,
2106,05/12/23 15:50:00,8.93,24.40,,,,,
2107,05/12/23 16:00:00,8.87,24.38,,,,,
2108,05/12/23 16:10:00,8.82,24.38,,,,,
2109,05/12/23 16:20:00,8.62,24.34,,,,,
2110,05/12/23 16:30:00,8.58,24.32,,,,,
2111,05/12/23 16:40:00,8.61,24.30,,,,,
2112,05/12/23 16:50:00,8.56,24.26,,,,,
2113,05/12/23 17:00:00,8.44,24.26,,,,,
2114,05/12/23 17:10:00,8.38,24.22,,,,,
2115,05/12/23 17:20:00,8.36,24.22,,,,,
2116,05/12/23 17:30:00,8.40,24.20,,,,,
2117,05/12/23 17:40:00,8.35,24.20,,,,,
2118,05/12/23 17:50:00,8.25,24.18,,,,,
2119,05/12/23 18:00:00,8.24,24.14,,,,,
2120,05/12/23 18:10:00,8.22,24.14,,,,,
2121,05/12/23 18:20:00,8.19,24.10,,,,,
2122,05/12/23 18:30:00,8.14,24.08,,,,,
2123,05/12/23 18:40:00,8.08,24.08,,,,,
2124,05/12/23 18:50:00,8.06,24.06,,,,,
2125,05/12/23 19:00:00,8.10,24.04,,,,,
2126,05/12/23 19:10:00,8.00,24.02,,,,,
2127,05/12/23 19:20:00,7.95,24.00,,,,,
2128,05/12/23 19:30:00,7.76,23.98,,,,,
2129,05/12/23 19:40:00,7.86,23.96,,,,,
2130,05/12/23 19:50:00,7.83,23.96,,,,,
2131,05/12/23 20:00:00,7.82,23.94,,,,,
2132,05/12/23 20:10:00,7.75,23.90,,,,,
2133,05/12/23 20:20:00,7.66,23.88,,,,,
2134,05/12/23 20:30:00,7.56,23.84,,,,,
2135,05/12/23 20:40:00,7.46,23.82,,,,,
2136,05/12/23 20:50:00,7.46,23.78,,,,,
2137,05/12/23 21:00:00,7.27,23.72,,,,,
2138,05/12/23 21:10:00,7.26,23.70,,,,,
2139,05/12/23 21:20:00,7.06,23.64,,,,,
2140,05/12/23 21:30:00,7.03,23.60,,,,,
2141,05/12/23 21:40:00,6.96,23.54,,,,,
2142,05/12/23 21:50:00,6.78,23.48,,,,,
2143,05/12/23 22:00:00,6.78,23.42,,,,,
2144,05/12/23 22:10:00,6.66,23.36,,,,,
2145,05/12/23 22:20:00,6.70,23.26,,,,,
2146,05/12/23 22:30:00,6.83,23.22,,,,,
2147,05/12/23 22:40:00,6.79,23.16,,,,,
2148,05/12/23 22:50:00,6.88,23.12,,,,,
2149,05/12/23 23:00:00,6.91,23.10,,,,,
2150,05/12/23 23:10:00,7.10,23.06,,,,,
2151,05/12/23 23:20:00,7.12,23.06,,,,,
2152,05/12/23 23:30:00,7.20,23.04,,,,,
2153,05/12/23 23:40:00,7.27,23.02,,,,,
2154,05/12/23 23:50:00,7.19,23.02,,,,,
2155,05/13/23 00:00:00,7.23,23.02,,,,,
2156,05/13/23 00:10:00,7.23,23.02,,,,,
2157,05/13/23 00:20:00,7.25,23.02,,,,,
2158,05/13/23 00:30:00,7.26,23.02,,,,,
2159,05/13/23 00:40:00,7.31,23.00,,,,,
2160,05/13/23 00:50:00,7.28,23.02,,,,,
2161,05/13/23 01:00:00,7.27,23.00,,,,,
2162,05/13/23 01:10:00,7.24,23.00,,,,,
2163,05/13/23 01:20:00,7.17,23.00,,,,,
2164,05/13/23 01:30:00,7.10,23.00,,,,,
2165,05/13/23 01:40:00,7.07,23.00,,,,,
2166,05/13/23 01:50:00,7.05,23.00,,,,,
2167,05/13/23 02:00:00,7.10,22.98,,,,,
2168,05/13/23 02:10:00,7.09,22.98,,,,,
2169,05/13/23 02:20:00,7.07,22.98,,,,,
2170,05/13/23 02:30:00,7.00,22.98,,,,,
2171,05/13/23 02:40:00,7.01,22.98,,,,,
2172,05/13/23 02:50:00,7.01,22.98,,,,,
2173,05/13/23 03:00:00,7.01,22.96,,,,,
2174,05/13/23 03:10:00,7.01,22.96,,,,,
2175,05/13/23 03:20:00,6.97,22.96,,,,,
2176,05/13/23 03:30:00,6.97,22.96,,,,,
2177,05/13/23 03:40:00,6.93,22.96,,,,,
2178,05/13/23 03:50:00,6.95,22.94,,,,,
2179,05/13/23 04:00:00,6.92,22.94,,,,,
2180,05/13/23 04:10:00,6.86,22.94,,,,,
2181,05/13/23 04:20:00,6.85,22.94,,,,,
2182,05/13/23 04:30:00,6.82,22.94,,,,,
2183,05/13/23 04:40:00,6.75,22.94,,,,,
2184,05/13/23 04:50:00,6.59,22.94,,,,,
2185,05/13/23 05:00:00,6.55,22.92,,,,,
2186,05/13/23 05:10:00,6.63,22.92,,,,,
2187,05/13/23 05:20:00,6.61,22.90,,,,,
2188,05/13/23 05:30:00,6.57,22.90,,,,,
2189,05/13/23 05:40:00,6.64,22.90,,,,,
2190,05/13/23 05:50:00,6.63,22.90,,,,,
2191,05/13/23 06:00:00,6.48,22.90,,,,,
2192,05/13/23 06:10:00,6.56,22.88,,,,,
2193,05/13/23 06:20:00,6.44,22.88,,,,,
2194,05/13/23 06:30:00,6.35,22.88,,,,,
2195,05/13/23 06:40:00,6.35,22.90,,,,,
2196,05/13/23 06:50:00,6.33,22.90,,,,,
2197,05/13/23 07:00:00,6.43,22.90,,,,,
2198,05/13/23 07:10:00,6.42,22.90,,,,,
2199,05/13/23 07:20:00,6.46,22.90,,,,,
2200,05/13/23 07:30:00,6.37,22.92,,,,,
2201,05/13/23 07:40:00,6.54,22.92,,,,,
2202,05/13/23 07:50:00,6.54,22.94,,,,,
2203,05/13/23 08:00:00,6.62,22.94,,,,,
2204,05/13/23 08:10:00,6.61,22.96,,,,,
2205,05/13/23 08:20:00,6.70,22.96,,,,,
2206,05/13/23 08:30:00,6.74,22.98,,,,,
2207,05/13/23 08:40:00,6.95,23.00,,,,,
2208,05/13/23 08:50:00,6.96,23.00,,,,,
2209,05/13/23 09:00:00,6.96,23.02,,,,,
2210,05/13/23 09:10:00,7.00,23.02,,,,,
2211,05/13/23 09:20:00,7.11,23.04,,,,,
2212,05/13/23 09:30:00,7.07,23.04,,,,,
2213,05/13/23 09:40:00,7.11,23.04,,,,,
2214,05/13/23 09:50:00,7.13,23.06,,,,,
2215,05/13/23 10:00:00,7.11,23.08,,,,,
2216,05/13/23 10:10:00,7.23,23.12,,,,,
2217,05/13/23 10:20:00,7.40,23.14,,,,,
2218,05/13/23 10:30:00,7.62,23.18,,,,,
2219,05/13/23 10:40:00,7.66,23.24,,,,,
2220,05/13/23 10:50:00,7.68,23.26,,,,,
2221,05/13/23 11:00:00,7.88,23.32,,,,,
2222,05/13/23 11:10:00,8.09,23.32,,,,,
2223,05/13/23 11:20:00,7.89,23.28,,,,,
2224,05/13/23 11:30:00,7.89,23.26,,,,,
2225,05/13/23 11:40:00,8.01,23.30,,,,,
2226,05/13/23 11:50:00,8.07,23.32,,,,,
2227,05/13/23 12:00:00,8.13,23.36,,,,,
2228,05/13/23 12:10:00,8.14,23.38,,,,,
2229,05/13/23 12:20:00,8.26,23.42,,,,,
2230,05/13/23 12:30:00,8.35,23.40,,,,,
2231,05/13/23 12:40:00,8.40,23.42,,,,,
2232,05/13/23 12:50:00,8.49,23.42,,,,,
2233,05/13/23 13:00:00,8.55,23.46,,,,,
2234,05/13/23 13:10:00,8.62,23.48,,,,,
2235,05/13/23 13:20:00,8.65,23.48,,,,,
2236,05/13/23 13:30:00,8.78,23.56,,,,,
2237,05/13/23 13:40:00,8.78,23.62,,,,,
2238,05/13/23 13:50:00,8.94,23.60,,,,,
2239,05/13/23 14:00:00,8.95,23.62,,,,,
2240,05/13/23 14:10:00,8.95,23.62,,,,,
2241,05/13/23 14:20:00,8.95,23.62,,,,,
2242,05/13/23 14:30:00,9.01,23.66,,,,,
2243,05/13/23 14:40:00,9.05,23.70,,,,,
2244,05/13/23 14:50:00,9.05,23.84,,,,,
2245,05/13/23 15:00:00,8.94,24.00,,,,,
2246,05/13/23 15:10:00,9.31,23.96,,,,,
2247,05/13/23 15:20:00,9.01,23.98,,,,,
2248,05/13/23 15:30:00,9.05,23.94,,,,,
2249,05/13/23 15:40:00,9.11,23.84,,,,,
2250,05/13/23 15:50:00,9.08,23.84,,,,,
2251,05/13/23 16:00:00,9.07,23.86,,,,,
2252,05/13/23 16:10:00,9.10,23.84,,,,,
2253,05/13/23 16:20:00,9.02,23.86,,,,,
2254,05/13/23 16:30:00,8.96,23.84,,,,,
2255,05/13/23 16:40:00,9.01,23.82,,,,,
2256,05/13/23 16:50:00,9.06,23.82,,,,,
2257,05/13/23 17:00:00,9.10,23.84,,,,,
2258,05/13/23 17:10:00,8.92,23.84,,,,,
2259,05/13/23 17:20:00,8.94,23.74,,,,,
2260,05/13/23 17:30:00,8.82,23.70,,,,,
2261,05/13/23 17:40:00,8.67,23.68,,,,,
2262,05/13/23 17:50:00,8.61,23.66,,,,,
2263,05/13/23 18:00:00,8.55,23.64,,,,,
2264,05/13/23 18:10:00,8.44,23.60,,,,,
2265,05/13/23 18:20:00,8.36,23.58,,,,,
2266,05/13/23 18:30:00,8.30,23.56,,,,,
2267,05/13/23 18:40:00,8.25,23.54,,,,,
2268,05/13/23 18:50:00,8.23,23.52,,,,,
2269,05/13/23 19:00:00,8.22,23.50,,,,,
2270,05/13/23 19:10:00,8.16,23.48,,,,,
2271,05/13/23 19:20:00,8.14,23.46,,,,,
2272,05/13/23 19:30:00,8.15,23.44,,,,,
2273,05/13/23 19:40:00,8.08,23.42,,,,,
2274,05/13/23 19:50:00,8.06,23.40,,,,,
2275,05/13/23 20:00:00,7.93,23.40,,,,,
2276,05/13/23 20:10:00,7.82,23.38,,,,,
2277,05/13/23 20:20:00,7.78,23.36,,,,,
2278,05/13/23 20:30:00,7.87,23.36,,,,,
2279,05/13/23 20:40:00,7.81,23.34,,,,,
2280,05/13/23 20:50:00,7.74,23.32,,,,,
2281,05/13/23 21:00:00,7.72,23.30,,,,,
2282,05/13/23 21:10:00,7.68,23.30,,,,,
2283,05/13/23 21:20:00,7.56,23.28,,,,,
2284,05/13/23 21:30:00,7.54,23.26,,,,,
2285,05/13/23 21:40:00,7.46,23.24,,,,,
2286,05/13/23 21:50:00,7.43,23.22,,,,,
2287,05/13/23 22:00:00,7.44,23.22,,,,,
2288,05/13/23 22:10:00,7.39,23.20,,,,,
2289,05/13/23 22:20:00,7.36,23.18,,,,,
2290,05/13/23 22:30:00,7.36,23.16,,,,,
2291,05/13/23 22:40:00,7.33,23.16,,,,,
2292,05/13/23 22:50:00,7.30,23.14,,,,,
2293,05/13/23 23:00:00,7.27,23.12,,,,,
2294,05/13/23 23:10:00,7.29,23.12,,,,,
2295,05/13/23 23:20:00,7.28,23.10,,,,,
2296,05/13/23 23:30:00,7.26,23.08,,,,,
2297,05/13/23 23:40:00,7.24,23.08,,,,,
2298,05/13/23 23:50:00,7.23,23.06,,,,,
2299,05/14/23 00:00:00,7.15,23.06,,,,,
2300,05/14/23 00:10:00,7.15,23.04,,,,,
2301,05/14/23 00:20:00,7.20,23.04,,,,,
2302,05/14/23 00:30:00,7.17,23.02,,,,,
2303,05/14/23 00:40:00,7.18,23.02,,,,,
2304,05/14/23 00:50:00,7.16,23.02,,,,,
2305,05/14/23 01:00:00,7.16,23.00,,,,,
2306,05/14/23 01:10:00,7.15,23.00,,,,,
2307,05/14/23 01:20:00,7.16,23.00,,,,,
2308,05/14/23 01:30:00,7.12,23.00,,,,,
2309,05/14/23 01:40:00,7.10,23.00,,,,,
2310,05/14/23 01:50:00,7.11,22.98,,,,,
2311,05/14/23 02:00:00,7.11,22.98,,,,,
2312,05/14/23 02:10:00,7.13,22.98,,,,,
2313,05/14/23 02:20:00,7.11,22.98,,,,,
2314,05/14/23 02:30:00,7.10,22.96,,,,,
2315,05/14/23 02:40:00,7.10,22.96,,,,,
2316,05/14/23 02:50:00,7.12,22.96,,,,,
2317,05/14/23 03:00:00,7.12,22.96,,,,,
2318,05/14/23 03:10:00,7.14,22.94,,,,,
2319,05/14/23 03:20:00,7.09,22.94,,,,,
2320,05/14/23 03:30:00,6.99,22.92,,,,,
2321,05/14/23 03:40:00,6.92,22.90,,,,,
2322,05/14/23 03:50:00,6.84,22.90,,,,,
2323,05/14/23 04:00:00,6.88,22.88,,,,,
2324,05/14/23 04:10:00,6.86,22.88,,,,,
2325,05/14/23 04:20:00,6.86,22.86,,,,,
2326,05/14/23 04:30:00,6.76,22.86,,,,,
2327,05/14/23 04:40:00,6.62,22.84,,,,,
2328,05/14/23 04:50:00,6.58,22.84,,,,,
2329,05/14/23 05:00:00,6.55,22.82,,,,,
2330,05/14/23 05:10:00,6.56,22.82,,,,,
2331,05/14/23 05:20:00,6.55,22.80,,,,,
2332,05/14/23 05:30:00,6.49,22.80,,,,,
2333,05/14/23 05:40:00,6.49,22.78,,,,,
2334,05/14/23 05:50:00,6.35,22.78,,,,,
2335,05/14/23 06:00:00,6.38,22.78,,,,,
2336,05/14/23 06:10:00,6.29,22.76,,,,,
2337,05/14/23 06:20:00,6.28,22.76,,,,,
2338,05/14/23 06:30:00,6.32,22.76,,,,,
2339,05/14/23 06:40:00,6.40,22.74,,,,,
2340,05/14/23 06:50:00,6.37,22.74,,,,,
2341,05/14/23 07:00:00,6.38,22.74,,,,,
2342,05/14/23 07:10:00,6.43,22.74,,,,,
2343,05/14/23 07:20:00,6.45,22.74,,,,,
2344,05/14/23 07:30:00,6.45,22.74,,,,,
2345,05/14/23 07:40:00,6.50,22.74,,,,,
2346,05/14/23 07:50:00,6.44,22.74,,,,,
2347,05/14/23 08:00:00,6.47,22.74,,,,,
2348,05/14/23 08:10:00,6.57,22.74,,,,,
2349,05/14/23 08:20:00,6.61,22.74,,,,,
2350,05/14/23 08:30:00,6.64,22.74,,,,,
2351,05/14/23 08:40:00,6.65,22.74,,,,,
2352,05/14/23 08:50:00,6.69,22.76,,,,,
2353,05/14/23 09:00:00,6.79,22.82,,,,,
2354,05/14/23 09:10:00,6.76,22.86,,,,,
2355,05/14/23 09:20:00,6.82,22.86,,,,,
2356,05/14/23 09:30:00,6.93,23.00,,,,,
2357,05/14/23 09:40:00,7.06,23.10,,,,,
2358,05/14/23 09:50:00,7.27,23.12,,,,,
2359,05/14/23 10:00:00,7.43,23.26,,,,,
2360,05/14/23 10:10:00,7.48,23.34,,,,,
2361,05/14/23 10:20:00,7.64,23.30,,,,,
2362,05/14/23 10:30:00,7.74,23.26,,,,,
2363,05/14/23 10:40:00,7.83,23.26,,,,,
2364,05/14/23 10:50:00,7.96,23.34,,,,,
2365,05/14/23 11:00:00,7.96,23.36,,,,,
2366,05/14/23 11:10:00,8.01,23.38,,,,,
2367,05/14/23 11:20:00,8.19,23.44,,,,,
2368,05/14/23 11:30:00,8.14,23.52,,,,,
2369,05/14/23 11:40:00,8.34,23.48,,,,,
2370,05/14/23 11:50:00,8.41,23.48,,,,,
2371,05/14/23 12:00:00,8.43,23.56,,,,,
2372,05/14/23 12:10:00,8.52,23.60,,,,,
2373,05/14/23 12:20:00,8.61,23.66,,,,,
2374,05/14/23 12:30:00,8.72,23.62,,,,,
2375,05/14/23 12:40:00,8.69,23.60,,,,,
2376,05/14/23 12:50:00,8.68,23.64,,,,,
2377,05/14/23 13:00:00,8.74,23.68,,,,,
2378,05/14/23 13:10:00,8.85,23.70,,,,,
2379,05/14/23 13:20:00,8.83,23.70,,,,,
2380,05/14/23 13:30:00,8.82,23.70,,,,,
2381,05/14/23 13:40:00,8.88,23.72,,,,,
2382,05/14/23 13:50:00,8.88,23.74,,,,,
2383,05/14/23 14:00:00,8.97,23.74,,,,,
2384,05/14/23 14:10:00,9.04,23.78,,,,,
2385,05/14/23 14:20:00,8.95,23.78,,,,,
2386,05/14/23 14:30:00,8.94,23.76,,,,,
2387,05/14/23 14:40:00,9.02,23.76,,,,,
2388,05/14/23 14:50:00,8.99,23.84,,,,,
2389,05/14/23 15:00:00,8.92,23.80,,,,,
2390,05/14/23 15:10:00,8.84,23.90,,,,,
2391,05/14/23 15:20:00,8.83,23.90,,,,,
2392,05/14/23 15:30:00,8.92,23.90,,,,,
2393,05/14/23 15:40:00,8.96,23.96,,,,,
2394,05/14/23 15:50:00,8.95,23.94,,,,,
2395,05/14/23 16:00:00,9.01,23.94,,,,,
2396,05/14/23 16:10:00,8.94,23.86,,,,,
