"Plot Title: 21515403_04112023"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Coupler Detached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
1573,02/19/23 23:00:00,6.36,23.08,,,,,
1574,02/19/23 23:10:00,6.23,23.08,,,,,
1575,02/19/23 23:20:00,6.22,23.08,,,,,
1576,02/19/23 23:30:00,6.24,23.08,,,,,
1577,02/19/23 23:40:00,6.23,23.08,,,,,
1578,02/19/23 23:50:00,6.22,23.08,,,,,
1579,02/20/23 00:00:00,6.14,23.08,,,,,
1580,02/20/23 00:10:00,6.16,23.08,,,,,
1581,02/20/23 00:20:00,6.12,23.08,,,,,
1582,02/20/23 00:30:00,6.11,23.08,,,,,
1583,02/20/23 00:40:00,6.05,23.08,,,,,
1584,02/20/23 00:50:00,6.09,23.08,,,,,
1585,02/20/23 01:00:00,6.13,23.08,,,,,
1586,02/20/23 01:10:00,6.11,23.08,,,,,
1587,02/20/23 01:20:00,6.11,23.08,,,,,
1588,02/20/23 01:30:00,6.19,23.08,,,,,
1589,02/20/23 01:40:00,6.11,23.08,,,,,
1590,02/20/23 01:50:00,6.11,23.08,,,,,
1591,02/20/23 02:00:00,6.12,23.08,,,,,
1592,02/20/23 02:10:00,6.02,23.08,,,,,
1593,02/20/23 02:20:00,6.00,23.08,,,,,
1594,02/20/23 02:30:00,6.02,23.08,,,,,
1595,02/20/23 02:40:00,5.90,23.08,,,,,
1596,02/20/23 02:50:00,5.81,23.08,,,,,
1597,02/20/23 03:00:00,5.73,23.08,,,,,
1598,02/20/23 03:10:00,5.73,23.08,,,,,
1599,02/20/23 03:20:00,5.98,23.10,,,,,
1600,02/20/23 03:30:00,6.18,23.10,,,,,
1601,02/20/23 03:40:00,6.21,23.10,,,,,
1602,02/20/23 03:50:00,6.24,23.10,,,,,
1603,02/20/23 04:00:00,6.27,23.10,,,,,
1604,02/20/23 04:10:00,6.36,23.08,,,,,
1605,02/20/23 04:20:00,6.39,23.08,,,,,
1606,02/20/23 04:30:00,6.39,23.08,,,,,
1607,02/20/23 04:40:00,6.28,23.06,,,,,
1608,02/20/23 04:50:00,6.20,23.06,,,,,
1609,02/20/23 05:00:00,6.23,23.06,,,,,
1610,02/20/23 05:10:00,6.26,23.06,,,,,
1611,02/20/23 05:20:00,6.24,23.04,,,,,
1612,02/20/23 05:30:00,6.29,23.04,,,,,
1613,02/20/23 05:40:00,6.40,23.04,,,,,
1614,02/20/23 05:50:00,6.36,23.04,,,,,
1615,02/20/23 06:00:00,6.42,23.02,,,,,
1616,02/20/23 06:10:00,6.58,23.02,,,,,
1617,02/20/23 06:20:00,6.54,23.02,,,,,
1618,02/20/23 06:30:00,6.57,23.02,,,,,
1619,02/20/23 06:40:00,6.51,23.02,,,,,
1620,02/20/23 06:50:00,6.60,23.00,,,,,
1621,02/20/23 07:00:00,6.65,23.00,,,,,
1622,02/20/23 07:10:00,6.69,23.00,,,,,
1623,02/20/23 07:20:00,6.68,23.00,,,,,
1624,02/20/23 07:30:00,6.81,23.00,,,,,
1625,02/20/23 07:40:00,6.76,23.02,,,,,
1626,02/20/23 07:50:00,6.87,23.02,,,,,
1627,02/20/23 08:00:00,6.81,23.00,,,,,
1628,02/20/23 08:10:00,6.68,22.98,,,,,
1629,02/20/23 08:20:00,6.63,23.00,,,,,
1630,02/20/23 08:30:00,6.47,23.00,,,,,
1631,02/20/23 08:40:00,6.58,23.00,,,,,
1632,02/20/23 08:50:00,6.63,23.00,,,,,
1633,02/20/23 09:00:00,6.55,23.00,,,,,
1634,02/20/23 09:10:00,6.45,23.02,,,,,
1635,02/20/23 09:20:00,6.29,23.06,,,,,
1636,02/20/23 09:30:00,5.76,23.08,,,,,
1637,02/20/23 09:40:00,6.44,23.08,,,,,
1638,02/20/23 09:50:00,6.79,23.06,,,,,
1639,02/20/23 10:00:00,6.85,23.04,,,,,
1640,02/20/23 10:10:00,6.98,23.02,,,,,
1641,02/20/23 10:20:00,6.86,23.04,,,,,
1642,02/20/23 10:30:00,6.94,23.06,,,,,
1643,02/20/23 10:40:00,6.87,23.08,,,,,
1644,02/20/23 10:50:00,6.79,23.08,,,,,
1645,02/20/23 11:00:00,6.86,23.06,,,,,
1646,02/20/23 11:10:00,6.83,23.04,,,,,
1647,02/20/23 11:20:00,6.72,23.06,,,,,
1648,02/20/23 11:30:00,6.65,23.08,,,,,
1649,02/20/23 11:40:00,6.59,23.10,,,,,
1650,02/20/23 11:50:00,6.64,23.08,,,,,
1651,02/20/23 12:00:00,6.83,23.10,,,,,
1652,02/20/23 12:10:00,6.85,23.10,,,,,
1653,02/20/23 12:20:00,6.40,23.12,,,,,
1654,02/20/23 12:30:00,6.35,23.12,,,,,
1655,02/20/23 12:40:00,7.02,23.12,,,,,
1656,02/20/23 12:50:00,6.83,23.10,,,,,
1657,02/20/23 13:00:00,6.88,23.10,,,,,
1658,02/20/23 13:10:00,6.76,23.12,,,,,
1659,02/20/23 13:20:00,6.69,23.14,,,,,
1660,02/20/23 13:30:00,7.05,23.16,,,,,
1661,02/20/23 13:40:00,6.91,23.16,,,,,
1662,02/20/23 13:50:00,7.21,23.20,,,,,
1663,02/20/23 14:00:00,7.09,23.24,,,,,
1664,02/20/23 14:10:00,7.02,23.26,,,,,
1665,02/20/23 14:20:00,7.19,23.28,,,,,
1666,02/20/23 14:30:00,7.09,23.24,,,,,
1667,02/20/23 14:40:00,7.15,23.28,,,,,
1668,02/20/23 14:50:00,7.10,23.26,,,,,
1669,02/20/23 15:00:00,7.25,23.28,,,,,
1670,02/20/23 15:10:00,7.10,23.28,,,,,
1671,02/20/23 15:20:00,7.11,23.24,,,,,
1672,02/20/23 15:30:00,7.15,23.24,,,,,
1673,02/20/23 15:40:00,7.24,23.20,,,,,
1674,02/20/23 15:50:00,7.16,23.22,,,,,
1675,02/20/23 16:00:00,7.06,23.22,,,,,
1676,02/20/23 16:10:00,6.94,23.20,,,,,
1677,02/20/23 16:20:00,7.09,23.20,,,,,
1678,02/20/23 16:30:00,6.95,23.20,,,,,
1679,02/20/23 16:40:00,7.30,23.20,,,,,
1680,02/20/23 16:50:00,7.19,23.22,,,,,
1681,02/20/23 17:00:00,7.13,23.20,,,,,
1682,02/20/23 17:10:00,7.20,23.22,,,,,
1683,02/20/23 17:20:00,6.96,23.22,,,,,
1684,02/20/23 17:30:00,6.78,23.20,,,,,
1685,02/20/23 17:40:00,6.97,23.18,,,,,
1686,02/20/23 17:50:00,6.84,23.16,,,,,
1687,02/20/23 18:00:00,6.95,23.14,,,,,
1688,02/20/23 18:10:00,6.93,23.12,,,,,
1689,02/20/23 18:20:00,6.84,23.12,,,,,
1690,02/20/23 18:30:00,6.81,23.12,,,,,
1691,02/20/23 18:40:00,6.88,23.10,,,,,
1692,02/20/23 18:50:00,6.98,23.10,,,,,
1693,02/20/23 19:00:00,6.94,23.08,,,,,
1694,02/20/23 19:10:00,7.04,23.08,,,,,
1695,02/20/23 19:20:00,6.94,23.08,,,,,
1696,02/20/23 19:30:00,7.03,23.08,,,,,
1697,02/20/23 19:40:00,6.95,23.06,,,,,
1698,02/20/23 19:50:00,6.87,23.04,,,,,
1699,02/20/23 20:00:00,6.75,23.02,,,,,
1700,02/20/23 20:10:00,6.69,23.02,,,,,
1701,02/20/23 20:20:00,6.74,23.00,,,,,
1702,02/20/23 20:30:00,6.70,22.98,,,,,
1703,02/20/23 20:40:00,6.68,22.98,,,,,
1704,02/20/23 20:50:00,6.59,22.98,,,,,
1705,02/20/23 21:00:00,6.61,22.98,,,,,
1706,02/20/23 21:10:00,6.54,22.98,,,,,
1707,02/20/23 21:20:00,6.61,22.98,,,,,
1708,02/20/23 21:30:00,6.49,22.96,,,,,
1709,02/20/23 21:40:00,6.41,22.96,,,,,
1710,02/20/23 21:50:00,6.31,22.96,,,,,
1711,02/20/23 22:00:00,6.28,22.94,,,,,
1712,02/20/23 22:10:00,6.27,22.92,,,,,
1713,02/20/23 22:20:00,6.30,22.92,,,,,
1714,02/20/23 22:30:00,6.18,22.92,,,,,
1715,02/20/23 22:40:00,6.30,22.90,,,,,
1716,02/20/23 22:50:00,6.32,22.90,,,,,
1717,02/20/23 23:00:00,6.22,22.90,,,,,
1718,02/20/23 23:10:00,6.20,22.88,,,,,
1719,02/20/23 23:20:00,6.10,22.88,,,,,
1720,02/20/23 23:30:00,6.01,22.88,,,,,
1721,02/20/23 23:40:00,5.91,22.88,,,,,
1722,02/20/23 23:50:00,5.80,22.88,,,,,
1723,02/21/23 00:00:00,5.96,22.88,,,,,
1724,02/21/23 00:10:00,5.87,22.86,,,,,
1725,02/21/23 00:20:00,5.92,22.86,,,,,
1726,02/21/23 00:30:00,5.83,22.86,,,,,
1727,02/21/23 00:40:00,5.80,22.84,,,,,
1728,02/21/23 00:50:00,5.79,22.84,,,,,
1729,02/21/23 01:00:00,5.71,22.84,,,,,
1730,02/21/23 01:10:00,5.76,22.84,,,,,
1731,02/21/23 01:20:00,5.73,22.84,,,,,
1732,02/21/23 01:30:00,5.65,22.84,,,,,
1733,02/21/23 01:40:00,5.66,22.82,,,,,
1734,02/21/23 01:50:00,5.76,22.80,,,,,
1735,02/21/23 02:00:00,5.72,22.80,,,,,
1736,02/21/23 02:10:00,5.79,22.80,,,,,
1737,02/21/23 02:20:00,5.67,22.80,,,,,
1738,02/21/23 02:30:00,5.63,22.80,,,,,
1739,02/21/23 02:40:00,5.56,22.80,,,,,
1740,02/21/23 02:50:00,5.76,22.80,,,,,
1741,02/21/23 03:00:00,5.67,22.82,,,,,
1742,02/21/23 03:10:00,5.55,22.82,,,,,
1743,02/21/23 03:20:00,5.54,22.82,,,,,
1744,02/21/23 03:30:00,5.53,22.82,,,,,
1745,02/21/23 03:40:00,5.58,22.82,,,,,
1746,02/21/23 03:50:00,5.77,22.84,,,,,
1747,02/21/23 04:00:00,5.80,22.84,,,,,
1748,02/21/23 04:10:00,5.93,22.86,,,,,
1749,02/21/23 04:20:00,6.02,22.86,,,,,
1750,02/21/23 04:30:00,6.10,22.86,,,,,
1751,02/21/23 04:40:00,6.05,22.86,,,,,
1752,02/21/23 04:50:00,6.07,22.86,,,,,
1753,02/21/23 05:00:00,6.00,22.86,,,,,
1754,02/21/23 05:10:00,6.14,22.86,,,,,
1755,02/21/23 05:20:00,6.08,22.86,,,,,
1756,02/21/23 05:30:00,6.22,22.86,,,,,
1757,02/21/23 05:40:00,6.27,22.86,,,,,
1758,02/21/23 05:50:00,6.24,22.86,,,,,
1759,02/21/23 06:00:00,6.14,22.84,,,,,
1760,02/21/23 06:10:00,6.02,22.84,,,,,
1761,02/21/23 06:20:00,6.08,22.84,,,,,
1762,02/21/23 06:30:00,6.08,22.84,,,,,
1763,02/21/23 06:40:00,6.18,22.84,,,,,
1764,02/21/23 06:50:00,6.29,22.86,,,,,
1765,02/21/23 07:00:00,6.30,22.88,,,,,
1766,02/21/23 07:10:00,6.53,22.88,,,,,
1767,02/21/23 07:20:00,6.35,22.88,,,,,
1768,02/21/23 07:30:00,6.13,22.90,,,,,
1769,02/21/23 07:40:00,6.45,22.92,,,,,
1770,02/21/23 07:50:00,6.09,22.92,,,,,
1771,02/21/23 08:00:00,6.05,22.94,,,,,
1772,02/21/23 08:10:00,6.02,22.94,,,,,
1773,02/21/23 08:20:00,6.12,22.96,,,,,
1774,02/21/23 08:30:00,6.49,23.00,,,,,
1775,02/21/23 08:40:00,6.28,23.00,,,,,
1776,02/21/23 08:50:00,6.23,23.02,,,,,
1777,02/21/23 09:00:00,6.58,23.00,,,,,
1778,02/21/23 09:10:00,6.64,22.98,,,,,
1779,02/21/23 09:20:00,6.87,22.98,,,,,
1780,02/21/23 09:30:00,6.69,22.98,,,,,
1781,02/21/23 09:40:00,6.54,22.98,,,,,
1782,02/21/23 09:50:00,6.40,23.02,,,,,
1783,02/21/23 10:00:00,6.19,23.06,,,,,
1784,02/21/23 10:10:00,6.41,23.02,,,,,
1785,02/21/23 10:20:00,6.48,23.02,,,,,
1786,02/21/23 10:30:00,6.70,23.02,,,,,
1787,02/21/23 10:40:00,7.06,23.04,,,,,
1788,02/21/23 10:50:00,6.96,23.08,,,,,
1789,02/21/23 11:00:00,7.12,23.08,,,,,
1790,02/21/23 11:10:00,7.11,23.06,,,,,
1791,02/21/23 11:20:00,7.26,23.10,,,,,
1792,02/21/23 11:30:00,7.35,23.12,,,,,
1793,02/21/23 11:40:00,7.48,23.12,,,,,
1794,02/21/23 11:50:00,7.53,23.12,,,,,
1795,02/21/23 12:00:00,7.59,23.14,,,,,
1796,02/21/23 12:10:00,7.63,23.16,,,,,
1797,02/21/23 12:20:00,7.72,23.20,,,,,
1798,02/21/23 12:30:00,7.72,23.22,,,,,
1799,02/21/23 12:40:00,7.86,23.30,,,,,
1800,02/21/23 12:50:00,7.66,23.32,,,,,
1801,02/21/23 13:00:00,8.41,23.32,,,,,
1802,02/21/23 13:10:00,8.09,23.36,,,,,
1803,02/21/23 13:20:00,8.00,23.40,,,,,
1804,02/21/23 13:30:00,8.05,23.50,,,,,
1805,02/21/23 13:40:00,8.18,23.48,,,,,
1806,02/21/23 13:50:00,8.20,23.52,,,,,
1807,02/21/23 14:00:00,8.25,23.56,,,,,
1808,02/21/23 14:10:00,8.33,23.50,,,,,
1809,02/21/23 14:20:00,8.34,23.44,,,,,
1810,02/21/23 14:30:00,8.22,23.42,,,,,
1811,02/21/23 14:40:00,8.22,23.48,,,,,
1812,02/21/23 14:50:00,8.23,23.64,,,,,
1813,02/21/23 15:00:00,8.40,23.44,,,,,
1814,02/21/23 15:10:00,8.24,23.40,,,,,
1815,02/21/23 15:20:00,8.35,23.36,,,,,
1816,02/21/23 15:30:00,8.33,23.36,,,,,
1817,02/21/23 15:40:00,8.31,23.36,,,,,
1818,02/21/23 15:50:00,8.17,23.36,,,,,
1819,02/21/23 16:00:00,8.28,23.36,,,,,
1820,02/21/23 16:10:00,8.11,23.36,,,,,
1821,02/21/23 16:20:00,7.95,23.36,,,,,
1822,02/21/23 16:30:00,8.25,23.36,,,,,
1823,02/21/23 16:40:00,8.18,23.36,,,,,
1824,02/21/23 16:50:00,8.00,23.36,,,,,
1825,02/21/23 17:00:00,7.93,23.36,,,,,
1826,02/21/23 17:10:00,7.90,23.34,,,,,
1827,02/21/23 17:20:00,7.83,23.30,,,,,
1828,02/21/23 17:30:00,7.96,23.30,,,,,
1829,02/21/23 17:40:00,8.00,23.28,,,,,
1830,02/21/23 17:50:00,8.00,23.26,,,,,
1831,02/21/23 18:00:00,7.86,23.24,,,,,
1832,02/21/23 18:10:00,7.87,23.24,,,,,
1833,02/21/23 18:20:00,7.71,23.22,,,,,
1834,02/21/23 18:30:00,7.57,23.22,,,,,
1835,02/21/23 18:40:00,7.66,23.20,,,,,
1836,02/21/23 18:50:00,7.72,23.20,,,,,
1837,02/21/23 19:00:00,7.61,23.18,,,,,
1838,02/21/23 19:10:00,7.46,23.18,,,,,
1839,02/21/23 19:20:00,7.41,23.16,,,,,
1840,02/21/23 19:30:00,7.53,23.14,,,,,
1841,02/21/23 19:40:00,7.31,23.14,,,,,
1842,02/21/23 19:50:00,7.44,23.12,,,,,
1843,02/21/23 20:00:00,7.40,23.10,,,,,
1844,02/21/23 20:10:00,7.32,23.10,,,,,
1845,02/21/23 20:20:00,7.31,23.08,,,,,
1846,02/21/23 20:30:00,7.25,23.08,,,,,
1847,02/21/23 20:40:00,7.39,23.06,,,,,
1848,02/21/23 20:50:00,7.30,23.04,,,,,
1849,02/21/23 21:00:00,7.26,23.04,,,,,
1850,02/21/23 21:10:00,7.15,23.04,,,,,
1851,02/21/23 21:20:00,7.18,23.02,,,,,
1852,02/21/23 21:30:00,7.14,23.00,,,,,
1853,02/21/23 21:40:00,7.11,23.00,,,,,
1854,02/21/23 21:50:00,6.89,22.98,,,,,
1855,02/21/23 22:00:00,6.93,22.98,,,,,
1856,02/21/23 22:10:00,6.72,22.96,,,,,
1857,02/21/23 22:20:00,6.70,22.94,,,,,
1858,02/21/23 22:30:00,6.73,22.94,,,,,
1859,02/21/23 22:40:00,6.68,22.94,,,,,
1860,02/21/23 22:50:00,6.53,22.92,,,,,
1861,02/21/23 23:00:00,6.58,22.90,,,,,
1862,02/21/23 23:10:00,6.87,22.86,,,,,
1863,02/21/23 23:20:00,6.81,22.82,,,,,
1864,02/21/23 23:30:00,6.74,22.80,,,,,
1865,02/21/23 23:40:00,6.74,22.78,,,,,
1866,02/21/23 23:50:00,6.74,22.78,,,,,
1867,02/22/23 00:00:00,6.64,22.78,,,,,
1868,02/22/23 00:10:00,6.60,22.78,,,,,
1869,02/22/23 00:20:00,6.60,22.78,,,,,
1870,02/22/23 00:30:00,6.47,22.78,,,,,
1871,02/22/23 00:40:00,6.48,22.78,,,,,
1872,02/22/23 00:50:00,6.44,22.76,,,,,
1873,02/22/23 01:00:00,6.23,22.76,,,,,
1874,02/22/23 01:10:00,6.13,22.76,,,,,
1875,02/22/23 01:20:00,6.20,22.76,,,,,
1876,02/22/23 01:30:00,6.14,22.74,,,,,
1877,02/22/23 01:40:00,6.00,22.74,,,,,
1878,02/22/23 01:50:00,6.07,22.76,,,,,
1879,02/22/23 02:00:00,6.00,22.74,,,,,
1880,02/22/23 02:10:00,5.96,22.74,,,,,
1881,02/22/23 02:20:00,5.90,22.74,,,,,
1882,02/22/23 02:30:00,6.07,22.76,,,,,
1883,02/22/23 02:40:00,5.95,22.76,,,,,
1884,02/22/23 02:50:00,5.98,22.76,,,,,
1885,02/22/23 03:00:00,5.95,22.76,,,,,
1886,02/22/23 03:10:00,6.01,22.76,,,,,
1887,02/22/23 03:20:00,6.10,22.78,,,,,
1888,02/22/23 03:30:00,6.01,22.78,,,,,
1889,02/22/23 03:40:00,6.02,22.80,,,,,
1890,02/22/23 03:50:00,6.04,22.80,,,,,
1891,02/22/23 04:00:00,6.12,22.80,,,,,
1892,02/22/23 04:10:00,5.95,22.82,,,,,
1893,02/22/23 04:20:00,5.91,22.82,,,,,
1894,02/22/23 04:30:00,5.80,22.82,,,,,
1895,02/22/23 04:40:00,5.79,22.82,,,,,
1896,02/22/23 04:50:00,5.73,22.84,,,,,
1897,02/22/23 05:00:00,5.74,22.84,,,,,
1898,02/22/23 05:10:00,5.83,22.84,,,,,
1899,02/22/23 05:20:00,5.70,22.84,,,,,
1900,02/22/23 05:30:00,5.96,22.84,,,,,
1901,02/22/23 05:40:00,5.83,22.84,,,,,
1902,02/22/23 05:50:00,5.62,22.84,,,,,
1903,02/22/23 06:00:00,6.00,22.86,,,,,
1904,02/22/23 06:10:00,5.90,22.86,,,,,
1905,02/22/23 06:20:00,5.73,22.86,,,,,
1906,02/22/23 06:30:00,5.94,22.86,,,,,
1907,02/22/23 06:40:00,5.94,22.86,,,,,
1908,02/22/23 06:50:00,6.08,22.86,,,,,
1909,02/22/23 07:00:00,6.02,22.86,,,,,
1910,02/22/23 07:10:00,6.00,22.86,,,,,
1911,02/22/23 07:20:00,6.01,22.86,,,,,
1912,02/22/23 07:30:00,6.11,22.86,,,,,
1913,02/22/23 07:40:00,5.89,22.86,,,,,
1914,02/22/23 07:50:00,5.74,22.86,,,,,
1915,02/22/23 08:00:00,6.08,22.84,,,,,
1916,02/22/23 08:10:00,5.93,22.84,,,,,
1917,02/22/23 08:20:00,5.98,22.80,,,,,
1918,02/22/23 08:30:00,6.04,22.80,,,,,
1919,02/22/23 08:40:00,6.05,22.80,,,,,
1920,02/22/23 08:50:00,6.04,22.80,,,,,
1921,02/22/23 09:00:00,5.93,22.80,,,,,
1922,02/22/23 09:10:00,5.98,22.80,,,,,
1923,02/22/23 09:20:00,5.98,22.84,,,,,
1924,02/22/23 09:30:00,5.79,22.86,,,,,
1925,02/22/23 09:40:00,5.89,22.88,,,,,
1926,02/22/23 09:50:00,5.76,22.92,,,,,
1927,02/22/23 10:00:00,6.54,22.92,,,,,
1928,02/22/23 10:10:00,6.28,22.94,,,,,
1929,02/22/23 10:20:00,6.22,22.96,,,,,
1930,02/22/23 10:30:00,6.66,22.98,,,,,
1931,02/22/23 10:40:00,6.39,23.02,,,,,
1932,02/22/23 10:50:00,6.54,23.04,,,,,
1933,02/22/23 11:00:00,6.73,23.04,,,,,
1934,02/22/23 11:10:00,7.11,23.02,,,,,
1935,02/22/23 11:20:00,6.96,23.06,,,,,
1936,02/22/23 11:30:00,6.92,23.12,,,,,
1937,02/22/23 11:40:00,7.18,23.14,,,,,
1938,02/22/23 11:50:00,7.40,23.18,,,,,
1939,02/22/23 12:00:00,7.15,23.22,,,,,
1940,02/22/23 12:10:00,7.14,23.24,,,,,
1941,02/22/23 12:20:00,7.31,23.24,,,,,
1942,02/22/23 12:30:00,7.66,23.20,,,,,
1943,02/22/23 12:40:00,7.63,23.22,,,,,
1944,02/22/23 12:50:00,7.81,23.24,,,,,
1945,02/22/23 13:00:00,7.68,23.24,,,,,
1946,02/22/23 13:10:00,7.59,23.26,,,,,
1947,02/22/23 13:20:00,7.84,23.28,,,,,
1948,02/22/23 13:30:00,7.87,23.28,,,,,
1949,02/22/23 13:40:00,8.23,23.36,,,,,
1950,02/22/23 13:50:00,8.12,23.36,,,,,
1951,02/22/23 14:00:00,8.06,23.38,,,,,
1952,02/22/23 14:10:00,8.07,23.42,,,,,
1953,02/22/23 14:20:00,8.16,23.54,,,,,
1954,02/22/23 14:30:00,8.21,23.50,,,,,
1955,02/22/23 14:40:00,7.96,23.62,,,,,
1956,02/22/23 14:50:00,8.12,23.56,,,,,
1957,02/22/23 15:00:00,8.35,23.48,,,,,
1958,02/22/23 15:10:00,8.31,23.56,,,,,
1959,02/22/23 15:20:00,8.23,23.70,,,,,
1960,02/22/23 15:30:00,8.25,23.60,,,,,
1961,02/22/23 15:40:00,8.27,23.54,,,,,
1962,02/22/23 15:50:00,8.23,23.52,,,,,
1963,02/22/23 16:00:00,8.25,23.48,,,,,
1964,02/22/23 16:10:00,8.22,23.46,,,,,
1965,02/22/23 16:20:00,8.16,23.44,,,,,
1966,02/22/23 16:30:00,8.34,23.42,,,,,
1967,02/22/23 16:40:00,8.36,23.42,,,,,
1968,02/22/23 16:50:00,8.34,23.40,,,,,
1969,02/22/23 17:00:00,8.32,23.40,,,,,
1970,02/22/23 17:10:00,8.20,23.36,,,,,
1971,02/22/23 17:20:00,8.30,23.34,,,,,
1972,02/22/23 17:30:00,8.23,23.32,,,,,
1973,02/22/23 17:40:00,8.16,23.28,,,,,
1974,02/22/23 17:50:00,8.06,23.28,,,,,
1975,02/22/23 18:00:00,7.86,23.26,,,,,
1976,02/22/23 18:10:00,7.89,23.26,,,,,
1977,02/22/23 18:20:00,7.71,23.24,,,,,
1978,02/22/23 18:30:00,7.57,23.22,,,,,
1979,02/22/23 18:40:00,7.52,23.20,,,,,
1980,02/22/23 18:50:00,7.67,23.16,,,,,
1981,02/22/23 19:00:00,7.52,23.16,,,,,
1982,02/22/23 19:10:00,7.39,23.14,,,,,
1983,02/22/23 19:20:00,7.30,23.12,,,,,
1984,02/22/23 19:30:00,7.22,23.12,,,,,
1985,02/22/23 19:40:00,7.14,23.10,,,,,
1986,02/22/23 19:50:00,7.11,23.08,,,,,
1987,02/22/23 20:00:00,6.95,23.06,,,,,
1988,02/22/23 20:10:00,6.92,23.04,,,,,
1989,02/22/23 20:20:00,6.91,23.02,,,,,
1990,02/22/23 20:30:00,6.79,23.02,,,,,
1991,02/22/23 20:40:00,6.73,23.00,,,,,
1992,02/22/23 20:50:00,6.63,23.00,,,,,
1993,02/22/23 21:00:00,6.78,22.98,,,,,
1994,02/22/23 21:10:00,6.69,22.98,,,,,
1995,02/22/23 21:20:00,6.76,22.96,,,,,
1996,02/22/23 21:30:00,6.78,22.94,,,,,
1997,02/22/23 21:40:00,6.66,22.94,,,,,
1998,02/22/23 21:50:00,6.70,22.92,,,,,
1999,02/22/23 22:00:00,6.61,22.90,,,,,
2000,02/22/23 22:10:00,6.61,22.90,,,,,
2001,02/22/23 22:20:00,6.53,22.88,,,,,
2002,02/22/23 22:30:00,6.47,22.88,,,,,
2003,02/22/23 22:40:00,6.48,22.88,,,,,
2004,02/22/23 22:50:00,6.41,22.88,,,,,
2005,02/22/23 23:00:00,6.38,22.86,,,,,
2006,02/22/23 23:10:00,6.47,22.86,,,,,
2007,02/22/23 23:20:00,6.41,22.86,,,,,
2008,02/22/23 23:30:00,6.35,22.84,,,,,
2009,02/22/23 23:40:00,6.29,22.84,,,,,
2010,02/22/23 23:50:00,6.29,22.82,,,,,
2011,02/23/23 00:00:00,6.21,22.82,,,,,
2012,02/23/23 00:10:00,6.09,22.82,,,,,
2013,02/23/23 00:20:00,6.05,22.82,,,,,
2014,02/23/23 00:30:00,6.03,22.82,,,,,
2015,02/23/23 00:40:00,5.98,22.80,,,,,
2016,02/23/23 00:50:00,6.01,22.80,,,,,
2017,02/23/23 01:00:00,5.94,22.78,,,,,
2018,02/23/23 01:10:00,5.91,22.78,,,,,
2019,02/23/23 01:20:00,5.85,22.78,,,,,
2020,02/23/23 01:30:00,5.83,22.76,,,,,
2021,02/23/23 01:40:00,5.79,22.76,,,,,
2022,02/23/23 01:50:00,5.72,22.74,,,,,
2023,02/23/23 02:00:00,5.76,22.72,,,,,
2024,02/23/23 02:10:00,5.70,22.72,,,,,
2025,02/23/23 02:20:00,5.75,22.70,,,,,
2026,02/23/23 02:30:00,5.63,22.70,,,,,
2027,02/23/23 02:40:00,5.62,22.70,,,,,
2028,02/23/23 02:50:00,5.55,22.70,,,,,
2029,02/23/23 03:00:00,5.61,22.68,,,,,
2030,02/23/23 03:10:00,5.49,22.68,,,,,
2031,02/23/23 03:20:00,5.53,22.68,,,,,
2032,02/23/23 03:30:00,5.54,22.66,,,,,
2033,02/23/23 03:40:00,5.47,22.66,,,,,
2034,02/23/23 03:50:00,5.35,22.68,,,,,
2035,02/23/23 04:00:00,5.43,22.66,,,,,
2036,02/23/23 04:10:00,5.42,22.66,,,,,
2037,02/23/23 04:20:00,5.45,22.66,,,,,
2038,02/23/23 04:30:00,5.39,22.66,,,,,
2039,02/23/23 04:40:00,5.35,22.66,,,,,
2040,02/23/23 04:50:00,5.35,22.66,,,,,
2041,02/23/23 05:00:00,5.27,22.64,,,,,
2042,02/23/23 05:10:00,5.35,22.64,,,,,
2043,02/23/23 05:20:00,5.36,22.64,,,,,
2044,02/23/23 05:30:00,5.27,22.64,,,,,
2045,02/23/23 05:40:00,5.26,22.64,,,,,
2046,02/23/23 05:50:00,5.29,22.64,,,,,
2047,02/23/23 06:00:00,5.31,22.62,,,,,
2048,02/23/23 06:10:00,5.26,22.62,,,,,
2049,02/23/23 06:20:00,5.21,22.62,,,,,
2050,02/23/23 06:30:00,5.26,22.62,,,,,
2051,02/23/23 06:40:00,5.21,22.62,,,,,
2052,02/23/23 06:50:00,5.16,22.62,,,,,
2053,02/23/23 07:00:00,5.09,22.62,,,,,
2054,02/23/23 07:10:00,5.12,22.62,,,,,
2055,02/23/23 07:20:00,5.18,22.62,,,,,
2056,02/23/23 07:30:00,5.06,22.62,,,,,
2057,02/23/23 07:40:00,5.02,22.60,,,,,
2058,02/23/23 07:50:00,4.91,22.62,,,,,
2059,02/23/23 08:00:00,4.88,22.60,,,,,
2060,02/23/23 08:10:00,4.98,22.62,,,,,
2061,02/23/23 08:20:00,4.91,22.62,,,,,
2062,02/23/23 08:30:00,4.89,22.64,,,,,
2063,02/23/23 08:40:00,4.98,22.68,,,,,
2064,02/23/23 08:50:00,5.14,22.66,,,,,
