"Plot Title: 21515403_Yellow"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Coupler Detached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
3460,04/08/24 12:30:00 PM,5.67,24.14,,,,,
3461,04/08/24 12:40:00 PM,5.52,24.22,,,,,
3462,04/08/24 12:50:00 PM,5.37,24.10,,,,,
3463,04/08/24 01:00:00 PM,5.46,24.22,,,,,
3464,04/08/24 01:10:00 PM,5.56,24.36,,,,,
3465,04/08/24 01:20:00 PM,6.25,24.54,,,,,
3466,04/08/24 01:30:00 PM,5.80,24.40,,,,,
3467,04/08/24 01:40:00 PM,6.07,24.50,,,,,
3468,04/08/24 01:50:00 PM,6.55,24.72,,,,,
3469,04/08/24 02:00:00 PM,6.71,24.74,,,,,
3470,04/08/24 02:10:00 PM,5.87,24.58,,,,,
3471,04/08/24 02:20:00 PM,6.88,24.58,,,,,
3472,04/08/24 02:30:00 PM,6.83,24.78,,,,,
3473,04/08/24 02:40:00 PM,6.07,24.66,,,,,
3474,04/08/24 02:50:00 PM,6.32,24.48,,,,,
3475,04/08/24 03:00:00 PM,6.41,24.34,,,,,
3476,04/08/24 03:10:00 PM,6.85,24.42,,,,,
3477,04/08/24 03:20:00 PM,6.77,24.46,,,,,
3478,04/08/24 03:30:00 PM,6.77,24.48,,,,,
3479,04/08/24 03:40:00 PM,6.39,24.42,,,,,
3480,04/08/24 03:50:00 PM,6.35,24.42,,,,,
3481,04/08/24 04:00:00 PM,6.99,24.54,,,,,
3482,04/08/24 04:10:00 PM,6.54,24.46,,,,,
3483,04/08/24 04:20:00 PM,6.47,24.44,,,,,
3484,04/08/24 04:30:00 PM,6.85,24.46,,,,,
3485,04/08/24 04:40:00 PM,6.67,24.48,,,,,
3486,04/08/24 04:50:00 PM,6.73,24.48,,,,,
3487,04/08/24 05:00:00 PM,7.48,24.48,,,,,
3488,04/08/24 05:10:00 PM,7.72,24.52,,,,,
3489,04/08/24 05:20:00 PM,7.53,24.52,,,,,
3490,04/08/24 05:30:00 PM,7.42,24.48,,,,,
3491,04/08/24 05:40:00 PM,7.25,24.42,,,,,
3492,04/08/24 05:50:00 PM,6.89,24.40,,,,,
3493,04/08/24 06:00:00 PM,6.73,24.40,,,,,
3494,04/08/24 06:10:00 PM,6.82,24.34,,,,,
3495,04/08/24 06:20:00 PM,6.45,24.32,,,,,
3496,04/08/24 06:30:00 PM,6.13,24.30,,,,,
3497,04/08/24 06:40:00 PM,6.21,24.24,,,,,
3498,04/08/24 06:50:00 PM,6.08,24.24,,,,,
3499,04/08/24 07:00:00 PM,6.18,24.20,,,,,
3500,04/08/24 07:10:00 PM,6.06,24.18,,,,,
3501,04/08/24 07:20:00 PM,6.02,24.14,,,,,
3502,04/08/24 07:30:00 PM,5.74,24.10,,,,,
3503,04/08/24 07:40:00 PM,5.29,24.08,,,,,
3504,04/08/24 07:50:00 PM,5.56,24.06,,,,,
3505,04/08/24 08:00:00 PM,5.56,24.02,,,,,
3506,04/08/24 08:10:00 PM,5.36,23.98,,,,,
3507,04/08/24 08:20:00 PM,5.05,23.96,,,,,
3508,04/08/24 08:30:00 PM,5.01,23.92,,,,,
3509,04/08/24 08:40:00 PM,4.87,23.90,,,,,
3510,04/08/24 08:50:00 PM,4.36,23.86,,,,,
3511,04/08/24 09:00:00 PM,4.36,23.84,,,,,
3512,04/08/24 09:10:00 PM,4.47,23.82,,,,,
3513,04/08/24 09:20:00 PM,4.63,23.80,,,,,
3514,04/08/24 09:30:00 PM,4.25,23.76,,,,,
3515,04/08/24 09:40:00 PM,4.06,23.74,,,,,
3516,04/08/24 09:50:00 PM,4.14,23.70,,,,,
3517,04/08/24 10:00:00 PM,3.89,23.68,,,,,
3518,04/08/24 10:10:00 PM,3.81,23.64,,,,,
3519,04/08/24 10:20:00 PM,3.71,23.60,,,,,
3520,04/08/24 10:30:00 PM,3.70,23.58,,,,,
3521,04/08/24 10:40:00 PM,3.74,23.54,,,,,
3522,04/08/24 10:50:00 PM,3.43,23.50,,,,,
3523,04/08/24 11:00:00 PM,3.41,23.48,,,,,
3524,04/08/24 11:10:00 PM,3.43,23.42,,,,,
3525,04/08/24 11:20:00 PM,3.29,23.38,,,,,
3526,04/08/24 11:30:00 PM,3.34,23.34,,,,,
3527,04/08/24 11:40:00 PM,3.07,23.34,,,,,
3528,04/08/24 11:50:00 PM,2.99,23.30,,,,,
3529,04/09/24 12:00:00 AM,2.86,23.28,,,,,
3530,04/09/24 12:10:00 AM,2.75,23.26,,,,,
3531,04/09/24 12:20:00 AM,2.77,23.22,,,,,
3532,04/09/24 12:30:00 AM,2.43,23.20,,,,,
3533,04/09/24 12:40:00 AM,2.54,23.16,,,,,
3534,04/09/24 12:50:00 AM,2.53,23.12,,,,,
3535,04/09/24 01:00:00 AM,2.47,23.08,,,,,
3536,04/09/24 01:10:00 AM,2.40,23.04,,,,,
3537,04/09/24 01:20:00 AM,2.14,23.02,,,,,
3538,04/09/24 01:30:00 AM,2.15,23.00,,,,,
3539,04/09/24 01:40:00 AM,1.87,22.98,,,,,
3540,04/09/24 01:50:00 AM,1.82,22.96,,,,,
3541,04/09/24 02:00:00 AM,1.90,22.92,,,,,
3542,04/09/24 02:10:00 AM,1.72,22.90,,,,,
3543,04/09/24 02:20:00 AM,1.75,22.88,,,,,
3544,04/09/24 02:30:00 AM,1.49,22.86,,,,,
3545,04/09/24 02:40:00 AM,1.37,22.84,,,,,
3546,04/09/24 02:50:00 AM,1.27,22.80,,,,,
3547,04/09/24 03:00:00 AM,1.31,22.76,,,,,
3548,04/09/24 03:10:00 AM,1.19,22.76,,,,,
3549,04/09/24 03:20:00 AM,1.04,22.74,,,,,
3550,04/09/24 03:30:00 AM,0.92,22.74,,,,,
3551,04/09/24 03:40:00 AM,0.81,22.74,,,,,
3552,04/09/24 03:50:00 AM,0.89,22.74,,,,,
3553,04/09/24 04:00:00 AM,0.72,22.72,,,,,
3554,04/09/24 04:10:00 AM,0.40,22.70,,,,,
3555,04/09/24 04:20:00 AM,0.43,22.70,,,,,
3556,04/09/24 04:30:00 AM,0.57,22.68,,,,,
3557,04/09/24 04:40:00 AM,0.29,22.66,,,,,
3558,04/09/24 04:50:00 AM,0.11,22.64,,,,,
3559,04/09/24 05:00:00 AM,0.12,22.64,,,,,
3560,04/09/24 05:10:00 AM,0.06,22.64,,,,,
3561,04/09/24 05:20:00 AM,0.10,22.62,,,,,
3562,04/09/24 05:30:00 AM,0.02,22.60,,,,,
3563,04/09/24 05:40:00 AM,0.04,22.60,,,,,
3564,04/09/24 05:50:00 AM,0.02,22.60,,,,,
3565,04/09/24 06:00:00 AM,0.34,22.60,,,,,
3566,04/09/24 06:10:00 AM,0.15,22.58,,,,,
3567,04/09/24 06:20:00 AM,0.11,22.56,,,,,
3568,04/09/24 06:30:00 AM,0.06,22.54,,,,,
3569,04/09/24 06:40:00 AM,0.22,22.54,,,,,
3570,04/09/24 06:50:00 AM,0.01,22.52,,,,,
3571,04/09/24 07:00:00 AM,0.06,22.50,,,,,
3572,04/09/24 07:10:00 AM,0.07,22.52,,,,,
3573,04/09/24 07:20:00 AM,-0.00,22.52,,,,,
3574,04/09/24 07:30:00 AM,0.05,22.52,,,,,
3575,04/09/24 07:40:00 AM,0.05,22.54,,,,,
3576,04/09/24 07:50:00 AM,0.10,22.56,,,,,
3577,04/09/24 08:00:00 AM,-0.00,22.56,,,,,
3578,04/09/24 08:10:00 AM,0.22,22.60,,,,,
3579,04/09/24 08:20:00 AM,0.27,22.62,,,,,
3580,04/09/24 08:30:00 AM,0.18,22.66,,,,,
3581,04/09/24 08:40:00 AM,0.16,22.70,,,,,
3582,04/09/24 08:50:00 AM,0.54,22.82,,,,,
3583,04/09/24 09:00:00 AM,0.35,23.02,,,,,
3584,04/09/24 09:10:00 AM,0.68,23.06,,,,,
3585,04/09/24 09:20:00 AM,0.67,23.12,,,,,
3586,04/09/24 09:30:00 AM,0.99,23.22,,,,,
3587,04/09/24 09:40:00 AM,1.43,23.36,,,,,
3588,04/09/24 09:50:00 AM,1.36,23.32,,,,,
3589,04/09/24 10:00:00 AM,1.72,23.58,,,,,
3590,04/09/24 10:10:00 AM,2.19,23.66,,,,,
3591,04/09/24 10:20:00 AM,2.69,23.76,,,,,
3592,04/09/24 10:30:00 AM,3.05,23.90,,,,,
3593,04/09/24 10:40:00 AM,3.11,23.92,,,,,
3594,04/09/24 10:50:00 AM,3.13,24.04,,,,,
3595,04/09/24 11:00:00 AM,3.85,24.16,,,,,
3596,04/09/24 11:10:00 AM,3.68,24.18,,,,,
3597,04/09/24 11:20:00 AM,3.51,24.18,,,,,
3598,04/09/24 11:30:00 AM,4.21,24.50,,,,,
3599,04/09/24 11:40:00 AM,4.04,24.42,,,,,
3600,04/09/24 11:50:00 AM,4.53,24.60,,,,,
3601,04/09/24 12:00:00 PM,4.86,24.52,,,,,
3602,04/09/24 12:10:00 PM,5.08,24.58,,,,,
3603,04/09/24 12:20:00 PM,5.26,24.62,,,,,
3604,04/09/24 12:30:00 PM,5.43,24.84,,,,,
3605,04/09/24 12:40:00 PM,5.39,24.76,,,,,
3606,04/09/24 12:50:00 PM,5.54,24.72,,,,,
3607,04/09/24 01:00:00 PM,5.67,25.02,,,,,
3608,04/09/24 01:10:00 PM,6.39,25.08,,,,,
3609,04/09/24 01:20:00 PM,5.57,24.88,,,,,
3610,04/09/24 01:30:00 PM,6.19,24.94,,,,,
3611,04/09/24 01:40:00 PM,5.87,25.00,,,,,
3612,04/09/24 01:50:00 PM,5.80,24.90,,,,,
3613,04/09/24 02:00:00 PM,6.56,24.92,,,,,
3614,04/09/24 02:10:00 PM,5.95,25.02,,,,,
3615,04/09/24 02:20:00 PM,6.05,24.98,,,,,
3616,04/09/24 02:30:00 PM,6.16,24.94,,,,,
3617,04/09/24 02:40:00 PM,5.63,25.00,,,,,
3618,04/09/24 02:50:00 PM,5.67,24.78,,,,,
3619,04/09/24 03:00:00 PM,5.86,24.66,,,,,
3620,04/09/24 03:10:00 PM,5.96,24.68,,,,,
3621,04/09/24 03:20:00 PM,6.52,24.70,,,,,
3622,04/09/24 03:30:00 PM,5.81,24.70,,,,,
3623,04/09/24 03:40:00 PM,5.72,24.70,,,,,
3624,04/09/24 03:50:00 PM,5.86,24.66,,,,,
3625,04/09/24 04:00:00 PM,6.03,24.66,,,,,
3626,04/09/24 04:10:00 PM,6.05,24.64,,,,,
3627,04/09/24 04:20:00 PM,5.90,24.62,,,,,
3628,04/09/24 04:30:00 PM,6.07,24.62,,,,,
3629,04/09/24 04:40:00 PM,5.91,24.64,,,,,
3630,04/09/24 04:50:00 PM,6.14,24.68,,,,,
3631,04/09/24 05:00:00 PM,6.16,24.72,,,,,
3632,04/09/24 05:10:00 PM,5.87,24.76,,,,,
3633,04/09/24 05:20:00 PM,5.80,24.72,,,,,
3634,04/09/24 05:30:00 PM,6.34,24.72,,,,,
3635,04/09/24 05:40:00 PM,6.17,24.74,,,,,
3636,04/09/24 05:50:00 PM,5.84,24.72,,,,,
3637,04/09/24 06:00:00 PM,5.73,24.74,,,,,
3638,04/09/24 06:10:00 PM,5.80,24.72,,,,,
3639,04/09/24 06:20:00 PM,6.01,24.74,,,,,
3640,04/09/24 06:30:00 PM,5.78,24.72,,,,,
3641,04/09/24 06:40:00 PM,5.89,24.68,,,,,
3642,04/09/24 06:50:00 PM,5.79,24.66,,,,,
3643,04/09/24 07:00:00 PM,5.53,24.62,,,,,
3644,04/09/24 07:10:00 PM,5.52,24.60,,,,,
3645,04/09/24 07:20:00 PM,5.21,24.56,,,,,
3646,04/09/24 07:30:00 PM,5.27,24.52,,,,,
3647,04/09/24 07:40:00 PM,5.26,24.50,,,,,
3648,04/09/24 07:50:00 PM,5.16,24.46,,,,,
3649,04/09/24 08:00:00 PM,4.66,24.42,,,,,
3650,04/09/24 08:10:00 PM,4.94,24.38,,,,,
3651,04/09/24 08:20:00 PM,4.37,24.36,,,,,
3652,04/09/24 08:30:00 PM,4.44,24.32,,,,,
3653,04/09/24 08:40:00 PM,4.49,24.28,,,,,
3654,04/09/24 08:50:00 PM,4.43,24.26,,,,,
3655,04/09/24 09:00:00 PM,4.14,24.22,,,,,
3656,04/09/24 09:10:00 PM,4.10,24.18,,,,,
3657,04/09/24 09:20:00 PM,4.03,24.14,,,,,
3658,04/09/24 09:30:00 PM,3.95,24.12,,,,,
3659,04/09/24 09:40:00 PM,3.59,24.08,,,,,
3660,04/09/24 09:50:00 PM,3.43,24.06,,,,,
3661,04/09/24 10:00:00 PM,3.60,24.02,,,,,
3662,04/09/24 10:10:00 PM,3.30,24.00,,,,,
3663,04/09/24 10:20:00 PM,3.24,23.96,,,,,
3664,04/09/24 10:30:00 PM,3.27,23.94,,,,,
3665,04/09/24 10:40:00 PM,3.10,23.90,,,,,
3666,04/09/24 10:50:00 PM,3.06,23.86,,,,,
3667,04/09/24 11:00:00 PM,3.10,23.82,,,,,
3668,04/09/24 11:10:00 PM,3.08,23.80,,,,,
3669,04/09/24 11:20:00 PM,2.95,23.76,,,,,
3670,04/09/24 11:30:00 PM,2.89,23.74,,,,,
3671,04/09/24 11:40:00 PM,2.86,23.70,,,,,
3672,04/09/24 11:50:00 PM,2.81,23.66,,,,,
3673,04/10/24 12:00:00 AM,2.89,23.64,,,,,
3674,04/10/24 12:10:00 AM,2.39,23.58,,,,,
3675,04/10/24 12:20:00 AM,2.32,23.56,,,,,
3676,04/10/24 12:30:00 AM,2.54,23.52,,,,,
3677,04/10/24 12:40:00 AM,2.20,23.50,,,,,
3678,04/10/24 12:50:00 AM,2.03,23.50,,,,,
3679,04/10/24 01:00:00 AM,2.30,23.46,,,,,
3680,04/10/24 01:10:00 AM,2.24,23.42,,,,,
3681,04/10/24 01:20:00 AM,1.83,23.38,,,,,
3682,04/10/24 01:30:00 AM,1.70,23.36,,,,,
3683,04/10/24 01:40:00 AM,1.69,23.34,,,,,
3684,04/10/24 01:50:00 AM,1.65,23.32,,,,,
3685,04/10/24 02:00:00 AM,1.42,23.30,,,,,
3686,04/10/24 02:10:00 AM,1.31,23.26,,,,,
3687,04/10/24 02:20:00 AM,1.35,23.26,,,,,
3688,04/10/24 02:30:00 AM,1.22,23.22,,,,,
3689,04/10/24 02:40:00 AM,1.03,23.22,,,,,
3690,04/10/24 02:50:00 AM,0.87,23.18,,,,,
3691,04/10/24 03:00:00 AM,0.88,23.14,,,,,
3692,04/10/24 03:10:00 AM,0.97,23.12,,,,,
3693,04/10/24 03:20:00 AM,0.90,23.10,,,,,
3694,04/10/24 03:30:00 AM,0.81,23.10,,,,,
3695,04/10/24 03:40:00 AM,0.78,23.08,,,,,
3696,04/10/24 03:50:00 AM,0.55,23.06,,,,,
3697,04/10/24 04:00:00 AM,0.78,23.02,,,,,
3698,04/10/24 04:10:00 AM,0.40,23.02,,,,,
3699,04/10/24 04:20:00 AM,0.39,23.02,,,,,
3700,04/10/24 04:30:00 AM,0.29,23.00,,,,,
3701,04/10/24 04:40:00 AM,0.43,22.96,,,,,
3702,04/10/24 04:50:00 AM,0.26,22.96,,,,,
3703,04/10/24 05:00:00 AM,0.49,22.94,,,,,
3704,04/10/24 05:10:00 AM,0.29,22.94,,,,,
3705,04/10/24 05:20:00 AM,0.19,22.92,,,,,
3706,04/10/24 05:30:00 AM,0.27,22.90,,,,,
3707,04/10/24 05:40:00 AM,0.29,22.88,,,,,
3708,04/10/24 05:50:00 AM,0.16,22.88,,,,,
3709,04/10/24 06:00:00 AM,0.23,22.88,,,,,
3710,04/10/24 06:10:00 AM,0.16,22.88,,,,,
3711,04/10/24 06:20:00 AM,0.21,22.86,,,,,
3712,04/10/24 06:30:00 AM,0.13,22.86,,,,,
3713,04/10/24 06:40:00 AM,0.13,22.86,,,,,
3714,04/10/24 06:50:00 AM,-0.00,22.86,,,,,
3715,04/10/24 07:00:00 AM,-0.00,22.86,,,,,
3716,04/10/24 07:10:00 AM,0.06,22.86,,,,,
3717,04/10/24 07:20:00 AM,0.10,22.88,,,,,
3718,04/10/24 07:30:00 AM,0.04,22.86,,,,,
3719,04/10/24 07:40:00 AM,0.13,22.86,,,,,
3720,04/10/24 07:50:00 AM,0.30,22.88,,,,,
3721,04/10/24 08:00:00 AM,0.29,22.90,,,,,
3722,04/10/24 08:10:00 AM,0.21,22.94,,,,,
3723,04/10/24 08:20:00 AM,0.23,22.94,,,,,
3724,04/10/24 08:30:00 AM,0.38,23.02,,,,,
3725,04/10/24 08:40:00 AM,0.57,23.12,,,,,
3726,04/10/24 08:50:00 AM,0.33,23.20,,,,,
3727,04/10/24 09:00:00 AM,0.28,23.38,,,,,
3728,04/10/24 09:10:00 AM,0.56,23.54,,,,,
3729,04/10/24 09:20:00 AM,0.92,23.58,,,,,
3730,04/10/24 09:30:00 AM,1.16,23.78,,,,,
3731,04/10/24 09:40:00 AM,1.53,23.94,,,,,
3732,04/10/24 09:50:00 AM,1.75,24.10,,,,,
3733,04/10/24 10:00:00 AM,2.48,24.30,,,,,
3734,04/10/24 10:10:00 AM,2.61,24.44,,,,,
3735,04/10/24 10:20:00 AM,3.19,24.62,,,,,
3736,04/10/24 10:30:00 AM,2.97,24.80,,,,,
3737,04/10/24 10:40:00 AM,3.55,25.00,,,,,
3738,04/10/24 10:50:00 AM,3.87,25.12,,,,,
3739,04/10/24 11:00:00 AM,4.26,25.26,,,,,
3740,04/10/24 11:10:00 AM,4.12,25.48,,,,,
3741,04/10/24 11:20:00 AM,4.38,25.60,,,,,
3742,04/10/24 11:30:00 AM,4.49,25.70,,,,,
3743,04/10/24 11:40:00 AM,4.75,25.82,,,,,
3744,04/10/24 11:50:00 AM,5.12,25.94,,,,,
3745,04/10/24 12:00:00 PM,5.26,26.06,,,,,
3746,04/10/24 12:10:00 PM,5.45,26.14,,,,,
3747,04/10/24 12:20:00 PM,5.43,26.26,,,,,
3748,04/10/24 12:30:00 PM,5.70,26.36,,,,,
3749,04/10/24 12:40:00 PM,5.54,26.38,,,,,
3750,04/10/24 12:50:00 PM,5.98,26.48,,,,,
3751,04/10/24 01:00:00 PM,5.89,26.44,,,,,
3752,04/10/24 01:10:00 PM,5.86,26.58,,,,,
3753,04/10/24 01:20:00 PM,6.11,26.62,,,,,
3754,04/10/24 01:30:00 PM,5.80,26.62,,,,,
3755,04/10/24 01:40:00 PM,6.23,26.50,,,,,
3756,04/10/24 01:50:00 PM,6.19,26.62,,,,,
3757,04/10/24 02:00:00 PM,6.23,26.68,,,,,
3758,04/10/24 02:10:00 PM,6.24,26.68,,,,,
3759,04/10/24 02:20:00 PM,5.92,26.70,,,,,
3760,04/10/24 02:30:00 PM,5.97,26.72,,,,,
3761,04/10/24 02:40:00 PM,5.81,26.68,,,,,
3762,04/10/24 02:50:00 PM,5.84,26.42,,,,,
3763,04/10/24 03:00:00 PM,5.61,26.34,,,,,
3764,04/10/24 03:10:00 PM,5.59,26.28,,,,,
3765,04/10/24 03:20:00 PM,5.48,26.28,,,,,
3766,04/10/24 03:30:00 PM,5.35,26.24,,,,,
3767,04/10/24 03:40:00 PM,5.46,26.26,,,,,
3768,04/10/24 03:50:00 PM,5.08,26.26,,,,,
3769,04/10/24 04:00:00 PM,5.25,26.22,,,,,
3770,04/10/24 04:10:00 PM,4.92,26.24,,,,,
3771,04/10/24 04:20:00 PM,4.93,26.26,,,,,
3772,04/10/24 04:30:00 PM,5.21,26.26,,,,,
3773,04/10/24 04:40:00 PM,4.98,26.26,,,,,
3774,04/10/24 04:50:00 PM,4.91,26.32,,,,,
3775,04/10/24 05:00:00 PM,4.97,26.32,,,,,
3776,04/10/24 05:10:00 PM,4.87,26.30,,,,,
3777,04/10/24 05:20:00 PM,4.88,26.34,,,,,
3778,04/10/24 05:30:00 PM,4.65,26.36,,,,,
3779,04/10/24 05:40:00 PM,4.96,26.34,,,,,
3780,04/10/24 05:50:00 PM,4.69,26.30,,,,,
3781,04/10/24 06:00:00 PM,4.52,26.26,,,,,
3782,04/10/24 06:10:00 PM,4.55,26.26,,,,,
3783,04/10/24 06:20:00 PM,4.28,26.22,,,,,
3784,04/10/24 06:30:00 PM,4.41,26.20,,,,,
3785,04/10/24 06:40:00 PM,4.30,26.16,,,,,
3786,04/10/24 06:50:00 PM,4.05,26.12,,,,,
3787,04/10/24 07:00:00 PM,4.15,26.10,,,,,
3788,04/10/24 07:10:00 PM,3.79,26.04,,,,,
3789,04/10/24 07:20:00 PM,3.82,26.02,,,,,
3790,04/10/24 07:30:00 PM,3.93,25.96,,,,,
3791,04/10/24 07:40:00 PM,3.87,25.92,,,,,
3792,04/10/24 07:50:00 PM,3.55,25.92,,,,,
3793,04/10/24 08:00:00 PM,3.67,25.88,,,,,
3794,04/10/24 08:10:00 PM,3.44,25.86,,,,,
3795,04/10/24 08:20:00 PM,3.38,25.82,,,,,
3796,04/10/24 08:30:00 PM,3.32,25.78,,,,,
3797,04/10/24 08:40:00 PM,3.19,25.76,,,,,
3798,04/10/24 08:50:00 PM,2.92,25.74,,,,,
3799,04/10/24 09:00:00 PM,2.92,25.72,,,,,
3800,04/10/24 09:10:00 PM,2.89,25.70,,,,,
3801,04/10/24 09:20:00 PM,2.74,25.68,,,,,
3802,04/10/24 09:30:00 PM,2.72,25.64,,,,,
3803,04/10/24 09:40:00 PM,2.72,25.60,,,,,
3804,04/10/24 09:50:00 PM,2.40,25.58,,,,,
3805,04/10/24 10:00:00 PM,2.23,25.54,,,,,
3806,04/10/24 10:10:00 PM,1.96,25.50,,,,,
3807,04/10/24 10:20:00 PM,1.98,25.46,,,,,
3808,04/10/24 10:30:00 PM,1.87,25.44,,,,,
3809,04/10/24 10:40:00 PM,1.90,25.40,,,,,
3810,04/10/24 10:50:00 PM,1.85,25.38,,,,,
3811,04/10/24 11:00:00 PM,1.72,25.36,,,,,
3812,04/10/24 11:10:00 PM,1.72,25.32,,,,,
3813,04/10/24 11:20:00 PM,1.33,25.30,,,,,
3814,04/10/24 11:30:00 PM,1.71,25.26,,,,,
3815,04/10/24 11:40:00 PM,1.41,25.24,,,,,
3816,04/10/24 11:50:00 PM,1.46,25.22,,,,,
3817,04/11/24 12:00:00 AM,1.31,25.18,,,,,
3818,04/11/24 12:10:00 AM,1.08,25.14,,,,,
3819,04/11/24 12:20:00 AM,0.89,25.12,,,,,
3820,04/11/24 12:30:00 AM,0.81,25.10,,,,,
3821,04/11/24 12:40:00 AM,0.94,25.08,,,,,
3822,04/11/24 12:50:00 AM,0.72,25.08,,,,,
3823,04/11/24 01:00:00 AM,0.72,25.06,,,,,
3824,04/11/24 01:10:00 AM,0.65,25.04,,,,,
3825,04/11/24 01:20:00 AM,0.55,25.02,,,,,
3826,04/11/24 01:30:00 AM,0.39,25.00,,,,,
3827,04/11/24 01:40:00 AM,0.32,25.00,,,,,
3828,04/11/24 01:50:00 AM,0.30,24.98,,,,,
3829,04/11/24 02:00:00 AM,0.12,24.96,,,,,
3830,04/11/24 02:10:00 AM,0.13,24.94,,,,,
3831,04/11/24 02:20:00 AM,0.10,24.94,,,,,
3832,04/11/24 02:30:00 AM,0.07,24.92,,,,,
3833,04/11/24 02:40:00 AM,0.11,24.90,,,,,
3834,04/11/24 02:50:00 AM,0.07,24.88,,,,,
3835,04/11/24 03:00:00 AM,-0.00,24.86,,,,,
3836,04/11/24 03:10:00 AM,0.07,24.84,,,,,
3837,04/11/24 03:20:00 AM,0.04,24.82,,,,,
3838,04/11/24 03:30:00 AM,0.07,24.82,,,,,
3839,04/11/24 03:40:00 AM,-0.01,24.80,,,,,
3840,04/11/24 03:50:00 AM,0.02,24.78,,,,,
3841,04/11/24 04:00:00 AM,-0.01,24.76,,,,,
3842,04/11/24 04:10:00 AM,0.06,24.74,,,,,
3843,04/11/24 04:20:00 AM,-0.01,24.72,,,,,
3844,04/11/24 04:30:00 AM,0.05,24.70,,,,,
3845,04/11/24 04:40:00 AM,0.05,24.70,,,,,
3846,04/11/24 04:50:00 AM,0.06,24.68,,,,,
3847,04/11/24 05:00:00 AM,0.02,24.66,,,,,
3848,04/11/24 05:10:00 AM,-0.01,24.64,,,,,
3849,04/11/24 05:20:00 AM,-0.01,24.64,,,,,
3850,04/11/24 05:30:00 AM,-0.01,24.60,,,,,
3851,04/11/24 05:40:00 AM,-0.01,24.58,,,,,
3852,04/11/24 05:50:00 AM,0.04,24.56,,,,,
3853,04/11/24 06:00:00 AM,0.01,24.54,,,,,
3854,04/11/24 06:10:00 AM,-0.00,24.50,,,,,
3855,04/11/24 06:20:00 AM,0.08,24.46,,,,,
3856,04/11/24 06:30:00 AM,0.04,24.46,,,,,
3857,04/11/24 06:40:00 AM,-0.01,24.42,,,,,
3858,04/11/24 06:50:00 AM,0.04,24.44,,,,,
3859,04/11/24 07:00:00 AM,0.04,24.42,,,,,
3860,04/11/24 07:10:00 AM,-0.01,24.42,,,,,
3861,04/11/24 07:20:00 AM,0.10,24.38,,,,,
3862,04/11/24 07:30:00 AM,0.11,24.36,,,,,
3863,04/11/24 07:40:00 AM,-0.01,24.34,,,,,
3864,04/11/24 07:50:00 AM,0.02,24.34,,,,,
3865,04/11/24 08:00:00 AM,0.07,24.32,,,,,
3866,04/11/24 08:10:00 AM,0.26,24.30,,,,,
3867,04/11/24 08:20:00 AM,0.19,24.28,,,,,
3868,04/11/24 08:30:00 AM,0.16,24.30,,,,,
3869,04/11/24 08:40:00 AM,0.24,24.30,,,,,
3870,04/11/24 08:50:00 AM,0.27,24.30,,,,,
3871,04/11/24 09:00:00 AM,0.33,24.28,,,,,
3872,04/11/24 09:10:00 AM,0.49,24.30,,,,,
3873,04/11/24 09:20:00 AM,0.45,24.30,,,,,
3874,04/11/24 09:30:00 AM,0.84,24.32,,,,,
3875,04/11/24 09:40:00 AM,0.56,24.30,,,,,
3876,04/11/24 09:50:00 AM,0.67,24.30,,,,,
3877,04/11/24 10:00:00 AM,0.87,24.32,,,,,
3878,04/11/24 10:10:00 AM,0.87,24.32,,,,,
3879,04/11/24 10:20:00 AM,0.93,24.34,,,,,
3880,04/11/24 10:30:00 AM,0.99,24.36,,,,,
3881,04/11/24 10:40:00 AM,1.04,24.38,,,,,
3882,04/11/24 10:50:00 AM,1.10,24.38,,,,,
3883,04/11/24 11:00:00 AM,1.39,24.40,,,,,
3884,04/11/24 11:10:00 AM,1.63,24.42,,,,,
3885,04/11/24 11:20:00 AM,1.58,24.44,,,,,
3886,04/11/24 11:30:00 AM,2.06,24.48,,,,,
3887,04/11/24 11:40:00 AM,2.14,24.50,,,,,
3888,04/11/24 11:50:00 AM,1.76,24.52,,,,,
3889,04/11/24 12:00:00 PM,2.72,24.54,,,,,
3890,04/11/24 12:10:00 PM,2.59,24.56,,,,,
3891,04/11/24 12:20:00 PM,2.32,24.60,,,,,
3892,04/11/24 12:30:00 PM,2.57,24.60,,,,,
3893,04/11/24 12:40:00 PM,2.86,24.62,,,,,
3894,04/11/24 12:50:00 PM,3.08,24.64,,,,,
3895,04/11/24 01:00:00 PM,3.26,24.68,,,,,
3896,04/11/24 01:10:00 PM,3.43,24.70,,,,,
3897,04/11/24 01:20:00 PM,3.48,24.74,,,,,
3898,04/11/24 01:30:00 PM,3.73,24.80,,,,,
3899,04/11/24 01:40:00 PM,3.88,24.90,,,,,
3900,04/11/24 01:50:00 PM,4.05,25.02,,,,,
3901,04/11/24 02:00:00 PM,4.80,25.08,,,,,
3902,04/11/24 02:10:00 PM,4.15,25.02,,,,,
3903,04/11/24 02:20:00 PM,4.38,25.10,,,,,
