"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Coupler Detached (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
1186,02/17/23 06:30:00,0.46,22.62,,,,,
1187,02/17/23 06:40:00,0.34,22.62,,,,,
1188,02/17/23 06:50:00,0.30,22.60,,,,,
1189,02/17/23 07:00:00,0.75,22.60,,,,,
1190,02/17/23 07:10:00,0.68,22.60,,,,,
1191,02/17/23 07:20:00,0.57,22.60,,,,,
1192,02/17/23 07:30:00,0.72,22.58,,,,,
1193,02/17/23 07:40:00,0.65,22.58,,,,,
1194,02/17/23 07:50:00,0.61,22.58,,,,,
1195,02/17/23 08:00:00,0.43,22.58,,,,,
1196,02/17/23 08:10:00,0.44,22.56,,,,,
1197,02/17/23 08:20:00,0.24,22.56,,,,,
1198,02/17/23 08:30:00,0.29,22.56,,,,,
1199,02/17/23 08:40:00,0.11,22.56,,,,,
1200,02/17/23 08:50:00,0.06,22.56,,,,,
1201,02/17/23 09:00:00,0.28,22.56,,,,,
1202,02/17/23 09:10:00,0.52,22.54,,,,,
1203,02/17/23 09:20:00,0.18,22.54,,,,,
1204,02/17/23 09:30:00,0.18,22.54,,,,,
1205,02/17/23 09:40:00,0.09,22.54,,,,,
1206,02/17/23 09:50:00,0.05,22.52,,,,,
1207,02/17/23 10:00:00,0.04,22.52,,,,,
1208,02/17/23 10:10:00,0.07,22.52,,,,,
1209,02/17/23 10:20:00,0.04,22.52,,,,,
1210,02/17/23 10:30:00,0.04,22.52,,,,,
1211,02/17/23 10:40:00,0.09,22.52,,,,,
1212,02/17/23 10:50:00,0.34,22.52,,,,,
1213,02/17/23 11:00:00,0.03,22.52,,,,,
1214,02/17/23 11:10:00,0.07,22.52,,,,,
1215,02/17/23 11:20:00,0.03,22.52,,,,,
1216,02/17/23 11:30:00,0.08,22.52,,,,,
1217,02/17/23 11:40:00,0.08,22.52,,,,,
1218,02/17/23 11:50:00,0.03,22.52,,,,,
1219,02/17/23 12:00:00,0.04,22.52,,,,,
1220,02/17/23 12:10:00,0.52,22.52,,,,,
1221,02/17/23 12:20:00,0.18,22.52,,,,,
1222,02/17/23 12:30:00,0.10,22.52,,,,,
1223,02/17/23 12:40:00,0.13,22.52,,,,,
1224,02/17/23 12:50:00,0.15,22.52,,,,,
1225,02/17/23 13:00:00,0.17,22.52,,,,,
1226,02/17/23 13:10:00,0.32,22.52,,,,,
1227,02/17/23 13:20:00,0.18,22.52,,,,,
1228,02/17/23 13:30:00,0.77,22.52,,,,,
1229,02/17/23 13:40:00,0.29,22.54,,,,,
1230,02/17/23 13:50:00,0.13,22.54,,,,,
1231,02/17/23 14:00:00,0.51,22.54,,,,,
1232,02/17/23 14:10:00,0.24,22.52,,,,,
1233,02/17/23 14:20:00,0.51,22.52,,,,,
1234,02/17/23 14:30:00,0.51,22.52,,,,,
1235,02/17/23 14:40:00,0.77,22.52,,,,,
1236,02/17/23 14:50:00,0.60,22.52,,,,,
1237,02/17/23 15:00:00,0.36,22.52,,,,,
1238,02/17/23 15:10:00,0.30,22.52,,,,,
1239,02/17/23 15:20:00,0.43,22.52,,,,,
1240,02/17/23 15:30:00,0.48,22.50,,,,,
1241,02/17/23 15:40:00,0.25,22.50,,,,,
1242,02/17/23 15:50:00,0.34,22.50,,,,,
1243,02/17/23 16:00:00,0.46,22.50,,,,,
1244,02/17/23 16:10:00,0.51,22.50,,,,,
1245,02/17/23 16:20:00,0.54,22.50,,,,,
1246,02/17/23 16:30:00,0.39,22.48,,,,,
1247,02/17/23 16:40:00,0.49,22.48,,,,,
1248,02/17/23 16:50:00,0.43,22.48,,,,,
1249,02/17/23 17:00:00,0.25,22.48,,,,,
1250,02/17/23 17:10:00,0.39,22.48,,,,,
1251,02/17/23 17:20:00,0.42,22.48,,,,,
1252,02/17/23 17:30:00,0.19,22.48,,,,,
1253,02/17/23 17:40:00,0.29,22.48,,,,,
1254,02/17/23 17:50:00,0.65,22.46,,,,,
1255,02/17/23 18:00:00,0.34,22.46,,,,,
1256,02/17/23 18:10:00,0.48,22.46,,,,,
1257,02/17/23 18:20:00,0.34,22.44,,,,,
1258,02/17/23 18:30:00,0.28,22.44,,,,,
1259,02/17/23 18:40:00,0.21,22.44,,,,,
1260,02/17/23 18:50:00,0.22,22.44,,,,,
1261,02/17/23 19:00:00,0.14,22.42,,,,,
1262,02/17/23 19:10:00,0.28,22.42,,,,,
1263,02/17/23 19:20:00,1.21,22.42,,,,,
1264,02/17/23 19:30:00,0.65,22.42,,,,,
1265,02/17/23 19:40:00,0.26,22.40,,,,,
1266,02/17/23 19:50:00,0.19,22.40,,,,,
1267,02/17/23 20:00:00,0.23,22.40,,,,,
1268,02/17/23 20:10:00,0.18,22.40,,,,,
1269,02/17/23 20:20:00,0.32,22.40,,,,,
1270,02/17/23 20:30:00,0.33,22.38,,,,,
1271,02/17/23 20:40:00,0.22,22.40,,,,,
1272,02/17/23 20:50:00,0.21,22.38,,,,,
1273,02/17/23 21:00:00,0.34,22.38,,,,,
1274,02/17/23 21:10:00,0.34,22.38,,,,,
1275,02/17/23 21:20:00,0.31,22.38,,,,,
1276,02/17/23 21:30:00,0.50,22.38,,,,,
1277,02/17/23 21:40:00,0.56,22.38,,,,,
1278,02/17/23 21:50:00,0.52,22.38,,,,,
1279,02/17/23 22:00:00,0.31,22.38,,,,,
1280,02/17/23 22:10:00,0.11,22.38,,,,,
1281,02/17/23 22:20:00,0.09,22.38,,,,,
1282,02/17/23 22:30:00,0.07,22.36,,,,,
1283,02/17/23 22:40:00,0.53,22.36,,,,,
1284,02/17/23 22:50:00,0.34,22.36,,,,,
1285,02/17/23 23:00:00,0.21,22.36,,,,,
1286,02/17/23 23:10:00,0.23,22.36,,,,,
1287,02/17/23 23:20:00,0.45,22.36,,,,,
1288,02/17/23 23:30:00,0.36,22.36,,,,,
1289,02/17/23 23:40:00,0.20,22.36,,,,,
1290,02/17/23 23:50:00,0.11,22.36,,,,,
1291,02/18/23 00:00:00,0.05,22.36,,,,,
1292,02/18/23 00:10:00,0.04,22.36,,,,,
1293,02/18/23 00:20:00,0.07,22.36,,,,,
1294,02/18/23 00:30:00,0.08,22.36,,,,,
1295,02/18/23 00:40:00,0.05,22.36,,,,,
1296,02/18/23 00:50:00,0.04,22.36,,,,,
1297,02/18/23 01:00:00,0.09,22.36,,,,,
1298,02/18/23 01:10:00,0.29,22.36,,,,,
1299,02/18/23 01:20:00,0.34,22.34,,,,,
1300,02/18/23 01:30:00,0.23,22.34,,,,,
1301,02/18/23 01:40:00,0.21,22.34,,,,,
1302,02/18/23 01:50:00,0.08,22.34,,,,,
1303,02/18/23 02:00:00,0.11,22.34,,,,,
1304,02/18/23 02:10:00,0.35,22.34,,,,,
1305,02/18/23 02:20:00,0.13,22.34,,,,,
1306,02/18/23 02:30:00,0.18,22.34,,,,,
1307,02/18/23 02:40:00,0.20,22.34,,,,,
1308,02/18/23 02:50:00,0.09,22.34,,,,,
1309,02/18/23 03:00:00,0.25,22.34,,,,,
1310,02/18/23 03:10:00,0.26,22.34,,,,,
1311,02/18/23 03:20:00,0.24,22.36,,,,,
1312,02/18/23 03:30:00,0.09,22.36,,,,,
1313,02/18/23 03:40:00,0.16,22.36,,,,,
1314,02/18/23 03:50:00,0.06,22.36,,,,,
1315,02/18/23 04:00:00,0.03,22.36,,,,,
1316,02/18/23 04:10:00,0.04,22.36,,,,,
1317,02/18/23 04:20:00,0.02,22.38,,,,,
1318,02/18/23 04:30:00,-0.00,22.38,,,,,
1319,02/18/23 04:40:00,0.04,22.38,,,,,
1320,02/18/23 04:50:00,0.03,22.38,,,,,
1321,02/18/23 05:00:00,-0.00,22.38,,,,,
1322,02/18/23 05:10:00,-0.00,22.38,,,,,
1323,02/18/23 05:20:00,-0.01,22.38,,,,,
1324,02/18/23 05:30:00,0.54,22.38,,,,,
1325,02/18/23 05:40:00,0.04,22.38,,,,,
1326,02/18/23 05:50:00,-0.00,22.38,,,,,
1327,02/18/23 06:00:00,0.04,22.38,,,,,
1328,02/18/23 06:10:00,0.01,22.36,,,,,
1329,02/18/23 06:20:00,0.01,22.36,,,,,
1330,02/18/23 06:30:00,-0.00,22.36,,,,,
1331,02/18/23 06:40:00,0.59,22.36,,,,,
1332,02/18/23 06:50:00,0.60,22.36,,,,,
1333,02/18/23 07:00:00,0.28,22.34,,,,,
1334,02/18/23 07:10:00,0.08,22.34,,,,,
1335,02/18/23 07:20:00,0.10,22.34,,,,,
1336,02/18/23 07:30:00,0.11,22.34,,,,,
1337,02/18/23 07:40:00,0.43,22.34,,,,,
1338,02/18/23 07:50:00,0.14,22.34,,,,,
1339,02/18/23 08:00:00,0.32,22.34,,,,,
1340,02/18/23 08:10:00,0.10,22.34,,,,,
1341,02/18/23 08:20:00,0.02,22.36,,,,,
1342,02/18/23 08:30:00,0.01,22.36,,,,,
1343,02/18/23 08:40:00,0.02,22.36,,,,,
1344,02/18/23 08:50:00,0.01,22.36,,,,,
1345,02/18/23 09:00:00,0.04,22.38,,,,,
1346,02/18/23 09:10:00,0.01,22.40,,,,,
1347,02/18/23 09:20:00,0.01,22.40,,,,,
1348,02/18/23 09:30:00,0.01,22.40,,,,,
1349,02/18/23 09:40:00,0.03,22.42,,,,,
1350,02/18/23 09:50:00,0.17,22.44,,,,,
1351,02/18/23 10:00:00,0.11,22.46,,,,,
1352,02/18/23 10:10:00,0.01,22.46,,,,,
1353,02/18/23 10:20:00,0.02,22.48,,,,,
1354,02/18/23 10:30:00,0.03,22.50,,,,,
1355,02/18/23 10:40:00,0.02,22.52,,,,,
1356,02/18/23 10:50:00,0.10,22.54,,,,,
1357,02/18/23 11:00:00,0.08,22.56,,,,,
1358,02/18/23 11:10:00,0.08,22.58,,,,,
1359,02/18/23 11:20:00,0.14,22.60,,,,,
1360,02/18/23 11:30:00,0.07,22.64,,,,,
1361,02/18/23 11:40:00,0.05,22.66,,,,,
1362,02/18/23 11:50:00,0.13,22.66,,,,,
1363,02/18/23 12:00:00,0.15,22.66,,,,,
1364,02/18/23 12:10:00,0.25,22.70,,,,,
1365,02/18/23 12:20:00,0.05,22.74,,,,,
1366,02/18/23 12:30:00,0.03,22.76,,,,,
1367,02/18/23 12:40:00,0.33,22.78,,,,,
1368,02/18/23 12:50:00,0.54,22.80,,,,,
1369,02/18/23 13:00:00,0.46,22.82,,,,,
1370,02/18/23 13:10:00,0.32,22.84,,,,,
1371,02/18/23 13:20:00,0.46,22.86,,,,,
1372,02/18/23 13:30:00,0.35,22.88,,,,,
1373,02/18/23 13:40:00,0.29,22.90,,,,,
1374,02/18/23 13:50:00,0.20,22.94,,,,,
1375,02/18/23 14:00:00,0.19,23.00,,,,,
1376,02/18/23 14:10:00,0.23,23.04,,,,,
1377,02/18/23 14:20:00,0.38,23.02,,,,,
1378,02/18/23 14:30:00,0.31,23.02,,,,,
1379,02/18/23 14:40:00,0.33,23.02,,,,,
1380,02/18/23 14:50:00,0.31,23.04,,,,,
1381,02/18/23 15:00:00,0.52,23.06,,,,,
1382,02/18/23 15:10:00,0.63,23.06,,,,,
1383,02/18/23 15:20:00,1.09,23.08,,,,,
1384,02/18/23 15:30:00,0.85,23.08,,,,,
1385,02/18/23 15:40:00,0.91,23.08,,,,,
1386,02/18/23 15:50:00,1.01,23.08,,,,,
1387,02/18/23 16:00:00,1.12,23.10,,,,,
1388,02/18/23 16:10:00,0.96,23.12,,,,,
1389,02/18/23 16:20:00,0.95,23.14,,,,,
1390,02/18/23 16:30:00,1.01,23.14,,,,,
1391,02/18/23 16:40:00,1.03,23.16,,,,,
1392,02/18/23 16:50:00,1.03,23.18,,,,,
1393,02/18/23 17:00:00,0.94,23.18,,,,,
1394,02/18/23 17:10:00,1.12,23.18,,,,,
1395,02/18/23 17:20:00,1.09,23.18,,,,,
1396,02/18/23 17:30:00,1.00,23.20,,,,,
1397,02/18/23 17:40:00,0.92,23.20,,,,,
1398,02/18/23 17:50:00,1.14,23.20,,,,,
1399,02/18/23 18:00:00,1.08,23.20,,,,,
1400,02/18/23 18:10:00,1.10,23.22,,,,,
1401,02/18/23 18:20:00,1.14,23.22,,,,,
1402,02/18/23 18:30:00,1.20,23.22,,,,,
1403,02/18/23 18:40:00,1.00,23.22,,,,,
1404,02/18/23 18:50:00,0.98,23.22,,,,,
1405,02/18/23 19:00:00,0.96,23.22,,,,,
1406,02/18/23 19:10:00,0.95,23.22,,,,,
1407,02/18/23 19:20:00,0.82,23.20,,,,,
1408,02/18/23 19:30:00,0.75,23.20,,,,,
1409,02/18/23 19:40:00,0.87,23.20,,,,,
1410,02/18/23 19:50:00,0.95,23.20,,,,,
1411,02/18/23 20:00:00,0.93,23.20,,,,,
1412,02/18/23 20:10:00,0.98,23.20,,,,,
1413,02/18/23 20:20:00,0.92,23.20,,,,,
1414,02/18/23 20:30:00,1.07,23.18,,,,,
1415,02/18/23 20:40:00,0.98,23.18,,,,,
1416,02/18/23 20:50:00,1.01,23.18,,,,,
1417,02/18/23 21:00:00,0.88,23.18,,,,,
1418,02/18/23 21:10:00,0.62,23.18,,,,,
1419,02/18/23 21:20:00,0.78,23.18,,,,,
1420,02/18/23 21:30:00,0.71,23.16,,,,,
1421,02/18/23 21:40:00,0.52,23.16,,,,,
1422,02/18/23 21:50:00,0.48,23.16,,,,,
1423,02/18/23 22:00:00,0.43,23.14,,,,,
1424,02/18/23 22:10:00,0.23,23.14,,,,,
1425,02/18/23 22:20:00,0.29,23.14,,,,,
1426,02/18/23 22:30:00,0.43,23.14,,,,,
1427,02/18/23 22:40:00,0.64,23.12,,,,,
1428,02/18/23 22:50:00,0.57,23.12,,,,,
1429,02/18/23 23:00:00,0.88,23.12,,,,,
1430,02/18/23 23:10:00,0.73,23.12,,,,,
1431,02/18/23 23:20:00,0.58,23.10,,,,,
1432,02/18/23 23:30:00,0.64,23.10,,,,,
1433,02/18/23 23:40:00,0.58,23.10,,,,,
1434,02/18/23 23:50:00,0.40,23.10,,,,,
1435,02/19/23 00:00:00,0.34,23.10,,,,,
1436,02/19/23 00:10:00,0.38,23.08,,,,,
1437,02/19/23 00:20:00,0.45,23.08,,,,,
1438,02/19/23 00:30:00,0.46,23.08,,,,,
1439,02/19/23 00:40:00,0.40,23.08,,,,,
1440,02/19/23 00:50:00,0.43,23.08,,,,,
1441,02/19/23 01:00:00,0.53,23.08,,,,,
1442,02/19/23 01:10:00,0.48,23.06,,,,,
1443,02/19/23 01:20:00,0.59,23.06,,,,,
1444,02/19/23 01:30:00,0.47,23.06,,,,,
1445,02/19/23 01:40:00,0.45,23.06,,,,,
1446,02/19/23 01:50:00,0.51,23.04,,,,,
1447,02/19/23 02:00:00,0.59,23.04,,,,,
1448,02/19/23 02:10:00,0.51,23.04,,,,,
1449,02/19/23 02:20:00,0.61,23.04,,,,,
1450,02/19/23 02:30:00,0.49,23.04,,,,,
1451,02/19/23 02:40:00,0.37,23.02,,,,,
1452,02/19/23 02:50:00,0.63,23.02,,,,,
1453,02/19/23 03:00:00,0.63,23.02,,,,,
1454,02/19/23 03:10:00,0.33,23.00,,,,,
1455,02/19/23 03:20:00,0.35,23.00,,,,,
1456,02/19/23 03:30:00,0.31,23.00,,,,,
1457,02/19/23 03:40:00,0.32,23.00,,,,,
1458,02/19/23 03:50:00,0.31,23.00,,,,,
1459,02/19/23 04:00:00,0.25,23.00,,,,,
1460,02/19/23 04:10:00,0.28,23.00,,,,,
1461,02/19/23 04:20:00,0.23,23.00,,,,,
1462,02/19/23 04:30:00,0.33,22.98,,,,,
1463,02/19/23 04:40:00,0.45,22.98,,,,,
1464,02/19/23 04:50:00,0.43,22.98,,,,,
1465,02/19/23 05:00:00,0.39,22.98,,,,,
1466,02/19/23 05:10:00,0.44,22.98,,,,,
1467,02/19/23 05:20:00,0.48,22.98,,,,,
1468,02/19/23 05:30:00,0.44,22.96,,,,,
1469,02/19/23 05:40:00,0.54,22.96,,,,,
1470,02/19/23 05:50:00,0.50,22.96,,,,,
1471,02/19/23 06:00:00,0.39,22.96,,,,,
1472,02/19/23 06:10:00,0.49,22.94,,,,,
1473,02/19/23 06:20:00,0.61,22.94,,,,,
1474,02/19/23 06:30:00,0.60,22.94,,,,,
1475,02/19/23 06:40:00,0.65,22.92,,,,,
1476,02/19/23 06:50:00,0.58,22.92,,,,,
1477,02/19/23 07:00:00,0.44,22.92,,,,,
1478,02/19/23 07:10:00,0.51,22.90,,,,,
1479,02/19/23 07:20:00,0.47,22.90,,,,,
1480,02/19/23 07:30:00,0.46,22.90,,,,,
1481,02/19/23 07:40:00,0.37,22.90,,,,,
1482,02/19/23 07:50:00,0.36,22.90,,,,,
1483,02/19/23 08:00:00,0.17,22.88,,,,,
1484,02/19/23 08:10:00,0.13,22.88,,,,,
1485,02/19/23 08:20:00,0.21,22.88,,,,,
1486,02/19/23 08:30:00,0.18,22.88,,,,,
1487,02/19/23 08:40:00,0.35,22.88,,,,,
1488,02/19/23 08:50:00,0.31,22.88,,,,,
1489,02/19/23 09:00:00,0.22,22.88,,,,,
1490,02/19/23 09:10:00,0.14,22.88,,,,,
1491,02/19/23 09:20:00,0.08,22.90,,,,,
1492,02/19/23 09:30:00,0.07,22.90,,,,,
1493,02/19/23 09:40:00,0.18,22.92,,,,,
1494,02/19/23 09:50:00,0.06,22.94,,,,,
1495,02/19/23 10:00:00,0.06,22.94,,,,,
1496,02/19/23 10:10:00,0.05,22.96,,,,,
1497,02/19/23 10:20:00,0.04,22.98,,,,,
1498,02/19/23 10:30:00,0.10,22.98,,,,,
1499,02/19/23 10:40:00,0.10,23.00,,,,,
1500,02/19/23 10:50:00,0.08,23.02,,,,,
1501,02/19/23 11:00:00,0.13,23.04,,,,,
1502,02/19/23 11:10:00,0.20,23.06,,,,,
1503,02/19/23 11:20:00,0.28,23.08,,,,,
1504,02/19/23 11:30:00,0.30,23.12,,,,,
1505,02/19/23 11:40:00,0.28,23.16,,,,,
1506,02/19/23 11:50:00,0.20,23.16,,,,,
1507,02/19/23 12:00:00,0.21,23.18,,,,,
1508,02/19/23 12:10:00,0.24,23.22,,,,,
1509,02/19/23 12:20:00,0.36,23.24,,,,,
1510,02/19/23 12:30:00,0.28,23.26,,,,,
1511,02/19/23 12:40:00,0.20,23.28,,,,,
1512,02/19/23 12:50:00,0.23,23.28,,,,,
1513,02/19/23 13:00:00,0.28,23.30,,,,,
1514,02/19/23 13:10:00,0.25,23.30,,,,,
1515,02/19/23 13:20:00,0.31,23.32,,,,,
1516,02/19/23 13:30:00,0.40,23.34,,,,,
1517,02/19/23 13:40:00,0.49,23.38,,,,,
1518,02/19/23 13:50:00,0.56,23.44,,,,,
1519,02/19/23 14:00:00,0.88,23.56,,,,,
1520,02/19/23 14:10:00,1.06,23.62,,,,,
1521,02/19/23 14:20:00,1.17,23.72,,,,,
1522,02/19/23 14:30:00,1.18,23.68,,,,,
1523,02/19/23 14:40:00,1.01,23.64,,,,,
1524,02/19/23 14:50:00,1.02,23.60,,,,,
1525,02/19/23 15:00:00,0.86,23.58,,,,,
1526,02/19/23 15:10:00,0.90,23.56,,,,,
1527,02/19/23 15:20:00,0.78,23.56,,,,,
1528,02/19/23 15:30:00,0.63,23.56,,,,,
1529,02/19/23 15:40:00,0.45,23.56,,,,,
1530,02/19/23 15:50:00,0.39,23.58,,,,,
1531,02/19/23 16:00:00,0.31,23.58,,,,,
1532,02/19/23 16:10:00,0.29,23.58,,,,,
1533,02/19/23 16:20:00,0.30,23.58,,,,,
1534,02/19/23 16:30:00,0.39,23.58,,,,,
1535,02/19/23 16:40:00,0.43,23.60,,,,,
1536,02/19/23 16:50:00,0.68,23.60,,,,,
1537,02/19/23 17:00:00,0.76,23.60,,,,,
1538,02/19/23 17:10:00,0.90,23.60,,,,,
1539,02/19/23 17:20:00,0.74,23.60,,,,,
1540,02/19/23 17:30:00,0.47,23.60,,,,,
1541,02/19/23 17:40:00,0.60,23.60,,,,,
1542,02/19/23 17:50:00,0.57,23.60,,,,,
1543,02/19/23 18:00:00,0.60,23.60,,,,,
1544,02/19/23 18:10:00,0.68,23.58,,,,,
1545,02/19/23 18:20:00,0.61,23.58,,,,,
1546,02/19/23 18:30:00,0.65,23.58,,,,,
1547,02/19/23 18:40:00,0.48,23.58,,,,,
1548,02/19/23 18:50:00,0.58,23.58,,,,,
1549,02/19/23 19:00:00,0.61,23.58,,,,,
1550,02/19/23 19:10:00,0.56,23.58,,,,,
1551,02/19/23 19:20:00,0.51,23.58,,,,,
1552,02/19/23 19:30:00,0.40,23.58,,,,,
1553,02/19/23 19:40:00,0.37,23.58,,,,,
1554,02/19/23 19:50:00,0.42,23.56,,,,,
1555,02/19/23 20:00:00,0.46,23.56,,,,,
1556,02/19/23 20:10:00,0.32,23.56,,,,,
1557,02/19/23 20:20:00,0.30,23.54,,,,,
1558,02/19/23 20:30:00,0.32,23.54,,,,,
1559,02/19/23 20:40:00,0.33,23.54,,,,,
1560,02/19/23 20:50:00,0.37,23.52,,,,,
1561,02/19/23 21:00:00,0.39,23.52,,,,,
1562,02/19/23 21:10:00,0.29,23.52,,,,,
1563,02/19/23 21:20:00,0.28,23.50,,,,,
1564,02/19/23 21:30:00,0.25,23.50,,,,,
1565,02/19/23 21:40:00,0.35,23.48,,,,,
1566,02/19/23 21:50:00,0.34,23.48,,,,,
1567,02/19/23 22:00:00,0.30,23.48,,,,,
1568,02/19/23 22:10:00,0.25,23.48,,,,,
1569,02/19/23 22:20:00,0.23,23.46,,,,,
1570,02/19/23 22:30:00,0.23,23.46,,,,,
1571,02/19/23 22:40:00,0.26,23.46,,,,,
1572,02/19/23 22:50:00,0.29,23.44,,,,,
1573,02/19/23 23:00:00,0.33,23.44,,,,,
1574,02/19/23 23:10:00,0.31,23.44,,,,,
1575,02/19/23 23:20:00,0.32,23.42,,,,,
1576,02/19/23 23:30:00,0.35,23.42,,,,,
1577,02/19/23 23:40:00,0.37,23.42,,,,,
1578,02/19/23 23:50:00,0.33,23.42,,,,,
1579,02/20/23 00:00:00,0.28,23.40,,,,,
1580,02/20/23 00:10:00,0.32,23.40,,,,,
1581,02/20/23 00:20:00,0.30,23.38,,,,,
1582,02/20/23 00:30:00,0.29,23.38,,,,,
1583,02/20/23 00:40:00,0.34,23.38,,,,,
1584,02/20/23 00:50:00,0.29,23.38,,,,,
1585,02/20/23 01:00:00,0.29,23.36,,,,,
1586,02/20/23 01:10:00,0.22,23.36,,,,,
1587,02/20/23 01:20:00,0.23,23.34,,,,,
1588,02/20/23 01:30:00,0.26,23.34,,,,,
1589,02/20/23 01:40:00,0.24,23.34,,,,,
1590,02/20/23 01:50:00,0.20,23.32,,,,,
1591,02/20/23 02:00:00,0.21,23.32,,,,,
1592,02/20/23 02:10:00,0.25,23.30,,,,,
1593,02/20/23 02:20:00,0.30,23.30,,,,,
1594,02/20/23 02:30:00,0.29,23.28,,,,,
1595,02/20/23 02:40:00,0.25,23.28,,,,,
1596,02/20/23 02:50:00,0.19,23.26,,,,,
1597,02/20/23 03:00:00,0.19,23.26,,,,,
1598,02/20/23 03:10:00,0.16,23.26,,,,,
1599,02/20/23 03:20:00,0.14,23.24,,,,,
1600,02/20/23 03:30:00,0.13,23.24,,,,,
1601,02/20/23 03:40:00,0.15,23.22,,,,,
1602,02/20/23 03:50:00,0.14,23.22,,,,,
1603,02/20/23 04:00:00,0.15,23.22,,,,,
1604,02/20/23 04:10:00,0.14,23.20,,,,,
1605,02/20/23 04:20:00,0.17,23.20,,,,,
1606,02/20/23 04:30:00,0.18,23.18,,,,,
1607,02/20/23 04:40:00,0.19,23.16,,,,,
1608,02/20/23 04:50:00,0.19,23.16,,,,,
1609,02/20/23 05:00:00,0.18,23.14,,,,,
1610,02/20/23 05:10:00,0.18,23.14,,,,,
1611,02/20/23 05:20:00,0.21,23.12,,,,,
1612,02/20/23 05:30:00,0.28,23.12,,,,,
1613,02/20/23 05:40:00,0.33,23.12,,,,,
1614,02/20/23 05:50:00,0.29,23.10,,,,,
1615,02/20/23 06:00:00,0.29,23.08,,,,,
1616,02/20/23 06:10:00,0.30,23.08,,,,,
1617,02/20/23 06:20:00,0.30,23.08,,,,,
1618,02/20/23 06:30:00,0.25,23.06,,,,,
1619,02/20/23 06:40:00,0.24,23.06,,,,,
1620,02/20/23 06:50:00,0.21,23.06,,,,,
1621,02/20/23 07:00:00,0.26,23.06,,,,,
1622,02/20/23 07:10:00,0.22,23.06,,,,,
1623,02/20/23 07:20:00,0.20,23.06,,,,,
1624,02/20/23 07:30:00,0.13,23.06,,,,,
1625,02/20/23 07:40:00,0.10,23.06,,,,,
1626,02/20/23 07:50:00,0.09,23.06,,,,,
1627,02/20/23 08:00:00,0.06,23.08,,,,,
1628,02/20/23 08:10:00,0.08,23.06,,,,,
1629,02/20/23 08:20:00,0.07,23.06,,,,,
1630,02/20/23 08:30:00,0.07,23.06,,,,,
1631,02/20/23 08:40:00,0.08,23.04,,,,,
1632,02/20/23 08:50:00,0.06,23.04,,,,,
1633,02/20/23 09:00:00,0.06,23.04,,,,,
1634,02/20/23 09:10:00,0.07,23.04,,,,,
1635,02/20/23 09:20:00,0.07,23.04,,,,,
1636,02/20/23 09:30:00,0.04,23.04,,,,,
1637,02/20/23 09:40:00,0.06,23.04,,,,,
1638,02/20/23 09:50:00,0.05,23.04,,,,,
1639,02/20/23 10:00:00,0.06,23.04,,,,,
1640,02/20/23 10:10:00,0.04,23.04,,,,,
1641,02/20/23 10:20:00,0.11,23.04,,,,,
1642,02/20/23 10:30:00,0.07,23.04,,,,,
1643,02/20/23 10:40:00,0.05,23.06,,,,,
1644,02/20/23 10:50:00,0.10,23.06,,,,,
1645,02/20/23 11:00:00,0.11,23.06,,,,,
1646,02/20/23 11:10:00,0.10,23.04,,,,,
1647,02/20/23 11:20:00,0.09,23.04,,,,,
1648,02/20/23 11:30:00,0.11,23.06,,,,,
1649,02/20/23 11:40:00,0.14,23.04,,,,,
1650,02/20/23 11:50:00,0.14,23.04,,,,,
1651,02/20/23 12:00:00,0.11,23.04,,,,,
1652,02/20/23 12:10:00,0.09,23.04,,,,,
1653,02/20/23 12:20:00,0.11,23.04,,,,,
1654,02/20/23 12:30:00,0.09,23.06,,,,,
1655,02/20/23 12:40:00,0.06,23.06,,,,,
1656,02/20/23 12:50:00,0.07,23.06,,,,,
1657,02/20/23 13:00:00,0.07,23.06,,,,,
1658,02/20/23 13:10:00,0.16,23.06,,,,,
1659,02/20/23 13:20:00,0.14,23.06,,,,,
1660,02/20/23 13:30:00,0.16,23.06,,,,,
1661,02/20/23 13:40:00,0.19,23.08,,,,,
1662,02/20/23 13:50:00,0.19,23.08,,,,,
1663,02/20/23 14:00:00,0.19,23.08,,,,,
1664,02/20/23 14:10:00,0.16,23.08,,,,,
1665,02/20/23 14:20:00,0.10,23.12,,,,,
1666,02/20/23 14:30:00,0.07,23.12,,,,,
1667,02/20/23 14:40:00,0.11,23.12,,,,,
1668,02/20/23 14:50:00,0.15,23.12,,,,,
1669,02/20/23 15:00:00,0.08,23.12,,,,,
1670,02/20/23 15:10:00,0.08,23.12,,,,,
1671,02/20/23 15:20:00,0.04,23.12,,,,,
1672,02/20/23 15:30:00,0.11,23.14,,,,,
1673,02/20/23 15:40:00,0.08,23.14,,,,,
1674,02/20/23 15:50:00,0.11,23.14,,,,,
1675,02/20/23 16:00:00,0.13,23.14,,,,,
1676,02/20/23 16:10:00,0.08,23.14,,,,,
1677,02/20/23 16:20:00,0.05,23.16,,,,,
